WP_000340715.1	lcl|NZ_LSSR01000011.1_cds_WP_004462903.1_1115	95.349	86	106
WP_004421326.1	lcl|NZ_LSSR01000011.1_cds_WP_004464977.1_1116	92.903	310	314
WP_004421326.1	lcl|NZ_LSSR01000033.1_cds_WP_004476620.1_2418	25.697	323	314
WP_004421326.1	lcl|NZ_LSSR01000011.1_cds_WP_004464967.1_1167	22.662	278	314
WP_004421326.1	lcl|NZ_LSSR01000011.1_cds_WP_004465002.1_1169	23.913	230	314
WP_004421326.1	lcl|NZ_LSSR01000011.1_cds_WP_061526069.1_1190	24.206	252	314
WP_004421326.1	lcl|NZ_LSSR01000009.1_cds_WP_004486477.1_721	21.649	194	314
WP_004421326.1	lcl|NZ_LSSR01000066.1_cds_WP_004461234.1_3301	24.074	216	314
WP_004448470.1	lcl|NZ_LSSR01000011.1_cds_WP_004475196.1_1150	35.593	177	185
WP_004448470.1	lcl|NZ_LSSR01000022.1_cds_WP_004460143.1_2031	33.562	146	185
WP_004448459.1	lcl|NZ_LSSR01000011.1_cds_WP_004464967.1_1167	32.087	321	329
WP_004448459.1	lcl|NZ_LSSR01000033.1_cds_WP_004476620.1_2418	30.476	315	329
WP_004448459.1	lcl|NZ_LSSR01000066.1_cds_WP_004461234.1_3301	32.476	311	329
WP_004448459.1	lcl|NZ_LSSR01000011.1_cds_WP_061526069.1_1190	30.746	335	329
WP_004448459.1	lcl|NZ_LSSR01000011.1_cds_WP_004465002.1_1169	30.164	305	329
WP_004448459.1	lcl|NZ_LSSR01000033.1_cds_WP_004484594.1_2301	30.650	323	329
WP_004448459.1	lcl|NZ_LSSR01000066.1_cds_WP_004469301.1_3304	29.607	331	329
WP_004448459.1	lcl|NZ_LSSR01000009.1_cds_WP_004486477.1_721	26.979	341	329
WP_004448459.1	lcl|NZ_LSSR01000077.1_cds_WP_032916356.1_3415	25.959	339	329
WP_004448459.1	lcl|NZ_LSSR01000011.1_cds_WP_004464977.1_1116	25.397	315	329
WP_004448459.1	lcl|NZ_LSSR01000022.1_cds_WP_004483289.1_1838	27.820	266	329
WP_004448459.1	lcl|NZ_LSSR01000011.1_cds_WP_004465101.1_1171	26.449	276	329
WP_004448459.1	lcl|NZ_LSSR01000077.1_cds_WP_004485000.1_3469	28.235	170	329
WP_004448459.1	lcl|NZ_LSSR01000033.1_cds_WP_004476349.1_2513	23.636	330	329
WP_004421408.1	lcl|NZ_LSSR01000011.1_cds_WP_004475169.1_1168	26.423	246	267
WP_004421408.1	lcl|NZ_LSSR01000009.1_cds_WP_004484915.1_756	35.455	110	267
WP_004421408.1	lcl|NZ_LSSR01000011.1_cds_WP_004483056.1_1191	26.842	190	267
WP_004421408.1	lcl|NZ_LSSR01000066.1_cds_WP_016754360.1_3272	37.209	86	267
WP_004421408.1	lcl|NZ_LSSR01000009.1_cds_WP_004477855.1_720	25.389	193	267
WP_004448480.1	lcl|NZ_LSSR01000002.1_cds_WP_004463881.1_154	27.523	327	510
WP_004448480.1	lcl|NZ_LSSR01000002.1_cds_WP_004460640.1_155	32.609	92	510
WP_004448480.1	lcl|NZ_LSSR01000002.1_cds_WP_004463881.1_154	27.523	327	510
WP_004448480.1	lcl|NZ_LSSR01000002.1_cds_WP_004460640.1_155	32.609	92	510
WP_036062285.1	lcl|NZ_LSSR01000066.1_cds_WP_004461234.1_3301	26.374	273	330
WP_036062285.1	lcl|NZ_LSSR01000011.1_cds_WP_004464967.1_1167	23.723	274	330
WP_036062285.1	lcl|NZ_LSSR01000033.1_cds_WP_004476620.1_2418	28.623	276	330
WP_036062285.1	lcl|NZ_LSSR01000011.1_cds_WP_061526069.1_1190	26.048	334	330
WP_036062285.1	lcl|NZ_LSSR01000077.1_cds_WP_032916356.1_3415	27.027	222	330
WP_036062285.1	lcl|NZ_LSSR01000033.1_cds_WP_004476349.1_2513	25.926	243	330
WP_036062285.1	lcl|NZ_LSSR01000033.1_cds_WP_004484594.1_2301	29.675	246	330
WP_036062285.1	lcl|NZ_LSSR01000009.1_cds_WP_004486477.1_721	24.324	148	330
WP_036062285.1	lcl|NZ_LSSR01000022.1_cds_WP_004483289.1_1838	28.462	130	330
WP_004448474.1	lcl|NZ_LSSR01000011.1_cds_WP_004462146.1_1183	32.558	344	366
WP_004448474.1	lcl|NZ_LSSR01000009.1_cds_WP_004466571.1_763	28.457	376	366
WP_004448474.1	lcl|NZ_LSSR01000011.1_cds_WP_004488373.1_1127	38.117	223	366
WP_004448474.1	lcl|NZ_LSSR01000006.1_cds_WP_004465893.1_512	30.641	359	366
WP_004448474.1	lcl|NZ_LSSR01000011.1_cds_WP_004465299.1_1144	29.923	391	366
WP_004448474.1	lcl|NZ_LSSR01000011.1_cds_WP_004475157.1_1124	37.864	206	366
WP_004448474.1	lcl|NZ_LSSR01000077.1_cds_WP_004460480.1_3416	32.447	188	366
WP_004448477.1	lcl|NZ_LSSR01000011.1_cds_WP_004462146.1_1183	35.714	350	367
WP_004448477.1	lcl|NZ_LSSR01000006.1_cds_WP_004465893.1_512	33.245	379	367
WP_004448477.1	lcl|NZ_LSSR01000011.1_cds_WP_004465299.1_1144	31.183	372	367
WP_004448477.1	lcl|NZ_LSSR01000011.1_cds_WP_004488373.1_1127	34.982	283	367
