WP_000340715.1	lcl|NZ_JASEXJ010000013.1_cds_WP_004462903.1_2221	95.349	86	106
WP_004421326.1	lcl|NZ_JASEXJ010000013.1_cds_WP_004472299.1_2222	92.903	310	314
WP_004421326.1	lcl|NZ_JASEXJ010000002.1_cds_WP_004471108.1_308	26.006	323	314
WP_004421326.1	lcl|NZ_JASEXJ010000013.1_cds_WP_282967932.1_2225	26.119	268	314
WP_004421326.1	lcl|NZ_JASEXJ010000030.1_cds_WP_004465060.1_3069	23.793	290	314
WP_004421326.1	lcl|NZ_JASEXJ010000004.1_cds_WP_004461234.1_1112	24.074	216	314
WP_004421326.1	lcl|NZ_JASEXJ010000041.1_cds_WP_282968181.1_3316	27.564	156	314
WP_243817859.1	lcl|NZ_JASEXJ010000013.1_cds_WP_004479563.1_2223	84.658	365	365
WP_004448470.1	lcl|NZ_JASEXJ010000013.1_cds_WP_016755108.1_2224	96.196	184	185
WP_004448470.1	lcl|NZ_JASEXJ010000005.1_cds_WP_004460143.1_1389	33.562	146	185
WP_004448459.1	lcl|NZ_JASEXJ010000013.1_cds_WP_282967932.1_2225	93.598	328	329
WP_004448459.1	lcl|NZ_JASEXJ010000002.1_cds_WP_004471108.1_308	30.476	315	329
WP_004448459.1	lcl|NZ_JASEXJ010000004.1_cds_WP_004461234.1_1112	32.476	311	329
WP_004448459.1	lcl|NZ_JASEXJ010000030.1_cds_WP_004465060.1_3069	31.045	335	329
WP_004448459.1	lcl|NZ_JASEXJ010000041.1_cds_WP_004485949.1_3323	27.492	331	329
WP_004448459.1	lcl|NZ_JASEXJ010000002.1_cds_WP_004487738.1_424	30.960	323	329
WP_004448459.1	lcl|NZ_JASEXJ010000004.1_cds_WP_004467290.1_1109	29.412	323	329
WP_004448459.1	lcl|NZ_JASEXJ010000033.1_cds_WP_004466638.1_3181	26.367	311	329
WP_004448459.1	lcl|NZ_JASEXJ010000013.1_cds_WP_046951346.1_2228	30.980	255	329
WP_004448459.1	lcl|NZ_JASEXJ010000037.1_cds_WP_061205836.1_3259	24.907	269	329
WP_004448459.1	lcl|NZ_JASEXJ010000041.1_cds_WP_282968181.1_3316	25.566	309	329
WP_004448459.1	lcl|NZ_JASEXJ010000041.1_cds_WP_004472325.1_3318	29.278	263	329
WP_004448459.1	lcl|NZ_JASEXJ010000003.1_cds_WP_032916356.1_943	25.959	339	329
WP_004448459.1	lcl|NZ_JASEXJ010000013.1_cds_WP_004472299.1_2222	25.397	315	329
WP_004448459.1	lcl|NZ_JASEXJ010000010.1_cds_WP_282967845.1_553	28.030	264	329
WP_004448459.1	lcl|NZ_JASEXJ010000051.1_cds_WP_282968211.1_3405	27.083	240	329
WP_004448459.1	lcl|NZ_JASEXJ010000003.1_cds_WP_061205801.1_996	27.647	170	329
WP_004448459.1	lcl|NZ_JASEXJ010000035.1_cds_WP_282965630.1_3212	23.333	330	329
WP_004448459.1	lcl|NZ_JASEXJ010000037.1_cds_WP_004479573.1_3261	29.885	174	329
WP_004448459.1	lcl|NZ_JASEXJ010000051.1_cds_WP_282962410.1_3404	23.982	221	329
WP_004421408.1	lcl|NZ_JASEXJ010000013.1_cds_WP_282967933.1_2226	90.262	267	267
WP_004421408.1	lcl|NZ_JASEXJ010000046.1_cds_WP_282968198.1_3370	26.702	191	267
WP_004421408.1	lcl|NZ_JASEXJ010000037.1_cds_WP_282968160.1_3262	26.442	208	267
WP_004421408.1	lcl|NZ_JASEXJ010000027.1_cds_WP_004466848.1_2983	35.455	110	267
WP_004421408.1	lcl|NZ_JASEXJ010000030.1_cds_WP_282962416.1_3070	26.842	190	267
WP_004421408.1	lcl|NZ_JASEXJ010000004.1_cds_WP_016754360.1_1142	37.209	86	267
WP_004421408.1	lcl|NZ_JASEXJ010000033.1_cds_WP_004487808.1_3180	25.389	193	267
WP_004448480.1	lcl|NZ_JASEXJ010000013.1_cds_WP_282967934.1_2227	88.235	510	510
WP_004448480.1	lcl|NZ_JASEXJ010000014.1_cds_WP_004463881.1_2280	27.523	327	510
WP_004448480.1	lcl|NZ_JASEXJ010000014.1_cds_WP_004460640.1_2279	32.609	92	510
WP_004448480.1	lcl|NZ_JASEXJ010000013.1_cds_WP_282967934.1_2227	88.235	510	510
WP_004448480.1	lcl|NZ_JASEXJ010000014.1_cds_WP_004463881.1_2280	27.523	327	510
WP_004448480.1	lcl|NZ_JASEXJ010000014.1_cds_WP_004460640.1_2279	32.609	92	510
WP_036062285.1	lcl|NZ_JASEXJ010000013.1_cds_WP_046951346.1_2228	95.758	330	330
