WP_000340715.1	lcl|NZ_JADHZW010000048.1_cds_WP_000340715.1_2745	100.000	86	106
WP_004421326.1	lcl|NZ_JADHZW010000048.1_cds_WP_000410266.1_2746	94.268	314	314
WP_004421326.1	lcl|NZ_JADHZW010000017.1_cds_WP_000744698.1_763	25.926	324	314
WP_004421326.1	lcl|NZ_JADHZW010000048.1_cds_WP_000646254.1_2749	26.119	268	314
WP_004421326.1	lcl|NZ_JADHZW010000021.1_cds_WP_000723091.1_1245	23.264	288	314
WP_004421326.1	lcl|NZ_JADHZW010000048.1_cds_WP_001067557.1_2752	25.000	328	314
WP_243817859.1	lcl|NZ_JADHZW010000048.1_cds_WP_000604525.1_2747	90.137	365	365
WP_004448470.1	lcl|NZ_JADHZW010000048.1_cds_WP_000884059.1_2748	96.196	184	185
WP_004448470.1	lcl|NZ_JADHZW010000005.1_cds_WP_000351733.1_3182	39.286	140	185
WP_004448459.1	lcl|NZ_JADHZW010000048.1_cds_WP_000646254.1_2749	96.049	329	329
WP_004448459.1	lcl|NZ_JADHZW010000017.1_cds_WP_000744698.1_763	32.698	315	329
WP_004448459.1	lcl|NZ_JADHZW010000021.1_cds_WP_000723091.1_1245	30.746	335	329
WP_004448459.1	lcl|NZ_JADHZW010000019.1_cds_WP_002072074.1_942	30.945	307	329
WP_004448459.1	lcl|NZ_JADHZW010000001.1_cds_WP_000649924.1_1089	30.031	323	329
WP_004448459.1	lcl|NZ_JADHZW010000019.1_cds_WP_000709508.1_952	28.793	323	329
WP_004448459.1	lcl|NZ_JADHZW010000019.1_cds_WP_000688696.1_922	29.197	274	329
WP_004448459.1	lcl|NZ_JADHZW010000048.1_cds_WP_001067557.1_2752	29.804	255	329
WP_004448459.1	lcl|NZ_JADHZW010000028.1_cds_WP_000475901.1_1711	27.692	260	329
WP_004448459.1	lcl|NZ_JADHZW010000048.1_cds_WP_000410266.1_2746	25.316	316	329
WP_004448459.1	lcl|NZ_JADHZW010000004.1_cds_WP_001074779.1_2889	27.925	265	329
WP_004448459.1	lcl|NZ_JADHZW010000003.1_cds_WP_001003560.1_2424	24.556	338	329
WP_004448459.1	lcl|NZ_JADHZW010000028.1_cds_WP_000378097.1_1677	25.581	172	329
WP_004421408.1	lcl|NZ_JADHZW010000048.1_cds_WP_000774259.1_2750	94.757	267	267
WP_004421408.1	lcl|NZ_JADHZW010000021.1_cds_WP_000842260.1_1246	26.842	190	267
WP_004421408.1	lcl|NZ_JADHZW010000019.1_cds_WP_000667727.1_900	33.636	110	267
WP_004421408.1	lcl|NZ_JADHZW010000023.1_cds_WP_000805357.1_1441	33.333	102	267
WP_004448480.1	lcl|NZ_JADHZW010000048.1_cds_WP_002072162.1_2751	96.275	510	510
WP_004448480.1	lcl|NZ_JADHZW010000004.1_cds_WP_000291581.1_2817	27.077	325	510
WP_004448480.1	lcl|NZ_JADHZW010000004.1_cds_WP_000364504.1_2818	31.111	90	510
WP_004448480.1	lcl|NZ_JADHZW010000048.1_cds_WP_002072162.1_2751	96.275	510	510
WP_004448480.1	lcl|NZ_JADHZW010000004.1_cds_WP_000291581.1_2817	27.077	325	510
WP_004448480.1	lcl|NZ_JADHZW010000004.1_cds_WP_000364504.1_2818	31.111	90	510
WP_036062285.1	lcl|NZ_JADHZW010000048.1_cds_WP_001067557.1_2752	96.667	330	330
WP_036062285.1	lcl|NZ_JADHZW010000048.1_cds_WP_000646254.1_2749	29.316	307	330
WP_036062285.1	lcl|NZ_JADHZW010000019.1_cds_WP_002072074.1_942	25.735	272	330
WP_036062285.1	lcl|NZ_JADHZW010000017.1_cds_WP_000744698.1_763	26.582	316	330
WP_036062285.1	lcl|NZ_JADHZW010000003.1_cds_WP_001003560.1_2424	28.807	243	330
WP_036062285.1	lcl|NZ_JADHZW010000021.1_cds_WP_000723091.1_1245	23.494	332	330
WP_036062285.1	lcl|NZ_JADHZW010000001.1_cds_WP_000649924.1_1089	29.688	256	330
WP_036062285.1	lcl|NZ_JADHZW010000019.1_cds_WP_000688696.1_922	26.244	221	330
WP_004448474.1	lcl|NZ_JADHZW010000048.1_cds_WP_001198107.1_2753	95.628	366	366
WP_004448474.1	lcl|NZ_JADHZW010000048.1_cds_WP_000608294.1_2754	40.000	365	366
WP_004448474.1	lcl|NZ_JADHZW010000028.1_cds_WP_000575181.1_1722	33.148	359	366
WP_004448474.1	lcl|NZ_JADHZW010000028.1_cds_WP_000172659.1_1678	31.414	382	366
WP_004448474.1	lcl|NZ_JADHZW010000019.1_cds_WP_001281953.1_906	27.704	379	366
WP_004448474.1	lcl|NZ_JADHZW010000009.1_cds_WP_000538754.1_3872	29.972	357	366
WP_004448474.1	lcl|NZ_JADHZW010000064.1_cds_WP_000228801.1_3344	32.143	336	366
WP_004448474.1	lcl|NZ_JADHZW010000025.1_cds_WP_001982414.1_1556	31.579	190	366
WP_004448477.1	lcl|NZ_JADHZW010000048.1_cds_WP_000608294.1_2754	95.368	367	367
WP_004448477.1	lcl|NZ_JADHZW010000048.1_cds_WP_001198107.1_2753	39.726	365	367
WP_004448477.1	lcl|NZ_JADHZW010000028.1_cds_WP_000575181.1_1722	36.043	369	367
WP_004448477.1	lcl|NZ_JADHZW010000028.1_cds_WP_000172659.1_1678	32.961	358	367
WP_004448477.1	lcl|NZ_JADHZW010000009.1_cds_WP_000538754.1_3872	31.915	376	367
WP_004448477.1	lcl|NZ_JADHZW010000064.1_cds_WP_000228801.1_3344	38.372	258	367
WP_004448477.1	lcl|NZ_JADHZW010000019.1_cds_WP_001281953.1_906	30.423	378	367
WP_004448477.1	lcl|NZ_JADHZW010000025.1_cds_WP_001982414.1_1556	24.931	361	367
WP_004448462.1	lcl|NZ_JADHZW010000048.1_cds_WP_000689740.1_2755	89.522	544	544
WP_004448462.1	lcl|NZ_JADHZW010000048.1_cds_WP_000689740.1_2755	89.522	544	544
WP_036062289.1	lcl|NZ_JADHZW010000048.1_cds_WP_000342716.1_2756	92.453	265	265
WP_036062289.1	lcl|NZ_JADHZW010000050.1_cds_WP_001002662.1_2967	45.679	243	265
WP_004448469.1	lcl|NZ_JADHZW010000048.1_cds_WP_001246619.1_2757	93.871	310	310
WP_004448469.1	lcl|NZ_JADHZW010000038.1_cds_WP_000501205.1_2281	35.526	304	310
WP_004448469.1	lcl|NZ_JADHZW010000022.1_cds_WP_001183721.1_1350	28.295	258	310
WP_004448469.1	lcl|NZ_JADHZW010000011.1_cds_WP_000279896.1_168	26.316	133	310
WP_004448469.1	lcl|NZ_JADHZW010000048.1_cds_WP_001246619.1_2757	93.871	310	310
WP_004448469.1	lcl|NZ_JADHZW010000038.1_cds_WP_000501205.1_2281	35.526	304	310
WP_004448469.1	lcl|NZ_JADHZW010000022.1_cds_WP_001183721.1_1350	28.295	258	310
WP_004448469.1	lcl|NZ_JADHZW010000011.1_cds_WP_000279896.1_168	26.316	133	310
WP_004448471.1	lcl|NZ_JADHZW010000048.1_cds_WP_000479980.1_2758	95.455	264	264
WP_004421278.1	lcl|NZ_JADHZW010000048.1_cds_WP_000715958.1_2759	93.023	129	130
WP_004448460.1	lcl|NZ_JADHZW010000048.1_cds_WP_001088861.1_2760	95.652	138	140
WP_004448460.1	lcl|NZ_JADHZW010000013.1_cds_WP_002069656.1_354	41.071	56	140
