WP_000340715.1	lcl|NZ_AOHC02000052.1_cds_WP_003009553.1_390	93.023	86	106
WP_004421326.1	lcl|NZ_AOHC02000052.1_cds_WP_003009527.1_389	90.354	311	314
WP_004421326.1	lcl|NZ_AOHC02000052.1_cds_WP_003009535.1_386	25.157	318	314
WP_004421326.1	lcl|NZ_AOHC02000037.1_cds_WP_003004626.1_1370	25.077	323	314
WP_004421326.1	lcl|NZ_AOHC02000052.1_cds_WP_003009573.1_356	23.280	189	314
WP_004421326.1	lcl|NZ_AOHC02000052.1_cds_WP_003009724.1_294	23.656	279	314
WP_004421326.1	lcl|NZ_AOHC02000041.1_cds_WP_003006680.1_1039	19.271	192	314
WP_004421326.1	lcl|NZ_AOHC02000052.1_cds_WP_003009665.1_361	22.222	180	314
WP_004421326.1	lcl|NZ_AOHC02000029.1_cds_WP_036095984.1_1851	24.074	216	314
WP_243817859.1	lcl|NZ_AOHC02000052.1_cds_WP_003009854.1_388	86.027	365	365
WP_004448470.1	lcl|NZ_AOHC02000052.1_cds_WP_003009869.1_387	92.391	184	185
WP_004448470.1	lcl|NZ_AOHC02000035.1_cds_WP_003003461.1_1657	36.986	146	185
WP_004448459.1	lcl|NZ_AOHC02000052.1_cds_WP_003009535.1_386	92.401	329	329
WP_004448459.1	lcl|NZ_AOHC02000052.1_cds_WP_003009573.1_356	32.381	315	329
WP_004448459.1	lcl|NZ_AOHC02000052.1_cds_WP_003009724.1_294	31.045	335	329
WP_004448459.1	lcl|NZ_AOHC02000037.1_cds_WP_003004626.1_1370	30.794	315	329
WP_004448459.1	lcl|NZ_AOHC02000029.1_cds_WP_036095984.1_1851	32.268	313	329
WP_004448459.1	lcl|NZ_AOHC02000029.1_cds_WP_003001880.1_1909	30.189	318	329
WP_004448459.1	lcl|NZ_AOHC02000029.1_cds_WP_003001945.1_1861	29.909	331	329
WP_004448459.1	lcl|NZ_AOHC02000041.1_cds_WP_003006680.1_1039	27.273	341	329
WP_004448459.1	lcl|NZ_AOHC02000052.1_cds_WP_003009505.1_383	29.804	255	329
WP_004448459.1	lcl|NZ_AOHC02000052.1_cds_WP_003009398.1_359	29.455	275	329
WP_004448459.1	lcl|NZ_AOHC02000041.1_cds_WP_036096523.1_942	24.340	341	329
WP_004448459.1	lcl|NZ_AOHC02000052.1_cds_WP_003009407.1_321	23.630	292	329
WP_004448459.1	lcl|NZ_AOHC02000052.1_cds_WP_003009527.1_389	25.472	318	329
WP_004448459.1	lcl|NZ_AOHC02000052.1_cds_WP_003009665.1_361	23.625	309	329
WP_004448459.1	lcl|NZ_AOHC02000052.1_cds_WP_003009508.1_311	25.833	240	329
WP_004448459.1	lcl|NZ_AOHC02000014.1_cds_WP_002995949.1_2952	26.316	266	329
WP_004448459.1	lcl|NZ_AOHC02000037.1_cds_WP_003004896.1_1460	24.695	328	329
WP_004448459.1	lcl|NZ_AOHC02000021.1_cds_WP_002999205.1_2509	25.373	268	329
WP_004448459.1	lcl|NZ_AOHC02000012.1_cds_WP_002995526.1_3383	28.049	246	329
WP_004448459.1	lcl|NZ_AOHC02000052.1_cds_WP_003009712.1_323	32.727	110	329
WP_004421408.1	lcl|NZ_AOHC02000052.1_cds_WP_003009795.1_385	81.273	267	267
WP_004421408.1	lcl|NZ_AOHC02000052.1_cds_WP_003009633.1_324	26.442	208	267
WP_004421408.1	lcl|NZ_AOHC02000052.1_cds_WP_003009576.1_351	28.261	184	267
WP_004421408.1	lcl|NZ_AOHC02000012.1_cds_WP_002995065.1_3279	30.052	193	267
WP_004421408.1	lcl|NZ_AOHC02000052.1_cds_WP_003009449.1_293	26.064	188	267
WP_004421408.1	lcl|NZ_AOHC02000041.1_cds_WP_080634584.1_1038	26.531	196	267
WP_004421408.1	lcl|NZ_AOHC02000041.1_cds_WP_080634587.1_1028	33.333	102	267
WP_004448480.1	lcl|NZ_AOHC02000052.1_cds_WP_003009515.1_384	87.033	509	510
WP_004448480.1	lcl|NZ_AOHC02000014.1_cds_WP_002996380.1_3027	28.472	288	510
WP_004448480.1	lcl|NZ_AOHC02000014.1_cds_WP_002996188.1_3026	29.204	113	510
WP_004448480.1	lcl|NZ_AOHC02000052.1_cds_WP_003009515.1_384	87.033	509	510
WP_004448480.1	lcl|NZ_AOHC02000014.1_cds_WP_002996380.1_3027	28.472	288	510
WP_004448480.1	lcl|NZ_AOHC02000014.1_cds_WP_002996188.1_3026	29.204	113	510
WP_036062285.1	lcl|NZ_AOHC02000052.1_cds_WP_003009505.1_383	91.818	330	330
WP_036062285.1	lcl|NZ_AOHC02000052.1_cds_WP_003009535.1_386	28.105	306	330
WP_036062285.1	lcl|NZ_AOHC02000052.1_cds_WP_003009398.1_359	27.586	319	330
WP_036062285.1	lcl|NZ_AOHC02000052.1_cds_WP_003009573.1_356	27.778	270	330
WP_036062285.1	lcl|NZ_AOHC02000029.1_cds_WP_036095984.1_1851	27.500	280	330
WP_036062285.1	lcl|NZ_AOHC02000052.1_cds_WP_003009724.1_294	25.602	332	330
WP_036062285.1	lcl|NZ_AOHC02000037.1_cds_WP_003004626.1_1370	27.174	276	330
WP_036062285.1	lcl|NZ_AOHC02000037.1_cds_WP_003004896.1_1460	28.862	246	330
WP_036062285.1	lcl|NZ_AOHC02000041.1_cds_WP_036096523.1_942	28.634	227	330
WP_036062285.1	lcl|NZ_AOHC02000052.1_cds_WP_003009665.1_361	30.317	221	330
WP_036062285.1	lcl|NZ_AOHC02000029.1_cds_WP_003001880.1_1909	28.627	255	330
WP_036062285.1	lcl|NZ_AOHC02000014.1_cds_WP_002995949.1_2952	25.952	289	330
WP_036062285.1	lcl|NZ_AOHC02000041.1_cds_WP_003006680.1_1039	24.540	163	330
WP_036062285.1	lcl|NZ_AOHC02000052.1_cds_WP_003009407.1_321	23.301	206	330
WP_036062285.1	lcl|NZ_AOHC02000052.1_cds_WP_003009527.1_389	24.088	274	330
WP_004448474.1	lcl|NZ_AOHC02000052.1_cds_WP_003009401.1_365	32.033	359	366
WP_004448474.1	lcl|NZ_AOHC02000052.1_cds_WP_003009532.1_300	32.102	352	366
WP_004448474.1	lcl|NZ_AOHC02000012.1_cds_WP_036095202.1_3274	27.968	379	366
WP_004448474.1	lcl|NZ_AOHC02000052.1_cds_WP_036096948.1_348	27.731	357	366
WP_004448474.1	lcl|NZ_AOHC02000023.1_cds_WP_002999813.1_2214	30.447	358	366
WP_004448474.1	lcl|NZ_AOHC02000052.1_cds_WP_003009662.1_355	27.507	349	366
WP_004448474.1	lcl|NZ_AOHC02000041.1_cds_WP_036096647.1_1013	29.947	187	366
WP_004448477.1	lcl|NZ_AOHC02000052.1_cds_WP_003009532.1_300	34.000	350	367
WP_004448477.1	lcl|NZ_AOHC02000052.1_cds_WP_003009401.1_365	38.227	361	367
WP_004448477.1	lcl|NZ_AOHC02000023.1_cds_WP_002999813.1_2214	32.546	381	367
WP_004448477.1	lcl|NZ_AOHC02000012.1_cds_WP_036095202.1_3274	31.034	377	367
WP_004448477.1	lcl|NZ_AOHC02000052.1_cds_WP_036096948.1_348	24.397	373	367
WP_004448477.1	lcl|NZ_AOHC02000052.1_cds_WP_003009662.1_355	27.463	335	367
WP_004448477.1	lcl|NZ_AOHC02000041.1_cds_WP_036096647.1_1013	24.377	361	367
WP_004448462.1	lcl|NZ_AOHC02000052.1_cds_WP_003009804.1_382	36.746	547	544
WP_004448462.1	lcl|NZ_AOHC02000052.1_cds_WP_003009804.1_382	36.746	547	544
WP_036062289.1	lcl|NZ_AOHC02000052.1_cds_WP_003009317.1_381	66.415	265	265
WP_036062289.1	lcl|NZ_AOHC02000013.1_cds_WP_002995811.1_3128	46.502	243	265
WP_004448469.1	lcl|NZ_AOHC02000052.1_cds_WP_003009459.1_380	85.484	310	310
