WP_000340715.1	lcl|NZ_ANIM01000026.1_cds_WP_004753574.1_535	94.186	86	106
WP_004421326.1	lcl|NZ_ANIM01000026.1_cds_WP_020778495.1_534	98.408	314	314
WP_004421326.1	lcl|NZ_ANIM01000026.1_cds_WP_004755430.1_531	24.843	318	314
WP_004421326.1	lcl|NZ_ANIM01000006.1_cds_WP_004753565.1_77	25.926	324	314
WP_004421326.1	lcl|NZ_ANIM01000057.1_cds_WP_020778800.1_1210	23.132	281	314
WP_243817859.1	lcl|NZ_ANIM01000026.1_cds_WP_020778491.1_533	92.877	365	365
WP_004448470.1	lcl|NZ_ANIM01000026.1_cds_WP_004766667.1_532	95.628	183	185
WP_004448470.1	lcl|NZ_ANIM01000088.1_cds_WP_004752075.1_2051	40.000	140	185
WP_004448459.1	lcl|NZ_ANIM01000026.1_cds_WP_004755430.1_531	96.657	329	329
WP_004448459.1	lcl|NZ_ANIM01000006.1_cds_WP_004753565.1_77	32.381	315	329
WP_004448459.1	lcl|NZ_ANIM01000057.1_cds_WP_020778800.1_1210	30.746	335	329
WP_004448459.1	lcl|NZ_ANIM01000008.1_cds_WP_020778364.1_203	32.686	309	329
WP_004448459.1	lcl|NZ_ANIM01000085.1_cds_WP_020766960.1_1986	30.675	326	329
WP_004448459.1	lcl|NZ_ANIM01000008.1_cds_WP_004751412.1_215	29.721	323	329
WP_004448459.1	lcl|NZ_ANIM01000062.1_cds_WP_020778875.1_1387	27.566	341	329
WP_004448459.1	lcl|NZ_ANIM01000026.1_cds_WP_004755319.1_528	29.316	307	329
WP_004448459.1	lcl|NZ_ANIM01000057.1_cds_WP_020762909.1_1193	27.536	276	329
WP_004448459.1	lcl|NZ_ANIM01000026.1_cds_WP_020778495.1_534	24.367	316	329
WP_004448459.1	lcl|NZ_ANIM01000064.1_cds_WP_016750792.1_1438	28.090	267	329
WP_004448459.1	lcl|NZ_ANIM01000097.1_cds_WP_020779226.1_2334	25.703	249	329
WP_004448459.1	lcl|NZ_ANIM01000127.1_cds_WP_004766563.1_2769	25.373	268	329
WP_004448459.1	lcl|NZ_ANIM01000093.1_cds_WP_020765537.1_2221	30.469	128	329
WP_004448459.1	lcl|NZ_ANIM01000052.1_cds_WP_025182202.1_1082	24.419	172	329
WP_004421408.1	lcl|NZ_ANIM01000026.1_cds_WP_004762941.1_530	95.131	267	267
WP_004421408.1	lcl|NZ_ANIM01000061.1_cds_WP_020778860.1_1365	26.360	239	267
