WP_000340715.1	lcl|NZ_AOVI01000120.1_cds_WP_000340715.1_2886	100.000	86	106
WP_004421326.1	lcl|NZ_AOVI01000120.1_cds_WP_000410273.1_2885	94.268	314	314
WP_004421326.1	lcl|NZ_AOVI01000120.1_cds_WP_000093099.1_2865	53.968	63	314
WP_004421326.1	lcl|NZ_AOVI01000120.1_cds_WP_000646250.1_2882	26.493	268	314
WP_004421326.1	lcl|NZ_AOVI01000133.1_cds_WP_000744700.1_3284	25.926	324	314
WP_004421326.1	lcl|NZ_AOVI01000120.1_cds_WP_000600889.1_2856	26.425	193	314
WP_004421326.1	lcl|NZ_AOVI01000064.1_cds_WP_000723090.1_1412	22.917	288	314
WP_004421326.1	lcl|NZ_AOVI01000120.1_cds_WP_001067557.1_2879	25.000	328	314
WP_243817859.1	lcl|NZ_AOVI01000120.1_cds_WP_000604524.1_2884	90.685	365	365
WP_004448470.1	lcl|NZ_AOVI01000120.1_cds_WP_000884059.1_2883	96.196	184	185
WP_004448470.1	lcl|NZ_AOVI01000021.1_cds_WP_000351733.1_632	39.286	140	185
WP_004448459.1	lcl|NZ_AOVI01000120.1_cds_WP_000646250.1_2882	96.049	329	329
WP_004448459.1	lcl|NZ_AOVI01000133.1_cds_WP_000744700.1_3284	32.698	315	329
WP_004448459.1	lcl|NZ_AOVI01000120.1_cds_WP_000600889.1_2856	31.962	316	329
WP_004448459.1	lcl|NZ_AOVI01000064.1_cds_WP_000723090.1_1412	30.448	335	329
WP_004448459.1	lcl|NZ_AOVI01000012.1_cds_WP_001984071.1_163	31.270	307	329
WP_004448459.1	lcl|NZ_AOVI01000030.1_cds_WP_000649925.1_854	30.031	323	329
WP_004448459.1	lcl|NZ_AOVI01000104.1_cds_WP_000709511.1_2364	29.305	331	329
WP_004448459.1	lcl|NZ_AOVI01000120.1_cds_WP_000601375.1_2829	25.333	300	329
WP_004448459.1	lcl|NZ_AOVI01000093.1_cds_WP_000688695.1_2049	29.197	274	329
WP_004448459.1	lcl|NZ_AOVI01000120.1_cds_WP_001067557.1_2879	29.804	255	329
WP_004448459.1	lcl|NZ_AOVI01000120.1_cds_WP_000475904.1_2820	27.899	276	329
WP_004448459.1	lcl|NZ_AOVI01000120.1_cds_WP_000410273.1_2885	25.633	316	329
WP_004448459.1	lcl|NZ_AOVI01000021.1_cds_WP_001074785.1_427	28.302	265	329
WP_004448459.1	lcl|NZ_AOVI01000096.1_cds_WP_001003555.1_2107	24.852	338	329
WP_004448459.1	lcl|NZ_AOVI01000120.1_cds_WP_000487322.1_2831	27.744	328	329
WP_004421408.1	lcl|NZ_AOVI01000120.1_cds_WP_000774262.1_2881	94.382	267	267
WP_004421408.1	lcl|NZ_AOVI01000120.1_cds_WP_000859505.1_2832	27.885	208	267
WP_004421408.1	lcl|NZ_AOVI01000120.1_cds_WP_002969399.1_2851	26.702	191	267
WP_004421408.1	lcl|NZ_AOVI01000064.1_cds_WP_000842260.1_1413	26.842	190	267
WP_004421408.1	lcl|NZ_AOVI01000123.1_cds_WP_000667727.1_2981	33.636	110	267
WP_004421408.1	lcl|NZ_AOVI01000058.1_cds_WP_000805357.1_1292	33.333	102	267
WP_004448480.1	lcl|NZ_AOVI01000120.1_cds_WP_000612797.1_2880	95.490	510	510
