WP_000340715.1	lcl|NZ_ANIK01000093.1_cds_WP_020774736.1_3258	94.186	86	106
WP_004421326.1	lcl|NZ_ANIK01000093.1_cds_WP_020774692.1_3259	89.677	310	314
WP_004421326.1	lcl|NZ_ANIK01000093.1_cds_WP_020774697.1_3262	25.552	317	314
WP_004421326.1	lcl|NZ_ANIK01000003.1_cds_WP_020771927.1_189	26.235	324	314
WP_004421326.1	lcl|NZ_ANIK01000093.1_cds_WP_020774725.1_3292	23.280	189	314
WP_004421326.1	lcl|NZ_ANIK01000113.1_cds_WP_020775061.1_3635	26.488	336	314
WP_004421326.1	lcl|NZ_ANIK01000071.1_cds_WP_020774296.1_2915	24.912	285	314
WP_004421326.1	lcl|NZ_ANIK01000093.1_cds_WP_017809394.1_3287	24.074	324	314
WP_004421326.1	lcl|NZ_ANIK01000052.1_cds_WP_017808832.1_2182	24.537	216	314
WP_004421326.1	lcl|NZ_ANIK01000120.1_cds_WP_020775260.1_3859	19.271	192	314
WP_243817859.1	lcl|NZ_ANIK01000093.1_cds_WP_020774721.1_3260	85.753	365	365
WP_004448470.1	lcl|NZ_ANIK01000093.1_cds_WP_020774732.1_3261	91.304	184	185
WP_004448470.1	lcl|NZ_ANIK01000028.1_cds_WP_020772754.1_1245	36.986	146	185
WP_004448459.1	lcl|NZ_ANIK01000093.1_cds_WP_020774697.1_3262	91.793	329	329
WP_004448459.1	lcl|NZ_ANIK01000093.1_cds_WP_020774725.1_3292	32.698	315	329
WP_004448459.1	lcl|NZ_ANIK01000003.1_cds_WP_020771927.1_189	31.746	315	329
WP_004448459.1	lcl|NZ_ANIK01000071.1_cds_WP_020774296.1_2915	30.746	335	329
WP_004448459.1	lcl|NZ_ANIK01000052.1_cds_WP_017808832.1_2182	32.268	313	329
WP_004448459.1	lcl|NZ_ANIK01000113.1_cds_WP_020775061.1_3635	29.874	318	329
WP_004448459.1	lcl|NZ_ANIK01000052.1_cds_WP_036042477.1_2193	29.721	323	329
WP_004448459.1	lcl|NZ_ANIK01000120.1_cds_WP_020775260.1_3859	27.566	341	329
WP_004448459.1	lcl|NZ_ANIK01000093.1_cds_WP_020774722.1_3265	30.588	255	329
WP_004448459.1	lcl|NZ_ANIK01000008.1_cds_WP_020772116.1_470	25.513	341	329
WP_004448459.1	lcl|NZ_ANIK01000093.1_cds_WP_021064603.1_3289	29.259	270	329
WP_004448459.1	lcl|NZ_ANIK01000093.1_cds_WP_020774692.1_3259	25.786	318	329
WP_004448459.1	lcl|NZ_ANIK01000017.1_cds_WP_020772546.1_925	24.312	218	329
WP_004448459.1	lcl|NZ_ANIK01000017.1_cds_WP_020772548.1_917	27.083	240	329
WP_004448459.1	lcl|NZ_ANIK01000093.1_cds_WP_017809394.1_3287	25.243	309	329
WP_004448459.1	lcl|NZ_ANIK01000034.1_cds_WP_020773134.1_1583	26.894	264	329
WP_004448459.1	lcl|NZ_ANIK01000003.1_cds_WP_020771874.1_100	25.185	270	329
WP_004448459.1	lcl|NZ_ANIK01000016.1_cds_WP_020772455.1_821	25.373	268	329
WP_004448459.1	lcl|NZ_ANIK01000114.1_cds_WP_020775079.1_3650	28.980	245	329
WP_004448459.1	lcl|NZ_ANIK01000017.1_cds_WP_020772564.1_927	30.000	160	329
WP_004421408.1	lcl|NZ_ANIK01000093.1_cds_WP_021064582.1_3263	76.779	267	267
WP_004421408.1	lcl|NZ_ANIK01000093.1_cds_WP_020774727.1_3297	28.108	185	267
WP_004421408.1	lcl|NZ_ANIK01000017.1_cds_WP_020772563.1_928	25.962	208	267
WP_004421408.1	lcl|NZ_ANIK01000047.1_cds_WP_020773607.1_2067	29.534	193	267
WP_004421408.1	lcl|NZ_ANIK01000071.1_cds_WP_020774369.1_2914	25.397	189	267
WP_004421408.1	lcl|NZ_ANIK01000120.1_cds_WP_020775276.1_3858	28.788	198	267
WP_004421408.1	lcl|NZ_ANIK01000120.1_cds_WP_081605152.1_3850	36.047	86	267
WP_004448480.1	lcl|NZ_ANIK01000093.1_cds_WP_020774708.1_3264	85.658	509	510
WP_004448480.1	lcl|NZ_ANIK01000034.1_cds_WP_017810117.1_1508	27.190	331	510
WP_004448480.1	lcl|NZ_ANIK01000034.1_cds_WP_017810118.1_1509	30.435	92	510
WP_004448480.1	lcl|NZ_ANIK01000093.1_cds_WP_020774708.1_3264	85.658	509	510
WP_004448480.1	lcl|NZ_ANIK01000034.1_cds_WP_017810117.1_1508	27.190	331	510
WP_004448480.1	lcl|NZ_ANIK01000034.1_cds_WP_017810118.1_1509	30.435	92	510
WP_036062285.1	lcl|NZ_ANIK01000093.1_cds_WP_020774722.1_3265	92.727	330	330
WP_036062285.1	lcl|NZ_ANIK01000093.1_cds_WP_020774697.1_3262	28.758	306	330
WP_036062285.1	lcl|NZ_ANIK01000093.1_cds_WP_021064603.1_3289	28.425	292	330
WP_036062285.1	lcl|NZ_ANIK01000093.1_cds_WP_020774725.1_3292	28.947	266	330
WP_036062285.1	lcl|NZ_ANIK01000052.1_cds_WP_017808832.1_2182	26.740	273	330
WP_036062285.1	lcl|NZ_ANIK01000003.1_cds_WP_020771927.1_189	28.261	276	330
WP_036062285.1	lcl|NZ_ANIK01000071.1_cds_WP_020774296.1_2915	25.301	332	330
WP_036062285.1	lcl|NZ_ANIK01000093.1_cds_WP_017809394.1_3287	27.964	329	330
WP_036062285.1	lcl|NZ_ANIK01000003.1_cds_WP_020771874.1_100	26.829	246	330
WP_036062285.1	lcl|NZ_ANIK01000008.1_cds_WP_020772116.1_470	27.803	223	330
WP_036062285.1	lcl|NZ_ANIK01000113.1_cds_WP_020775061.1_3635	28.745	247	330
WP_036062285.1	lcl|NZ_ANIK01000120.1_cds_WP_020775260.1_3859	25.352	142	330
WP_036062285.1	lcl|NZ_ANIK01000017.1_cds_WP_020772546.1_925	24.737	190	330
WP_036062285.1	lcl|NZ_ANIK01000034.1_cds_WP_020773134.1_1583	25.856	263	330
WP_004448474.1	lcl|NZ_ANIK01000093.1_cds_WP_020774738.1_3284	34.540	359	366
WP_004448474.1	lcl|NZ_ANIK01000071.1_cds_WP_020774368.1_2921	32.653	343	366
WP_004448474.1	lcl|NZ_ANIK01000047.1_cds_WP_020773626.1_2072	28.232	379	366
WP_004448474.1	lcl|NZ_ANIK01000093.1_cds_WP_020774735.1_3300	27.171	357	366
WP_004448474.1	lcl|NZ_ANIK01000026.1_cds_WP_020772644.1_1076	29.805	359	366
WP_004448474.1	lcl|NZ_ANIK01000093.1_cds_WP_020774719.1_3293	30.147	272	366
WP_004448474.1	lcl|NZ_ANIK01000115.1_cds_WP_036043800.1_3689	29.947	187	366
WP_004448477.1	lcl|NZ_ANIK01000093.1_cds_WP_020774738.1_3284	38.162	359	367
WP_004448477.1	lcl|NZ_ANIK01000071.1_cds_WP_020774368.1_2921	34.286	350	367
WP_004448477.1	lcl|NZ_ANIK01000026.1_cds_WP_020772644.1_1076	33.246	382	367
WP_004448477.1	lcl|NZ_ANIK01000047.1_cds_WP_020773626.1_2072	31.649	376	367
WP_004448477.1	lcl|NZ_ANIK01000093.1_cds_WP_020774735.1_3300	25.068	367	367
