WP_000340715.1	lcl|NZ_NPDU01000025.1_cds_WP_100785494.1_1795	94.186	86	106
WP_004421326.1	lcl|NZ_NPDU01000025.1_cds_WP_100785493.1_1794	88.065	310	314
WP_004421326.1	lcl|NZ_NPDU01000113.1_cds_WP_100788499.1_487	23.030	330	314
WP_004421326.1	lcl|NZ_NPDU01000025.1_cds_WP_100785482.1_1781	25.389	193	314
WP_004421326.1	lcl|NZ_NPDU01000099.1_cds_WP_100784057.1_4393	22.456	285	314
WP_004421326.1	lcl|NZ_NPDU01000025.1_cds_WP_100785490.1_1791	25.714	175	314
WP_004421326.1	lcl|NZ_NPDU01000008.1_cds_WP_100785093.1_4007	21.765	170	314
WP_004448470.1	lcl|NZ_NPDU01000002.1_cds_WP_100783838.1_1359	38.571	140	185
WP_004448459.1	lcl|NZ_NPDU01000113.1_cds_WP_100788499.1_487	31.429	315	329
WP_004448459.1	lcl|NZ_NPDU01000071.1_cds_WP_100785313.1_3774	32.258	310	329
WP_004448459.1	lcl|NZ_NPDU01000099.1_cds_WP_100784057.1_4393	30.422	332	329
WP_004448459.1	lcl|NZ_NPDU01000025.1_cds_WP_100785490.1_1791	29.769	346	329
WP_004448459.1	lcl|NZ_NPDU01000025.1_cds_WP_100785482.1_1781	32.549	255	329
WP_004448459.1	lcl|NZ_NPDU01000008.1_cds_WP_100785093.1_4007	27.273	341	329
WP_004448459.1	lcl|NZ_NPDU01000011.1_cds_WP_100788022.1_446	29.412	323	329
WP_004448459.1	lcl|NZ_NPDU01000036.1_cds_WP_100785421.1_2409	29.429	333	329
WP_004448459.1	lcl|NZ_NPDU01000025.1_cds_WP_100788080.1_1748	23.986	296	329
WP_004448459.1	lcl|NZ_NPDU01000025.1_cds_WP_100785493.1_1794	26.748	329	329
WP_004448459.1	lcl|NZ_NPDU01000007.1_cds_WP_100786824.1_3648	26.023	342	329
WP_004448459.1	lcl|NZ_NPDU01000035.1_cds_WP_100784669.1_2363	26.316	247	329
WP_004448459.1	lcl|NZ_NPDU01000025.1_cds_WP_100788082.1_1750	24.518	363	329
WP_004448459.1	lcl|NZ_NPDU01000082.1_cds_WP_100786396.1_4045	26.692	266	329
WP_004448459.1	lcl|NZ_NPDU01000075.1_cds_WP_100786480.1_3860	25.000	268	329
WP_004448459.1	lcl|NZ_NPDU01000058.1_cds_WP_100784571.1_3311	28.333	180	329
WP_004448459.1	lcl|NZ_NPDU01000025.1_cds_WP_100788076.1_1744	28.488	172	329
WP_004448459.1	lcl|NZ_NPDU01000041.1_cds_WP_100785072.1_2702	28.682	129	329
WP_004421408.1	lcl|NZ_NPDU01000025.1_cds_WP_100785477.1_1776	29.614	233	267
WP_004421408.1	lcl|NZ_NPDU01000006.1_cds_WP_100787580.1_3349	34.211	114	267
WP_004421408.1	lcl|NZ_NPDU01000025.1_cds_WP_100788100.1_1751	22.768	224	267
WP_004421408.1	lcl|NZ_NPDU01000099.1_cds_WP_100784056.1_4392	24.868	189	267
WP_004421408.1	lcl|NZ_NPDU01000007.1_cds_WP_100786755.1_3727	31.373	102	267
WP_004421408.1	lcl|NZ_NPDU01000095.1_cds_WP_207769151.1_4330	34.375	64	267
WP_004448480.1	lcl|NZ_NPDU01000020.1_cds_WP_100787282.1_1408	27.219	338	510
WP_004448480.1	lcl|NZ_NPDU01000020.1_cds_WP_100787282.1_1408	27.219	338	510
WP_036062285.1	lcl|NZ_NPDU01000071.1_cds_WP_100785313.1_3774	28.315	279	330
WP_036062285.1	lcl|NZ_NPDU01000113.1_cds_WP_100788499.1_487	28.623	276	330
WP_036062285.1	lcl|NZ_NPDU01000025.1_cds_WP_100785482.1_1781	27.273	264	330
WP_036062285.1	lcl|NZ_NPDU01000099.1_cds_WP_100784057.1_4393	25.926	324	330
WP_036062285.1	lcl|NZ_NPDU01000035.1_cds_WP_100784669.1_2363	29.832	238	330
WP_036062285.1	lcl|NZ_NPDU01000058.1_cds_WP_100784571.1_3311	29.688	256	330
WP_036062285.1	lcl|NZ_NPDU01000011.1_cds_WP_100788022.1_446	28.521	284	330
WP_036062285.1	lcl|NZ_NPDU01000007.1_cds_WP_100786824.1_3648	24.891	229	330
WP_036062285.1	lcl|NZ_NPDU01000025.1_cds_WP_100785490.1_1791	23.729	236	330
WP_036062285.1	lcl|NZ_NPDU01000025.1_cds_WP_100788082.1_1750	24.188	277	330
WP_036062285.1	lcl|NZ_NPDU01000008.1_cds_WP_100785093.1_4007	25.352	142	330
WP_004448474.1	lcl|NZ_NPDU01000006.1_cds_WP_207767213.1_3354	29.024	379	366
WP_004448474.1	lcl|NZ_NPDU01000025.1_cds_WP_100785471.1_1770	30.667	375	366
WP_004448474.1	lcl|NZ_NPDU01000004.1_cds_WP_100786662.1_2600	30.641	359	366
WP_004448474.1	lcl|NZ_NPDU01000025.1_cds_WP_100785481.1_1780	26.437	348	366
WP_004448474.1	lcl|NZ_NPDU01000007.1_cds_WP_165781792.1_3713	30.270	185	366
WP_004448477.1	lcl|NZ_NPDU01000004.1_cds_WP_100786662.1_2600	32.895	380	367
WP_004448477.1	lcl|NZ_NPDU01000025.1_cds_WP_100785471.1_1770	34.153	366	367
WP_004448477.1	lcl|NZ_NPDU01000006.1_cds_WP_207767213.1_3354	31.383	376	367
WP_004448477.1	lcl|NZ_NPDU01000025.1_cds_WP_100785481.1_1780	27.348	362	367
WP_004448477.1	lcl|NZ_NPDU01000007.1_cds_WP_165781792.1_3713	23.546	361	367
WP_004448477.1	lcl|NZ_NPDU01000002.1_cds_WP_100783805.1_1325	25.000	192	367
WP_036062289.1	lcl|NZ_NPDU01000022.1_cds_WP_100785202.1_1566	42.915	247	265
WP_004448469.1	lcl|NZ_NPDU01000061.1_cds_WP_100784298.1_3484	36.634	303	310
WP_004448469.1	lcl|NZ_NPDU01000057.1_cds_WP_100787664.1_3283	27.083	288	310
WP_004448469.1	lcl|NZ_NPDU01000091.1_cds_WP_243394644.1_4285	27.820	133	310
WP_004448469.1	lcl|NZ_NPDU01000061.1_cds_WP_100784298.1_3484	36.634	303	310
WP_004448469.1	lcl|NZ_NPDU01000057.1_cds_WP_100787664.1_3283	27.083	288	310
WP_004448469.1	lcl|NZ_NPDU01000091.1_cds_WP_243394644.1_4285	27.820	133	310
WP_004448460.1	lcl|NZ_NPDU01000021.1_cds_WP_100785959.1_1526	41.667	60	140
WP_004448464.1	lcl|NZ_NPDU01000053.1_cds_WP_100788242.1_3167	29.487	78	221
WP_004448464.1	lcl|NZ_NPDU01000010.1_cds_WP_100786901.1_208	30.469	128	221
WP_004448464.1	lcl|NZ_NPDU01000008.1_cds_WP_100785130.1_3967	25.517	145	221
WP_004421412.1	lcl|NZ_NPDU01000053.1_cds_WP_243398281.1_3173	29.861	144	177
WP_004448479.1	lcl|NZ_NPDU01000025.1_cds_WP_100788084.1_1753	26.066	422	406
WP_004448479.1	lcl|NZ_NPDU01000080.1_cds_WP_100785851.1_4021	26.147	218	406
WP_004448479.1	lcl|NZ_NPDU01000053.1_cds_WP_100788242.1_3167	25.904	166	406
WP_004448466.1	lcl|NZ_NPDU01000006.1_cds_WP_207767213.1_3354	29.744	390	361
WP_004448466.1	lcl|NZ_NPDU01000025.1_cds_WP_100785471.1_1770	29.262	393	361
WP_004448466.1	lcl|NZ_NPDU01000025.1_cds_WP_100785481.1_1780	29.193	322	361
WP_004448466.1	lcl|NZ_NPDU01000007.1_cds_WP_165781792.1_3713	26.016	369	361
WP_004448466.1	lcl|NZ_NPDU01000004.1_cds_WP_100786662.1_2600	31.600	250	361
WP_036063888.1	lcl|NZ_NPDU01000025.1_cds_WP_100785491.1_1792	53.152	587	597
WP_036063888.1	lcl|NZ_NPDU01000041.1_cds_WP_165781724.1_2715	33.067	375	597
WP_036063888.1	lcl|NZ_NPDU01000007.1_cds_WP_100786799.1_3677	33.463	257	597
WP_036063888.1	lcl|NZ_NPDU01000011.1_cds_WP_100787959.1_394	35.743	249	597
WP_036063888.1	lcl|NZ_NPDU01000019.1_cds_WP_100785587.1_1253	34.259	216	597
WP_036063888.1	lcl|NZ_NPDU01000046.1_cds_WP_100784133.1_2879	29.493	217	597
WP_036063888.1	lcl|NZ_NPDU01000020.1_cds_WP_165781816.1_1414	26.180	233	597
WP_036063888.1	lcl|NZ_NPDU01000092.1_cds_WP_100787739.1_4298	29.524	210	597
WP_036063888.1	lcl|NZ_NPDU01000115.1_cds_WP_100785462.1_497	29.665	209	597
WP_036063888.1	lcl|NZ_NPDU01000095.1_cds_WP_100785086.1_4340	27.586	203	597
WP_036063888.1	lcl|NZ_NPDU01000002.1_cds_WP_100783817.1_1339	28.049	246	597
WP_036063888.1	lcl|NZ_NPDU01000012.1_cds_WP_100784621.1_593	27.273	242	597
WP_036063888.1	lcl|NZ_NPDU01000019.1_cds_WP_100785588.1_1252	26.396	197	597
WP_036063888.1	lcl|NZ_NPDU01000044.1_cds_WP_100786379.1_2820	29.756	205	597
WP_036063888.1	lcl|NZ_NPDU01000083.1_cds_WP_100786722.1_4070	26.295	251	597
WP_036063888.1	lcl|NZ_NPDU01000083.1_cds_WP_100786722.1_4070	27.097	155	597
WP_036063888.1	lcl|NZ_NPDU01000012.1_cds_WP_100784590.1_557	24.545	220	597
WP_036063888.1	lcl|NZ_NPDU01000016.1_cds_WP_100784089.1_988	27.679	224	597
WP_036063888.1	lcl|NZ_NPDU01000001.1_cds_WP_100785713.1_109	24.891	229	597
WP_036063888.1	lcl|NZ_NPDU01000038.1_cds_WP_100784731.1_2483	26.222	225	597
WP_036063888.1	lcl|NZ_NPDU01000002.1_cds_WP_100783871.1_1397	24.885	217	597
WP_036063888.1	lcl|NZ_NPDU01000041.1_cds_WP_100785065.1_2711	26.991	226	597
WP_036063888.1	lcl|NZ_NPDU01000093.1_cds_WP_100784141.1_4307	27.053	207	597
WP_036063888.1	lcl|NZ_NPDU01000023.1_cds_WP_100784411.1_1639	25.792	221	597
WP_036063888.1	lcl|NZ_NPDU01000023.1_cds_WP_100784411.1_1639	25.248	202	597
WP_036063888.1	lcl|NZ_NPDU01000013.1_cds_WP_100784915.1_696	26.316	190	597
WP_036063888.1	lcl|NZ_NPDU01000001.1_cds_WP_100785730.1_92	22.318	233	597
WP_036063888.1	lcl|NZ_NPDU01000007.1_cds_WP_100786808.1_3667	24.696	247	597
WP_036063888.1	lcl|NZ_NPDU01000007.1_cds_WP_100786808.1_3667	24.268	239	597
WP_036063888.1	lcl|NZ_NPDU01000013.1_cds_WP_100784913.1_699	23.478	230	597
WP_036063888.1	lcl|NZ_NPDU01000016.1_cds_WP_100784015.1_1016	22.266	256	597
WP_036063888.1	lcl|NZ_NPDU01000012.1_cds_WP_100784622.1_594	22.018	218	597
WP_036063888.1	lcl|NZ_NPDU01000002.1_cds_WP_100783837.1_1358	24.229	227	597
WP_036063888.1	lcl|NZ_NPDU01000025.1_cds_WP_100785491.1_1792	53.152	587	597
WP_036063888.1	lcl|NZ_NPDU01000041.1_cds_WP_165781724.1_2715	33.067	375	597
WP_036063888.1	lcl|NZ_NPDU01000007.1_cds_WP_100786799.1_3677	33.463	257	597
WP_036063888.1	lcl|NZ_NPDU01000011.1_cds_WP_100787959.1_394	35.743	249	597
WP_036063888.1	lcl|NZ_NPDU01000019.1_cds_WP_100785587.1_1253	34.259	216	597
WP_036063888.1	lcl|NZ_NPDU01000046.1_cds_WP_100784133.1_2879	29.493	217	597
WP_036063888.1	lcl|NZ_NPDU01000020.1_cds_WP_165781816.1_1414	26.180	233	597
WP_036063888.1	lcl|NZ_NPDU01000092.1_cds_WP_100787739.1_4298	29.524	210	597
WP_036063888.1	lcl|NZ_NPDU01000115.1_cds_WP_100785462.1_497	29.665	209	597
