WP_000340715.1	lcl|NZ_MTCN01000028.1_cds_WP_004462903.1_2053	95.349	86	106
WP_004421326.1	lcl|NZ_MTCN01000028.1_cds_WP_004472299.1_2054	92.903	310	314
WP_004421326.1	lcl|NZ_MTCN01000007.1_cds_WP_008393339.1_339	25.697	323	314
WP_004421326.1	lcl|NZ_MTCN01000028.1_cds_WP_075979400.1_2057	25.746	268	314
WP_004421326.1	lcl|NZ_MTCN01000029.1_cds_WP_008394652.1_2366	23.793	290	314
WP_004421326.1	lcl|NZ_MTCN01000042.1_cds_WP_075979556.1_849	21.649	194	314
WP_004421326.1	lcl|NZ_MTCN01000004.1_cds_WP_075978853.1_1612	24.519	208	314
WP_243817859.1	lcl|NZ_MTCN01000028.1_cds_WP_004472260.1_2055	84.932	365	365
WP_004448470.1	lcl|NZ_MTCN01000028.1_cds_WP_004485986.1_2056	95.109	184	185
WP_004448470.1	lcl|NZ_MTCN01000023.1_cds_WP_004460143.1_1505	33.562	146	185
WP_004448459.1	lcl|NZ_MTCN01000028.1_cds_WP_075979400.1_2057	93.598	328	329
WP_004448459.1	lcl|NZ_MTCN01000007.1_cds_WP_008393339.1_339	30.159	315	329
WP_004448459.1	lcl|NZ_MTCN01000029.1_cds_WP_008394652.1_2366	31.045	335	329
WP_004448459.1	lcl|NZ_MTCN01000004.1_cds_WP_075978853.1_1612	32.154	311	329
WP_004448459.1	lcl|NZ_MTCN01000007.1_cds_WP_004472946.1_228	30.650	323	329
WP_004448459.1	lcl|NZ_MTCN01000004.1_cds_WP_004467290.1_1609	29.412	323	329
WP_004448459.1	lcl|NZ_MTCN01000042.1_cds_WP_075979556.1_849	26.979	341	329
WP_004448459.1	lcl|NZ_MTCN01000028.1_cds_WP_046951346.1_2060	30.980	255	329
WP_004448459.1	lcl|NZ_MTCN01000052.1_cds_WP_032917901.1_441	25.959	339	329
WP_004448459.1	lcl|NZ_MTCN01000028.1_cds_WP_004472299.1_2054	25.397	315	329
WP_004448459.1	lcl|NZ_MTCN01000022.1_cds_WP_004464543.1_3496	27.652	264	329
WP_004448459.1	lcl|NZ_MTCN01000029.1_cds_WP_075979416.1_2384	26.667	240	329
WP_004448459.1	lcl|NZ_MTCN01000053.1_cds_WP_004472818.1_3586	28.235	170	329
WP_004448459.1	lcl|NZ_MTCN01000053.1_cds_BWD11_RS18850_3675	26.667	180	329
WP_004448459.1	lcl|NZ_MTCN01000029.1_cds_WP_020783617.1_2415	23.256	172	329
WP_004421408.1	lcl|NZ_MTCN01000028.1_cds_WP_004472235.1_2058	91.011	267	267
WP_004421408.1	lcl|NZ_MTCN01000044.1_cds_WP_004477560.1_2663	35.455	110	267
WP_004421408.1	lcl|NZ_MTCN01000029.1_cds_WP_004475142.1_2365	26.842	190	267
WP_004421408.1	lcl|NZ_MTCN01000042.1_cds_WP_016754360.1_808	37.209	86	267
WP_004421408.1	lcl|NZ_MTCN01000042.1_cds_WP_075979564.1_848	25.389	193	267
WP_004448480.1	lcl|NZ_MTCN01000028.1_cds_WP_046951347.1_2059	95.294	510	510
WP_004448480.1	lcl|NZ_MTCN01000021.1_cds_WP_004473482.1_2530	27.523	327	510
WP_004448480.1	lcl|NZ_MTCN01000021.1_cds_WP_004460640.1_2531	32.609	92	510
WP_004448480.1	lcl|NZ_MTCN01000028.1_cds_WP_046951347.1_2059	95.294	510	510
WP_004448480.1	lcl|NZ_MTCN01000021.1_cds_WP_004473482.1_2530	27.523	327	510
WP_004448480.1	lcl|NZ_MTCN01000021.1_cds_WP_004460640.1_2531	32.609	92	510
WP_036062285.1	lcl|NZ_MTCN01000028.1_cds_WP_046951346.1_2060	95.758	330	330
WP_036062285.1	lcl|NZ_MTCN01000028.1_cds_WP_075979400.1_2057	29.642	307	330
WP_036062285.1	lcl|NZ_MTCN01000004.1_cds_WP_075978853.1_1612	26.007	273	330
WP_036062285.1	lcl|NZ_MTCN01000007.1_cds_WP_008393339.1_339	28.261	276	330
WP_036062285.1	lcl|NZ_MTCN01000029.1_cds_WP_008394652.1_2366	25.749	334	330
WP_036062285.1	lcl|NZ_MTCN01000052.1_cds_WP_032917901.1_441	27.027	222	330
WP_036062285.1	lcl|NZ_MTCN01000053.1_cds_BWD11_RS18850_3675	26.160	237	330
WP_036062285.1	lcl|NZ_MTCN01000007.1_cds_WP_004472946.1_228	29.675	246	330
WP_036062285.1	lcl|NZ_MTCN01000029.1_cds_WP_020783617.1_2415	26.000	150	330
WP_036062285.1	lcl|NZ_MTCN01000042.1_cds_WP_075979556.1_849	24.460	139	330
WP_036062285.1	lcl|NZ_MTCN01000022.1_cds_WP_004464543.1_3496	28.462	130	330
WP_004448474.1	lcl|NZ_MTCN01000028.1_cds_WP_004485964.1_2061	92.350	366	366
WP_004448474.1	lcl|NZ_MTCN01000028.1_cds_WP_004472364.1_2062	40.164	366	366
WP_004448474.1	lcl|NZ_MTCN01000029.1_cds_WP_004462146.1_2373	32.558	344	366
WP_004448474.1	lcl|NZ_MTCN01000044.1_cds_WP_004466571.1_2657	28.457	376	366
WP_004448474.1	lcl|NZ_MTCN01000029.1_cds_WP_075979428.1_2414	31.675	382	366
WP_004448474.1	lcl|NZ_MTCN01000046.1_cds_WP_075979591.1_1906	30.337	356	366
WP_004448474.1	lcl|NZ_MTCN01000052.1_cds_WP_004473876.1_442	32.447	188	366
