WP_000340715.1	lcl|NZ_AOGW02000010.1_cds_WP_039937667.1_1353	61.538	78	106
WP_004421326.1	lcl|NZ_AOGW02000010.1_cds_WP_002973984.1_1356	82.581	310	314
WP_004421326.1	lcl|NZ_AOGW02000006.1_cds_WP_002972522.1_3364	28.076	317	314
WP_004421326.1	lcl|NZ_AOGW02000006.1_cds_WP_002972517.1_3390	22.840	324	314
WP_004421326.1	lcl|NZ_AOGW02000010.1_cds_WP_002973576.1_1355	23.664	262	314
WP_004421326.1	lcl|NZ_AOGW02000020.1_cds_WP_002975549.1_254	22.680	194	314
WP_004448470.1	lcl|NZ_AOGW02000010.1_cds_WP_002973845.1_1769	37.398	123	185
WP_004448459.1	lcl|NZ_AOGW02000006.1_cds_WP_002972517.1_3390	31.210	314	329
WP_004448459.1	lcl|NZ_AOGW02000006.1_cds_WP_002972237.1_2831	30.744	309	329
WP_004448459.1	lcl|NZ_AOGW02000010.1_cds_WP_002973576.1_1355	26.786	336	329
WP_004448459.1	lcl|NZ_AOGW02000020.1_cds_WP_002975549.1_254	28.446	341	329
WP_004448459.1	lcl|NZ_AOGW02000006.1_cds_WP_002972633.1_3010	26.398	322	329
WP_004448459.1	lcl|NZ_AOGW02000006.1_cds_WP_002972522.1_3364	27.885	312	329
WP_004448459.1	lcl|NZ_AOGW02000010.1_cds_WP_002973984.1_1356	24.214	318	329
WP_004448459.1	lcl|NZ_AOGW02000020.1_cds_WP_198008592.1_265	24.351	308	329
WP_004448459.1	lcl|NZ_AOGW02000006.1_cds_WP_002972878.1_3064	22.878	271	329
WP_004448459.1	lcl|NZ_AOGW02000010.1_cds_WP_002973830.1_1357	25.514	243	329
WP_004448459.1	lcl|NZ_AOGW02000010.1_cds_WP_002973668.1_1412	24.151	265	329
WP_004448459.1	lcl|NZ_AOGW02000010.1_cds_WP_002974011.1_1373	25.397	252	329
WP_004448459.1	lcl|NZ_AOGW02000009.1_cds_WP_002973489.1_2471	25.698	179	329
WP_004448459.1	lcl|NZ_AOGW02000006.1_cds_WP_002972803.1_3452	27.219	169	329
WP_004448459.1	lcl|NZ_AOGW02000010.1_cds_WP_002974215.1_1366	20.755	265	329
WP_004421408.1	lcl|NZ_AOGW02000010.1_cds_WP_002973594.1_1473	24.444	270	267
WP_004421408.1	lcl|NZ_AOGW02000010.1_cds_WP_002973999.1_1365	23.944	213	267
WP_004421408.1	lcl|NZ_AOGW02000006.1_cds_WP_002972652.1_3091	37.931	116	267
WP_004421408.1	lcl|NZ_AOGW02000006.1_cds_WP_084764895.1_2939	28.070	171	267
WP_004421408.1	lcl|NZ_AOGW02000023.1_cds_WP_002975784.1_231	28.866	194	267
WP_004421408.1	lcl|NZ_AOGW02000010.1_cds_WP_002974019.1_1354	24.352	193	267
WP_004448480.1	lcl|NZ_AOGW02000010.1_cds_WP_002974491.1_1747	23.780	328	510
WP_004448480.1	lcl|NZ_AOGW02000010.1_cds_WP_002973905.1_1746	29.245	106	510
WP_004448480.1	lcl|NZ_AOGW02000010.1_cds_WP_002974491.1_1747	23.780	328	510
WP_004448480.1	lcl|NZ_AOGW02000010.1_cds_WP_002973905.1_1746	29.245	106	510
WP_036062285.1	lcl|NZ_AOGW02000006.1_cds_WP_002972237.1_2831	24.460	278	330
WP_036062285.1	lcl|NZ_AOGW02000006.1_cds_WP_002972517.1_3390	27.899	276	330
WP_036062285.1	lcl|NZ_AOGW02000006.1_cds_WP_002972522.1_3364	26.426	333	330
WP_036062285.1	lcl|NZ_AOGW02000010.1_cds_WP_002973576.1_1355	23.853	327	330
WP_036062285.1	lcl|NZ_AOGW02000006.1_cds_WP_002972878.1_3064	24.514	257	330
WP_036062285.1	lcl|NZ_AOGW02000010.1_cds_WP_002973830.1_1357	29.457	129	330
WP_036062285.1	lcl|NZ_AOGW02000009.1_cds_WP_002973489.1_2471	31.126	151	330
WP_036062285.1	lcl|NZ_AOGW02000020.1_cds_WP_002975549.1_254	23.547	327	330
WP_036062285.1	lcl|NZ_AOGW02000006.1_cds_WP_002972803.1_3452	25.121	207	330
WP_036062285.1	lcl|NZ_AOGW02000006.1_cds_WP_002972633.1_3010	28.000	150	330
WP_004448474.1	lcl|NZ_AOGW02000010.1_cds_WP_002973578.1_1384	33.143	350	366
WP_004448474.1	lcl|NZ_AOGW02000006.1_cds_WP_002972187.1_3126	28.609	381	366
WP_004448474.1	lcl|NZ_AOGW02000010.1_cds_WP_002974182.1_1358	31.198	359	366
WP_004448474.1	lcl|NZ_AOGW02000008.1_cds_WP_002973075.1_2587	29.213	356	366
WP_004448477.1	lcl|NZ_AOGW02000010.1_cds_WP_002973578.1_1384	36.212	359	367
WP_004448477.1	lcl|NZ_AOGW02000010.1_cds_WP_002974182.1_1358	33.784	370	367
WP_004448477.1	lcl|NZ_AOGW02000008.1_cds_WP_002973075.1_2587	29.211	380	367
WP_004448477.1	lcl|NZ_AOGW02000006.1_cds_WP_002972187.1_3126	27.838	370	367
WP_004448477.1	lcl|NZ_AOGW02000002.1_cds_WP_002971616.1_3568	24.930	357	367
WP_036062289.1	lcl|NZ_AOGW02000002.1_cds_WP_002971611.1_3621	40.329	243	265
WP_004448469.1	lcl|NZ_AOGW02000009.1_cds_WP_002973361.1_2351	34.839	310	310
WP_004448469.1	lcl|NZ_AOGW02000015.1_cds_WP_002974921.1_882	31.613	310	310
WP_004448469.1	lcl|NZ_AOGW02000010.1_cds_WP_002974455.1_1834	24.561	228	310
WP_004448469.1	lcl|NZ_AOGW02000009.1_cds_WP_002973361.1_2351	34.839	310	310
WP_004448469.1	lcl|NZ_AOGW02000015.1_cds_WP_002974921.1_882	31.613	310	310
WP_004448469.1	lcl|NZ_AOGW02000010.1_cds_WP_002974455.1_1834	24.561	228	310
WP_004448460.1	lcl|NZ_AOGW02000015.1_cds_WP_002974960.1_858	41.667	60	140
WP_004448464.1	lcl|NZ_AOGW02000016.1_cds_WP_002975142.1_660	27.778	144	221
WP_004421412.1	lcl|NZ_AOGW02000006.1_cds_WP_002972418.1_3188	32.667	150	177
WP_004448479.1	lcl|NZ_AOGW02000010.1_cds_WP_002974029.1_1371	32.275	378	406
WP_004448479.1	lcl|NZ_AOGW02000010.1_cds_WP_002974266.1_1855	23.350	197	406
WP_004448466.1	lcl|NZ_AOGW02000010.1_cds_WP_002974182.1_1358	31.620	389	361
WP_004448466.1	lcl|NZ_AOGW02000006.1_cds_WP_002972187.1_3126	27.154	383	361
WP_004448466.1	lcl|NZ_AOGW02000010.1_cds_WP_002973578.1_1384	33.684	285	361
WP_004448466.1	lcl|NZ_AOGW02000002.1_cds_WP_002971616.1_3568	24.668	377	361
WP_004448466.1	lcl|NZ_AOGW02000008.1_cds_WP_002973075.1_2587	30.400	250	361
WP_004421447.1	lcl|NZ_AOGW02000010.1_cds_WP_002974375.1_1361	25.658	152	308
WP_004421447.1	lcl|NZ_AOGW02000010.1_cds_WP_002974375.1_1361	25.658	152	308
WP_243817856.1	lcl|NZ_AOGW02000005.1_cds_WP_100220732.1_3456	96.073	382	382
WP_243817856.1	lcl|NZ_AOGW02000005.1_cds_WP_100220732.1_3456	96.073	382	382
WP_243817856.1	lcl|NZ_AOGW02000005.1_cds_WP_100220732.1_3456	96.073	382	382
WP_243817856.1	lcl|NZ_AOGW02000005.1_cds_WP_100220732.1_3456	96.073	382	382
WP_036063888.1	lcl|NZ_AOGW02000006.1_cds_WP_002972628.1_3107	35.156	256	597
WP_036063888.1	lcl|NZ_AOGW02000016.1_cds_WP_039938205.1_664	28.680	394	597
WP_036063888.1	lcl|NZ_AOGW02000006.1_cds_WP_002972211.1_2826	37.118	229	597
WP_036063888.1	lcl|NZ_AOGW02000006.1_cds_WP_002972840.1_3171	28.846	312	597
WP_036063888.1	lcl|NZ_AOGW02000006.1_cds_WP_002972649.1_2824	33.480	227	597
WP_036063888.1	lcl|NZ_AOGW02000018.1_cds_WP_002975401.1_565	29.003	331	597
WP_036063888.1	lcl|NZ_AOGW02000004.1_cds_WP_002972019.1_3472	31.163	215	597
WP_036063888.1	lcl|NZ_AOGW02000006.1_cds_WP_002972383.1_2849	30.275	218	597
WP_036063888.1	lcl|NZ_AOGW02000010.1_cds_WP_039937924.1_1741	25.000	220	597
WP_036063888.1	lcl|NZ_AOGW02000011.1_cds_WP_002974681.1_1055	28.636	220	597
WP_036063888.1	lcl|NZ_AOGW02000013.1_cds_WP_002974848.1_968	27.511	229	597
WP_036063888.1	lcl|NZ_AOGW02000006.1_cds_WP_002972930.1_3037	27.317	205	597
WP_036063888.1	lcl|NZ_AOGW02000010.1_cds_WP_002973757.1_1898	27.556	225	597
WP_036063888.1	lcl|NZ_AOGW02000010.1_cds_WP_002973947.1_1527	28.054	221	597
WP_036063888.1	lcl|NZ_AOGW02000015.1_cds_WP_002974901.1_843	28.230	209	597
WP_036063888.1	lcl|NZ_AOGW02000010.1_cds_WP_002973657.1_1490	25.532	235	597
WP_036063888.1	lcl|NZ_AOGW02000006.1_cds_WP_039937015.1_2913	26.147	218	597
WP_036063888.1	lcl|NZ_AOGW02000016.1_cds_WP_002974990.1_800	27.632	228	597
WP_036063888.1	lcl|NZ_AOGW02000016.1_cds_WP_002974990.1_800	23.529	187	597
WP_036063888.1	lcl|NZ_AOGW02000011.1_cds_WP_002974653.1_1125	23.200	250	597
WP_036063888.1	lcl|NZ_AOGW02000011.1_cds_WP_002974653.1_1125	25.641	156	597
WP_036063888.1	lcl|NZ_AOGW02000010.1_cds_WP_002974428.1_1379	26.606	218	597
WP_036063888.1	lcl|NZ_AOGW02000011.1_cds_WP_198008582.1_1124	26.222	225	597
WP_036063888.1	lcl|NZ_AOGW02000006.1_cds_WP_002972865.1_2807	24.713	174	597
WP_036063888.1	lcl|NZ_AOGW02000010.1_cds_WP_002974321.1_1466	23.671	207	597
WP_036063888.1	lcl|NZ_AOGW02000010.1_cds_WP_002974410.1_1464	23.581	229	597
WP_036063888.1	lcl|NZ_AOGW02000015.1_cds_WP_002974941.1_851	26.639	244	597
WP_036063888.1	lcl|NZ_AOGW02000010.1_cds_WP_002974263.1_1768	23.558	208	597
WP_036063888.1	lcl|NZ_AOGW02000018.1_cds_WP_002975265.1_415	27.041	196	597
WP_036063888.1	lcl|NZ_AOGW02000006.1_cds_WP_002972406.1_2850	22.857	245	597
WP_036063888.1	lcl|NZ_AOGW02000013.1_cds_WP_002974827.1_939	23.361	244	597
WP_036063888.1	lcl|NZ_AOGW02000016.1_cds_WP_002975019.1_752	24.419	258	597
WP_036063888.1	lcl|NZ_AOGW02000006.1_cds_WP_002972696.1_2905	20.070	284	597
WP_036063888.1	lcl|NZ_AOGW02000011.1_cds_WP_002974759.1_1066	25.749	167	597
WP_036063888.1	lcl|NZ_AOGW02000011.1_cds_WP_002974759.1_1066	27.111	225	597
WP_036063888.1	lcl|NZ_AOGW02000008.1_cds_WP_002973084.1_2698	22.381	210	597
WP_036063888.1	lcl|NZ_AOGW02000010.1_cds_WP_002973820.1_2040	25.328	229	597
WP_036063888.1	lcl|NZ_AOGW02000006.1_cds_WP_002972628.1_3107	35.156	256	597
WP_036063888.1	lcl|NZ_AOGW02000016.1_cds_WP_039938205.1_664	28.680	394	597
WP_036063888.1	lcl|NZ_AOGW02000006.1_cds_WP_002972211.1_2826	37.118	229	597
WP_036063888.1	lcl|NZ_AOGW02000006.1_cds_WP_002972840.1_3171	28.846	312	597
WP_036063888.1	lcl|NZ_AOGW02000006.1_cds_WP_002972649.1_2824	33.480	227	597
WP_036063888.1	lcl|NZ_AOGW02000018.1_cds_WP_002975401.1_565	29.003	331	597
WP_036063888.1	lcl|NZ_AOGW02000004.1_cds_WP_002972019.1_3472	31.163	215	597
WP_036063888.1	lcl|NZ_AOGW02000006.1_cds_WP_002972383.1_2849	30.275	218	597
WP_036063888.1	lcl|NZ_AOGW02000010.1_cds_WP_039937924.1_1741	25.000	220	597
WP_036063888.1	lcl|NZ_AOGW02000011.1_cds_WP_002974681.1_1055	28.636	220	597
WP_036063888.1	lcl|NZ_AOGW02000013.1_cds_WP_002974848.1_968	27.511	229	597
WP_036063888.1	lcl|NZ_AOGW02000006.1_cds_WP_002972930.1_3037	27.317	205	597
WP_036063888.1	lcl|NZ_AOGW02000010.1_cds_WP_002973757.1_1898	27.556	225	597
WP_036063888.1	lcl|NZ_AOGW02000010.1_cds_WP_002973947.1_1527	28.054	221	597
WP_036063888.1	lcl|NZ_AOGW02000015.1_cds_WP_002974901.1_843	28.230	209	597
WP_036063888.1	lcl|NZ_AOGW02000010.1_cds_WP_002973657.1_1490	25.532	235	597
WP_036063888.1	lcl|NZ_AOGW02000006.1_cds_WP_039937015.1_2913	26.147	218	597
WP_036063888.1	lcl|NZ_AOGW02000016.1_cds_WP_002974990.1_800	27.632	228	597
