WP_000340715.1	lcl|NZ_JADDXJ010000058.1_cds_WP_002725873.1_2690	91.860	86	106
WP_004421326.1	lcl|NZ_JADDXJ010000058.1_cds_WP_002725867.1_2691	91.935	310	314
WP_004421326.1	lcl|NZ_JADDXJ010000009.1_cds_WP_193816902.1_3683	21.724	290	314
WP_004421326.1	lcl|NZ_JADDXJ010000071.1_cds_WP_061208146.1_3127	23.077	325	314
WP_004421326.1	lcl|NZ_JADDXJ010000009.1_cds_WP_011671706.1_3661	24.138	290	314
WP_004421326.1	lcl|NZ_JADDXJ010000009.1_cds_WP_011669957.1_3681	24.731	186	314
WP_004421326.1	lcl|NZ_JADDXJ010000114.1_cds_WP_002729504.1_228	22.941	170	314
WP_004421326.1	lcl|NZ_JADDXJ010000011.1_cds_IQA86_RS04065_292	25.311	241	314
WP_004448470.1	lcl|NZ_JADDXJ010000001.1_cds_WP_002750963.1_1149	35.616	146	185
WP_004448470.1	lcl|NZ_JADDXJ010000009.1_cds_WP_011669938.1_3700	34.463	177	185
WP_004448459.1	lcl|NZ_JADDXJ010000009.1_cds_WP_193816902.1_3683	31.153	321	329
WP_004448459.1	lcl|NZ_JADDXJ010000071.1_cds_WP_061208146.1_3127	31.429	315	329
WP_004448459.1	lcl|NZ_JADDXJ010000009.1_cds_WP_011671706.1_3661	31.642	335	329
WP_004448459.1	lcl|NZ_JADDXJ010000011.1_cds_IQA86_RS04065_292	31.169	308	329
WP_004448459.1	lcl|NZ_JADDXJ010000009.1_cds_WP_011669957.1_3681	29.508	305	329
WP_004448459.1	lcl|NZ_JADDXJ010000008.1_cds_WP_193817147.1_3487	29.781	319	329
WP_004448459.1	lcl|NZ_JADDXJ010000011.1_cds_WP_002754065.1_289	29.003	331	329
WP_004448459.1	lcl|NZ_JADDXJ010000114.1_cds_WP_002729504.1_228	27.273	341	329
WP_004448459.1	lcl|NZ_JADDXJ010000003.1_cds_IQA86_RS01310_2128	25.952	289	329
WP_004448459.1	lcl|NZ_JADDXJ010000058.1_cds_WP_002725867.1_2691	27.203	261	329
WP_004448459.1	lcl|NZ_JADDXJ010000089.1_cds_WP_002751102.1_3440	26.592	267	329
WP_004448459.1	lcl|NZ_JADDXJ010000009.1_cds_WP_011669959.1_3679	26.449	276	329
WP_004448459.1	lcl|NZ_JADDXJ010000108.1_cds_WP_011669202.1_97	24.107	336	329
WP_004448459.1	lcl|NZ_JADDXJ010000083.1_cds_WP_193817227.1_3359	27.059	170	329
WP_004421408.1	lcl|NZ_JADDXJ010000009.1_cds_WP_193816901.1_3682	26.957	230	267
WP_004421408.1	lcl|NZ_JADDXJ010000009.1_cds_WP_011669974.1_3660	26.984	189	267
WP_004421408.1	lcl|NZ_JADDXJ010000035.1_cds_WP_061208961.1_1920	32.727	110	267
WP_004421408.1	lcl|NZ_JADDXJ010000076.1_cds_WP_002766579.1_3214	37.209	86	267
WP_004421408.1	lcl|NZ_JADDXJ010000114.1_cds_IQA86_RS15820_229	24.868	189	267
WP_004448480.1	lcl|NZ_JADDXJ010000005.1_cds_WP_193817070.1_2768	28.041	296	510
WP_004448480.1	lcl|NZ_JADDXJ010000005.1_cds_WP_002751286.1_2767	31.111	90	510
WP_004448480.1	lcl|NZ_JADDXJ010000005.1_cds_WP_193817070.1_2768	28.041	296	510
WP_004448480.1	lcl|NZ_JADDXJ010000005.1_cds_WP_002751286.1_2767	31.111	90	510
WP_036062285.1	lcl|NZ_JADDXJ010000011.1_cds_IQA86_RS04065_292	27.675	271	330
WP_036062285.1	lcl|NZ_JADDXJ010000009.1_cds_WP_193816902.1_3683	24.088	274	330
WP_036062285.1	lcl|NZ_JADDXJ010000009.1_cds_WP_011671706.1_3661	26.266	316	330
WP_036062285.1	lcl|NZ_JADDXJ010000071.1_cds_WP_061208146.1_3127	28.159	277	330
WP_036062285.1	lcl|NZ_JADDXJ010000008.1_cds_WP_193817147.1_3487	27.640	322	330
WP_036062285.1	lcl|NZ_JADDXJ010000108.1_cds_WP_011669202.1_97	25.403	248	330
WP_036062285.1	lcl|NZ_JADDXJ010000003.1_cds_IQA86_RS01310_2128	28.485	165	330
WP_036062285.1	lcl|NZ_JADDXJ010000114.1_cds_WP_002729504.1_228	25.352	142	330
WP_036062285.1	lcl|NZ_JADDXJ010000089.1_cds_WP_002751102.1_3440	25.417	240	330
