WP_000340715.1	lcl|NZ_AFLS02000007.1_cds_WP_000340715.1_3362	100.000	86	106
WP_004421326.1	lcl|NZ_AFLS02000007.1_cds_WP_000410273.1_3363	94.268	314	314
WP_004421326.1	lcl|NZ_AFLS02000007.1_cds_WP_000646253.1_3366	26.493	268	314
WP_004421326.1	lcl|NZ_AFLS02000038.1_cds_WP_000744700.1_206	25.926	324	314
WP_004421326.1	lcl|NZ_AFLS02000040.1_cds_WP_000723090.1_43	22.917	288	314
WP_004421326.1	lcl|NZ_AFLS02000007.1_cds_WP_001067557.1_3369	25.000	328	314
WP_243817859.1	lcl|NZ_AFLS02000007.1_cds_WP_000604524.1_3364	90.685	365	365
WP_004448470.1	lcl|NZ_AFLS02000007.1_cds_WP_000884059.1_3365	96.196	184	185
WP_004448470.1	lcl|NZ_AFLS02000001.1_cds_WP_000351733.1_3729	39.286	140	185
WP_004448459.1	lcl|NZ_AFLS02000007.1_cds_WP_000646253.1_3366	96.353	329	329
WP_004448459.1	lcl|NZ_AFLS02000038.1_cds_WP_000744700.1_206	32.698	315	329
WP_004448459.1	lcl|NZ_AFLS02000040.1_cds_WP_000723090.1_43	30.448	335	329
WP_004448459.1	lcl|NZ_AFLS02000037.1_cds_WP_002070346.1_461	31.148	305	329
WP_004448459.1	lcl|NZ_AFLS02000038.1_cds_WP_000649925.1_365	30.031	323	329
WP_004448459.1	lcl|NZ_AFLS02000037.1_cds_WP_000709511.1_471	29.305	331	329
WP_004448459.1	lcl|NZ_AFLS02000037.1_cds_WP_000688699.1_441	29.197	274	329
WP_004448459.1	lcl|NZ_AFLS02000007.1_cds_WP_001067557.1_3369	29.804	255	329
WP_004448459.1	lcl|NZ_AFLS02000040.1_cds_WP_000475904.1_26	27.899	276	329
WP_004448459.1	lcl|NZ_AFLS02000007.1_cds_WP_000410273.1_3363	25.633	316	329
WP_004448459.1	lcl|NZ_AFLS02000018.1_cds_WP_001074785.1_2125	28.302	265	329
WP_004448459.1	lcl|NZ_AFLS02000029.1_cds_WP_001003557.1_897	24.699	332	329
WP_004448459.1	lcl|NZ_AFLS02000007.1_cds_WP_000378097.1_3386	25.581	172	329
WP_004421408.1	lcl|NZ_AFLS02000007.1_cds_WP_000774260.1_3367	94.757	267	267
WP_004421408.1	lcl|NZ_AFLS02000040.1_cds_WP_000842260.1_44	26.842	190	267
WP_004421408.1	lcl|NZ_AFLS02000006.1_cds_WP_000667727.1_3423	33.636	110	267
WP_004421408.1	lcl|NZ_AFLS02000021.1_cds_WP_000805357.1_1813	33.333	102	267
WP_004448480.1	lcl|NZ_AFLS02000007.1_cds_WP_000612794.1_3368	95.882	510	510
WP_004448480.1	lcl|NZ_AFLS02000018.1_cds_WP_000291588.1_2053	27.077	325	510
WP_004448480.1	lcl|NZ_AFLS02000018.1_cds_WP_000364507.1_2054	31.111	90	510
WP_004448480.1	lcl|NZ_AFLS02000007.1_cds_WP_000612794.1_3368	95.882	510	510
WP_004448480.1	lcl|NZ_AFLS02000018.1_cds_WP_000291588.1_2053	27.077	325	510
WP_004448480.1	lcl|NZ_AFLS02000018.1_cds_WP_000364507.1_2054	31.111	90	510
WP_036062285.1	lcl|NZ_AFLS02000007.1_cds_WP_001067557.1_3369	96.667	330	330
WP_036062285.1	lcl|NZ_AFLS02000007.1_cds_WP_000646253.1_3366	28.990	307	330
WP_036062285.1	lcl|NZ_AFLS02000037.1_cds_WP_002070346.1_461	25.368	272	330
WP_036062285.1	lcl|NZ_AFLS02000038.1_cds_WP_000744700.1_206	26.582	316	330
WP_036062285.1	lcl|NZ_AFLS02000029.1_cds_WP_001003557.1_897	29.218	243	330
WP_036062285.1	lcl|NZ_AFLS02000040.1_cds_WP_000723090.1_43	24.324	333	330
WP_036062285.1	lcl|NZ_AFLS02000038.1_cds_WP_000649925.1_365	29.688	256	330
WP_036062285.1	lcl|NZ_AFLS02000037.1_cds_WP_000688699.1_441	25.792	221	330
WP_004448474.1	lcl|NZ_AFLS02000007.1_cds_WP_001198106.1_3370	95.355	366	366
WP_004448474.1	lcl|NZ_AFLS02000007.1_cds_WP_000608294.1_3371	40.000	365	366
WP_004448474.1	lcl|NZ_AFLS02000040.1_cds_WP_000575178.1_37	33.705	359	366
WP_004448474.1	lcl|NZ_AFLS02000037.1_cds_WP_001281956.1_425	27.704	379	366
WP_004448474.1	lcl|NZ_AFLS02000007.1_cds_WP_000172660.1_3387	31.152	382	366
WP_004448474.1	lcl|NZ_AFLS02000007.1_cds_WP_000582220.1_3381	32.295	353	366
WP_004448474.1	lcl|NZ_AFLS02000015.1_cds_WP_000538756.1_2391	29.972	357	366
WP_004448474.1	lcl|NZ_AFLS02000017.1_cds_WP_001982414.1_2314	31.579	190	366
WP_004448477.1	lcl|NZ_AFLS02000007.1_cds_WP_000608294.1_3371	95.368	367	367
WP_004448477.1	lcl|NZ_AFLS02000007.1_cds_WP_001198106.1_3370	39.726	365	367
WP_004448477.1	lcl|NZ_AFLS02000040.1_cds_WP_000575178.1_37	36.314	369	367
WP_004448477.1	lcl|NZ_AFLS02000007.1_cds_WP_000172660.1_3387	32.682	358	367
WP_004448477.1	lcl|NZ_AFLS02000015.1_cds_WP_000538756.1_2391	31.915	376	367
WP_004448477.1	lcl|NZ_AFLS02000007.1_cds_WP_000582220.1_3381	34.463	354	367
WP_004448477.1	lcl|NZ_AFLS02000037.1_cds_WP_001281956.1_425	30.423	378	367
WP_004448477.1	lcl|NZ_AFLS02000017.1_cds_WP_001982414.1_2314	24.931	361	367
WP_004448462.1	lcl|NZ_AFLS02000007.1_cds_WP_000689747.1_3372	88.971	544	544
WP_004448462.1	lcl|NZ_AFLS02000007.1_cds_WP_000689747.1_3372	88.971	544	544
WP_036062289.1	lcl|NZ_AFLS02000007.1_cds_WP_000342716.1_3373	92.453	265	265
WP_036062289.1	lcl|NZ_AFLS02000017.1_cds_WP_001002663.1_2335	45.679	243	265
WP_004448469.1	lcl|NZ_AFLS02000007.1_cds_WP_001246622.1_3374	93.226	310	310
WP_004448469.1	lcl|NZ_AFLS02000024.1_cds_WP_000501205.1_1341	35.526	304	310
WP_004448469.1	lcl|NZ_AFLS02000007.1_cds_WP_001183723.1_2895	28.295	258	310
WP_004448469.1	lcl|NZ_AFLS02000003.1_cds_WP_000279893.1_3571	27.068	133	310
WP_004448469.1	lcl|NZ_AFLS02000007.1_cds_WP_001246622.1_3374	93.226	310	310
WP_004448469.1	lcl|NZ_AFLS02000024.1_cds_WP_000501205.1_1341	35.526	304	310
WP_004448469.1	lcl|NZ_AFLS02000007.1_cds_WP_001183723.1_2895	28.295	258	310
WP_004448469.1	lcl|NZ_AFLS02000003.1_cds_WP_000279893.1_3571	27.068	133	310
WP_004448471.1	lcl|NZ_AFLS02000007.1_cds_WP_000479985.1_3375	95.455	264	264
WP_004421278.1	lcl|NZ_AFLS02000007.1_cds_WP_000715955.1_3376	93.023	129	130
WP_004448460.1	lcl|NZ_AFLS02000007.1_cds_WP_001088861.1_3377	95.652	138	140
WP_004448460.1	lcl|NZ_AFLS02000022.1_cds_WP_002069656.1_1601	41.071	56	140
WP_004448464.1	lcl|NZ_AFLS02000007.1_cds_WP_000517243.1_3378	94.570	221	221
WP_004448464.1	lcl|NZ_AFLS02000038.1_cds_WP_001082178.1_235	28.205	78	221
WP_004448464.1	lcl|NZ_AFLS02000024.1_cds_WP_001069830.1_1321	29.358	109	221
WP_004421412.1	lcl|NZ_AFLS02000007.1_cds_WP_000611591.1_3379	80.000	175	177
WP_004421412.1	lcl|NZ_AFLS02000038.1_cds_WP_001206947.1_244	32.576	132	177
WP_004448479.1	lcl|NZ_AFLS02000007.1_cds_WP_001015424.1_3380	80.451	399	406
WP_004448479.1	lcl|NZ_AFLS02000024.1_cds_WP_000347685.1_1320	26.442	208	406
WP_004448479.1	lcl|NZ_AFLS02000038.1_cds_WP_001082178.1_235	26.829	164	406
WP_004448466.1	lcl|NZ_AFLS02000007.1_cds_WP_000582220.1_3381	93.277	357	361
WP_004448466.1	lcl|NZ_AFLS02000007.1_cds_WP_000608294.1_3371	41.485	229	361
WP_004448466.1	lcl|NZ_AFLS02000037.1_cds_WP_001281956.1_425	29.551	379	361
WP_004448466.1	lcl|NZ_AFLS02000007.1_cds_WP_000172660.1_3387	29.839	372	361
WP_004448466.1	lcl|NZ_AFLS02000007.1_cds_WP_001198106.1_3370	31.507	365	361
WP_004448466.1	lcl|NZ_AFLS02000040.1_cds_WP_000575178.1_37	32.157	255	361
WP_004448466.1	lcl|NZ_AFLS02000017.1_cds_WP_001982414.1_2314	26.558	369	361
WP_004448466.1	lcl|NZ_AFLS02000015.1_cds_WP_000538756.1_2391	29.885	261	361
WP_004421447.1	lcl|NZ_AFLS02000007.1_cds_WP_001968211.1_3382	87.338	308	308
WP_004421447.1	lcl|NZ_AFLS02000007.1_cds_WP_001968211.1_3382	87.338	308	308
WP_004448475.1	lcl|NZ_AFLS02000007.1_cds_WP_002068459.1_3383	83.417	398	399
WP_004448475.1	lcl|NZ_AFLS02000007.1_cds_WP_001102879.1_3384	36.090	266	399
WP_004448468.1	lcl|NZ_AFLS02000007.1_cds_WP_001102879.1_3384	90.116	516	516
WP_004448468.1	lcl|NZ_AFLS02000007.1_cds_WP_002068459.1_3383	35.776	232	516
WP_243817856.1	lcl|NZ_AFLS02000008.1_cds_WP_100218943.1_2832	95.812	382	382
WP_243817856.1	lcl|NZ_AFLS02000024.1_cds_LEP1GSC007_RS02000000225690_1333	63.348	221	382
WP_243817856.1	lcl|NZ_AFLS02000024.1_cds_LEP1GSC007_RS02000000225690_1333	74.444	90	382
WP_243817856.1	lcl|NZ_AFLS02000024.1_cds_LEP1GSC007_RS02000000225690_1333	59.259	108	382
WP_243817856.1	lcl|NZ_AFLS02000005.1_cds_WP_000309687.1_3448	98.925	93	382
WP_243817856.1	lcl|NZ_AFLS02000027.1_cds_WP_000307929.1_1120	100.000	81	382
WP_243817856.1	lcl|NZ_AFLS02000009.1_cds_WP_000674374.1_2664	73.077	78	382
WP_243817856.1	lcl|NZ_AFLS02000038.1_cds_WP_000674373.1_181	73.077	78	382
WP_243817856.1	lcl|NZ_AFLS02000001.1_cds_LEP1GSC007_RS2000000230415_3781	68.675	83	382
WP_243817856.1	lcl|NZ_AFLS02000017.1_cds_WP_001034656.1_2381	88.525	61	382
WP_243817856.1	lcl|NZ_AFLS02000010.1_cds_LEP1GSC007_RS219670_2584	89.831	59	382
WP_243817856.1	lcl|NZ_AFLS02000023.1_cds_WP_001034662.1_1511	94.231	52	382
WP_243817856.1	lcl|NZ_AFLS02000015.1_cds_WP_000295692.1_2386	100.000	43	382
WP_243817856.1	lcl|NZ_AFLS02000029.1_cds_WP_025176022.1_998	78.000	50	382
WP_243817856.1	lcl|NZ_AFLS02000013.1_cds_WP_025179952.1_2459	97.436	39	382
WP_243817856.1	lcl|NZ_AFLS02000002.1_cds_WP_000519830.1_3593	65.217	46	382
WP_243817856.1	lcl|NZ_AFLS02000018.1_cds_LEP1GSC007_RS02000000225580_2200	78.947	38	382
WP_243817856.1	lcl|NZ_AFLS02000018.1_cds_LEP1GSC007_RS02000000225580_2200	58.333	24	382
WP_243817856.1	lcl|NZ_AFLS02000003.1_cds_LEP1GSC007_RS2000000230875_3506	66.667	27	382
WP_243817856.1	lcl|NZ_AFLS02000020.1_cds_LEP1GSC007_RS2000000229345_1849	94.118	17	382
WP_243817856.1	lcl|NZ_AFLS02000008.1_cds_LEP1GSC007_RS2000000229195_2762	56.522	23	382
WP_243817856.1	lcl|NZ_AFLS02000008.1_cds_LEP1GSC007_RS2000000229195_2762	57.895	19	382
WP_243817856.1	lcl|NZ_AFLS02000008.1_cds_WP_100218943.1_2832	95.812	382	382
WP_243817856.1	lcl|NZ_AFLS02000024.1_cds_LEP1GSC007_RS02000000225690_1333	63.348	221	382
WP_243817856.1	lcl|NZ_AFLS02000024.1_cds_LEP1GSC007_RS02000000225690_1333	74.444	90	382
WP_243817856.1	lcl|NZ_AFLS02000024.1_cds_LEP1GSC007_RS02000000225690_1333	59.259	108	382
WP_243817856.1	lcl|NZ_AFLS02000005.1_cds_WP_000309687.1_3448	98.925	93	382
WP_243817856.1	lcl|NZ_AFLS02000027.1_cds_WP_000307929.1_1120	100.000	81	382
WP_243817856.1	lcl|NZ_AFLS02000009.1_cds_WP_000674374.1_2664	73.077	78	382
WP_243817856.1	lcl|NZ_AFLS02000038.1_cds_WP_000674373.1_181	73.077	78	382
WP_243817856.1	lcl|NZ_AFLS02000001.1_cds_LEP1GSC007_RS2000000230415_3781	68.675	83	382
WP_243817856.1	lcl|NZ_AFLS02000017.1_cds_WP_001034656.1_2381	88.525	61	382
WP_243817856.1	lcl|NZ_AFLS02000010.1_cds_LEP1GSC007_RS219670_2584	89.831	59	382
WP_243817856.1	lcl|NZ_AFLS02000023.1_cds_WP_001034662.1_1511	94.231	52	382
WP_243817856.1	lcl|NZ_AFLS02000015.1_cds_WP_000295692.1_2386	100.000	43	382
WP_243817856.1	lcl|NZ_AFLS02000029.1_cds_WP_025176022.1_998	78.000	50	382
WP_243817856.1	lcl|NZ_AFLS02000013.1_cds_WP_025179952.1_2459	97.436	39	382
WP_243817856.1	lcl|NZ_AFLS02000002.1_cds_WP_000519830.1_3593	65.217	46	382
WP_243817856.1	lcl|NZ_AFLS02000018.1_cds_LEP1GSC007_RS02000000225580_2200	78.947	38	382
WP_243817856.1	lcl|NZ_AFLS02000018.1_cds_LEP1GSC007_RS02000000225580_2200	58.333	24	382
WP_243817856.1	lcl|NZ_AFLS02000003.1_cds_LEP1GSC007_RS2000000230875_3506	66.667	27	382
WP_243817856.1	lcl|NZ_AFLS02000020.1_cds_LEP1GSC007_RS2000000229345_1849	94.118	17	382
WP_243817856.1	lcl|NZ_AFLS02000008.1_cds_LEP1GSC007_RS2000000229195_2762	56.522	23	382
WP_243817856.1	lcl|NZ_AFLS02000008.1_cds_LEP1GSC007_RS2000000229195_2762	57.895	19	382
WP_243817856.1	lcl|NZ_AFLS02000008.1_cds_WP_100218943.1_2832	95.812	382	382
WP_243817856.1	lcl|NZ_AFLS02000024.1_cds_LEP1GSC007_RS02000000225690_1333	63.348	221	382
WP_243817856.1	lcl|NZ_AFLS02000024.1_cds_LEP1GSC007_RS02000000225690_1333	74.444	90	382
WP_243817856.1	lcl|NZ_AFLS02000024.1_cds_LEP1GSC007_RS02000000225690_1333	59.259	108	382
WP_243817856.1	lcl|NZ_AFLS02000005.1_cds_WP_000309687.1_3448	98.925	93	382
WP_243817856.1	lcl|NZ_AFLS02000027.1_cds_WP_000307929.1_1120	100.000	81	382
WP_243817856.1	lcl|NZ_AFLS02000009.1_cds_WP_000674374.1_2664	73.077	78	382
WP_243817856.1	lcl|NZ_AFLS02000038.1_cds_WP_000674373.1_181	73.077	78	382
WP_243817856.1	lcl|NZ_AFLS02000001.1_cds_LEP1GSC007_RS2000000230415_3781	68.675	83	382
WP_243817856.1	lcl|NZ_AFLS02000017.1_cds_WP_001034656.1_2381	88.525	61	382
WP_243817856.1	lcl|NZ_AFLS02000010.1_cds_LEP1GSC007_RS219670_2584	89.831	59	382
WP_243817856.1	lcl|NZ_AFLS02000023.1_cds_WP_001034662.1_1511	94.231	52	382
WP_243817856.1	lcl|NZ_AFLS02000015.1_cds_WP_000295692.1_2386	100.000	43	382
WP_243817856.1	lcl|NZ_AFLS02000029.1_cds_WP_025176022.1_998	78.000	50	382
WP_243817856.1	lcl|NZ_AFLS02000013.1_cds_WP_025179952.1_2459	97.436	39	382
WP_243817856.1	lcl|NZ_AFLS02000002.1_cds_WP_000519830.1_3593	65.217	46	382
WP_243817856.1	lcl|NZ_AFLS02000018.1_cds_LEP1GSC007_RS02000000225580_2200	78.947	38	382
WP_243817856.1	lcl|NZ_AFLS02000018.1_cds_LEP1GSC007_RS02000000225580_2200	58.333	24	382
WP_243817856.1	lcl|NZ_AFLS02000003.1_cds_LEP1GSC007_RS2000000230875_3506	66.667	27	382
WP_243817856.1	lcl|NZ_AFLS02000020.1_cds_LEP1GSC007_RS2000000229345_1849	94.118	17	382
WP_243817856.1	lcl|NZ_AFLS02000008.1_cds_LEP1GSC007_RS2000000229195_2762	56.522	23	382
WP_243817856.1	lcl|NZ_AFLS02000008.1_cds_LEP1GSC007_RS2000000229195_2762	57.895	19	382
WP_243817856.1	lcl|NZ_AFLS02000008.1_cds_WP_100218943.1_2832	95.812	382	382
WP_243817856.1	lcl|NZ_AFLS02000024.1_cds_LEP1GSC007_RS02000000225690_1333	63.348	221	382
WP_243817856.1	lcl|NZ_AFLS02000024.1_cds_LEP1GSC007_RS02000000225690_1333	74.444	90	382
WP_243817856.1	lcl|NZ_AFLS02000024.1_cds_LEP1GSC007_RS02000000225690_1333	59.259	108	382
WP_243817856.1	lcl|NZ_AFLS02000005.1_cds_WP_000309687.1_3448	98.925	93	382
WP_243817856.1	lcl|NZ_AFLS02000027.1_cds_WP_000307929.1_1120	100.000	81	382
WP_243817856.1	lcl|NZ_AFLS02000009.1_cds_WP_000674374.1_2664	73.077	78	382
WP_243817856.1	lcl|NZ_AFLS02000038.1_cds_WP_000674373.1_181	73.077	78	382
WP_243817856.1	lcl|NZ_AFLS02000001.1_cds_LEP1GSC007_RS2000000230415_3781	68.675	83	382
WP_243817856.1	lcl|NZ_AFLS02000017.1_cds_WP_001034656.1_2381	88.525	61	382
WP_243817856.1	lcl|NZ_AFLS02000010.1_cds_LEP1GSC007_RS219670_2584	89.831	59	382
WP_243817856.1	lcl|NZ_AFLS02000023.1_cds_WP_001034662.1_1511	94.231	52	382
WP_243817856.1	lcl|NZ_AFLS02000015.1_cds_WP_000295692.1_2386	100.000	43	382
WP_243817856.1	lcl|NZ_AFLS02000029.1_cds_WP_025176022.1_998	78.000	50	382
WP_243817856.1	lcl|NZ_AFLS02000013.1_cds_WP_025179952.1_2459	97.436	39	382
WP_243817856.1	lcl|NZ_AFLS02000002.1_cds_WP_000519830.1_3593	65.217	46	382
WP_243817856.1	lcl|NZ_AFLS02000018.1_cds_LEP1GSC007_RS02000000225580_2200	78.947	38	382
WP_243817856.1	lcl|NZ_AFLS02000018.1_cds_LEP1GSC007_RS02000000225580_2200	58.333	24	382
WP_243817856.1	lcl|NZ_AFLS02000003.1_cds_LEP1GSC007_RS2000000230875_3506	66.667	27	382
WP_243817856.1	lcl|NZ_AFLS02000020.1_cds_LEP1GSC007_RS2000000229345_1849	94.118	17	382
WP_243817856.1	lcl|NZ_AFLS02000008.1_cds_LEP1GSC007_RS2000000229195_2762	56.522	23	382
WP_243817856.1	lcl|NZ_AFLS02000008.1_cds_LEP1GSC007_RS2000000229195_2762	57.895	19	382
WP_036063888.1	lcl|NZ_AFLS02000007.1_cds_WP_002068488.1_3385	92.450	596	597
WP_036063888.1	lcl|NZ_AFLS02000033.1_cds_WP_000172205.1_748	33.245	379	597
WP_036063888.1	lcl|NZ_AFLS02000033.1_cds_WP_000667646.1_705	34.717	265	597
WP_036063888.1	lcl|NZ_AFLS02000038.1_cds_WP_000828456.1_297	33.061	245	597
WP_036063888.1	lcl|NZ_AFLS02000007.1_cds_WP_000510776.1_3033	34.091	220	597
WP_036063888.1	lcl|NZ_AFLS02000007.1_cds_WP_001161019.1_3135	29.204	226	597
WP_036063888.1	lcl|NZ_AFLS02000029.1_cds_WP_001052495.1_918	23.457	243	597
WP_036063888.1	lcl|NZ_AFLS02000033.1_cds_WP_000942282.1_762	28.095	210	597
WP_036063888.1	lcl|NZ_AFLS02000018.1_cds_WP_000047473.1_2059	25.751	233	597
WP_036063888.1	lcl|NZ_AFLS02000001.1_cds_WP_000666552.1_3707	29.796	245	597
WP_036063888.1	lcl|NZ_AFLS02000019.1_cds_WP_000619173.1_2001	28.926	242	597
WP_036063888.1	lcl|NZ_AFLS02000012.1_cds_WP_000184524.1_2544	28.796	191	597
WP_036063888.1	lcl|NZ_AFLS02000007.1_cds_WP_000603361.1_3250	27.111	225	597
WP_036063888.1	lcl|NZ_AFLS02000020.1_cds_WP_001982953.1_1858	27.570	214	597
WP_036063888.1	lcl|NZ_AFLS02000038.1_cds_WP_000052667.1_398	26.667	225	597
WP_036063888.1	lcl|NZ_AFLS02000008.1_cds_WP_000590870.1_2846	25.806	248	597
WP_036063888.1	lcl|NZ_AFLS02000023.1_cds_WP_001141156.1_1448	24.490	245	597
WP_036063888.1	lcl|NZ_AFLS02000033.1_cds_WP_000626143.1_742	24.609	256	597
WP_036063888.1	lcl|NZ_AFLS02000007.1_cds_WP_000054169.1_3268	20.874	206	597
WP_036063888.1	lcl|NZ_AFLS02000001.1_cds_WP_000433117.1_3760	24.000	225	597
WP_036063888.1	lcl|NZ_AFLS02000024.1_cds_WP_001049210.1_1419	24.000	225	597
WP_036063888.1	lcl|NZ_AFLS02000024.1_cds_WP_001049210.1_1419	30.052	193	597
WP_036063888.1	lcl|NZ_AFLS02000027.1_cds_WP_000481719.1_1101	24.658	219	597
WP_036063888.1	lcl|NZ_AFLS02000027.1_cds_WP_000481719.1_1101	22.917	240	597
