WP_000340715.1	lcl|NZ_JASEXP010000044.1_cds_WP_004462903.1_2442	95.349	86	106
WP_004421326.1	lcl|NZ_JASEXP010000044.1_cds_WP_004472299.1_2441	92.903	310	314
WP_004421326.1	lcl|NZ_JASEXP010000064.1_cds_WP_004461583.1_2954	25.697	323	314
WP_004421326.1	lcl|NZ_JASEXP010000044.1_cds_WP_004470124.1_2438	26.119	268	314
WP_004421326.1	lcl|NZ_JASEXP010000045.1_cds_WP_004472379.1_2468	24.206	252	314
WP_004421326.1	lcl|NZ_JASEXP010000024.1_cds_WP_004461234.1_1758	24.074	216	314
WP_004421326.1	lcl|NZ_JASEXP010000073.1_cds_WP_282970723.1_3119	27.564	156	314
WP_243817859.1	lcl|NZ_JASEXP010000044.1_cds_WP_004485977.1_2440	84.384	365	365
WP_004448470.1	lcl|NZ_JASEXP010000044.1_cds_WP_004472170.1_2439	95.652	184	185
WP_004448470.1	lcl|NZ_JASEXP010000016.1_cds_WP_004460143.1_1349	33.562	146	185
WP_004448459.1	lcl|NZ_JASEXP010000044.1_cds_WP_004470124.1_2438	94.207	328	329
WP_004448459.1	lcl|NZ_JASEXP010000064.1_cds_WP_004461583.1_2954	30.159	315	329
WP_004448459.1	lcl|NZ_JASEXP010000024.1_cds_WP_004461234.1_1758	32.476	311	329
WP_004448459.1	lcl|NZ_JASEXP010000045.1_cds_WP_004472379.1_2468	30.746	335	329
WP_004448459.1	lcl|NZ_JASEXP010000073.1_cds_WP_282970725.1_3126	27.492	331	329
WP_004448459.1	lcl|NZ_JASEXP010000027.1_cds_WP_004484594.1_1860	30.650	323	329
WP_004448459.1	lcl|NZ_JASEXP010000024.1_cds_WP_004461242.1_1755	29.412	323	329
WP_004448459.1	lcl|NZ_JASEXP010000040.1_cds_WP_004466638.1_2301	26.367	311	329
WP_004448459.1	lcl|NZ_JASEXP010000044.1_cds_WP_004472339.1_2435	30.980	255	329
WP_004448459.1	lcl|NZ_JASEXP010000047.1_cds_WP_016754130.1_2523	25.746	268	329
WP_004448459.1	lcl|NZ_JASEXP010000073.1_cds_WP_282970723.1_3119	25.566	309	329
WP_004448459.1	lcl|NZ_JASEXP010000073.1_cds_WP_282970724.1_3121	29.658	263	329
WP_004448459.1	lcl|NZ_JASEXP010000019.1_cds_WP_016754659.1_1510	25.959	339	329
WP_004448459.1	lcl|NZ_JASEXP010000044.1_cds_WP_004472299.1_2441	25.397	315	329
WP_004448459.1	lcl|NZ_JASEXP010000047.1_cds_WP_004472277.1_2515	27.083	240	329
WP_004448459.1	lcl|NZ_JASEXP010000008.1_cds_WP_004492058.1_770	27.652	264	329
WP_004448459.1	lcl|NZ_JASEXP010000002.1_cds_WP_004492610.1_218	28.235	170	329
WP_004448459.1	lcl|NZ_JASEXP010000069.1_cds_WP_016757118.1_3054	23.636	330	329
WP_004448459.1	lcl|NZ_JASEXP010000047.1_cds_WP_004472386.1_2525	29.885	174	329
WP_004421408.1	lcl|NZ_JASEXP010000044.1_cds_WP_004472235.1_2437	91.011	267	267
WP_004421408.1	lcl|NZ_JASEXP010000092.1_cds_WP_282968198.1_3364	26.702	191	267
WP_004421408.1	lcl|NZ_JASEXP010000047.1_cds_WP_004477718.1_2527	26.442	208	267
WP_004421408.1	lcl|NZ_JASEXP010000012.1_cds_WP_004474348.1_1126	35.455	110	267
WP_004421408.1	lcl|NZ_JASEXP010000045.1_cds_WP_004475142.1_2467	26.842	190	267
WP_004421408.1	lcl|NZ_JASEXP010000028.1_cds_WP_016754360.1_1925	37.209	86	267
WP_004421408.1	lcl|NZ_JASEXP010000040.1_cds_WP_061206628.1_2300	25.000	188	267
WP_004448480.1	lcl|NZ_JASEXP010000044.1_cds_WP_004485969.1_2436	87.230	509	510
WP_004448480.1	lcl|NZ_JASEXP010000058.1_cds_WP_004463881.1_2779	27.523	327	510
WP_004448480.1	lcl|NZ_JASEXP010000058.1_cds_WP_004460640.1_2780	32.609	92	510
WP_004448480.1	lcl|NZ_JASEXP010000044.1_cds_WP_004485969.1_2436	87.230	509	510
WP_004448480.1	lcl|NZ_JASEXP010000058.1_cds_WP_004463881.1_2779	27.523	327	510
