WP_000340715.1	lcl|NZ_AOGV02000016.1_cds_WP_000340715.1_2773	100.000	86	106
WP_004421326.1	lcl|NZ_AOGV02000016.1_cds_WP_000410273.1_2772	94.268	314	314
WP_004421326.1	lcl|NZ_AOGV02000016.1_cds_WP_000093099.1_2752	53.968	63	314
WP_004421326.1	lcl|NZ_AOGV02000016.1_cds_WP_000646250.1_2769	26.493	268	314
WP_004421326.1	lcl|NZ_AOGV02000026.1_cds_WP_000744700.1_1790	25.926	324	314
WP_004421326.1	lcl|NZ_AOGV02000016.1_cds_WP_000600889.1_2743	26.425	193	314
WP_004421326.1	lcl|NZ_AOGV02000016.1_cds_WP_000723090.1_2690	22.917	288	314
WP_004421326.1	lcl|NZ_AOGV02000016.1_cds_WP_001067557.1_2766	25.000	328	314
WP_243817859.1	lcl|NZ_AOGV02000016.1_cds_WP_000604524.1_2771	90.685	365	365
WP_004448470.1	lcl|NZ_AOGV02000016.1_cds_WP_000884059.1_2770	96.196	184	185
WP_004448470.1	lcl|NZ_AOGV02000011.1_cds_WP_000351733.1_3037	39.286	140	185
WP_004448459.1	lcl|NZ_AOGV02000016.1_cds_WP_000646250.1_2769	96.049	329	329
WP_004448459.1	lcl|NZ_AOGV02000026.1_cds_WP_000744700.1_1790	32.698	315	329
WP_004448459.1	lcl|NZ_AOGV02000016.1_cds_WP_000600889.1_2743	31.962	316	329
WP_004448459.1	lcl|NZ_AOGV02000016.1_cds_WP_000723090.1_2690	30.448	335	329
WP_004448459.1	lcl|NZ_AOGV02000022.1_cds_WP_001984071.1_2381	31.270	307	329
WP_004448459.1	lcl|NZ_AOGV02000021.1_cds_WP_000649925.1_2448	30.031	323	329
WP_004448459.1	lcl|NZ_AOGV02000025.1_cds_WP_000709511.1_2017	29.305	331	329
WP_004448459.1	lcl|NZ_AOGV02000016.1_cds_WP_000601375.1_2716	25.333	300	329
WP_004448459.1	lcl|NZ_AOGV02000022.1_cds_WP_000688695.1_2361	29.197	274	329
WP_004448459.1	lcl|NZ_AOGV02000016.1_cds_WP_001067557.1_2766	29.804	255	329
