WP_000340715.1	lcl|NZ_JQRJ01000111.1_cds_WP_004462903.1_2698	95.349	86	106
WP_004421326.1	lcl|NZ_JQRJ01000111.1_cds_WP_004464977.1_2699	92.903	310	314
WP_004421326.1	lcl|NZ_JQRJ01000054.1_cds_WP_004461583.1_1774	25.697	323	314
WP_004421326.1	lcl|NZ_JQRJ01000043.1_cds_WP_004464967.1_1376	22.662	278	314
WP_004421326.1	lcl|NZ_JQRJ01000043.1_cds_WP_004465002.1_1378	23.913	230	314
WP_004421326.1	lcl|NZ_JQRJ01000027.1_cds_WP_004465060.1_1023	23.793	290	314
WP_004421326.1	lcl|NZ_JQRJ01000042.1_cds_WP_004468319.1_1358	21.649	194	314
WP_004421326.1	lcl|NZ_JQRJ01000020.1_cds_WP_004461234.1_895	24.074	216	314
WP_004448470.1	lcl|NZ_JQRJ01000235.1_cds_WP_004475196.1_3545	35.593	177	185
WP_004448470.1	lcl|NZ_JQRJ01000003.1_cds_WP_004460143.1_110	33.562	146	185
WP_004448459.1	lcl|NZ_JQRJ01000043.1_cds_WP_004464967.1_1376	32.087	321	329
WP_004448459.1	lcl|NZ_JQRJ01000054.1_cds_WP_004461583.1_1774	30.159	315	329
WP_004448459.1	lcl|NZ_JQRJ01000020.1_cds_WP_004461234.1_895	32.476	311	329
WP_004448459.1	lcl|NZ_JQRJ01000027.1_cds_WP_004465060.1_1023	31.045	335	329
WP_004448459.1	lcl|NZ_JQRJ01000043.1_cds_WP_004465002.1_1378	30.164	305	329
WP_004448459.1	lcl|NZ_JQRJ01000018.1_cds_WP_004472946.1_789	30.650	323	329
WP_004448459.1	lcl|NZ_JQRJ01000020.1_cds_WP_004467290.1_892	29.412	323	329
WP_004448459.1	lcl|NZ_JQRJ01000042.1_cds_WP_004468319.1_1358	26.979	341	329
WP_004448459.1	lcl|NZ_JQRJ01000016.1_cds_WP_032920871.1_671	25.959	339	329
WP_004448459.1	lcl|NZ_JQRJ01000111.1_cds_WP_004464977.1_2699	25.397	315	329
WP_004448459.1	lcl|NZ_JQRJ01000069.1_cds_WP_061206844.1_2186	27.652	264	329
WP_004448459.1	lcl|NZ_JQRJ01000043.1_cds_WP_004465101.1_1380	26.449	276	329
WP_004448459.1	lcl|NZ_JQRJ01000016.1_cds_WP_004459320.1_616	28.235	170	329
WP_004448459.1	lcl|NZ_JQRJ01000054.1_cds_WP_016757118.1_1677	23.636	330	329
WP_004421408.1	lcl|NZ_JQRJ01000043.1_cds_WP_061206637.1_1377	26.016	246	267
WP_004421408.1	lcl|NZ_JQRJ01000098.1_cds_WP_004466848.1_2517	35.455	110	267
WP_004421408.1	lcl|NZ_JQRJ01000027.1_cds_WP_004475142.1_1024	26.842	190	267
WP_004421408.1	lcl|NZ_JQRJ01000005.1_cds_WP_016754360.1_178	37.209	86	267
WP_004421408.1	lcl|NZ_JQRJ01000042.1_cds_WP_061206628.1_1357	25.000	188	267
WP_004448480.1	lcl|NZ_JQRJ01000021.1_cds_WP_004473482.1_940	27.523	327	510
WP_004448480.1	lcl|NZ_JQRJ01000021.1_cds_WP_004460640.1_939	32.609	92	510
WP_004448480.1	lcl|NZ_JQRJ01000021.1_cds_WP_004473482.1_940	27.523	327	510
WP_004448480.1	lcl|NZ_JQRJ01000021.1_cds_WP_004460640.1_939	32.609	92	510
WP_036062285.1	lcl|NZ_JQRJ01000020.1_cds_WP_004461234.1_895	26.374	273	330
WP_036062285.1	lcl|NZ_JQRJ01000043.1_cds_WP_004464967.1_1376	23.723	274	330
WP_036062285.1	lcl|NZ_JQRJ01000054.1_cds_WP_004461583.1_1774	28.623	276	330
WP_036062285.1	lcl|NZ_JQRJ01000027.1_cds_WP_004465060.1_1023	26.347	334	330
WP_036062285.1	lcl|NZ_JQRJ01000016.1_cds_WP_032920871.1_671	27.027	222	330
WP_036062285.1	lcl|NZ_JQRJ01000054.1_cds_WP_016757118.1_1677	25.926	243	330
WP_036062285.1	lcl|NZ_JQRJ01000018.1_cds_WP_004472946.1_789	29.675	246	330
WP_036062285.1	lcl|NZ_JQRJ01000042.1_cds_WP_004468319.1_1358	24.460	139	330
WP_036062285.1	lcl|NZ_JQRJ01000069.1_cds_WP_061206844.1_2186	28.462	130	330
WP_004448474.1	lcl|NZ_JQRJ01000027.1_cds_WP_004462146.1_1015	32.558	344	366
WP_004448474.1	lcl|NZ_JQRJ01000098.1_cds_WP_004466571.1_2524	28.457	376	366
WP_004448474.1	lcl|NZ_JQRJ01000111.1_cds_WP_004476587.1_2709	33.876	307	366
WP_004448474.1	lcl|NZ_JQRJ01000111.1_cds_WP_004465299.1_2723	29.923	391	366
WP_004448474.1	lcl|NZ_JQRJ01000138.1_cds_WP_061207135.1_3022	30.362	359	366
WP_004448474.1	lcl|NZ_JQRJ01000111.1_cds_WP_061207032.1_2706	37.864	206	366
WP_004448474.1	lcl|NZ_JQRJ01000016.1_cds_WP_004460480.1_670	32.447	188	366
WP_004448477.1	lcl|NZ_JQRJ01000027.1_cds_WP_004462146.1_1015	35.714	350	367
WP_004448477.1	lcl|NZ_JQRJ01000138.1_cds_WP_061207135.1_3022	33.245	379	367
WP_004448477.1	lcl|NZ_JQRJ01000111.1_cds_WP_004465299.1_2723	31.183	372	367
WP_004448477.1	lcl|NZ_JQRJ01000098.1_cds_WP_004466571.1_2524	30.079	379	367
WP_004448477.1	lcl|NZ_JQRJ01000111.1_cds_WP_004476587.1_2709	32.872	289	367
WP_004448477.1	lcl|NZ_JQRJ01000111.1_cds_WP_061207032.1_2706	27.684	354	367
WP_004448477.1	lcl|NZ_JQRJ01000016.1_cds_WP_004460480.1_670	26.039	361	367
WP_004448477.1	lcl|NZ_JQRJ01000003.1_cds_WP_061206321.1_75	34.831	89	367
WP_036062289.1	lcl|NZ_JQRJ01000133.1_cds_WP_004457662.1_2920	44.939	247	265
WP_004448469.1	lcl|NZ_JQRJ01000197.1_cds_WP_061207245.1_3413	35.880	301	310
WP_004448469.1	lcl|NZ_JQRJ01000009.1_cds_WP_004461490.1_357	26.460	291	310
WP_004448469.1	lcl|NZ_JQRJ01000004.1_cds_WP_061206324.1_147	26.244	221	310
WP_004448469.1	lcl|NZ_JQRJ01000197.1_cds_WP_061207245.1_3413	35.880	301	310
WP_004448469.1	lcl|NZ_JQRJ01000009.1_cds_WP_004461490.1_357	26.460	291	310
WP_004448469.1	lcl|NZ_JQRJ01000004.1_cds_WP_061206324.1_147	26.244	221	310
WP_004448460.1	lcl|NZ_JQRJ01000077.1_cds_WP_004462309.1_2321	41.667	60	140
WP_004448464.1	lcl|NZ_JQRJ01000132.1_cds_WP_004462594.1_2914	27.723	101	221
WP_004421412.1	lcl|NZ_JQRJ01000054.1_cds_WP_004485991.1_1809	33.858	127	177
WP_004448479.1	lcl|NZ_JQRJ01000082.1_cds_WP_004485455.1_2389	26.457	223	406
WP_004448479.1	lcl|NZ_JQRJ01000132.1_cds_WP_004462595.1_2913	23.611	216	406
WP_004448466.1	lcl|NZ_JQRJ01000111.1_cds_WP_004465299.1_2723	32.086	374	361
WP_004448466.1	lcl|NZ_JQRJ01000111.1_cds_WP_061207032.1_2706	38.367	245	361
WP_004448466.1	lcl|NZ_JQRJ01000098.1_cds_WP_004466571.1_2524	29.534	386	361
WP_004448466.1	lcl|NZ_JQRJ01000111.1_cds_WP_004476587.1_2709	37.288	236	361
WP_004448466.1	lcl|NZ_JQRJ01000027.1_cds_WP_004462146.1_1015	33.333	255	361
WP_004448466.1	lcl|NZ_JQRJ01000016.1_cds_WP_004460480.1_670	25.745	369	361
