WP_000340715.1	lcl|NZ_RQHE01000004.1_cds_WP_135576183.1_118	62.821	78	106
WP_004421326.1	lcl|NZ_RQHE01000004.1_cds_WP_135737733.1_119	79.677	310	314
WP_004421326.1	lcl|NZ_RQHE01000004.1_cds_WP_135739208.1_2303	22.531	324	314
WP_004421326.1	lcl|NZ_RQHE01000004.1_cds_WP_135576173.1_123	24.211	190	314
WP_004421326.1	lcl|NZ_RQHE01000011.1_cds_WP_012476594.1_3296	23.529	170	314
WP_004421326.1	lcl|NZ_RQHE01000004.1_cds_WP_135738981.1_1723	22.601	323	314
WP_004448470.1	lcl|NZ_RQHE01000004.1_cds_WP_135576144.1_138	32.895	152	185
WP_004448470.1	lcl|NZ_RQHE01000004.1_cds_WP_135575519.1_537	32.353	170	185
WP_004448459.1	lcl|NZ_RQHE01000004.1_cds_WP_135576173.1_123	30.915	317	329
WP_004448459.1	lcl|NZ_RQHE01000004.1_cds_WP_135739208.1_2303	31.529	314	329
WP_004448459.1	lcl|NZ_RQHE01000004.1_cds_WP_135738981.1_1723	30.380	316	329
WP_004448459.1	lcl|NZ_RQHE01000011.1_cds_WP_012476594.1_3296	28.739	341	329
WP_004448459.1	lcl|NZ_RQHE01000004.1_cds_WP_135577455.1_1909	27.864	323	329
WP_004448459.1	lcl|NZ_RQHE01000004.1_cds_WP_012390182.1_2275	28.846	312	329
WP_004448459.1	lcl|NZ_RQHE01000004.1_cds_WP_135738365.1_148	24.908	273	329
WP_004448459.1	lcl|NZ_RQHE01000004.1_cds_WP_135737733.1_119	25.316	316	329
WP_004448459.1	lcl|NZ_RQHE01000004.1_cds_WP_246845455.1_1963	27.711	249	329
WP_004448459.1	lcl|NZ_RQHE01000004.1_cds_WP_135739081.1_1955	27.239	268	329
WP_004448459.1	lcl|NZ_RQHE01000004.1_cds_WP_135738390.1_186	25.188	266	329
WP_004448459.1	lcl|NZ_RQHE01000011.1_cds_WP_210409840.1_3307	24.675	308	329
WP_004448459.1	lcl|NZ_RQHE01000004.1_cds_WP_135739228.1_2355	28.112	249	329
WP_004448459.1	lcl|NZ_RQHE01000004.1_cds_WP_135739331.1_2647	24.859	177	329
WP_004421408.1	lcl|NZ_RQHE01000004.1_cds_WP_012388903.1_247	24.812	266	267
WP_004421408.1	lcl|NZ_RQHE01000004.1_cds_WP_135576148.1_135	27.354	223	267
WP_004421408.1	lcl|NZ_RQHE01000004.1_cds_WP_135738357.1_128	27.807	187	267
WP_004421408.1	lcl|NZ_RQHE01000004.1_cds_WP_135739101.1_1993	28.387	155	267
WP_004421408.1	lcl|NZ_RQHE01000011.1_cds_WP_135739554.1_3295	26.522	230	267
WP_004421408.1	lcl|NZ_RQHE01000004.1_cds_WP_012387270.1_1836	28.736	174	267
WP_004448480.1	lcl|NZ_RQHE01000004.1_cds_WP_135738493.1_515	24.771	327	510
WP_004448480.1	lcl|NZ_RQHE01000004.1_cds_WP_012388629.1_514	32.203	59	510
WP_004448480.1	lcl|NZ_RQHE01000004.1_cds_WP_135738493.1_515	24.771	327	510
WP_004448480.1	lcl|NZ_RQHE01000004.1_cds_WP_012388629.1_514	32.203	59	510
WP_036062285.1	lcl|NZ_RQHE01000004.1_cds_WP_135576173.1_123	26.199	271	330
WP_036062285.1	lcl|NZ_RQHE01000004.1_cds_WP_246845455.1_1963	29.437	231	330
WP_036062285.1	lcl|NZ_RQHE01000004.1_cds_WP_135739208.1_2303	27.536	276	330
WP_036062285.1	lcl|NZ_RQHE01000004.1_cds_WP_135738981.1_1723	23.022	278	330
WP_036062285.1	lcl|NZ_RQHE01000004.1_cds_WP_012390182.1_2275	27.864	323	330
WP_036062285.1	lcl|NZ_RQHE01000004.1_cds_WP_135739081.1_1955	24.125	257	330
WP_036062285.1	lcl|NZ_RQHE01000004.1_cds_WP_135738365.1_148	26.923	260	330
WP_036062285.1	lcl|NZ_RQHE01000004.1_cds_WP_135739228.1_2355	26.829	205	330
WP_036062285.1	lcl|NZ_RQHE01000011.1_cds_WP_012476594.1_3296	23.102	303	330
WP_036062285.1	lcl|NZ_RQHE01000004.1_cds_WP_135739331.1_2647	25.229	218	330
WP_036062285.1	lcl|NZ_RQHE01000004.1_cds_WP_135577455.1_1909	28.000	150	330
WP_036062285.1	lcl|NZ_RQHE01000004.1_cds_WP_167881718.1_156	31.068	103	330
WP_004448474.1	lcl|NZ_RQHE01000004.1_cds_WP_135738372.1_159	34.884	344	366
WP_004448474.1	lcl|NZ_RQHE01000004.1_cds_WP_135737145.1_2029	29.124	388	366
WP_004448474.1	lcl|NZ_RQHE01000004.1_cds_WP_012388055.1_1078	29.050	358	366
WP_004448474.1	lcl|NZ_RQHE01000004.1_cds_WP_135576171.1_124	28.453	362	366
WP_004448474.1	lcl|NZ_RQHE01000004.1_cds_WP_012387715.1_1416	27.778	180	366
WP_004448477.1	lcl|NZ_RQHE01000004.1_cds_WP_135738372.1_159	32.231	363	367
WP_004448477.1	lcl|NZ_RQHE01000004.1_cds_WP_012388055.1_1078	28.912	377	367
WP_004448477.1	lcl|NZ_RQHE01000004.1_cds_WP_135737145.1_2029	29.839	372	367
WP_004448477.1	lcl|NZ_RQHE01000004.1_cds_WP_135576171.1_124	29.963	267	367
WP_004448477.1	lcl|NZ_RQHE01000004.1_cds_WP_012387715.1_1416	25.770	357	367
WP_004448477.1	lcl|NZ_RQHE01000001.1_cds_WP_012389485.1_2869	34.579	107	367
WP_036062289.1	lcl|NZ_RQHE01000004.1_cds_WP_135578024.1_1468	40.329	243	265
WP_004448469.1	lcl|NZ_RQHE01000004.1_cds_WP_012389893.1_2554	34.839	310	310
WP_004448469.1	lcl|NZ_RQHE01000001.1_cds_WP_135579642.1_2808	30.717	293	310
WP_004448469.1	lcl|NZ_RQHE01000004.1_cds_WP_135738520.1_599	24.242	132	310
WP_004448469.1	lcl|NZ_RQHE01000004.1_cds_WP_012389893.1_2554	34.839	310	310
WP_004448469.1	lcl|NZ_RQHE01000001.1_cds_WP_135579642.1_2808	30.717	293	310
WP_004448469.1	lcl|NZ_RQHE01000004.1_cds_WP_135738520.1_599	24.242	132	310
WP_004448460.1	lcl|NZ_RQHE01000001.1_cds_WP_012389525.1_2829	35.849	106	140
WP_004448464.1	lcl|NZ_RQHE01000004.1_cds_WP_135737744.1_144	32.031	128	221
WP_004448464.1	lcl|NZ_RQHE01000011.1_cds_WP_135579997.1_3361	30.303	99	221
WP_004448464.1	lcl|NZ_RQHE01000004.1_cds_WP_135738901.1_1520	27.381	84	221
WP_004421412.1	lcl|NZ_RQHE01000004.1_cds_WP_135577190.1_2090	28.477	151	177
WP_004448479.1	lcl|NZ_RQHE01000004.1_cds_WP_135738625.1_895	23.451	226	406
WP_004448466.1	lcl|NZ_RQHE01000004.1_cds_WP_135738372.1_159	33.623	345	361
WP_004448466.1	lcl|NZ_RQHE01000004.1_cds_WP_135576171.1_124	30.421	309	361
WP_004448466.1	lcl|NZ_RQHE01000004.1_cds_WP_135737145.1_2029	26.923	390	361
WP_004448466.1	lcl|NZ_RQHE01000004.1_cds_WP_012387715.1_1416	23.810	378	361
WP_004448466.1	lcl|NZ_RQHE01000004.1_cds_WP_012388055.1_1078	30.120	249	361
WP_036063888.1	lcl|NZ_RQHE01000004.1_cds_WP_135577291.1_2009	31.421	366	597
WP_036063888.1	lcl|NZ_RQHE01000004.1_cds_WP_135738787.1_1267	29.442	394	597
WP_036063888.1	lcl|NZ_RQHE01000004.1_cds_WP_135738979.1_1717	35.628	247	597
WP_036063888.1	lcl|NZ_RQHE01000004.1_cds_WP_135577216.1_2073	33.333	231	597
WP_036063888.1	lcl|NZ_RQHE01000004.1_cds_WP_135738977.1_1715	33.493	209	597
WP_036063888.1	lcl|NZ_RQHE01000001.1_cds_WP_135579329.1_3115	27.301	326	597
WP_036063888.1	lcl|NZ_RQHE01000004.1_cds_WP_012388182.1_956	31.797	217	597
WP_036063888.1	lcl|NZ_RQHE01000001.1_cds_WP_135738184.1_2844	30.144	209	597
WP_036063888.1	lcl|NZ_RQHE01000004.1_cds_WP_041769999.1_509	25.000	220	597
WP_036063888.1	lcl|NZ_RQHE01000004.1_cds_WP_233440954.1_1744	31.336	217	597
WP_036063888.1	lcl|NZ_RQHE01000001.1_cds_WP_135579585.1_2762	27.727	220	597
WP_036063888.1	lcl|NZ_RQHE01000007.1_cds_WP_135579429.1_3490	28.293	205	597
WP_036063888.1	lcl|NZ_RQHE01000001.1_cds_WP_135579491.1_2684	24.400	250	597
WP_036063888.1	lcl|NZ_RQHE01000001.1_cds_WP_135579491.1_2684	25.641	156	597
WP_036063888.1	lcl|NZ_RQHE01000004.1_cds_WP_135738413.1_299	28.054	221	597
WP_036063888.1	lcl|NZ_RQHE01000004.1_cds_WP_012388483.1_662	27.876	226	597
WP_036063888.1	lcl|NZ_RQHE01000004.1_cds_WP_135738500.1_536	27.397	219	597
WP_036063888.1	lcl|NZ_RQHE01000004.1_cds_WP_012387409.1_1696	27.011	174	597
WP_036063888.1	lcl|NZ_RQHE01000004.1_cds_WP_012387298.1_1809	25.571	219	597
WP_036063888.1	lcl|NZ_RQHE01000004.1_cds_WP_135738843.1_1397	27.111	225	597
WP_036063888.1	lcl|NZ_RQHE01000004.1_cds_WP_135738843.1_1397	26.087	184	597
WP_036063888.1	lcl|NZ_RQHE01000004.1_cds_WP_135575176.1_264	25.688	218	597
WP_036063888.1	lcl|NZ_RQHE01000004.1_cds_WP_246845486.1_2494	26.699	206	597
WP_036063888.1	lcl|NZ_RQHE01000001.1_cds_WP_135579674.1_2836	27.854	219	597
WP_036063888.1	lcl|NZ_RQHE01000004.1_cds_WP_135575152.1_238	25.676	222	597
WP_036063888.1	lcl|NZ_RQHE01000001.1_cds_WP_135738245.1_2969	29.101	189	597
WP_036063888.1	lcl|NZ_RQHE01000004.1_cds_WP_135739334.1_2650	21.250	240	597
WP_036063888.1	lcl|NZ_RQHE01000004.1_cds_WP_012387360.1_1745	23.651	241	597
WP_036063888.1	lcl|NZ_RQHE01000004.1_cds_WP_135576175.1_122	23.077	208	597
WP_036063888.1	lcl|NZ_RQHE01000004.1_cds_WP_135738750.1_1190	24.171	211	597
WP_036063888.1	lcl|NZ_RQHE01000004.1_cds_WP_012387776.1_1354	23.849	239	597
WP_036063888.1	lcl|NZ_RQHE01000004.1_cds_WP_135575154.1_240	21.569	204	597
WP_036063888.1	lcl|NZ_RQHE01000001.1_cds_WP_012389603.1_2750	26.543	162	597
WP_036063888.1	lcl|NZ_RQHE01000001.1_cds_WP_012389603.1_2750	28.000	225	597
WP_036063888.1	lcl|NZ_RQHE01000004.1_cds_WP_135738591.1_804	23.276	232	597
WP_036063888.1	lcl|NZ_RQHE01000004.1_cds_WP_135577291.1_2009	31.421	366	597
WP_036063888.1	lcl|NZ_RQHE01000004.1_cds_WP_135738787.1_1267	29.442	394	597
WP_036063888.1	lcl|NZ_RQHE01000004.1_cds_WP_135738979.1_1717	35.628	247	597
WP_036063888.1	lcl|NZ_RQHE01000004.1_cds_WP_135577216.1_2073	33.333	231	597
WP_036063888.1	lcl|NZ_RQHE01000004.1_cds_WP_135738977.1_1715	33.493	209	597
WP_036063888.1	lcl|NZ_RQHE01000001.1_cds_WP_135579329.1_3115	27.301	326	597
WP_036063888.1	lcl|NZ_RQHE01000004.1_cds_WP_012388182.1_956	31.797	217	597
WP_036063888.1	lcl|NZ_RQHE01000001.1_cds_WP_135738184.1_2844	30.144	209	597
WP_036063888.1	lcl|NZ_RQHE01000004.1_cds_WP_041769999.1_509	25.000	220	597
WP_036063888.1	lcl|NZ_RQHE01000004.1_cds_WP_233440954.1_1744	31.336	217	597
WP_036063888.1	lcl|NZ_RQHE01000001.1_cds_WP_135579585.1_2762	27.727	220	597
WP_036063888.1	lcl|NZ_RQHE01000007.1_cds_WP_135579429.1_3490	28.293	205	597
WP_036063888.1	lcl|NZ_RQHE01000001.1_cds_WP_135579491.1_2684	24.400	250	597
WP_036063888.1	lcl|NZ_RQHE01000001.1_cds_WP_135579491.1_2684	25.641	156	597
WP_036063888.1	lcl|NZ_RQHE01000004.1_cds_WP_135738413.1_299	28.054	221	597
WP_036063888.1	lcl|NZ_RQHE01000004.1_cds_WP_012388483.1_662	27.876	226	597
WP_036063888.1	lcl|NZ_RQHE01000004.1_cds_WP_135738500.1_536	27.397	219	597
WP_036063888.1	lcl|NZ_RQHE01000004.1_cds_WP_012387409.1_1696	27.011	174	597
WP_036063888.1	lcl|NZ_RQHE01000004.1_cds_WP_012387298.1_1809	25.571	219	597
WP_036063888.1	lcl|NZ_RQHE01000004.1_cds_WP_135738843.1_1397	27.111	225	597
WP_036063888.1	lcl|NZ_RQHE01000004.1_cds_WP_135738843.1_1397	26.087	184	597
WP_036063888.1	lcl|NZ_RQHE01000004.1_cds_WP_135575176.1_264	25.688	218	597
WP_036063888.1	lcl|NZ_RQHE01000004.1_cds_WP_246845486.1_2494	26.699	206	597
WP_036063888.1	lcl|NZ_RQHE01000001.1_cds_WP_135579674.1_2836	27.854	219	597
WP_036063888.1	lcl|NZ_RQHE01000004.1_cds_WP_135575152.1_238	25.676	222	597
WP_036063888.1	lcl|NZ_RQHE01000001.1_cds_WP_135738245.1_2969	29.101	189	597
WP_036063888.1	lcl|NZ_RQHE01000004.1_cds_WP_135739334.1_2650	21.250	240	597
WP_036063888.1	lcl|NZ_RQHE01000004.1_cds_WP_012387360.1_1745	23.651	241	597
WP_036063888.1	lcl|NZ_RQHE01000004.1_cds_WP_135576175.1_122	23.077	208	597
WP_036063888.1	lcl|NZ_RQHE01000004.1_cds_WP_135738750.1_1190	24.171	211	597
WP_036063888.1	lcl|NZ_RQHE01000004.1_cds_WP_012387776.1_1354	23.849	239	597
WP_036063888.1	lcl|NZ_RQHE01000004.1_cds_WP_135575154.1_240	21.569	204	597
WP_036063888.1	lcl|NZ_RQHE01000001.1_cds_WP_012389603.1_2750	26.543	162	597
WP_036063888.1	lcl|NZ_RQHE01000001.1_cds_WP_012389603.1_2750	28.000	225	597
WP_036063888.1	lcl|NZ_RQHE01000004.1_cds_WP_135738591.1_804	23.276	232	597
WP_004450644.1	lcl|NZ_RQHE01000004.1_cds_WP_167881718.1_156	28.082	292	295
WP_243817855.1	lcl|NZ_RQHE01000004.1_cds_WP_135737145.1_2029	36.154	390	392
WP_243817855.1	lcl|NZ_RQHE01000004.1_cds_WP_135738372.1_159	28.609	381	392
WP_243817855.1	lcl|NZ_RQHE01000004.1_cds_WP_135576171.1_124	28.701	331	392
WP_243817855.1	lcl|NZ_RQHE01000004.1_cds_WP_012387715.1_1416	25.464	377	392
WP_243817855.1	lcl|NZ_RQHE01000004.1_cds_WP_012388055.1_1078	28.054	221	392
WP_004450706.1	lcl|NZ_RQHE01000004.1_cds_WP_135576167.1_126	30.330	333	331
WP_004450706.1	lcl|NZ_RQHE01000004.1_cds_WP_135736768.1_1240	28.571	238	331
WP_004450706.1	lcl|NZ_RQHE01000004.1_cds_WP_167881428.1_137	25.413	303	331
WP_004450706.1	lcl|NZ_RQHE01000004.1_cds_WP_135576167.1_126	30.330	333	331
WP_004450706.1	lcl|NZ_RQHE01000004.1_cds_WP_135736768.1_1240	28.571	238	331
WP_004450706.1	lcl|NZ_RQHE01000004.1_cds_WP_167881428.1_137	25.413	303	331
WP_004421460.1	lcl|NZ_RQHE01000004.1_cds_WP_135739051.1_1889	27.686	242	250
WP_004450681.1	lcl|NZ_RQHE01000004.1_cds_WP_135738665.1_970	26.786	336	442
WP_004450681.1	lcl|NZ_RQHE01000004.1_cds_WP_135738830.1_1369	26.479	355	442
