WP_000340715.1	lcl|NZ_JADDVW010000007.1_cds_WP_002725873.1_3085	91.860	86	106
WP_004421326.1	lcl|NZ_JADDVW010000007.1_cds_WP_002733579.1_3086	91.401	314	314
WP_004421326.1	lcl|NZ_JADDVW010000007.1_cds_WP_002733534.1_3089	25.746	268	314
WP_004421326.1	lcl|NZ_JADDVW010000018.1_cds_WP_002722638.1_669	23.385	325	314
WP_004421326.1	lcl|NZ_JADDVW010000007.1_cds_WP_002740024.1_3180	24.138	290	314
WP_004421326.1	lcl|NZ_JADDVW010000014.1_cds_WP_002743770.1_389	22.941	170	314
WP_004421326.1	lcl|NZ_JADDVW010000008.1_cds_WP_002728309.1_3203	24.759	311	314
WP_004421326.1	lcl|NZ_JADDVW010000007.1_cds_WP_016749081.1_3118	25.658	152	314
WP_243817859.1	lcl|NZ_JADDVW010000007.1_cds_WP_026054882.1_3087	86.849	365	365
WP_004448470.1	lcl|NZ_JADDVW010000007.1_cds_WP_002733646.1_3088	95.628	183	185
WP_004448470.1	lcl|NZ_JADDVW010000002.1_cds_WP_002721790.1_1564	35.616	146	185
WP_004448459.1	lcl|NZ_JADDVW010000007.1_cds_WP_002733534.1_3089	95.745	329	329
WP_004448459.1	lcl|NZ_JADDVW010000018.1_cds_WP_002722638.1_669	30.794	315	329
WP_004448459.1	lcl|NZ_JADDVW010000007.1_cds_WP_002740024.1_3180	31.343	335	329
WP_004448459.1	lcl|NZ_JADDVW010000008.1_cds_WP_002728309.1_3203	30.547	311	329
WP_004448459.1	lcl|NZ_JADDVW010000008.1_cds_WP_002728316.1_3206	29.003	331	329
WP_004448459.1	lcl|NZ_JADDVW010000074.1_cds_WP_002741146.1_3055	29.781	319	329
WP_004448459.1	lcl|NZ_JADDVW010000014.1_cds_WP_002743770.1_389	27.273	341	329
WP_004448459.1	lcl|NZ_JADDVW010000007.1_cds_WP_002733638.1_3126	27.536	345	329
WP_004448459.1	lcl|NZ_JADDVW010000007.1_cds_WP_002733546.1_3155	26.296	270	329
WP_004448459.1	lcl|NZ_JADDVW010000007.1_cds_WP_002740721.1_3092	28.990	307	329
WP_004448459.1	lcl|NZ_JADDVW010000009.1_cds_WP_002732331.1_3401	26.254	339	329
WP_004448459.1	lcl|NZ_JADDVW010000007.1_cds_WP_002733579.1_3086	27.309	249	329
WP_004448459.1	lcl|NZ_JADDVW010000007.1_cds_WP_002744551.1_3120	29.259	270	329
WP_004448459.1	lcl|NZ_JADDVW010000007.1_cds_WP_002733698.1_3163	27.174	276	329
WP_004448459.1	lcl|NZ_JADDVW010000007.1_cds_WP_016749081.1_3118	23.344	317	329
WP_004448459.1	lcl|NZ_JADDVW010000057.1_cds_WP_002740236.1_2604	26.592	267	329
WP_004448459.1	lcl|NZ_JADDVW010000004.1_cds_WP_002721725.1_2329	24.107	336	329
WP_004448459.1	lcl|NZ_JADDVW010000004.1_cds_WP_002739935.1_2417	28.235	170	329
WP_004448459.1	lcl|NZ_JADDVW010000007.1_cds_WP_002733757.1_3153	29.121	182	329
WP_004421408.1	lcl|NZ_JADDVW010000007.1_cds_WP_002733627.1_3090	94.007	267	267
WP_004421408.1	lcl|NZ_JADDVW010000007.1_cds_WP_002740926.1_3131	26.178	191	267
WP_004421408.1	lcl|NZ_JADDVW010000007.1_cds_WP_002738295.1_3152	25.481	208	267
WP_004421408.1	lcl|NZ_JADDVW010000007.1_cds_WP_002727921.1_3181	26.984	189	267
WP_004421408.1	lcl|NZ_JADDVW010000025.1_cds_WP_002729040.1_1218	32.727	110	267
WP_004421408.1	lcl|NZ_JADDVW010000005.1_cds_WP_002766579.1_2647	37.209	86	267
WP_004421408.1	lcl|NZ_JADDVW010000014.1_cds_WP_002729513.1_388	24.868	189	267
WP_004448480.1	lcl|NZ_JADDVW010000007.1_cds_WP_002740779.1_3091	95.882	510	510
WP_004448480.1	lcl|NZ_JADDVW010000006.1_cds_WP_002728536.1_2954	27.134	328	510
WP_004448480.1	lcl|NZ_JADDVW010000006.1_cds_WP_002728534.1_2955	31.111	90	510
WP_004448480.1	lcl|NZ_JADDVW010000007.1_cds_WP_002740779.1_3091	95.882	510	510
WP_004448480.1	lcl|NZ_JADDVW010000006.1_cds_WP_002728536.1_2954	27.134	328	510
