WP_000340715.1	lcl|NZ_AHNA02000003.1_cds_WP_000340715.1_3874	100.000	86	106
WP_004421326.1	lcl|NZ_AHNA02000003.1_cds_WP_000410268.1_3873	94.839	310	314
WP_004421326.1	lcl|NZ_AHNA02000023.1_cds_WP_000744700.1_2699	25.926	324	314
WP_004421326.1	lcl|NZ_AHNA02000003.1_cds_WP_000723079.1_3823	22.662	278	314
WP_004421326.1	lcl|NZ_AHNA02000003.1_cds_WP_000723083.1_3801	23.264	288	314
WP_004421326.1	lcl|NZ_AHNA02000003.1_cds_WP_000567886.1_3821	23.478	230	314
WP_004448470.1	lcl|NZ_AHNA02000017.1_cds_WP_000351733.1_3121	39.286	140	185
WP_004448470.1	lcl|NZ_AHNA02000003.1_cds_WP_001047906.1_3842	34.463	177	185
WP_004448459.1	lcl|NZ_AHNA02000023.1_cds_WP_000744700.1_2699	32.698	315	329
WP_004448459.1	lcl|NZ_AHNA02000003.1_cds_WP_000723079.1_3823	31.153	321	329
WP_004448459.1	lcl|NZ_AHNA02000003.1_cds_WP_000723083.1_3801	31.045	335	329
WP_004448459.1	lcl|NZ_AHNA02000047.1_cds_WP_001984071.1_1429	31.270	307	329
WP_004448459.1	lcl|NZ_AHNA02000023.1_cds_WP_000649924.1_2861	30.031	323	329
WP_004448459.1	lcl|NZ_AHNA02000003.1_cds_WP_000567886.1_3821	29.836	305	329
WP_004448459.1	lcl|NZ_AHNA02000047.1_cds_WP_000709513.1_1439	29.102	323	329
WP_004448459.1	lcl|NZ_AHNA02000058.1_cds_WP_000688693.1_1194	29.197	274	329
WP_004448459.1	lcl|NZ_AHNA02000003.1_cds_WP_000410268.1_3873	25.316	316	329
WP_004448459.1	lcl|NZ_AHNA02000003.1_cds_WP_000475907.1_3818	27.083	240	329
WP_004448459.1	lcl|NZ_AHNA02000037.1_cds_WP_001074779.1_1897	27.925	265	329
WP_004448459.1	lcl|NZ_AHNA02000042.1_cds_WP_001003557.1_1747	24.699	332	329
WP_004421408.1	lcl|NZ_AHNA02000003.1_cds_WP_000043899.1_3822	26.016	246	267
WP_004421408.1	lcl|NZ_AHNA02000003.1_cds_WP_000842260.1_3800	26.842	190	267
WP_004421408.1	lcl|NZ_AHNA02000046.1_cds_WP_000667727.1_1466	33.636	110	267
WP_004421408.1	lcl|NZ_AHNA02000063.1_cds_WP_000805357.1_759	33.333	102	267
WP_004448480.1	lcl|NZ_AHNA02000059.1_cds_WP_000291579.1_1133	27.077	325	510
WP_004448480.1	lcl|NZ_AHNA02000059.1_cds_WP_000364507.1_1134	31.111	90	510
WP_004448480.1	lcl|NZ_AHNA02000059.1_cds_WP_000291579.1_1133	27.077	325	510
WP_004448480.1	lcl|NZ_AHNA02000059.1_cds_WP_000364507.1_1134	31.111	90	510
WP_036062285.1	lcl|NZ_AHNA02000003.1_cds_WP_000723079.1_3823	23.358	274	330
WP_036062285.1	lcl|NZ_AHNA02000047.1_cds_WP_001984071.1_1429	25.368	272	330
WP_036062285.1	lcl|NZ_AHNA02000023.1_cds_WP_000744700.1_2699	26.582	316	330
WP_036062285.1	lcl|NZ_AHNA02000042.1_cds_WP_001003557.1_1747	29.218	243	330
WP_036062285.1	lcl|NZ_AHNA02000003.1_cds_WP_000723083.1_3801	24.024	333	330
WP_036062285.1	lcl|NZ_AHNA02000023.1_cds_WP_000649924.1_2861	29.688	256	330
WP_036062285.1	lcl|NZ_AHNA02000058.1_cds_WP_000688693.1_1194	25.792	221	330
WP_004448474.1	lcl|NZ_AHNA02000003.1_cds_WP_000575181.1_3807	33.148	359	366
WP_004448474.1	lcl|NZ_AHNA02000048.1_cds_WP_001281953.1_1406	27.704	379	366
WP_004448474.1	lcl|NZ_AHNA02000003.1_cds_WP_000041235.1_3863	33.876	307	366
WP_004448474.1	lcl|NZ_AHNA02000003.1_cds_WP_002099944.1_3848	29.923	391	366
WP_004448474.1	lcl|NZ_AHNA02000080.1_cds_WP_000538754.1_46	29.972	357	366
WP_004448474.1	lcl|NZ_AHNA02000003.1_cds_WP_001117631.1_3866	37.864	206	366
WP_004448474.1	lcl|NZ_AHNA02000004.1_cds_WP_001982414.1_3749	31.579	190	366
WP_004448477.1	lcl|NZ_AHNA02000003.1_cds_WP_000575181.1_3807	36.043	369	367
WP_004448477.1	lcl|NZ_AHNA02000080.1_cds_WP_000538754.1_46	31.915	376	367
WP_004448477.1	lcl|NZ_AHNA02000003.1_cds_WP_002099944.1_3848	31.183	372	367
WP_004448477.1	lcl|NZ_AHNA02000048.1_cds_WP_001281953.1_1406	30.423	378	367
WP_004448477.1	lcl|NZ_AHNA02000003.1_cds_WP_000041235.1_3863	32.872	289	367
WP_004448477.1	lcl|NZ_AHNA02000003.1_cds_WP_001117631.1_3866	33.475	236	367
WP_004448477.1	lcl|NZ_AHNA02000004.1_cds_WP_001982414.1_3749	24.931	361	367
WP_004448462.1	lcl|NZ_AHNA02000052.1_cds_WP_000584316.1_1381	31.868	91	544
WP_004448462.1	lcl|NZ_AHNA02000052.1_cds_WP_000584316.1_1381	31.868	91	544
WP_036062289.1	lcl|NZ_AHNA02000071.1_cds_WP_001002662.1_617	45.679	243	265
WP_004448469.1	lcl|NZ_AHNA02000031.1_cds_WP_000501205.1_2248	35.526	304	310
WP_004448469.1	lcl|NZ_AHNA02000073.1_cds_WP_001183716.1_253	28.295	258	310
WP_004448469.1	lcl|NZ_AHNA02000044.1_cds_WP_000279890.1_1511	26.316	133	310
WP_004448469.1	lcl|NZ_AHNA02000031.1_cds_WP_000501205.1_2248	35.526	304	310
WP_004448469.1	lcl|NZ_AHNA02000073.1_cds_WP_001183716.1_253	28.295	258	310
WP_004448469.1	lcl|NZ_AHNA02000044.1_cds_WP_000279890.1_1511	26.316	133	310
WP_004448460.1	lcl|NZ_AHNA02000053.1_cds_WP_002100450.1_1335	42.857	56	140
WP_004448464.1	lcl|NZ_AHNA02000023.1_cds_WP_001082181.1_2728	28.205	78	221
WP_004448464.1	lcl|NZ_AHNA02000003.1_cds_WP_001075145.1_3857	33.654	104	221
WP_004448464.1	lcl|NZ_AHNA02000031.1_cds_WP_001069827.1_2228	28.440	109	221
WP_004421412.1	lcl|NZ_AHNA02000023.1_cds_WP_001206947.1_2736	32.576	132	177
WP_004448479.1	lcl|NZ_AHNA02000031.1_cds_WP_000347685.1_2227	26.442	208	406
WP_004448479.1	lcl|NZ_AHNA02000023.1_cds_WP_001082181.1_2728	26.829	164	406
