WP_000340715.1	lcl|NZ_AHQP01000102.1_cds_WP_000340715.1_2356	100.000	86	106
WP_004421326.1	lcl|NZ_AHQP01000102.1_cds_WP_000410273.1_2357	94.268	314	314
WP_004421326.1	lcl|NZ_AHQP01000102.1_cds_WP_000093099.1_2377	53.968	63	314
WP_004421326.1	lcl|NZ_AHQP01000102.1_cds_WP_000646250.1_2360	26.493	268	314
WP_004421326.1	lcl|NZ_AHQP01000349.1_cds_WP_000744700.1_519	25.926	324	314
WP_004421326.1	lcl|NZ_AHQP01000102.1_cds_WP_000600889.1_2386	26.425	193	314
WP_004421326.1	lcl|NZ_AHQP01000367.1_cds_WP_000723090.1_203	22.917	288	314
WP_004421326.1	lcl|NZ_AHQP01000102.1_cds_WP_001067557.1_2363	25.000	328	314
WP_243817859.1	lcl|NZ_AHQP01000102.1_cds_WP_000604524.1_2358	90.685	365	365
WP_004448470.1	lcl|NZ_AHQP01000102.1_cds_WP_000884059.1_2359	96.196	184	185
WP_004448470.1	lcl|NZ_AHQP01000103.1_cds_WP_000351733.1_2348	39.286	140	185
WP_004448459.1	lcl|NZ_AHQP01000102.1_cds_WP_000646250.1_2360	96.049	329	329
WP_004448459.1	lcl|NZ_AHQP01000349.1_cds_WP_000744700.1_519	32.698	315	329
WP_004448459.1	lcl|NZ_AHQP01000102.1_cds_WP_000600889.1_2386	31.962	316	329
WP_004448459.1	lcl|NZ_AHQP01000367.1_cds_WP_000723090.1_203	30.448	335	329
WP_004448459.1	lcl|NZ_AHQP01000240.1_cds_WP_001984071.1_1021	31.270	307	329
WP_004448459.1	lcl|NZ_AHQP01000005.1_cds_WP_000649925.1_3693	30.031	323	329
WP_004448459.1	lcl|NZ_AHQP01000020.1_cds_WP_000709511.1_3461	29.305	331	329
WP_004448459.1	lcl|NZ_AHQP01000102.1_cds_WP_000601375.1_2413	25.333	300	329
WP_004448459.1	lcl|NZ_AHQP01000352.1_cds_WP_000688695.1_442	29.197	274	329
WP_004448459.1	lcl|NZ_AHQP01000102.1_cds_WP_001067557.1_2363	29.804	255	329
