WP_000340715.1	lcl|NZ_AOVU01000135.1_cds_WP_000340715.1_3093	100.000	86	106
WP_004421326.1	lcl|NZ_AOVU01000135.1_cds_WP_000410273.1_3094	94.268	314	314
WP_004421326.1	lcl|NZ_AOVU01000135.1_cds_WP_000093099.1_3114	53.968	63	314
WP_004421326.1	lcl|NZ_AOVU01000135.1_cds_WP_000646250.1_3097	26.493	268	314
WP_004421326.1	lcl|NZ_AOVU01000145.1_cds_WP_000744700.1_3523	25.926	324	314
WP_004421326.1	lcl|NZ_AOVU01000135.1_cds_WP_000600889.1_3123	26.425	193	314
WP_004421326.1	lcl|NZ_AOVU01000135.1_cds_WP_000723090.1_3176	22.917	288	314
WP_004421326.1	lcl|NZ_AOVU01000135.1_cds_WP_001067557.1_3100	25.000	328	314
WP_243817859.1	lcl|NZ_AOVU01000135.1_cds_WP_000604524.1_3095	90.685	365	365
WP_004448470.1	lcl|NZ_AOVU01000135.1_cds_WP_000884059.1_3096	96.196	184	185
WP_004448470.1	lcl|NZ_AOVU01000029.1_cds_WP_000351733.1_475	39.286	140	185
WP_004448459.1	lcl|NZ_AOVU01000135.1_cds_WP_000646250.1_3097	96.049	329	329
WP_004448459.1	lcl|NZ_AOVU01000145.1_cds_WP_000744700.1_3523	32.698	315	329
WP_004448459.1	lcl|NZ_AOVU01000135.1_cds_WP_000600889.1_3123	31.962	316	329
WP_004448459.1	lcl|NZ_AOVU01000135.1_cds_WP_000723090.1_3176	30.448	335	329
WP_004448459.1	lcl|NZ_AOVU01000128.1_cds_WP_001984071.1_2869	31.270	307	329
WP_004448459.1	lcl|NZ_AOVU01000061.1_cds_WP_000649925.1_1014	30.031	323	329
WP_004448459.1	lcl|NZ_AOVU01000132.1_cds_WP_000709511.1_2936	29.305	331	329
WP_004448459.1	lcl|NZ_AOVU01000135.1_cds_WP_000601375.1_3150	25.333	300	329
WP_004448459.1	lcl|NZ_AOVU01000128.1_cds_WP_000688695.1_2849	29.197	274	329
WP_004448459.1	lcl|NZ_AOVU01000135.1_cds_WP_001067557.1_3100	29.804	255	329
WP_004448459.1	lcl|NZ_AOVU01000135.1_cds_WP_000475904.1_3159	27.899	276	329
WP_004448459.1	lcl|NZ_AOVU01000135.1_cds_WP_000410273.1_3094	25.633	316	329
WP_004448459.1	lcl|NZ_AOVU01000026.1_cds_WP_001074785.1_395	28.302	265	329
WP_004448459.1	lcl|NZ_AOVU01000143.1_cds_WP_001003555.1_3423	24.852	338	329
WP_004448459.1	lcl|NZ_AOVU01000135.1_cds_WP_000487322.1_3148	27.744	328	329
WP_004421408.1	lcl|NZ_AOVU01000135.1_cds_WP_000774262.1_3098	94.382	267	267
WP_004421408.1	lcl|NZ_AOVU01000135.1_cds_WP_000859505.1_3147	27.885	208	267
WP_004421408.1	lcl|NZ_AOVU01000135.1_cds_WP_000800438.1_3128	26.702	191	267
WP_004421408.1	lcl|NZ_AOVU01000135.1_cds_WP_000842260.1_3177	26.842	190	267
WP_004421408.1	lcl|NZ_AOVU01000041.1_cds_WP_000667727.1_707	33.636	110	267
WP_004421408.1	lcl|NZ_AOVU01000083.1_cds_WP_000805357.1_1638	33.333	102	267
WP_004448480.1	lcl|NZ_AOVU01000135.1_cds_WP_000612797.1_3099	95.490	510	510
WP_004448480.1	lcl|NZ_AOVU01000093.1_cds_WP_000291591.1_1857	27.077	325	510
WP_004448480.1	lcl|NZ_AOVU01000093.1_cds_WP_000364507.1_1858	31.111	90	510
WP_004448480.1	lcl|NZ_AOVU01000135.1_cds_WP_000612797.1_3099	95.490	510	510
WP_004448480.1	lcl|NZ_AOVU01000093.1_cds_WP_000291591.1_1857	27.077	325	510
WP_004448480.1	lcl|NZ_AOVU01000093.1_cds_WP_000364507.1_1858	31.111	90	510
WP_036062285.1	lcl|NZ_AOVU01000135.1_cds_WP_001067557.1_3100	96.667	330	330
WP_036062285.1	lcl|NZ_AOVU01000135.1_cds_WP_000646250.1_3097	28.990	307	330
WP_036062285.1	lcl|NZ_AOVU01000135.1_cds_WP_000600889.1_3123	26.692	266	330
WP_036062285.1	lcl|NZ_AOVU01000128.1_cds_WP_001984071.1_2869	25.368	272	330
WP_036062285.1	lcl|NZ_AOVU01000145.1_cds_WP_000744700.1_3523	26.582	316	330
WP_036062285.1	lcl|NZ_AOVU01000143.1_cds_WP_001003555.1_3423	29.218	243	330
WP_036062285.1	lcl|NZ_AOVU01000135.1_cds_WP_000723090.1_3176	24.324	333	330
WP_036062285.1	lcl|NZ_AOVU01000061.1_cds_WP_000649925.1_1014	29.688	256	330
WP_036062285.1	lcl|NZ_AOVU01000128.1_cds_WP_000688695.1_2849	26.244	221	330
WP_036062285.1	lcl|NZ_AOVU01000135.1_cds_WP_000601375.1_3150	27.273	275	330
