WP_000340715.1	lcl|NZ_RQGG01000051.1_cds_WP_135621270.1_2757	63.514	74	106
WP_004421326.1	lcl|NZ_RQGG01000051.1_cds_WP_135621271.1_2758	84.516	310	314
WP_004421326.1	lcl|NZ_RQGG01000032.1_cds_WP_135619893.1_376	23.457	324	314
WP_004421326.1	lcl|NZ_RQGG01000010.1_cds_WP_135617801.1_1700	23.529	170	314
WP_004421326.1	lcl|NZ_RQGG01000018.1_cds_WP_135618875.1_2183	22.741	321	314
WP_004448470.1	lcl|NZ_RQGG01000041.1_cds_WP_135620318.1_3411	31.515	165	185
WP_004448470.1	lcl|NZ_RQGG01000013.1_cds_WP_135618386.1_775	36.429	140	185
WP_004448459.1	lcl|NZ_RQGG01000032.1_cds_WP_135619893.1_376	31.210	314	329
WP_004448459.1	lcl|NZ_RQGG01000018.1_cds_WP_135618875.1_2183	31.392	309	329
WP_004448459.1	lcl|NZ_RQGG01000010.1_cds_WP_135617801.1_1700	28.739	341	329
WP_004448459.1	lcl|NZ_RQGG01000032.1_cds_WP_135619919.1_404	29.085	306	329
WP_004448459.1	lcl|NZ_RQGG01000046.1_cds_WP_135620749.1_3017	27.864	323	329
WP_004448459.1	lcl|NZ_RQGG01000051.1_cds_WP_135621271.1_2758	26.415	318	329
WP_004448459.1	lcl|NZ_RQGG01000005.1_cds_WP_135617286.1_2975	25.095	263	329
WP_004448459.1	lcl|NZ_RQGG01000010.1_cds_WP_208652317.1_1689	23.881	268	329
WP_004448459.1	lcl|NZ_RQGG01000032.1_cds_WP_135619590.1_34	24.581	179	329
WP_004448459.1	lcl|NZ_RQGG01000044.1_cds_WP_135620689.1_3491	34.259	108	329
WP_004421408.1	lcl|NZ_RQGG01000005.1_cds_WP_135617254.1_2914	24.812	266	267
WP_004421408.1	lcl|NZ_RQGG01000041.1_cds_WP_135620316.1_3408	27.660	188	267
WP_004421408.1	lcl|NZ_RQGG01000018.1_cds_WP_135618669.1_2067	27.811	169	267
WP_004421408.1	lcl|NZ_RQGG01000010.1_cds_WP_135617802.1_1701	27.604	192	267
WP_004448480.1	lcl|NZ_RQGG01000013.1_cds_WP_135618365.1_753	24.620	329	510
WP_004448480.1	lcl|NZ_RQGG01000013.1_cds_WP_135618364.1_752	36.667	60	510
WP_004448480.1	lcl|NZ_RQGG01000013.1_cds_WP_135618365.1_753	24.620	329	510
WP_004448480.1	lcl|NZ_RQGG01000013.1_cds_WP_135618364.1_752	36.667	60	510
WP_036062285.1	lcl|NZ_RQGG01000032.1_cds_WP_135619893.1_376	28.261	276	330
WP_036062285.1	lcl|NZ_RQGG01000032.1_cds_WP_135619919.1_404	27.500	320	330
WP_036062285.1	lcl|NZ_RQGG01000018.1_cds_WP_135618875.1_2183	23.022	278	330
WP_036062285.1	lcl|NZ_RQGG01000046.1_cds_WP_135620727.1_3005	35.135	111	330
WP_036062285.1	lcl|NZ_RQGG01000010.1_cds_WP_135617801.1_1700	23.102	303	330
WP_036062285.1	lcl|NZ_RQGG01000032.1_cds_WP_135619590.1_34	24.771	218	330
WP_036062285.1	lcl|NZ_RQGG01000046.1_cds_WP_135620749.1_3017	27.333	150	330
WP_004448474.1	lcl|NZ_RQGG01000036.1_cds_WP_135620250.1_1489	28.272	382	366
WP_004448474.1	lcl|NZ_RQGG01000050.1_cds_WP_135621051.1_2320	29.859	355	366
WP_004448474.1	lcl|NZ_RQGG01000007.1_cds_WP_135617416.1_1217	27.273	176	366
WP_004448477.1	lcl|NZ_RQGG01000050.1_cds_WP_135621051.1_2320	29.024	379	367
WP_004448477.1	lcl|NZ_RQGG01000036.1_cds_WP_135620250.1_1489	30.000	370	367
WP_004448477.1	lcl|NZ_RQGG01000007.1_cds_WP_135617416.1_1217	26.050	357	367
WP_036062289.1	lcl|NZ_RQGG01000007.1_cds_WP_135617370.1_1163	40.741	243	265
WP_004448469.1	lcl|NZ_RQGG01000032.1_cds_WP_135619673.1_130	34.839	310	310
WP_004448469.1	lcl|NZ_RQGG01000015.1_cds_WP_135618536.1_3070	29.730	296	310
WP_004448469.1	lcl|NZ_RQGG01000013.1_cds_WP_135618443.1_837	23.333	240	310
WP_004448469.1	lcl|NZ_RQGG01000032.1_cds_WP_135619673.1_130	34.839	310	310
WP_004448469.1	lcl|NZ_RQGG01000015.1_cds_WP_135618536.1_3070	29.730	296	310
WP_004448469.1	lcl|NZ_RQGG01000013.1_cds_WP_135618443.1_837	23.333	240	310
WP_004448460.1	lcl|NZ_RQGG01000015.1_cds_WP_135618558.1_3090	41.667	60	140
WP_004448464.1	lcl|NZ_RQGG01000041.1_cds_WP_135620324.1_3417	34.545	110	221
WP_004448464.1	lcl|NZ_RQGG01000043.1_cds_WP_135620332.1_853	28.000	100	221
WP_004448464.1	lcl|NZ_RQGG01000037.1_cds_WP_135620287.1_3291	29.293	99	221
WP_004421412.1	lcl|NZ_RQGG01000036.1_cds_WP_135620167.1_1551	33.094	139	177
WP_004448479.1	lcl|NZ_RQGG01000043.1_cds_WP_135620624.1_1114	23.944	213	406
WP_004448479.1	lcl|NZ_RQGG01000041.1_cds_WP_135620319.1_3412	24.123	228	406
WP_004448466.1	lcl|NZ_RQGG01000036.1_cds_WP_135620250.1_1489	27.720	386	361
WP_004448466.1	lcl|NZ_RQGG01000007.1_cds_WP_135617416.1_1217	23.280	378	361
WP_004448466.1	lcl|NZ_RQGG01000050.1_cds_WP_135621051.1_2320	30.522	249	361
WP_243817856.1	lcl|NZ_RQGG01000003.1_cds_WP_135617151.1_3113	60.338	237	382
WP_243817856.1	lcl|NZ_RQGG01000031.1_cds_WP_135619559.1_3496	58.650	237	382
WP_243817856.1	lcl|NZ_RQGG01000051.1_cds_EHQ59_RS17680_2764	77.049	61	382
WP_243817856.1	lcl|NZ_RQGG01000045.1_cds_WP_135620693.1_3493	24.845	161	382
WP_243817856.1	lcl|NZ_RQGG01000051.1_cds_WP_244245603.1_2635	24.845	161	382
WP_243817856.1	lcl|NZ_RQGG01000003.1_cds_WP_135617151.1_3113	60.338	237	382
WP_243817856.1	lcl|NZ_RQGG01000031.1_cds_WP_135619559.1_3496	58.650	237	382
WP_243817856.1	lcl|NZ_RQGG01000051.1_cds_EHQ59_RS17680_2764	77.049	61	382
WP_243817856.1	lcl|NZ_RQGG01000045.1_cds_WP_135620693.1_3493	24.845	161	382
WP_243817856.1	lcl|NZ_RQGG01000051.1_cds_WP_244245603.1_2635	24.845	161	382
WP_243817856.1	lcl|NZ_RQGG01000003.1_cds_WP_135617151.1_3113	60.338	237	382
WP_243817856.1	lcl|NZ_RQGG01000031.1_cds_WP_135619559.1_3496	58.650	237	382
WP_243817856.1	lcl|NZ_RQGG01000051.1_cds_EHQ59_RS17680_2764	77.049	61	382
WP_243817856.1	lcl|NZ_RQGG01000045.1_cds_WP_135620693.1_3493	24.845	161	382
WP_243817856.1	lcl|NZ_RQGG01000051.1_cds_WP_244245603.1_2635	24.845	161	382
WP_243817856.1	lcl|NZ_RQGG01000003.1_cds_WP_135617151.1_3113	60.338	237	382
WP_243817856.1	lcl|NZ_RQGG01000031.1_cds_WP_135619559.1_3496	58.650	237	382
WP_243817856.1	lcl|NZ_RQGG01000051.1_cds_EHQ59_RS17680_2764	77.049	61	382
WP_243817856.1	lcl|NZ_RQGG01000045.1_cds_WP_135620693.1_3493	24.845	161	382
WP_243817856.1	lcl|NZ_RQGG01000051.1_cds_WP_244245603.1_2635	24.845	161	382
WP_036063888.1	lcl|NZ_RQGG01000041.1_cds_WP_341867152.1_3406	50.615	569	597
WP_036063888.1	lcl|NZ_RQGG01000036.1_cds_WP_135620092.1_1470	30.328	366	597
WP_036063888.1	lcl|NZ_RQGG01000007.1_cds_WP_135617533.1_1361	29.949	394	597
WP_036063888.1	lcl|NZ_RQGG01000036.1_cds_WP_135620150.1_1533	29.808	312	597
WP_036063888.1	lcl|NZ_RQGG01000018.1_cds_WP_135618887.1_2189	29.114	316	597
WP_036063888.1	lcl|NZ_RQGG01000018.1_cds_WP_135618891.1_2191	34.762	210	597
WP_036063888.1	lcl|NZ_RQGG01000028.1_cds_WP_135619262.1_1854	28.660	321	597
WP_036063888.1	lcl|NZ_RQGG01000019.1_cds_WP_135619121.1_2872	32.093	215	597
WP_036063888.1	lcl|NZ_RQGG01000018.1_cds_WP_135618844.1_2161	28.512	242	597
WP_036063888.1	lcl|NZ_RQGG01000009.1_cds_WP_135617626.1_2371	28.636	220	597
WP_036063888.1	lcl|NZ_RQGG01000015.1_cds_WP_135618586.1_3105	28.708	209	597
