WP_000340715.1	lcl|NZ_JQGV01000216.1_cds_WP_020985020.1_3275	89.535	86	106
WP_004421326.1	lcl|NZ_JQGV01000216.1_cds_WP_010578412.1_3274	90.127	314	314
WP_004421326.1	lcl|NZ_JQGV01000062.1_cds_WP_078125515.1_1356	24.382	283	314
WP_004421326.1	lcl|NZ_JQGV01000058.1_cds_WP_078125471.1_1208	25.697	323	314
WP_004421326.1	lcl|NZ_JQGV01000027.1_cds_WP_078123854.1_589	24.483	290	314
WP_004421326.1	lcl|NZ_JQGV01000081.1_cds_WP_020983205.1_1681	24.691	243	314
WP_004421326.1	lcl|NZ_JQGV01000005.1_cds_WP_010576694.1_67	21.649	194	314
WP_004448470.1	lcl|NZ_JQGV01000010.1_cds_WP_010578083.1_198	33.562	146	185
WP_004448459.1	lcl|NZ_JQGV01000062.1_cds_WP_078125526.1_1371	31.609	348	329
WP_004448459.1	lcl|NZ_JQGV01000062.1_cds_WP_078125515.1_1356	32.107	299	329
WP_004448459.1	lcl|NZ_JQGV01000058.1_cds_WP_078125471.1_1208	31.111	315	329
WP_004448459.1	lcl|NZ_JQGV01000027.1_cds_WP_078123854.1_589	31.045	335	329
WP_004448459.1	lcl|NZ_JQGV01000081.1_cds_WP_020983205.1_1681	31.190	311	329
WP_004448459.1	lcl|NZ_JQGV01000100.1_cds_WP_010577591.1_1980	30.094	319	329
WP_004448459.1	lcl|NZ_JQGV01000005.1_cds_WP_010576694.1_67	27.381	336	329
WP_004448459.1	lcl|NZ_JQGV01000081.1_cds_WP_039940969.1_1684	29.412	323	329
WP_004448459.1	lcl|NZ_JQGV01000027.1_cds_WP_020984967.1_615	25.342	292	329
WP_004448459.1	lcl|NZ_JQGV01000136.1_cds_WP_010577666.1_2551	26.844	339	329
WP_004448459.1	lcl|NZ_JQGV01000216.1_cds_WP_010578412.1_3274	27.778	252	329
WP_004448459.1	lcl|NZ_JQGV01000027.1_cds_WP_020984891.1_607	26.250	240	329
WP_004448459.1	lcl|NZ_JQGV01000089.1_cds_WP_078125635.1_1806	26.996	263	329
