WP_000340715.1	lcl|NZ_RQFG01000019.1_cds_WP_135633099.1_1550	62.821	78	106
WP_004421326.1	lcl|NZ_RQFG01000019.1_cds_WP_135633097.1_1551	80.645	310	314
WP_004421326.1	lcl|NZ_RQFG01000005.1_cds_WP_135634167.1_1386	23.148	324	314
WP_004421326.1	lcl|NZ_RQFG01000005.1_cds_WP_135634215.1_1359	26.316	323	314
WP_004421326.1	lcl|NZ_RQFG01000019.1_cds_WP_135632088.1_1601	23.651	241	314
WP_004421326.1	lcl|NZ_RQFG01000016.1_cds_WP_135631984.1_3474	22.872	188	314
WP_004448470.1	lcl|NZ_RQFG01000019.1_cds_WP_135632379.1_1975	32.727	165	185
WP_004448459.1	lcl|NZ_RQFG01000005.1_cds_WP_135634167.1_1386	31.529	314	329
WP_004448459.1	lcl|NZ_RQFG01000019.1_cds_WP_135632088.1_1601	29.129	333	329
WP_004448459.1	lcl|NZ_RQFG01000005.1_cds_WP_135635229.1_773	30.744	309	329
WP_004448459.1	lcl|NZ_RQFG01000016.1_cds_WP_135631984.1_3474	28.446	341	329
WP_004448459.1	lcl|NZ_RQFG01000005.1_cds_WP_135634855.1_974	28.097	331	329
WP_004448459.1	lcl|NZ_RQFG01000005.1_cds_WP_135634215.1_1359	27.419	310	329
WP_004448459.1	lcl|NZ_RQFG01000019.1_cds_WP_135633059.1_1570	28.148	270	329
WP_004448459.1	lcl|NZ_RQFG01000019.1_cds_WP_135633097.1_1551	26.266	316	329
WP_004448459.1	lcl|NZ_RQFG01000019.1_cds_WP_135633039.1_1581	24.088	274	329
WP_004448459.1	lcl|NZ_RQFG01000019.1_cds_WP_135633031.1_1585	28.049	246	329
WP_004448459.1	lcl|NZ_RQFG01000019.1_cds_WP_135633067.1_1566	28.185	259	329
WP_004448459.1	lcl|NZ_RQFG01000019.1_cds_WP_135632104.1_1616	25.556	270	329
WP_004448459.1	lcl|NZ_RQFG01000018.1_cds_WP_135633413.1_2695	26.966	178	329
WP_004448459.1	lcl|NZ_RQFG01000016.1_cds_WP_208742289.1_3463	24.351	308	329
WP_004448459.1	lcl|NZ_RQFG01000019.1_cds_WP_208742317.1_1578	30.818	159	329
WP_004448459.1	lcl|NZ_RQFG01000018.1_cds_WP_135634057.1_2395	26.036	169	329
WP_004421408.1	lcl|NZ_RQFG01000019.1_cds_WP_135633041.1_1580	24.896	241	267
WP_004421408.1	lcl|NZ_RQFG01000019.1_cds_WP_135632129.1_1677	24.436	266	267
WP_004421408.1	lcl|NZ_RQFG01000005.1_cds_WP_135634702.1_1067	38.393	112	267
WP_004421408.1	lcl|NZ_RQFG01000019.1_cds_WP_135632089.1_1602	24.873	197	267
WP_004421408.1	lcl|NZ_RQFG01000016.1_cds_WP_135631983.1_3475	26.396	197	267
WP_004421408.1	lcl|NZ_RQFG01000005.1_cds_WP_135635001.1_888	28.144	167	267
WP_004448480.1	lcl|NZ_RQFG01000019.1_cds_WP_135632948.1_1953	24.695	328	510
WP_004448480.1	lcl|NZ_RQFG01000019.1_cds_WP_135632361.1_1952	30.189	106	510
WP_004448480.1	lcl|NZ_RQFG01000019.1_cds_WP_135632948.1_1953	24.695	328	510
WP_004448480.1	lcl|NZ_RQFG01000019.1_cds_WP_135632361.1_1952	30.189	106	510
WP_036062285.1	lcl|NZ_RQFG01000005.1_cds_WP_135635229.1_773	25.899	278	330
WP_036062285.1	lcl|NZ_RQFG01000005.1_cds_WP_135634167.1_1386	28.102	274	330
WP_036062285.1	lcl|NZ_RQFG01000005.1_cds_WP_135634215.1_1359	26.205	332	330
WP_036062285.1	lcl|NZ_RQFG01000019.1_cds_WP_135633059.1_1570	25.769	260	330
WP_036062285.1	lcl|NZ_RQFG01000005.1_cds_WP_135634873.1_961	32.727	110	330
WP_036062285.1	lcl|NZ_RQFG01000019.1_cds_WP_135632088.1_1601	22.154	325	330
WP_036062285.1	lcl|NZ_RQFG01000016.1_cds_WP_135631984.1_3474	23.692	325	330
WP_036062285.1	lcl|NZ_RQFG01000019.1_cds_WP_135633039.1_1581	28.676	136	330
WP_036062285.1	lcl|NZ_RQFG01000018.1_cds_WP_135634057.1_2395	25.837	209	330
WP_036062285.1	lcl|NZ_RQFG01000018.1_cds_WP_135633413.1_2695	28.462	130	330
WP_004448474.1	lcl|NZ_RQFG01000005.1_cds_WP_135635538.1_1102	28.609	381	366
WP_004448474.1	lcl|NZ_RQFG01000019.1_cds_WP_135633091.1_1554	30.026	383	366
WP_004448474.1	lcl|NZ_RQFG01000005.1_cds_WP_135637239.1_29	28.612	353	366
WP_004448474.1	lcl|NZ_RQFG01000005.1_cds_WP_135636626.1_393	27.841	176	366
WP_004448477.1	lcl|NZ_RQFG01000019.1_cds_WP_135633091.1_1554	31.492	362	367
WP_004448477.1	lcl|NZ_RQFG01000005.1_cds_WP_135637239.1_29	28.989	376	367
WP_004448477.1	lcl|NZ_RQFG01000005.1_cds_WP_135635538.1_1102	29.834	362	367
WP_004448477.1	lcl|NZ_RQFG01000005.1_cds_WP_135636626.1_393	26.124	356	367
WP_004448477.1	lcl|NZ_RQFG01000010.1_cds_WP_135631349.1_2738	35.514	107	367
WP_036062289.1	lcl|NZ_RQFG01000005.1_cds_WP_135586449.1_444	40.329	243	265
WP_004448469.1	lcl|NZ_RQFG01000018.1_cds_WP_135633583.1_2596	34.194	310	310
WP_004448469.1	lcl|NZ_RQFG01000010.1_cds_WP_135631467.1_2810	29.712	313	310
WP_004448469.1	lcl|NZ_RQFG01000019.1_cds_WP_135632427.1_2039	23.485	132	310
WP_004448469.1	lcl|NZ_RQFG01000018.1_cds_WP_135633583.1_2596	34.194	310	310
WP_004448469.1	lcl|NZ_RQFG01000010.1_cds_WP_135631467.1_2810	29.712	313	310
WP_004448469.1	lcl|NZ_RQFG01000019.1_cds_WP_135632427.1_2039	23.485	132	310
WP_004448460.1	lcl|NZ_RQFG01000010.1_cds_WP_135631429.1_2785	41.667	60	140
WP_004448464.1	lcl|NZ_RQFG01000019.1_cds_WP_135632446.1_2060	34.021	97	221
WP_004448464.1	lcl|NZ_RQFG01000016.1_cds_WP_135632035.1_3410	27.273	99	221
WP_004421412.1	lcl|NZ_RQFG01000005.1_cds_WP_135634547.1_1164	33.775	151	177
WP_004448479.1	lcl|NZ_RQFG01000019.1_cds_WP_135633069.1_1565	30.296	406	406
WP_004448466.1	lcl|NZ_RQFG01000019.1_cds_WP_135633091.1_1554	27.132	387	361
WP_004448466.1	lcl|NZ_RQFG01000005.1_cds_WP_135635538.1_1102	27.949	390	361
WP_004448466.1	lcl|NZ_RQFG01000005.1_cds_WP_135636626.1_393	24.462	372	361
WP_004448466.1	lcl|NZ_RQFG01000005.1_cds_WP_135637239.1_29	29.317	249	361
WP_004421447.1	lcl|NZ_RQFG01000019.1_cds_WP_135633075.1_1562	34.615	52	308
WP_004421447.1	lcl|NZ_RQFG01000019.1_cds_WP_135633075.1_1562	34.615	52	308
WP_036063888.1	lcl|NZ_RQFG01000019.1_cds_WP_135633093.1_1553	51.138	571	597
WP_036063888.1	lcl|NZ_RQFG01000005.1_cds_WP_135634674.1_1083	35.686	255	597
WP_036063888.1	lcl|NZ_RQFG01000005.1_cds_WP_135636913.1_232	30.256	390	597
