WP_000340715.1	lcl|NZ_JAGGCO010000002.1_cds_WP_000340715.1_415	100.000	86	106
WP_004421326.1	lcl|NZ_JAGGCO010000002.1_cds_WP_000410273.1_414	94.268	314	314
WP_004421326.1	lcl|NZ_JAGGCO010000002.1_cds_WP_000093099.1_394	53.968	63	314
WP_004421326.1	lcl|NZ_JAGGCO010000002.1_cds_WP_000646250.1_411	26.493	268	314
WP_004421326.1	lcl|NZ_JAGGCO010000008.1_cds_WP_000744700.1_1362	25.926	324	314
WP_004421326.1	lcl|NZ_JAGGCO010000002.1_cds_WP_000600889.1_385	26.425	193	314
WP_004421326.1	lcl|NZ_JAGGCO010000002.1_cds_WP_000723090.1_332	22.917	288	314
WP_004421326.1	lcl|NZ_JAGGCO010000002.1_cds_WP_001067557.1_408	25.000	328	314
WP_243817859.1	lcl|NZ_JAGGCO010000002.1_cds_WP_000604524.1_413	90.685	365	365
WP_004448470.1	lcl|NZ_JAGGCO010000002.1_cds_WP_000884059.1_412	96.196	184	185
WP_004448470.1	lcl|NZ_JAGGCO010000003.1_cds_WP_000351733.1_648	39.286	140	185
WP_004448459.1	lcl|NZ_JAGGCO010000002.1_cds_WP_000646250.1_411	96.049	329	329
WP_004448459.1	lcl|NZ_JAGGCO010000008.1_cds_WP_000744700.1_1362	32.698	315	329
WP_004448459.1	lcl|NZ_JAGGCO010000002.1_cds_WP_000600889.1_385	31.962	316	329
WP_004448459.1	lcl|NZ_JAGGCO010000002.1_cds_WP_000723090.1_332	30.448	335	329
WP_004448459.1	lcl|NZ_JAGGCO010000027.1_cds_WP_001984071.1_2814	31.270	307	329
WP_004448459.1	lcl|NZ_JAGGCO010000009.1_cds_WP_000649925.1_1488	30.031	323	329
WP_004448459.1	lcl|NZ_JAGGCO010000061.1_cds_WP_000709511.1_3676	29.305	331	329
WP_004448459.1	lcl|NZ_JAGGCO010000002.1_cds_WP_000601375.1_358	25.333	300	329
WP_004448459.1	lcl|NZ_JAGGCO010000027.1_cds_WP_000688695.1_2834	29.197	274	329
WP_004448459.1	lcl|NZ_JAGGCO010000002.1_cds_WP_001067557.1_408	29.804	255	329
WP_004448459.1	lcl|NZ_JAGGCO010000002.1_cds_WP_000475904.1_349	27.899	276	329
WP_004448459.1	lcl|NZ_JAGGCO010000002.1_cds_WP_000410273.1_414	25.633	316	329
WP_004448459.1	lcl|NZ_JAGGCO010000006.1_cds_WP_001074785.1_1085	28.302	265	329
WP_004448459.1	lcl|NZ_JAGGCO010000019.1_cds_WP_001003555.1_2405	24.852	338	329
WP_004448459.1	lcl|NZ_JAGGCO010000002.1_cds_WP_000487322.1_360	27.744	328	329
WP_004421408.1	lcl|NZ_JAGGCO010000002.1_cds_WP_000774262.1_410	94.382	267	267
WP_004421408.1	lcl|NZ_JAGGCO010000002.1_cds_WP_000859505.1_361	27.885	208	267
WP_004421408.1	lcl|NZ_JAGGCO010000002.1_cds_WP_000800438.1_380	26.702	191	267
WP_004421408.1	lcl|NZ_JAGGCO010000002.1_cds_WP_000842260.1_331	26.842	190	267
WP_004421408.1	lcl|NZ_JAGGCO010000025.1_cds_WP_000667727.1_2757	33.636	110	267
WP_004421408.1	lcl|NZ_JAGGCO010000013.1_cds_WP_000805357.1_1878	33.333	102	267
WP_004448480.1	lcl|NZ_JAGGCO010000002.1_cds_WP_000612797.1_409	95.490	510	510
WP_004448480.1	lcl|NZ_JAGGCO010000006.1_cds_WP_000291591.1_1161	27.077	325	510
WP_004448480.1	lcl|NZ_JAGGCO010000006.1_cds_WP_000364507.1_1160	31.111	90	510
WP_004448480.1	lcl|NZ_JAGGCO010000002.1_cds_WP_000612797.1_409	95.490	510	510
WP_004448480.1	lcl|NZ_JAGGCO010000006.1_cds_WP_000291591.1_1161	27.077	325	510
WP_004448480.1	lcl|NZ_JAGGCO010000006.1_cds_WP_000364507.1_1160	31.111	90	510
WP_036062285.1	lcl|NZ_JAGGCO010000002.1_cds_WP_001067557.1_408	96.667	330	330
WP_036062285.1	lcl|NZ_JAGGCO010000002.1_cds_WP_000646250.1_411	28.990	307	330
WP_036062285.1	lcl|NZ_JAGGCO010000002.1_cds_WP_000600889.1_385	26.692	266	330
WP_036062285.1	lcl|NZ_JAGGCO010000027.1_cds_WP_001984071.1_2814	25.368	272	330
WP_036062285.1	lcl|NZ_JAGGCO010000008.1_cds_WP_000744700.1_1362	26.582	316	330
WP_036062285.1	lcl|NZ_JAGGCO010000019.1_cds_WP_001003555.1_2405	29.218	243	330
WP_036062285.1	lcl|NZ_JAGGCO010000002.1_cds_WP_000723090.1_332	24.324	333	330
WP_036062285.1	lcl|NZ_JAGGCO010000009.1_cds_WP_000649925.1_1488	29.688	256	330
WP_036062285.1	lcl|NZ_JAGGCO010000027.1_cds_WP_000688695.1_2834	26.244	221	330
WP_036062285.1	lcl|NZ_JAGGCO010000002.1_cds_WP_000601375.1_358	27.273	275	330
WP_004448474.1	lcl|NZ_JAGGCO010000002.1_cds_WP_001198107.1_407	95.628	366	366
WP_004448474.1	lcl|NZ_JAGGCO010000002.1_cds_WP_000608295.1_406	40.274	365	366
WP_004448474.1	lcl|NZ_JAGGCO010000002.1_cds_WP_000575178.1_338	33.705	359	366
WP_004448474.1	lcl|NZ_JAGGCO010000027.1_cds_WP_001281953.1_2848	27.704	379	366
WP_004448474.1	lcl|NZ_JAGGCO010000002.1_cds_WP_000346036.1_377	27.809	356	366
WP_004448474.1	lcl|NZ_JAGGCO010000002.1_cds_WP_000582222.1_396	32.295	353	366
WP_004448474.1	lcl|NZ_JAGGCO010000005.1_cds_WP_000538752.1_923	29.972	357	366
WP_004448474.1	lcl|NZ_JAGGCO010000002.1_cds_WP_000947844.1_384	27.168	346	366
WP_004448474.1	lcl|NZ_JAGGCO010000014.1_cds_WP_001982414.1_1936	31.579	190	366
WP_004448477.1	lcl|NZ_JAGGCO010000002.1_cds_WP_000608295.1_406	95.095	367	367
WP_004448477.1	lcl|NZ_JAGGCO010000002.1_cds_WP_001198107.1_407	39.726	365	367
WP_004448477.1	lcl|NZ_JAGGCO010000002.1_cds_WP_000575178.1_338	36.314	369	367
WP_004448477.1	lcl|NZ_JAGGCO010000005.1_cds_WP_000538752.1_923	31.915	376	367
WP_004448477.1	lcl|NZ_JAGGCO010000002.1_cds_WP_000582222.1_396	34.463	354	367
WP_004448477.1	lcl|NZ_JAGGCO010000027.1_cds_WP_001281953.1_2848	30.423	378	367
WP_004448477.1	lcl|NZ_JAGGCO010000002.1_cds_WP_000346036.1_377	24.725	364	367
WP_004448477.1	lcl|NZ_JAGGCO010000002.1_cds_WP_000947844.1_384	25.843	356	367
WP_004448477.1	lcl|NZ_JAGGCO010000014.1_cds_WP_001982414.1_1936	24.931	361	367
WP_004448462.1	lcl|NZ_JAGGCO010000002.1_cds_WP_000689743.1_405	89.338	544	544
WP_004448462.1	lcl|NZ_JAGGCO010000002.1_cds_WP_000689743.1_405	89.338	544	544
WP_036062289.1	lcl|NZ_JAGGCO010000002.1_cds_WP_000342713.1_404	92.075	265	265
WP_036062289.1	lcl|NZ_JAGGCO010000056.1_cds_WP_001002663.1_3613	45.679	243	265
WP_004448469.1	lcl|NZ_JAGGCO010000002.1_cds_WP_001246618.1_403	91.613	310	310
WP_004448469.1	lcl|NZ_JAGGCO010000035.1_cds_WP_000501205.1_3114	35.526	304	310
WP_004448469.1	lcl|NZ_JAGGCO010000034.1_cds_WP_001183723.1_3097	28.295	258	310
WP_004448469.1	lcl|NZ_JAGGCO010000015.1_cds_WP_000279894.1_2073	27.068	133	310
WP_004448469.1	lcl|NZ_JAGGCO010000002.1_cds_WP_001246618.1_403	91.613	310	310
WP_004448469.1	lcl|NZ_JAGGCO010000035.1_cds_WP_000501205.1_3114	35.526	304	310
WP_004448469.1	lcl|NZ_JAGGCO010000034.1_cds_WP_001183723.1_3097	28.295	258	310
WP_004448469.1	lcl|NZ_JAGGCO010000015.1_cds_WP_000279894.1_2073	27.068	133	310
WP_004448471.1	lcl|NZ_JAGGCO010000002.1_cds_WP_000479982.1_402	95.076	264	264
WP_004421278.1	lcl|NZ_JAGGCO010000002.1_cds_WP_000715958.1_401	93.023	129	130
WP_004448460.1	lcl|NZ_JAGGCO010000002.1_cds_WP_001088866.1_400	94.203	138	140
WP_004448460.1	lcl|NZ_JAGGCO010000001.1_cds_WP_002069656.1_54	41.071	56	140
WP_004448464.1	lcl|NZ_JAGGCO010000002.1_cds_WP_000517242.1_399	95.023	221	221
WP_004448464.1	lcl|NZ_JAGGCO010000008.1_cds_WP_001082180.1_1391	28.205	78	221
WP_004448464.1	lcl|NZ_JAGGCO010000007.1_cds_WP_001069834.1_1301	28.440	109	221
WP_004421412.1	lcl|NZ_JAGGCO010000002.1_cds_WP_000611594.1_398	80.000	175	177
WP_004421412.1	lcl|NZ_JAGGCO010000008.1_cds_WP_001206947.1_1398	32.576	132	177
WP_004448479.1	lcl|NZ_JAGGCO010000002.1_cds_WP_001015422.1_397	81.704	399	406
WP_004448479.1	lcl|NZ_JAGGCO010000007.1_cds_WP_000347681.1_1300	26.667	210	406
WP_004448479.1	lcl|NZ_JAGGCO010000002.1_cds_WP_000661932.1_364	27.007	137	406
WP_004448479.1	lcl|NZ_JAGGCO010000008.1_cds_WP_001082180.1_1391	26.829	164	406
WP_004448466.1	lcl|NZ_JAGGCO010000002.1_cds_WP_000582222.1_396	92.997	357	361
