WP_000340715.1	lcl|NZ_JADDVU010000005.1_cds_WP_002725873.1_2782	91.860	86	106
WP_004421326.1	lcl|NZ_JADDVU010000005.1_cds_WP_002733579.1_2781	91.401	314	314
WP_004421326.1	lcl|NZ_JADDVU010000005.1_cds_WP_002733534.1_2778	25.746	268	314
WP_004421326.1	lcl|NZ_JADDVU010000017.1_cds_WP_002722638.1_588	23.385	325	314
WP_004421326.1	lcl|NZ_JADDVU010000005.1_cds_WP_002740024.1_2687	24.138	290	314
WP_004421326.1	lcl|NZ_JADDVU010000013.1_cds_WP_002743770.1_358	22.941	170	314
WP_004421326.1	lcl|NZ_JADDVU010000006.1_cds_WP_002728309.1_3036	24.759	311	314
WP_004421326.1	lcl|NZ_JADDVU010000005.1_cds_WP_016749081.1_2749	25.658	152	314
WP_243817859.1	lcl|NZ_JADDVU010000005.1_cds_WP_026054882.1_2780	86.849	365	365
WP_004448470.1	lcl|NZ_JADDVU010000005.1_cds_WP_002733646.1_2779	95.628	183	185
WP_004448470.1	lcl|NZ_JADDVU010000003.1_cds_WP_002721790.1_1928	35.616	146	185
WP_004448459.1	lcl|NZ_JADDVU010000005.1_cds_WP_002733534.1_2778	95.745	329	329
WP_004448459.1	lcl|NZ_JADDVU010000017.1_cds_WP_002722638.1_588	30.794	315	329
WP_004448459.1	lcl|NZ_JADDVU010000005.1_cds_WP_002740024.1_2687	31.343	335	329
WP_004448459.1	lcl|NZ_JADDVU010000006.1_cds_WP_002728309.1_3036	30.547	311	329
WP_004448459.1	lcl|NZ_JADDVU010000006.1_cds_WP_002728316.1_3033	29.003	331	329
WP_004448459.1	lcl|NZ_JADDVU010000076.1_cds_WP_002741146.1_3098	29.781	319	329
WP_004448459.1	lcl|NZ_JADDVU010000013.1_cds_WP_002743770.1_358	27.273	341	329
WP_004448459.1	lcl|NZ_JADDVU010000005.1_cds_WP_002733638.1_2741	27.536	345	329
WP_004448459.1	lcl|NZ_JADDVU010000005.1_cds_WP_002733546.1_2712	26.296	270	329
WP_004448459.1	lcl|NZ_JADDVU010000005.1_cds_WP_002740721.1_2775	28.990	307	329
WP_004448459.1	lcl|NZ_JADDVU010000007.1_cds_WP_002732331.1_3124	26.254	339	329
WP_004448459.1	lcl|NZ_JADDVU010000005.1_cds_WP_002733579.1_2781	27.309	249	329
WP_004448459.1	lcl|NZ_JADDVU010000005.1_cds_WP_002744551.1_2747	29.259	270	329
WP_004448459.1	lcl|NZ_JADDVU010000005.1_cds_WP_002733698.1_2704	27.174	276	329
WP_004448459.1	lcl|NZ_JADDVU010000005.1_cds_WP_016749081.1_2749	23.344	317	329
WP_004448459.1	lcl|NZ_JADDVU010000060.1_cds_WP_002740236.1_2790	26.592	267	329
WP_004448459.1	lcl|NZ_JADDVU010000004.1_cds_WP_002721725.1_2445	24.107	336	329
WP_004448459.1	lcl|NZ_JADDVU010000004.1_cds_WP_002739935.1_2357	28.235	170	329
WP_004448459.1	lcl|NZ_JADDVU010000005.1_cds_WP_002733757.1_2714	29.121	182	329
WP_004421408.1	lcl|NZ_JADDVU010000005.1_cds_WP_002733627.1_2777	94.007	267	267
WP_004421408.1	lcl|NZ_JADDVU010000005.1_cds_WP_002740926.1_2736	26.178	191	267
WP_004421408.1	lcl|NZ_JADDVU010000005.1_cds_WP_002738295.1_2715	25.481	208	267
WP_004421408.1	lcl|NZ_JADDVU010000005.1_cds_WP_002727921.1_2686	26.984	189	267
WP_004421408.1	lcl|NZ_JADDVU010000025.1_cds_WP_002729040.1_1207	32.727	110	267
WP_004421408.1	lcl|NZ_JADDVU010000002.1_cds_WP_002766579.1_1451	37.209	86	267
WP_004421408.1	lcl|NZ_JADDVU010000013.1_cds_WP_002729513.1_359	24.868	189	267
WP_004448480.1	lcl|NZ_JADDVU010000005.1_cds_WP_002740779.1_2776	95.882	510	510
