WP_000340715.1	lcl|NZ_JAMQQE010000003.1_cds_WP_108958675.1_2653	63.514	74	106
WP_004421326.1	lcl|NZ_JAMQQE010000003.1_cds_WP_265356155.1_2652	83.226	310	314
WP_004421326.1	lcl|NZ_JAMQQE010000003.1_cds_WP_265356025.1_2607	25.228	329	314
WP_004421326.1	lcl|NZ_JAMQQE010000001.1_cds_WP_265355771.1_754	23.457	324	314
WP_004421326.1	lcl|NZ_JAMQQE010000003.1_cds_WP_265356016.1_2616	24.540	326	314
WP_004421326.1	lcl|NZ_JAMQQE010000003.1_cds_WP_265356037.1_2587	25.939	293	314
WP_004421326.1	lcl|NZ_JAMQQE010000006.1_cds_WP_100715920.1_3542	23.529	170	314
WP_004421326.1	lcl|NZ_JAMQQE010000001.1_cds_WP_135653092.1_191	23.100	329	314
WP_243817859.1	lcl|NZ_JAMQQE010000003.1_cds_WP_265355984.1_2650	56.425	358	365
WP_004448470.1	lcl|NZ_JAMQQE010000003.1_cds_WP_265355999.1_2634	33.333	171	185
WP_004448470.1	lcl|NZ_JAMQQE010000003.1_cds_WP_135591902.1_2171	34.884	129	185
WP_004448459.1	lcl|NZ_JAMQQE010000001.1_cds_WP_265355771.1_754	30.573	314	329
WP_004448459.1	lcl|NZ_JAMQQE010000001.1_cds_WP_135653092.1_191	31.715	309	329
WP_004448459.1	lcl|NZ_JAMQQE010000006.1_cds_WP_100715920.1_3542	28.739	341	329
WP_004448459.1	lcl|NZ_JAMQQE010000003.1_cds_WP_265356016.1_2616	28.840	319	329
WP_004448459.1	lcl|NZ_JAMQQE010000003.1_cds_WP_265356025.1_2607	30.065	306	329
WP_004448459.1	lcl|NZ_JAMQQE010000003.1_cds_WP_265356037.1_2587	26.888	331	329
WP_004448459.1	lcl|NZ_JAMQQE010000001.1_cds_WP_100725525.1_370	27.329	322	329
WP_004448459.1	lcl|NZ_JAMQQE010000001.1_cds_WP_135639720.1_727	30.476	315	329
WP_004448459.1	lcl|NZ_JAMQQE010000003.1_cds_WP_265356020.1_2612	28.990	307	329
WP_004448459.1	lcl|NZ_JAMQQE010000003.1_cds_WP_265356007.1_2625	26.374	273	329
WP_004448459.1	lcl|NZ_JAMQQE010000003.1_cds_WP_265356155.1_2652	25.786	318	329
WP_004448459.1	lcl|NZ_JAMQQE010000001.1_cds_WP_135688711.1_422	28.000	250	329
WP_004448459.1	lcl|NZ_JAMQQE010000001.1_cds_WP_265355665.1_414	24.354	271	329
WP_004448459.1	lcl|NZ_JAMQQE010000003.1_cds_WP_265356029.1_2603	26.894	264	329
WP_004448459.1	lcl|NZ_JAMQQE010000006.1_cds_WP_208730464.1_3553	24.351	308	329
