WP_000340715.1	lcl|NZ_AHML02000020.1_cds_WP_004753574.1_1931	94.186	86	106
WP_004421326.1	lcl|NZ_AHML02000020.1_cds_WP_004755091.1_1932	96.497	314	314
WP_004421326.1	lcl|NZ_AHML02000020.1_cds_WP_004755430.1_1935	24.843	318	314
WP_004421326.1	lcl|NZ_AHML02000003.1_cds_WP_004756623.1_3406	25.926	324	314
WP_004421326.1	lcl|NZ_AHML02000020.1_cds_WP_004755262.1_2010	23.488	281	314
WP_243817859.1	lcl|NZ_AHML02000020.1_cds_WP_004777161.1_1933	92.603	365	365
WP_004448470.1	lcl|NZ_AHML02000020.1_cds_WP_004753627.1_1934	96.175	183	185
WP_004448470.1	lcl|NZ_AHML02000027.1_cds_WP_004752075.1_1220	40.000	140	185
WP_004448459.1	lcl|NZ_AHML02000020.1_cds_WP_004755430.1_1935	96.657	329	329
WP_004448459.1	lcl|NZ_AHML02000003.1_cds_WP_004756623.1_3406	32.381	315	329
WP_004448459.1	lcl|NZ_AHML02000020.1_cds_WP_004755262.1_2010	30.746	335	329
WP_004448459.1	lcl|NZ_AHML02000012.1_cds_WP_004751543.1_2437	32.686	309	329
WP_004448459.1	lcl|NZ_AHML02000015.1_cds_WP_004758110.1_2358	30.675	326	329
WP_004448459.1	lcl|NZ_AHML02000012.1_cds_WP_004751412.1_2426	29.721	323	329
WP_004448459.1	lcl|NZ_AHML02000015.1_cds_WP_004758119.1_2215	29.455	275	329
WP_004448459.1	lcl|NZ_AHML02000020.1_cds_WP_004755319.1_1938	29.316	307	329
WP_004448459.1	lcl|NZ_AHML02000020.1_cds_WP_004755091.1_1932	25.472	318	329
WP_004448459.1	lcl|NZ_AHML02000020.1_cds_WP_002733698.1_1993	27.174	276	329
WP_004448459.1	lcl|NZ_AHML02000027.1_cds_WP_004758809.1_1421	28.090	267	329
WP_004448459.1	lcl|NZ_AHML02000003.1_cds_WP_004755140.1_3533	25.820	244	329
WP_004448459.1	lcl|NZ_AHML02000007.1_cds_WP_004750263.1_2788	25.373	268	329
