WP_000340715.1	lcl|NZ_AHOG02000028.1_cds_WP_000340715.1_269	100.000	86	106
WP_004421326.1	lcl|NZ_AHOG02000028.1_cds_WP_000410273.1_268	94.268	314	314
WP_004421326.1	lcl|NZ_AHOG02000028.1_cds_WP_000093099.1_248	53.968	63	314
WP_004421326.1	lcl|NZ_AHOG02000028.1_cds_WP_000646250.1_265	26.493	268	314
WP_004421326.1	lcl|NZ_AHOG02000004.1_cds_WP_000744700.1_3510	25.926	324	314
WP_004421326.1	lcl|NZ_AHOG02000028.1_cds_WP_000600889.1_239	26.425	193	314
WP_004421326.1	lcl|NZ_AHOG02000028.1_cds_WP_000723090.1_186	22.917	288	314
WP_004421326.1	lcl|NZ_AHOG02000028.1_cds_WP_001067557.1_262	25.000	328	314
WP_243817859.1	lcl|NZ_AHOG02000028.1_cds_WP_000604524.1_267	90.685	365	365
WP_004448470.1	lcl|NZ_AHOG02000028.1_cds_WP_000884059.1_266	96.196	184	185
WP_004448470.1	lcl|NZ_AHOG02000005.1_cds_WP_000351733.1_3359	39.286	140	185
WP_004448459.1	lcl|NZ_AHOG02000028.1_cds_WP_000646250.1_265	96.049	329	329
WP_004448459.1	lcl|NZ_AHOG02000004.1_cds_WP_000744700.1_3510	32.698	315	329
WP_004448459.1	lcl|NZ_AHOG02000028.1_cds_WP_000600889.1_239	31.962	316	329
WP_004448459.1	lcl|NZ_AHOG02000028.1_cds_WP_000723090.1_186	30.448	335	329
WP_004448459.1	lcl|NZ_AHOG02000010.1_cds_WP_001984071.1_2720	31.270	307	329
WP_004448459.1	lcl|NZ_AHOG02000016.1_cds_WP_000649925.1_1839	30.031	323	329
WP_004448459.1	lcl|NZ_AHOG02000010.1_cds_WP_000709511.1_2708	29.305	331	329
WP_004448459.1	lcl|NZ_AHOG02000028.1_cds_WP_000601375.1_212	25.333	300	329
WP_004448459.1	lcl|NZ_AHOG02000010.1_cds_WP_000688695.1_2740	29.197	274	329
WP_004448459.1	lcl|NZ_AHOG02000028.1_cds_WP_001067557.1_262	29.804	255	329
WP_004448459.1	lcl|NZ_AHOG02000028.1_cds_WP_000475904.1_203	27.899	276	329
WP_004448459.1	lcl|NZ_AHOG02000028.1_cds_WP_000410273.1_268	25.633	316	329
WP_004448459.1	lcl|NZ_AHOG02000005.1_cds_WP_001074785.1_3154	28.302	265	329
WP_004448459.1	lcl|NZ_AHOG02000014.1_cds_WP_001003555.1_1978	24.852	338	329
WP_004448459.1	lcl|NZ_AHOG02000028.1_cds_WP_000487322.1_214	27.744	328	329
WP_004421408.1	lcl|NZ_AHOG02000028.1_cds_WP_000774262.1_264	94.382	267	267
WP_004421408.1	lcl|NZ_AHOG02000028.1_cds_WP_000859505.1_215	27.885	208	267
WP_004421408.1	lcl|NZ_AHOG02000028.1_cds_WP_000800438.1_234	26.702	191	267
WP_004421408.1	lcl|NZ_AHOG02000028.1_cds_WP_000842260.1_185	26.842	190	267
WP_004421408.1	lcl|NZ_AHOG02000010.1_cds_WP_000667727.1_2763	33.636	110	267
WP_004421408.1	lcl|NZ_AHOG02000016.1_cds_WP_000805357.1_1613	33.333	102	267
WP_004448480.1	lcl|NZ_AHOG02000028.1_cds_WP_000612797.1_263	95.490	510	510
WP_004448480.1	lcl|NZ_AHOG02000012.1_cds_WP_000291591.1_2314	27.077	325	510
WP_004448480.1	lcl|NZ_AHOG02000012.1_cds_WP_000364507.1_2315	31.111	90	510
WP_004448480.1	lcl|NZ_AHOG02000028.1_cds_WP_000612797.1_263	95.490	510	510
WP_004448480.1	lcl|NZ_AHOG02000012.1_cds_WP_000291591.1_2314	27.077	325	510
WP_004448480.1	lcl|NZ_AHOG02000012.1_cds_WP_000364507.1_2315	31.111	90	510
WP_036062285.1	lcl|NZ_AHOG02000028.1_cds_WP_001067557.1_262	96.667	330	330
WP_036062285.1	lcl|NZ_AHOG02000028.1_cds_WP_000646250.1_265	28.990	307	330
WP_036062285.1	lcl|NZ_AHOG02000028.1_cds_WP_000600889.1_239	26.692	266	330
WP_036062285.1	lcl|NZ_AHOG02000010.1_cds_WP_001984071.1_2720	25.368	272	330
WP_036062285.1	lcl|NZ_AHOG02000004.1_cds_WP_000744700.1_3510	26.582	316	330
WP_036062285.1	lcl|NZ_AHOG02000014.1_cds_WP_001003555.1_1978	29.218	243	330
WP_036062285.1	lcl|NZ_AHOG02000028.1_cds_WP_000723090.1_186	24.324	333	330
WP_036062285.1	lcl|NZ_AHOG02000016.1_cds_WP_000649925.1_1839	29.688	256	330
WP_036062285.1	lcl|NZ_AHOG02000010.1_cds_WP_000688695.1_2740	26.244	221	330
WP_036062285.1	lcl|NZ_AHOG02000028.1_cds_WP_000601375.1_212	27.273	275	330
WP_004448474.1	lcl|NZ_AHOG02000028.1_cds_WP_001198107.1_261	95.628	366	366
WP_004448474.1	lcl|NZ_AHOG02000028.1_cds_WP_000608295.1_260	40.274	365	366
WP_004448474.1	lcl|NZ_AHOG02000028.1_cds_WP_000575178.1_192	33.705	359	366
WP_004448474.1	lcl|NZ_AHOG02000010.1_cds_WP_001281953.1_2754	27.704	379	366
WP_004448474.1	lcl|NZ_AHOG02000028.1_cds_WP_000346036.1_231	27.809	356	366
WP_004448474.1	lcl|NZ_AHOG02000028.1_cds_WP_000582222.1_250	32.295	353	366
WP_004448474.1	lcl|NZ_AHOG02000013.1_cds_WP_000538752.1_2208	29.972	357	366
WP_004448474.1	lcl|NZ_AHOG02000028.1_cds_WP_000947844.1_238	27.168	346	366
WP_004448474.1	lcl|NZ_AHOG02000030.1_cds_WP_001982414.1_9	31.579	190	366
WP_004448477.1	lcl|NZ_AHOG02000028.1_cds_WP_000608295.1_260	95.095	367	367
WP_004448477.1	lcl|NZ_AHOG02000028.1_cds_WP_001198107.1_261	39.726	365	367
WP_004448477.1	lcl|NZ_AHOG02000028.1_cds_WP_000575178.1_192	36.314	369	367
WP_004448477.1	lcl|NZ_AHOG02000013.1_cds_WP_000538752.1_2208	31.915	376	367
WP_004448477.1	lcl|NZ_AHOG02000028.1_cds_WP_000582222.1_250	34.463	354	367
WP_004448477.1	lcl|NZ_AHOG02000010.1_cds_WP_001281953.1_2754	30.423	378	367
WP_004448477.1	lcl|NZ_AHOG02000028.1_cds_WP_000346036.1_231	24.725	364	367
WP_004448477.1	lcl|NZ_AHOG02000028.1_cds_WP_000947844.1_238	25.843	356	367
WP_004448477.1	lcl|NZ_AHOG02000030.1_cds_WP_001982414.1_9	24.931	361	367
WP_004448462.1	lcl|NZ_AHOG02000028.1_cds_WP_000689743.1_259	89.338	544	544
WP_004448462.1	lcl|NZ_AHOG02000028.1_cds_WP_000689743.1_259	89.338	544	544
WP_036062289.1	lcl|NZ_AHOG02000028.1_cds_WP_000342713.1_258	92.075	265	265
WP_036062289.1	lcl|NZ_AHOG02000029.1_cds_WP_001002663.1_102	45.679	243	265
WP_004448469.1	lcl|NZ_AHOG02000028.1_cds_WP_001246618.1_257	91.613	310	310
WP_004448469.1	lcl|NZ_AHOG02000008.1_cds_WP_000501205.1_2932	35.526	304	310
WP_004448469.1	lcl|NZ_AHOG02000021.1_cds_WP_001183723.1_786	28.295	258	310
WP_004448469.1	lcl|NZ_AHOG02000026.1_cds_WP_000279894.1_455	27.068	133	310
WP_004448469.1	lcl|NZ_AHOG02000028.1_cds_WP_001246618.1_257	91.613	310	310
WP_004448469.1	lcl|NZ_AHOG02000008.1_cds_WP_000501205.1_2932	35.526	304	310
WP_004448469.1	lcl|NZ_AHOG02000021.1_cds_WP_001183723.1_786	28.295	258	310
WP_004448469.1	lcl|NZ_AHOG02000026.1_cds_WP_000279894.1_455	27.068	133	310
WP_004448471.1	lcl|NZ_AHOG02000028.1_cds_WP_000479982.1_256	95.076	264	264
WP_004421278.1	lcl|NZ_AHOG02000028.1_cds_WP_000715958.1_255	93.023	129	130
WP_004448460.1	lcl|NZ_AHOG02000028.1_cds_WP_001088866.1_254	94.203	138	140
