WP_000340715.1	lcl|NZ_JASEXF010000011.1_cds_WP_004462903.1_1568	95.349	86	106
WP_004421326.1	lcl|NZ_JASEXF010000011.1_cds_WP_061205762.1_1569	92.357	314	314
WP_004421326.1	lcl|NZ_JASEXF010000004.1_cds_WP_004461583.1_835	25.697	323	314
WP_004421326.1	lcl|NZ_JASEXF010000011.1_cds_WP_282988125.1_1589	21.300	277	314
WP_004421326.1	lcl|NZ_JASEXF010000011.1_cds_WP_004465060.1_1647	23.793	290	314
WP_004421326.1	lcl|NZ_JASEXF010000001.1_cds_WP_004461234.1_43	24.074	216	314
WP_004448470.1	lcl|NZ_JASEXF010000031.1_cds_WP_004460143.1_2744	33.562	146	185
WP_004448459.1	lcl|NZ_JASEXF010000011.1_cds_WP_282965821.1_1572	31.845	336	329
WP_004448459.1	lcl|NZ_JASEXF010000004.1_cds_WP_004461583.1_835	30.159	315	329
WP_004448459.1	lcl|NZ_JASEXF010000011.1_cds_WP_282988125.1_1589	31.438	299	329
WP_004448459.1	lcl|NZ_JASEXF010000001.1_cds_WP_004461234.1_43	32.476	311	329
WP_004448459.1	lcl|NZ_JASEXF010000011.1_cds_WP_004465060.1_1647	31.045	335	329
WP_004448459.1	lcl|NZ_JASEXF010000012.1_cds_WP_004472946.1_1733	30.650	323	329
WP_004448459.1	lcl|NZ_JASEXF010000001.1_cds_WP_004467290.1_46	29.412	323	329
WP_004448459.1	lcl|NZ_JASEXF010000025.1_cds_WP_004466638.1_1210	26.367	311	329
WP_004448459.1	lcl|NZ_JASEXF010000011.1_cds_WP_061205836.1_1621	24.907	269	329
WP_004448459.1	lcl|NZ_JASEXF010000008.1_cds_WP_282965574.1_1425	26.254	339	329
WP_004448459.1	lcl|NZ_JASEXF010000011.1_cds_WP_061205762.1_1569	25.397	315	329
WP_004448459.1	lcl|NZ_JASEXF010000064.1_cds_WP_004464543.1_3536	27.652	264	329
WP_004448459.1	lcl|NZ_JASEXF010000011.1_cds_WP_004479697.1_1629	26.667	240	329
WP_004448459.1	lcl|NZ_JASEXF010000008.1_cds_WP_061205801.1_1479	27.647	170	329
