WP_000340715.1	lcl|NZ_AFJK02000004.1_cds_WP_000340715.1_3791	100.000	86	106
WP_004421326.1	lcl|NZ_AFJK02000004.1_cds_WP_000410273.1_3790	94.268	314	314
WP_004421326.1	lcl|NZ_AFJK02000004.1_cds_WP_000646250.1_3787	26.493	268	314
WP_004421326.1	lcl|NZ_AFJK02000058.1_cds_WP_000744700.1_725	25.926	324	314
WP_004421326.1	lcl|NZ_AFJK02000004.1_cds_WP_001033107.1_3765	21.053	266	314
WP_004421326.1	lcl|NZ_AFJK02000004.1_cds_WP_000723092.1_3713	22.837	289	314
WP_004421326.1	lcl|NZ_AFJK02000004.1_cds_WP_001067556.1_3784	25.000	328	314
WP_243817859.1	lcl|NZ_AFJK02000004.1_cds_WP_001967810.1_3789	90.411	365	365
WP_004448470.1	lcl|NZ_AFJK02000004.1_cds_WP_000884059.1_3788	96.196	184	185
WP_004448470.1	lcl|NZ_AFJK02000027.1_cds_WP_000351733.1_2325	39.286	140	185
WP_004448459.1	lcl|NZ_AFJK02000004.1_cds_WP_000646250.1_3787	96.049	329	329
WP_004448459.1	lcl|NZ_AFJK02000058.1_cds_WP_000744700.1_725	32.698	315	329
WP_004448459.1	lcl|NZ_AFJK02000004.1_cds_WP_000723092.1_3713	30.448	335	329
WP_004448459.1	lcl|NZ_AFJK02000012.1_cds_WP_001984071.1_3225	31.270	307	329
WP_004448459.1	lcl|NZ_AFJK02000004.1_cds_WP_000699346.1_3773	30.488	328	329
WP_004448459.1	lcl|NZ_AFJK02000058.1_cds_WP_000649923.1_563	30.031	323	329
WP_004448459.1	lcl|NZ_AFJK02000031.1_cds_WP_000709513.1_2041	29.102	323	329
WP_004448459.1	lcl|NZ_AFJK02000012.1_cds_WP_000688696.1_3245	29.197	274	329
WP_004448459.1	lcl|NZ_AFJK02000004.1_cds_WP_001067556.1_3784	29.804	255	329
WP_004448459.1	lcl|NZ_AFJK02000004.1_cds_WP_000475904.1_3730	27.899	276	329
WP_004448459.1	lcl|NZ_AFJK02000004.1_cds_WP_000410273.1_3790	25.633	316	329
WP_004448459.1	lcl|NZ_AFJK02000053.1_cds_WP_001074785.1_919	28.302	265	329
WP_004448459.1	lcl|NZ_AFJK02000004.1_cds_WP_001033107.1_3765	25.974	308	329
WP_004448459.1	lcl|NZ_AFJK02000048.1_cds_WP_001003557.1_1406	24.699	332	329
WP_004421408.1	lcl|NZ_AFJK02000004.1_cds_WP_000774256.1_3786	95.131	267	267
WP_004421408.1	lcl|NZ_AFJK02000004.1_cds_WP_000842260.1_3712	26.842	190	267
WP_004421408.1	lcl|NZ_AFJK02000065.1_cds_WP_000667727.1_54	33.636	110	267
WP_004421408.1	lcl|NZ_AFJK02000050.1_cds_WP_000805359.1_1293	34.314	102	267
WP_004448480.1	lcl|NZ_AFJK02000004.1_cds_WP_000612794.1_3785	95.882	510	510
