WP_000340715.1	lcl|NZ_AHPW01000048.1_cds_WP_000340715.1_3093	100.000	86	106
WP_004421326.1	lcl|NZ_AHPW01000048.1_cds_WP_000712242.1_3094	93.949	314	314
WP_004421326.1	lcl|NZ_AHPW01000045.1_cds_WP_000744700.1_3305	25.926	324	314
WP_004421326.1	lcl|NZ_AHPW01000048.1_cds_WP_000646251.1_3097	26.119	268	314
WP_004421326.1	lcl|NZ_AHPW01000048.1_cds_WP_000600890.1_3127	26.425	193	314
WP_004421326.1	lcl|NZ_AHPW01000048.1_cds_WP_000723092.1_3178	22.837	289	314
WP_004421326.1	lcl|NZ_AHPW01000048.1_cds_WP_000025485.1_3121	22.601	323	314
WP_004421326.1	lcl|NZ_AHPW01000048.1_cds_WP_001067557.1_3100	25.000	328	314
WP_243817859.1	lcl|NZ_AHPW01000048.1_cds_WP_000604524.1_3095	90.685	365	365
WP_004448470.1	lcl|NZ_AHPW01000048.1_cds_WP_000884059.1_3096	96.196	184	185
WP_004448470.1	lcl|NZ_AHPW01000041.1_cds_WP_000351733.1_3519	39.286	140	185
WP_004448459.1	lcl|NZ_AHPW01000048.1_cds_WP_000646251.1_3097	96.657	329	329
WP_004448459.1	lcl|NZ_AHPW01000045.1_cds_WP_000744700.1_3305	32.698	315	329
WP_004448459.1	lcl|NZ_AHPW01000048.1_cds_WP_000723092.1_3178	30.448	335	329
WP_004448459.1	lcl|NZ_AHPW01000048.1_cds_WP_000600890.1_3127	31.962	316	329
WP_004448459.1	lcl|NZ_AHPW01000228.1_cds_WP_001984071.1_688	31.270	307	329
WP_004448459.1	lcl|NZ_AHPW01000309.1_cds_WP_000649925.1_291	30.031	323	329
WP_004448459.1	lcl|NZ_AHPW01000242.1_cds_WP_000709511.1_541	29.305	331	329
WP_004448459.1	lcl|NZ_AHPW01000048.1_cds_WP_000601375.1_3153	25.333	300	329
WP_004448459.1	lcl|NZ_AHPW01000139.1_cds_WP_000688694.1_2102	29.197	274	329
WP_004448459.1	lcl|NZ_AHPW01000048.1_cds_WP_001067557.1_3100	29.804	255	329
WP_004448459.1	lcl|NZ_AHPW01000048.1_cds_WP_002079020.1_3123	28.889	270	329
WP_004448459.1	lcl|NZ_AHPW01000048.1_cds_WP_000025485.1_3121	24.451	319	329
WP_004448459.1	lcl|NZ_AHPW01000048.1_cds_WP_000475904.1_3161	27.899	276	329
WP_004448459.1	lcl|NZ_AHPW01000048.1_cds_WP_000712242.1_3094	25.633	316	329
WP_004448459.1	lcl|NZ_AHPW01000106.1_cds_WP_001074784.1_2284	28.302	265	329
WP_004448459.1	lcl|NZ_AHPW01000043.1_cds_WP_001003556.1_3397	25.301	332	329
WP_004448459.1	lcl|NZ_AHPW01000048.1_cds_WP_000487322.1_3151	27.744	328	329
WP_004421408.1	lcl|NZ_AHPW01000048.1_cds_WP_000774260.1_3098	94.757	267	267
WP_004421408.1	lcl|NZ_AHPW01000048.1_cds_WP_000859505.1_3150	27.885	208	267
WP_004421408.1	lcl|NZ_AHPW01000048.1_cds_WP_000800438.1_3132	26.702	191	267
WP_004421408.1	lcl|NZ_AHPW01000048.1_cds_WP_000842260.1_3179	26.842	190	267
WP_004421408.1	lcl|NZ_AHPW01000056.1_cds_WP_000667727.1_2845	33.636	110	267
WP_004421408.1	lcl|NZ_AHPW01000037.1_cds_WP_000805357.1_3636	33.333	102	267
WP_004448480.1	lcl|NZ_AHPW01000048.1_cds_WP_000612792.1_3099	95.294	510	510
WP_004448480.1	lcl|NZ_AHPW01000183.1_cds_WP_000291586.1_1335	27.077	325	510
WP_004448480.1	lcl|NZ_AHPW01000183.1_cds_WP_000364507.1_1334	31.111	90	510
WP_004448480.1	lcl|NZ_AHPW01000048.1_cds_WP_000612792.1_3099	95.294	510	510
WP_004448480.1	lcl|NZ_AHPW01000183.1_cds_WP_000291586.1_1335	27.077	325	510
WP_004448480.1	lcl|NZ_AHPW01000183.1_cds_WP_000364507.1_1334	31.111	90	510
WP_036062285.1	lcl|NZ_AHPW01000048.1_cds_WP_001067557.1_3100	96.667	330	330
WP_036062285.1	lcl|NZ_AHPW01000048.1_cds_WP_002079020.1_3123	28.866	291	330
WP_036062285.1	lcl|NZ_AHPW01000048.1_cds_WP_000646251.1_3097	29.316	307	330
WP_036062285.1	lcl|NZ_AHPW01000228.1_cds_WP_001984071.1_688	25.368	272	330
WP_036062285.1	lcl|NZ_AHPW01000048.1_cds_WP_000600890.1_3127	26.692	266	330
WP_036062285.1	lcl|NZ_AHPW01000045.1_cds_WP_000744700.1_3305	26.582	316	330
WP_036062285.1	lcl|NZ_AHPW01000048.1_cds_WP_000025485.1_3121	30.317	221	330
WP_036062285.1	lcl|NZ_AHPW01000043.1_cds_WP_001003556.1_3397	29.218	243	330
WP_036062285.1	lcl|NZ_AHPW01000048.1_cds_WP_000723092.1_3178	24.324	333	330
WP_036062285.1	lcl|NZ_AHPW01000309.1_cds_WP_000649925.1_291	29.688	256	330
WP_036062285.1	lcl|NZ_AHPW01000139.1_cds_WP_000688694.1_2102	26.244	221	330
WP_036062285.1	lcl|NZ_AHPW01000048.1_cds_WP_000601375.1_3153	27.273	275	330
WP_004448474.1	lcl|NZ_AHPW01000048.1_cds_WP_001198107.1_3101	95.628	366	366
WP_004448474.1	lcl|NZ_AHPW01000048.1_cds_WP_000608287.1_3102	40.000	365	366
WP_004448474.1	lcl|NZ_AHPW01000048.1_cds_WP_000575398.1_3117	33.898	354	366
WP_004448474.1	lcl|NZ_AHPW01000048.1_cds_WP_000575178.1_3172	33.705	359	366
WP_004448474.1	lcl|NZ_AHPW01000139.1_cds_WP_001281953.1_2086	27.704	379	366
WP_004448474.1	lcl|NZ_AHPW01000048.1_cds_WP_000346036.1_3135	27.809	356	366
WP_004448474.1	lcl|NZ_AHPW01000172.1_cds_WP_000538752.1_1481	29.972	357	366
WP_004448474.1	lcl|NZ_AHPW01000048.1_cds_WP_000947842.1_3128	27.168	346	366
WP_004448474.1	lcl|NZ_AHPW01000068.1_cds_WP_001982414.1_2643	31.579	190	366
WP_004448477.1	lcl|NZ_AHPW01000048.1_cds_WP_000608287.1_3102	95.095	367	367
WP_004448477.1	lcl|NZ_AHPW01000048.1_cds_WP_001198107.1_3101	39.726	365	367
WP_004448477.1	lcl|NZ_AHPW01000048.1_cds_WP_000575398.1_3117	40.625	352	367
WP_004448477.1	lcl|NZ_AHPW01000048.1_cds_WP_000575178.1_3172	36.314	369	367
WP_004448477.1	lcl|NZ_AHPW01000172.1_cds_WP_000538752.1_1481	31.915	376	367
WP_004448477.1	lcl|NZ_AHPW01000139.1_cds_WP_001281953.1_2086	30.423	378	367
WP_004448477.1	lcl|NZ_AHPW01000048.1_cds_WP_000346036.1_3135	24.725	364	367
WP_004448477.1	lcl|NZ_AHPW01000048.1_cds_WP_000947842.1_3128	25.843	356	367
WP_004448477.1	lcl|NZ_AHPW01000068.1_cds_WP_001982414.1_2643	24.931	361	367
WP_004448462.1	lcl|NZ_AHPW01000048.1_cds_WP_000689746.1_3103	89.154	544	544
WP_004448462.1	lcl|NZ_AHPW01000048.1_cds_WP_000689746.1_3103	89.154	544	544
WP_036062289.1	lcl|NZ_AHPW01000048.1_cds_WP_000342716.1_3104	92.453	265	265
WP_036062289.1	lcl|NZ_AHPW01000171.1_cds_WP_001002663.1_1491	45.679	243	265
WP_004448469.1	lcl|NZ_AHPW01000048.1_cds_WP_001246617.1_3105	91.290	310	310
WP_004448469.1	lcl|NZ_AHPW01000164.1_cds_WP_000501205.1_1607	35.526	304	310
WP_004448469.1	lcl|NZ_AHPW01000008.1_cds_WP_001183719.1_3822	28.295	258	310
WP_004448469.1	lcl|NZ_AHPW01000150.1_cds_WP_000279894.1_1860	27.068	133	310
WP_004448469.1	lcl|NZ_AHPW01000048.1_cds_WP_001246617.1_3105	91.290	310	310
WP_004448469.1	lcl|NZ_AHPW01000164.1_cds_WP_000501205.1_1607	35.526	304	310
WP_004448469.1	lcl|NZ_AHPW01000008.1_cds_WP_001183719.1_3822	28.295	258	310
WP_004448469.1	lcl|NZ_AHPW01000150.1_cds_WP_000279894.1_1860	27.068	133	310
WP_004448471.1	lcl|NZ_AHPW01000048.1_cds_WP_000479980.1_3106	95.455	264	264
WP_004421278.1	lcl|NZ_AHPW01000048.1_cds_WP_000715958.1_3107	93.023	129	130
WP_004448460.1	lcl|NZ_AHPW01000048.1_cds_WP_001088866.1_3108	94.203	138	140
WP_004448460.1	lcl|NZ_AHPW01000158.1_cds_WP_002069656.1_1676	41.071	56	140
WP_004448464.1	lcl|NZ_AHPW01000048.1_cds_WP_000517242.1_3109	95.023	221	221
WP_004448464.1	lcl|NZ_AHPW01000045.1_cds_WP_001082178.1_3333	28.205	78	221
WP_004448464.1	lcl|NZ_AHPW01000243.1_cds_WP_001069832.1_534	28.440	109	221
WP_232724681.1	lcl|NZ_AHPW01000048.1_cds_WP_002095391.1_3110	93.220	59	115
WP_243817857.1	lcl|NZ_AHPW01000048.1_cds_WP_002095391.1_3110	75.926	54	59
WP_004421412.1	lcl|NZ_AHPW01000045.1_cds_WP_001206947.1_3340	32.576	132	177
WP_004448479.1	lcl|NZ_AHPW01000048.1_cds_WP_000815073.1_3116	32.308	390	406
WP_004448479.1	lcl|NZ_AHPW01000243.1_cds_WP_000347675.1_533	26.457	223	406
WP_004448479.1	lcl|NZ_AHPW01000048.1_cds_WP_000661930.1_3147	27.007	137	406
WP_004448479.1	lcl|NZ_AHPW01000045.1_cds_WP_001082178.1_3333	26.829	164	406
WP_004448466.1	lcl|NZ_AHPW01000048.1_cds_WP_000608287.1_3102	41.485	229	361
WP_004448466.1	lcl|NZ_AHPW01000139.1_cds_WP_001281953.1_2086	30.105	382	361
WP_004448466.1	lcl|NZ_AHPW01000048.1_cds_WP_000947842.1_3128	30.032	313	361
WP_004448466.1	lcl|NZ_AHPW01000048.1_cds_WP_000575398.1_3117	33.444	302	361
WP_004448466.1	lcl|NZ_AHPW01000048.1_cds_WP_001198107.1_3101	31.233	365	361
WP_004448466.1	lcl|NZ_AHPW01000048.1_cds_WP_000575178.1_3172	32.157	255	361
WP_004448466.1	lcl|NZ_AHPW01000068.1_cds_WP_001982414.1_2643	26.558	369	361
WP_004448466.1	lcl|NZ_AHPW01000048.1_cds_WP_000346036.1_3135	29.344	259	361
WP_004448466.1	lcl|NZ_AHPW01000172.1_cds_WP_000538752.1_1481	29.885	261	361
WP_004448475.1	lcl|NZ_AHPW01000048.1_cds_WP_000667982.1_3115	32.432	333	399
WP_243817856.1	lcl|NZ_AHPW01000094.1_cds_WP_100218943.1_2399	95.812	382	382
WP_243817856.1	lcl|NZ_AHPW01000069.1_cds_LEP2GSC031_RS1000000127810_2638	64.205	176	382
WP_243817856.1	lcl|NZ_AHPW01000069.1_cds_LEP2GSC031_RS1000000127810_2638	72.222	90	382
WP_243817856.1	lcl|NZ_AHPW01000343.1_cds_WP_000310272.1_2	71.765	85	382
WP_243817856.1	lcl|NZ_AHPW01000008.1_cds_LEP2GSC031_RS1000000127610_3845	69.880	83	382
WP_243817856.1	lcl|NZ_AHPW01000244.1_cds_LEP2GSC031_RS1000000129330_526	79.412	34	382
WP_243817856.1	lcl|NZ_AHPW01000063.1_cds_LEP2GSC031_RS1000000125730_2726	63.636	33	382
WP_243817856.1	lcl|NZ_AHPW01000161.1_cds_WP_025179450.1_1647	24.545	220	382
WP_243817856.1	lcl|NZ_AHPW01000093.1_cds_WP_025179445.1_2405	24.268	239	382
WP_243817856.1	lcl|NZ_AHPW01000135.1_cds_LEP2GSC031_RS1000000127935_2156	56.522	23	382
WP_243817856.1	lcl|NZ_AHPW01000135.1_cds_LEP2GSC031_RS1000000127935_2156	57.895	19	382
WP_243817856.1	lcl|NZ_AHPW01000094.1_cds_WP_100218943.1_2399	95.812	382	382
WP_243817856.1	lcl|NZ_AHPW01000069.1_cds_LEP2GSC031_RS1000000127810_2638	64.205	176	382
WP_243817856.1	lcl|NZ_AHPW01000069.1_cds_LEP2GSC031_RS1000000127810_2638	72.222	90	382
WP_243817856.1	lcl|NZ_AHPW01000343.1_cds_WP_000310272.1_2	71.765	85	382
WP_243817856.1	lcl|NZ_AHPW01000008.1_cds_LEP2GSC031_RS1000000127610_3845	69.880	83	382
WP_243817856.1	lcl|NZ_AHPW01000244.1_cds_LEP2GSC031_RS1000000129330_526	79.412	34	382
WP_243817856.1	lcl|NZ_AHPW01000063.1_cds_LEP2GSC031_RS1000000125730_2726	63.636	33	382
WP_243817856.1	lcl|NZ_AHPW01000161.1_cds_WP_025179450.1_1647	24.545	220	382
WP_243817856.1	lcl|NZ_AHPW01000093.1_cds_WP_025179445.1_2405	24.268	239	382
WP_243817856.1	lcl|NZ_AHPW01000135.1_cds_LEP2GSC031_RS1000000127935_2156	56.522	23	382
WP_243817856.1	lcl|NZ_AHPW01000135.1_cds_LEP2GSC031_RS1000000127935_2156	57.895	19	382
WP_243817856.1	lcl|NZ_AHPW01000094.1_cds_WP_100218943.1_2399	95.812	382	382
WP_243817856.1	lcl|NZ_AHPW01000069.1_cds_LEP2GSC031_RS1000000127810_2638	64.205	176	382
WP_243817856.1	lcl|NZ_AHPW01000069.1_cds_LEP2GSC031_RS1000000127810_2638	72.222	90	382
WP_243817856.1	lcl|NZ_AHPW01000343.1_cds_WP_000310272.1_2	71.765	85	382
WP_243817856.1	lcl|NZ_AHPW01000008.1_cds_LEP2GSC031_RS1000000127610_3845	69.880	83	382
WP_243817856.1	lcl|NZ_AHPW01000244.1_cds_LEP2GSC031_RS1000000129330_526	79.412	34	382
WP_243817856.1	lcl|NZ_AHPW01000063.1_cds_LEP2GSC031_RS1000000125730_2726	63.636	33	382
WP_243817856.1	lcl|NZ_AHPW01000161.1_cds_WP_025179450.1_1647	24.545	220	382
WP_243817856.1	lcl|NZ_AHPW01000093.1_cds_WP_025179445.1_2405	24.268	239	382
WP_243817856.1	lcl|NZ_AHPW01000135.1_cds_LEP2GSC031_RS1000000127935_2156	56.522	23	382
WP_243817856.1	lcl|NZ_AHPW01000135.1_cds_LEP2GSC031_RS1000000127935_2156	57.895	19	382
WP_243817856.1	lcl|NZ_AHPW01000094.1_cds_WP_100218943.1_2399	95.812	382	382
WP_243817856.1	lcl|NZ_AHPW01000069.1_cds_LEP2GSC031_RS1000000127810_2638	64.205	176	382
WP_243817856.1	lcl|NZ_AHPW01000069.1_cds_LEP2GSC031_RS1000000127810_2638	72.222	90	382
WP_243817856.1	lcl|NZ_AHPW01000343.1_cds_WP_000310272.1_2	71.765	85	382
WP_243817856.1	lcl|NZ_AHPW01000008.1_cds_LEP2GSC031_RS1000000127610_3845	69.880	83	382
