WP_000340715.1	lcl|NZ_RQHB01000021.1_cds_WP_135576183.1_3135	62.821	78	106
WP_004421326.1	lcl|NZ_RQHB01000021.1_cds_WP_135576181.1_3136	79.355	310	314
WP_004421326.1	lcl|NZ_RQHB01000011.1_cds_WP_135576905.1_2237	22.531	324	314
WP_004421326.1	lcl|NZ_RQHB01000021.1_cds_WP_135576173.1_3140	24.211	190	314
WP_004421326.1	lcl|NZ_RQHB01000021.1_cds_WP_135576122.1_3167	20.732	328	314
WP_004421326.1	lcl|NZ_RQHB01000007.1_cds_WP_012476594.1_3270	23.529	170	314
WP_004421326.1	lcl|NZ_RQHB01000004.1_cds_WP_135577686.1_548	22.910	323	314
WP_004448470.1	lcl|NZ_RQHB01000021.1_cds_WP_135576144.1_3155	32.895	152	185
WP_004448470.1	lcl|NZ_RQHB01000017.1_cds_WP_135575519.1_1463	32.353	170	185
WP_004448459.1	lcl|NZ_RQHB01000021.1_cds_WP_135576122.1_3167	29.605	304	329
WP_004448459.1	lcl|NZ_RQHB01000011.1_cds_WP_135576905.1_2237	31.529	314	329
WP_004448459.1	lcl|NZ_RQHB01000021.1_cds_WP_135576173.1_3140	30.915	317	329
WP_004448459.1	lcl|NZ_RQHB01000004.1_cds_WP_135577686.1_548	30.696	316	329
WP_004448459.1	lcl|NZ_RQHB01000007.1_cds_WP_012476594.1_3270	28.739	341	329
WP_004448459.1	lcl|NZ_RQHB01000004.1_cds_WP_135577455.1_364	27.864	323	329
WP_004448459.1	lcl|NZ_RQHB01000011.1_cds_WP_012390182.1_2265	28.846	312	329
WP_004448459.1	lcl|NZ_RQHB01000021.1_cds_WP_135576130.1_3163	27.037	270	329
WP_004448459.1	lcl|NZ_RQHB01000021.1_cds_WP_135576181.1_3136	25.078	319	329
WP_004448459.1	lcl|NZ_RQHB01000004.1_cds_WP_135578744.1_309	27.600	250	329
WP_004448459.1	lcl|NZ_RQHB01000004.1_cds_WP_135577379.1_317	26.866	268	329
WP_004448459.1	lcl|NZ_RQHB01000009.1_cds_WP_135575131.1_1781	25.843	267	329
WP_004448459.1	lcl|NZ_RQHB01000007.1_cds_WP_210409840.1_3281	24.675	308	329
WP_004448459.1	lcl|NZ_RQHB01000011.1_cds_WP_135576842.1_2185	28.112	249	329
WP_004448459.1	lcl|NZ_RQHB01000020.1_cds_WP_135576404.1_2502	24.859	177	329
WP_004421408.1	lcl|NZ_RQHB01000009.1_cds_WP_012388903.1_1842	24.812	266	267
WP_004421408.1	lcl|NZ_RQHB01000021.1_cds_WP_135576163.1_3145	28.342	187	267
WP_004421408.1	lcl|NZ_RQHB01000021.1_cds_WP_135576148.1_3152	27.354	223	267
WP_004421408.1	lcl|NZ_RQHB01000004.1_cds_WP_135577319.1_279	29.677	155	267
WP_004421408.1	lcl|NZ_RQHB01000004.1_cds_WP_012387270.1_435	28.736	174	267
WP_004421408.1	lcl|NZ_RQHB01000007.1_cds_WP_135579761.1_3269	26.840	231	267
WP_004448480.1	lcl|NZ_RQHB01000017.1_cds_WP_135576051.1_1485	24.771	327	510
WP_004448480.1	lcl|NZ_RQHB01000017.1_cds_WP_135575492.1_1486	32.203	59	510
WP_004448480.1	lcl|NZ_RQHB01000017.1_cds_WP_135576051.1_1485	24.771	327	510
WP_004448480.1	lcl|NZ_RQHB01000017.1_cds_WP_135575492.1_1486	32.203	59	510
WP_036062285.1	lcl|NZ_RQHB01000021.1_cds_WP_135576122.1_3167	30.000	320	330
WP_036062285.1	lcl|NZ_RQHB01000021.1_cds_WP_135576173.1_3140	26.199	271	330
WP_036062285.1	lcl|NZ_RQHB01000004.1_cds_WP_135578744.1_309	29.437	231	330
WP_036062285.1	lcl|NZ_RQHB01000011.1_cds_WP_012390182.1_2265	27.864	323	330
WP_036062285.1	lcl|NZ_RQHB01000004.1_cds_WP_135577686.1_548	23.022	278	330
WP_036062285.1	lcl|NZ_RQHB01000011.1_cds_WP_135576905.1_2237	27.174	276	330
WP_036062285.1	lcl|NZ_RQHB01000021.1_cds_WP_135576130.1_3163	27.753	227	330
WP_036062285.1	lcl|NZ_RQHB01000004.1_cds_WP_135577379.1_317	23.735	257	330
WP_036062285.1	lcl|NZ_RQHB01000011.1_cds_WP_135576842.1_2185	26.829	205	330
WP_036062285.1	lcl|NZ_RQHB01000020.1_cds_WP_135576404.1_2502	25.229	218	330
WP_036062285.1	lcl|NZ_RQHB01000007.1_cds_WP_012476594.1_3270	23.102	303	330
WP_036062285.1	lcl|NZ_RQHB01000004.1_cds_WP_135577455.1_364	28.000	150	330
WP_036062285.1	lcl|NZ_RQHB01000021.1_cds_WP_267899526.1_3173	32.039	103	330
WP_004448474.1	lcl|NZ_RQHB01000021.1_cds_WP_135576106.1_3176	34.593	344	366
WP_004448474.1	lcl|NZ_RQHB01000004.1_cds_WP_135577278.1_243	28.866	388	366
WP_004448474.1	lcl|NZ_RQHB01000016.1_cds_WP_135578507.1_1636	29.050	358	366
WP_004448474.1	lcl|NZ_RQHB01000021.1_cds_WP_135576171.1_3141	28.453	362	366
WP_004448474.1	lcl|NZ_RQHB01000004.1_cds_WP_012387715.1_854	27.778	180	366
WP_004448474.1	lcl|NZ_RQHB01000021.1_cds_WP_135576134.1_3161	28.571	175	366
WP_004448477.1	lcl|NZ_RQHB01000021.1_cds_WP_135576106.1_3176	32.231	363	367
WP_004448477.1	lcl|NZ_RQHB01000016.1_cds_WP_135578507.1_1636	28.912	377	367
WP_004448477.1	lcl|NZ_RQHB01000004.1_cds_WP_135577278.1_243	29.839	372	367
WP_004448477.1	lcl|NZ_RQHB01000021.1_cds_WP_135576171.1_3141	29.963	267	367
WP_004448477.1	lcl|NZ_RQHB01000004.1_cds_WP_012387715.1_854	25.770	357	367
WP_004448477.1	lcl|NZ_RQHB01000019.1_cds_WP_012389485.1_3379	34.579	107	367
WP_036062289.1	lcl|NZ_RQHB01000004.1_cds_WP_135578024.1_802	40.329	243	265
WP_004448469.1	lcl|NZ_RQHB01000020.1_cds_WP_012389893.1_2595	34.839	310	310
WP_004448469.1	lcl|NZ_RQHB01000019.1_cds_WP_135579642.1_3311	30.717	293	310
WP_004448469.1	lcl|NZ_RQHB01000017.1_cds_WP_135575575.1_1401	25.000	132	310
WP_004448469.1	lcl|NZ_RQHB01000020.1_cds_WP_012389893.1_2595	34.839	310	310
WP_004448469.1	lcl|NZ_RQHB01000019.1_cds_WP_135579642.1_3311	30.717	293	310
WP_004448469.1	lcl|NZ_RQHB01000017.1_cds_WP_135575575.1_1401	25.000	132	310
WP_004448460.1	lcl|NZ_RQHB01000019.1_cds_WP_012389525.1_3332	35.849	106	140
WP_004448464.1	lcl|NZ_RQHB01000002.1_cds_WP_135579997.1_2944	30.303	99	221
WP_004448464.1	lcl|NZ_RQHB01000004.1_cds_WP_135577936.1_750	27.381	84	221
WP_004421412.1	lcl|NZ_RQHB01000004.1_cds_WP_135577190.1_182	28.477	151	177
WP_004448479.1	lcl|NZ_RQHB01000017.1_cds_WP_135575951.1_1106	23.009	226	406
WP_004448466.1	lcl|NZ_RQHB01000021.1_cds_WP_135576106.1_3176	33.623	345	361
WP_004448466.1	lcl|NZ_RQHB01000021.1_cds_WP_135576171.1_3141	30.421	309	361
WP_004448466.1	lcl|NZ_RQHB01000004.1_cds_WP_135577278.1_243	26.923	390	361
WP_004448466.1	lcl|NZ_RQHB01000004.1_cds_WP_012387715.1_854	23.810	378	361
WP_004448466.1	lcl|NZ_RQHB01000016.1_cds_WP_135578507.1_1636	30.120	249	361
WP_036063888.1	lcl|NZ_RQHB01000004.1_cds_WP_135577291.1_263	31.421	366	597
WP_036063888.1	lcl|NZ_RQHB01000004.1_cds_WP_135578261.1_1001	29.695	394	597
WP_036063888.1	lcl|NZ_RQHB01000004.1_cds_WP_135577694.1_554	35.628	247	597
WP_036063888.1	lcl|NZ_RQHB01000004.1_cds_WP_135577216.1_199	33.333	231	597
WP_036063888.1	lcl|NZ_RQHB01000004.1_cds_WP_135577698.1_556	33.493	209	597
WP_036063888.1	lcl|NZ_RQHB01000022.1_cds_WP_135579329.1_2663	27.301	326	597
WP_036063888.1	lcl|NZ_RQHB01000016.1_cds_WP_012388182.1_1514	31.797	217	597
WP_036063888.1	lcl|NZ_RQHB01000019.1_cds_WP_135579682.1_3347	29.665	209	597
WP_036063888.1	lcl|NZ_RQHB01000017.1_cds_WP_041769999.1_1491	25.000	220	597
