WP_000340715.1	lcl|NZ_JAMQQD010000005.1_cds_WP_108958675.1_2988	63.514	74	106
WP_004421326.1	lcl|NZ_JAMQQD010000005.1_cds_WP_265356155.1_2987	83.226	310	314
WP_004421326.1	lcl|NZ_JAMQQD010000005.1_cds_WP_265356025.1_2942	25.228	329	314
WP_004421326.1	lcl|NZ_JAMQQD010000001.1_cds_WP_265355771.1_838	23.457	324	314
WP_004421326.1	lcl|NZ_JAMQQD010000005.1_cds_WP_265356016.1_2951	24.540	326	314
WP_004421326.1	lcl|NZ_JAMQQD010000005.1_cds_WP_265356037.1_2922	25.939	293	314
WP_004421326.1	lcl|NZ_JAMQQD010000007.1_cds_WP_100715920.1_3365	23.529	170	314
WP_004421326.1	lcl|NZ_JAMQQD010000001.1_cds_WP_135653092.1_275	23.100	329	314
WP_243817859.1	lcl|NZ_JAMQQD010000005.1_cds_WP_265355984.1_2985	56.425	358	365
WP_004448470.1	lcl|NZ_JAMQQD010000005.1_cds_WP_265355999.1_2969	33.333	171	185
WP_004448470.1	lcl|NZ_JAMQQD010000003.1_cds_WP_135591902.1_2256	34.884	129	185
WP_004448459.1	lcl|NZ_JAMQQD010000001.1_cds_WP_265355771.1_838	30.573	314	329
WP_004448459.1	lcl|NZ_JAMQQD010000001.1_cds_WP_135653092.1_275	31.715	309	329
WP_004448459.1	lcl|NZ_JAMQQD010000007.1_cds_WP_100715920.1_3365	28.739	341	329
WP_004448459.1	lcl|NZ_JAMQQD010000005.1_cds_WP_265356016.1_2951	28.840	319	329
WP_004448459.1	lcl|NZ_JAMQQD010000005.1_cds_WP_265356025.1_2942	30.065	306	329
WP_004448459.1	lcl|NZ_JAMQQD010000005.1_cds_WP_265356037.1_2922	26.888	331	329
WP_004448459.1	lcl|NZ_JAMQQD010000001.1_cds_WP_100725525.1_454	27.329	322	329
WP_004448459.1	lcl|NZ_JAMQQD010000001.1_cds_WP_135639720.1_811	30.476	315	329
WP_004448459.1	lcl|NZ_JAMQQD010000005.1_cds_WP_265356020.1_2947	28.990	307	329
WP_004448459.1	lcl|NZ_JAMQQD010000005.1_cds_WP_265356007.1_2960	26.374	273	329
WP_004448459.1	lcl|NZ_JAMQQD010000005.1_cds_WP_265356155.1_2987	25.786	318	329
WP_004448459.1	lcl|NZ_JAMQQD010000001.1_cds_WP_135688711.1_506	28.000	250	329
WP_004448459.1	lcl|NZ_JAMQQD010000001.1_cds_WP_265355665.1_498	24.354	271	329
WP_004448459.1	lcl|NZ_JAMQQD010000005.1_cds_WP_265356029.1_2938	26.894	264	329
WP_004448459.1	lcl|NZ_JAMQQD010000007.1_cds_WP_208730464.1_3354	24.351	308	329
WP_004448459.1	lcl|NZ_JAMQQD010000005.1_cds_WP_265356045.1_2905	25.000	276	329
WP_004448459.1	lcl|NZ_JAMQQD010000001.1_cds_WP_265355922.1_890	27.219	169	329
WP_004448459.1	lcl|NZ_JAMQQD010000001.1_cds_WP_135661930.1_1177	25.698	179	329
WP_004421408.1	lcl|NZ_JAMQQD010000005.1_cds_WP_100727872.1_2844	24.812	266	267
WP_004421408.1	lcl|NZ_JAMQQD010000005.1_cds_WP_265356024.1_2943	23.558	208	267
WP_004421408.1	lcl|NZ_JAMQQD010000005.1_cds_WP_265355997.1_2972	28.934	197	267
WP_004421408.1	lcl|NZ_JAMQQD010000001.1_cds_WP_135594434.1_388	28.161	174	267
WP_004421408.1	lcl|NZ_JAMQQD010000005.1_cds_WP_135604079.1_2921	25.381	197	267
WP_004421408.1	lcl|NZ_JAMQQD010000007.1_cds_WP_135637818.1_3366	28.866	194	267
WP_004448480.1	lcl|NZ_JAMQQD010000003.1_cds_WP_100717124.1_2278	26.364	330	510
WP_004448480.1	lcl|NZ_JAMQQD010000003.1_cds_WP_100717065.1_2279	34.483	58	510
WP_004448480.1	lcl|NZ_JAMQQD010000003.1_cds_WP_100717124.1_2278	26.364	330	510
WP_004448480.1	lcl|NZ_JAMQQD010000003.1_cds_WP_100717065.1_2279	34.483	58	510
WP_036062285.1	lcl|NZ_JAMQQD010000005.1_cds_WP_265356022.1_2945	34.146	287	330
WP_036062285.1	lcl|NZ_JAMQQD010000001.1_cds_WP_135688711.1_506	27.925	265	330
WP_036062285.1	lcl|NZ_JAMQQD010000001.1_cds_WP_135653092.1_275	23.741	278	330
WP_036062285.1	lcl|NZ_JAMQQD010000001.1_cds_WP_265355771.1_838	28.261	276	330
WP_036062285.1	lcl|NZ_JAMQQD010000001.1_cds_WP_135639720.1_811	27.500	320	330
WP_036062285.1	lcl|NZ_JAMQQD010000005.1_cds_WP_265356007.1_2960	26.894	264	330
WP_036062285.1	lcl|NZ_JAMQQD010000005.1_cds_WP_265356037.1_2922	24.534	322	330
WP_036062285.1	lcl|NZ_JAMQQD010000005.1_cds_WP_265356016.1_2951	27.354	223	330
WP_036062285.1	lcl|NZ_JAMQQD010000001.1_cds_WP_265355665.1_498	23.864	264	330
WP_036062285.1	lcl|NZ_JAMQQD010000001.1_cds_WP_265355922.1_890	25.592	211	330
WP_036062285.1	lcl|NZ_JAMQQD010000007.1_cds_WP_100715920.1_3365	23.102	303	330
WP_036062285.1	lcl|NZ_JAMQQD010000001.1_cds_WP_135661930.1_1177	25.561	223	330
WP_004448474.1	lcl|NZ_JAMQQD010000001.1_cds_WP_265355691.1_569	28.906	384	366
WP_004448474.1	lcl|NZ_JAMQQD010000005.1_cds_WP_265355986.1_2983	31.694	366	366
WP_004448474.1	lcl|NZ_JAMQQD010000002.1_cds_WP_100718929.1_1805	29.859	355	366
WP_004448474.1	lcl|NZ_JAMQQD010000002.1_cds_WP_265355509.1_1464	27.273	176	366
WP_004448477.1	lcl|NZ_JAMQQD010000005.1_cds_WP_265355986.1_2983	32.979	376	367
WP_004448477.1	lcl|NZ_JAMQQD010000002.1_cds_WP_100718929.1_1805	29.178	377	367
WP_004448477.1	lcl|NZ_JAMQQD010000001.1_cds_WP_265355691.1_569	28.108	370	367
WP_004448477.1	lcl|NZ_JAMQQD010000002.1_cds_WP_265355509.1_1464	26.891	357	367
WP_004448477.1	lcl|NZ_JAMQQD010000004.1_cds_WP_100726956.1_2810	32.174	115	367
WP_036062289.1	lcl|NZ_JAMQQD010000002.1_cds_WP_100715657.1_1410	40.741	243	265
