WP_000340715.1	lcl|NZ_JQPM01000100.1_cds_WP_000340715.1_2434	100.000	86	106
WP_004421326.1	lcl|NZ_JQPM01000100.1_cds_WP_000410273.1_2433	94.268	314	314
WP_004421326.1	lcl|NZ_JQPM01000032.1_cds_WP_000744700.1_945	25.926	324	314
WP_004421326.1	lcl|NZ_JQPM01000100.1_cds_WP_000646251.1_2430	26.119	268	314
WP_004421326.1	lcl|NZ_JQPM01000100.1_cds_WP_000723090.1_2362	22.917	288	314
WP_004421326.1	lcl|NZ_JQPM01000100.1_cds_WP_001067557.1_2427	25.000	328	314
WP_243817859.1	lcl|NZ_JQPM01000100.1_cds_WP_061250446.1_2432	90.411	365	365
WP_004448470.1	lcl|NZ_JQPM01000100.1_cds_WP_000884059.1_2431	96.196	184	185
WP_004448470.1	lcl|NZ_JQPM01000014.1_cds_WP_000351733.1_413	39.286	140	185
WP_004448459.1	lcl|NZ_JQPM01000100.1_cds_WP_000646251.1_2430	96.657	329	329
WP_004448459.1	lcl|NZ_JQPM01000032.1_cds_WP_000744700.1_945	32.698	315	329
WP_004448459.1	lcl|NZ_JQPM01000100.1_cds_WP_000723090.1_2362	30.448	335	329
WP_004448459.1	lcl|NZ_JQPM01000042.1_cds_WP_001984071.1_1163	31.270	307	329
WP_004448459.1	lcl|NZ_JQPM01000004.1_cds_WP_000649923.1_70	30.031	323	329
WP_004448459.1	lcl|NZ_JQPM01000170.1_cds_WP_000709508.1_3376	28.793	323	329
WP_004448459.1	lcl|NZ_JQPM01000042.1_cds_WP_000688696.1_1143	29.197	274	329
WP_004448459.1	lcl|NZ_JQPM01000100.1_cds_WP_001067557.1_2427	29.804	255	329
WP_004448459.1	lcl|NZ_JQPM01000100.1_cds_WP_000475904.1_2379	27.899	276	329
WP_004448459.1	lcl|NZ_JQPM01000100.1_cds_WP_000410273.1_2433	25.633	316	329
WP_004448459.1	lcl|NZ_JQPM01000016.1_cds_WP_017858396.1_500	28.302	265	329
WP_004448459.1	lcl|NZ_JQPM01000058.1_cds_WP_001003561.1_1586	24.398	332	329
WP_004448459.1	lcl|NZ_JQPM01000100.1_cds_WP_000378097.1_2410	25.581	172	329
WP_004421408.1	lcl|NZ_JQPM01000100.1_cds_WP_061250445.1_2429	94.757	267	267
WP_004421408.1	lcl|NZ_JQPM01000100.1_cds_WP_000842260.1_2361	26.842	190	267
WP_004421408.1	lcl|NZ_JQPM01000191.1_cds_WP_000667727.1_3557	33.636	110	267
WP_004421408.1	lcl|NZ_JQPM01000131.1_cds_WP_000805357.1_2919	33.333	102	267
WP_004448480.1	lcl|NZ_JQPM01000100.1_cds_WP_000612798.1_2428	96.078	510	510
WP_004448480.1	lcl|NZ_JQPM01000009.1_cds_WP_061250112.1_307	27.077	325	510
WP_004448480.1	lcl|NZ_JQPM01000009.1_cds_WP_000364507.1_306	31.111	90	510
WP_004448480.1	lcl|NZ_JQPM01000100.1_cds_WP_000612798.1_2428	96.078	510	510
WP_004448480.1	lcl|NZ_JQPM01000009.1_cds_WP_061250112.1_307	27.077	325	510
WP_004448480.1	lcl|NZ_JQPM01000009.1_cds_WP_000364507.1_306	31.111	90	510
WP_036062285.1	lcl|NZ_JQPM01000100.1_cds_WP_001067557.1_2427	96.667	330	330
WP_036062285.1	lcl|NZ_JQPM01000100.1_cds_WP_000646251.1_2430	29.316	307	330
WP_036062285.1	lcl|NZ_JQPM01000042.1_cds_WP_001984071.1_1163	25.368	272	330
WP_036062285.1	lcl|NZ_JQPM01000032.1_cds_WP_000744700.1_945	26.582	316	330
WP_036062285.1	lcl|NZ_JQPM01000058.1_cds_WP_001003561.1_1586	28.807	243	330
WP_036062285.1	lcl|NZ_JQPM01000100.1_cds_WP_000723090.1_2362	24.324	333	330
WP_036062285.1	lcl|NZ_JQPM01000004.1_cds_WP_000649923.1_70	29.688	256	330
WP_036062285.1	lcl|NZ_JQPM01000042.1_cds_WP_000688696.1_1143	26.244	221	330
WP_004448474.1	lcl|NZ_JQPM01000100.1_cds_WP_001198107.1_2426	95.628	366	366
WP_004448474.1	lcl|NZ_JQPM01000100.1_cds_WP_000608295.1_2425	40.274	365	366
WP_004448474.1	lcl|NZ_JQPM01000100.1_cds_WP_061250443.1_2368	33.426	359	366
WP_004448474.1	lcl|NZ_JQPM01000100.1_cds_WP_002106339.1_2409	31.414	382	366
WP_004448474.1	lcl|NZ_JQPM01000042.1_cds_WP_061250291.1_1126	27.441	379	366
WP_004448474.1	lcl|NZ_JQPM01000100.1_cds_WP_002106355.1_2415	32.213	357	366
WP_004448474.1	lcl|NZ_JQPM01000076.1_cds_WP_000538757.1_1998	29.972	357	366
WP_004448474.1	lcl|NZ_JQPM01000094.1_cds_WP_001982414.1_2253	31.579	190	366
WP_004448477.1	lcl|NZ_JQPM01000100.1_cds_WP_000608295.1_2425	95.095	367	367
WP_004448477.1	lcl|NZ_JQPM01000100.1_cds_WP_001198107.1_2426	39.726	365	367
WP_004448477.1	lcl|NZ_JQPM01000100.1_cds_WP_061250443.1_2368	36.314	369	367
WP_004448477.1	lcl|NZ_JQPM01000100.1_cds_WP_002106339.1_2409	32.213	357	367
WP_004448477.1	lcl|NZ_JQPM01000076.1_cds_WP_000538757.1_1998	31.915	376	367
WP_004448477.1	lcl|NZ_JQPM01000100.1_cds_WP_002106355.1_2415	38.023	263	367
WP_004448477.1	lcl|NZ_JQPM01000042.1_cds_WP_061250291.1_1126	30.423	378	367
WP_004448477.1	lcl|NZ_JQPM01000094.1_cds_WP_001982414.1_2253	24.931	361	367
WP_004448462.1	lcl|NZ_JQPM01000100.1_cds_WP_000689743.1_2424	89.338	544	544
WP_004448462.1	lcl|NZ_JQPM01000031.1_cds_WP_236715868.1_925	31.868	91	544
WP_004448462.1	lcl|NZ_JQPM01000100.1_cds_WP_000689743.1_2424	89.338	544	544
WP_004448462.1	lcl|NZ_JQPM01000031.1_cds_WP_236715868.1_925	31.868	91	544
WP_036062289.1	lcl|NZ_JQPM01000100.1_cds_WP_000342716.1_2423	92.453	265	265
WP_036062289.1	lcl|NZ_JQPM01000135.1_cds_WP_001002662.1_3018	45.679	243	265
WP_004448469.1	lcl|NZ_JQPM01000100.1_cds_WP_001246618.1_2422	91.613	310	310
WP_004448469.1	lcl|NZ_JQPM01000055.1_cds_WP_000501205.1_1570	35.526	304	310
WP_004448469.1	lcl|NZ_JQPM01000098.1_cds_WP_001183718.1_2322	28.295	258	310
WP_004448469.1	lcl|NZ_JQPM01000127.1_cds_WP_000279894.1_2846	27.068	133	310
WP_004448469.1	lcl|NZ_JQPM01000100.1_cds_WP_001246618.1_2422	91.613	310	310
WP_004448469.1	lcl|NZ_JQPM01000055.1_cds_WP_000501205.1_1570	35.526	304	310
WP_004448469.1	lcl|NZ_JQPM01000098.1_cds_WP_001183718.1_2322	28.295	258	310
WP_004448469.1	lcl|NZ_JQPM01000127.1_cds_WP_000279894.1_2846	27.068	133	310
WP_004448471.1	lcl|NZ_JQPM01000100.1_cds_WP_000479982.1_2421	95.076	264	264
WP_004421278.1	lcl|NZ_JQPM01000100.1_cds_WP_000715958.1_2420	93.023	129	130
WP_004448460.1	lcl|NZ_JQPM01000100.1_cds_WP_001088861.1_2419	95.652	138	140
WP_004448460.1	lcl|NZ_JQPM01000062.1_cds_WP_002069656.1_1693	41.071	56	140
WP_004448464.1	lcl|NZ_JQPM01000100.1_cds_WP_000517242.1_2418	95.023	221	221
WP_004448464.1	lcl|NZ_JQPM01000032.1_cds_WP_001079442.1_974	28.205	78	221
WP_004448464.1	lcl|NZ_JQPM01000019.1_cds_WP_001069834.1_640	28.440	109	221
WP_004421412.1	lcl|NZ_JQPM01000100.1_cds_WP_002106385.1_2417	80.571	175	177
WP_004421412.1	lcl|NZ_JQPM01000112.1_cds_WP_001206947.1_2629	32.576	132	177
WP_004448479.1	lcl|NZ_JQPM01000100.1_cds_WP_002106330.1_2416	81.704	399	406
WP_004448479.1	lcl|NZ_JQPM01000019.1_cds_WP_000347682.1_641	26.442	208	406
WP_004448479.1	lcl|NZ_JQPM01000032.1_cds_WP_001079442.1_974	26.829	164	406
WP_004448466.1	lcl|NZ_JQPM01000100.1_cds_WP_002106355.1_2415	94.398	357	361
WP_004448466.1	lcl|NZ_JQPM01000100.1_cds_WP_000608295.1_2425	41.485	229	361
WP_004448466.1	lcl|NZ_JQPM01000042.1_cds_WP_061250291.1_1126	30.105	382	361
WP_004448466.1	lcl|NZ_JQPM01000100.1_cds_WP_002106339.1_2409	29.839	372	361
WP_004448466.1	lcl|NZ_JQPM01000100.1_cds_WP_001198107.1_2426	31.233	365	361
WP_004448466.1	lcl|NZ_JQPM01000100.1_cds_WP_061250443.1_2368	32.157	255	361
WP_004448466.1	lcl|NZ_JQPM01000094.1_cds_WP_001982414.1_2253	26.558	369	361
WP_004448466.1	lcl|NZ_JQPM01000076.1_cds_WP_000538757.1_1998	29.885	261	361
WP_004421447.1	lcl|NZ_JQPM01000100.1_cds_WP_002106397.1_2414	87.338	308	308
WP_004421447.1	lcl|NZ_JQPM01000100.1_cds_WP_002106393.1_2402	25.967	181	308
WP_004421447.1	lcl|NZ_JQPM01000100.1_cds_WP_002106397.1_2414	87.338	308	308
WP_004421447.1	lcl|NZ_JQPM01000100.1_cds_WP_002106393.1_2402	25.967	181	308
WP_004448475.1	lcl|NZ_JQPM01000100.1_cds_WP_002106356.1_2413	83.417	398	399
WP_004448475.1	lcl|NZ_JQPM01000100.1_cds_WP_001102880.1_2412	36.090	266	399
WP_004448468.1	lcl|NZ_JQPM01000100.1_cds_WP_001102880.1_2412	90.310	516	516
WP_004448468.1	lcl|NZ_JQPM01000100.1_cds_WP_002106356.1_2413	35.776	232	516
WP_243817856.1	lcl|NZ_JQPM01000166.1_cds_JG80_RS22805_3357	69.880	83	382
WP_243817856.1	lcl|NZ_JQPM01000318.1_cds_WP_154645498.1_4082	73.913	69	382
WP_243817856.1	lcl|NZ_JQPM01000308.1_cds_JG80_RS23880_4067	90.323	31	382
WP_243817856.1	lcl|NZ_JQPM01000308.1_cds_JG80_RS23880_4067	74.194	31	382
WP_243817856.1	lcl|NZ_JQPM01000220.1_cds_WP_061245247.1_3771	75.000	52	382
WP_243817856.1	lcl|NZ_JQPM01000136.1_cds_WP_002095444.1_3031	81.395	43	382
WP_243817856.1	lcl|NZ_JQPM01000269.1_cds_WP_154645532.1_3986	65.909	44	382
WP_243817856.1	lcl|NZ_JQPM01000233.1_cds_WP_033108075.1_3826	100.000	29	382
WP_243817856.1	lcl|NZ_JQPM01000037.1_cds_WP_338141466.1_1015	68.571	35	382
WP_243817856.1	lcl|NZ_JQPM01000233.1_cds_JG80_RS23810_3824	66.667	33	382
WP_243817856.1	lcl|NZ_JQPM01000123.1_cds_JG80_RS22460_2804	63.636	33	382
WP_243817856.1	lcl|NZ_JQPM01000260.1_cds_JG80_RS23845_3959	70.370	27	382
WP_243817856.1	lcl|NZ_JQPM01000031.1_cds_WP_082278787.1_919	100.000	17	382
