WP_000340715.1	lcl|NZ_AOVF01000047.1_cds_WP_000340715.1_684	100.000	86	106
WP_004421326.1	lcl|NZ_AOVF01000047.1_cds_WP_000410273.1_685	94.268	314	314
WP_004421326.1	lcl|NZ_AOVF01000047.1_cds_WP_000093099.1_705	53.968	63	314
WP_004421326.1	lcl|NZ_AOVF01000047.1_cds_WP_000646252.1_688	26.493	268	314
WP_004421326.1	lcl|NZ_AOVF01000125.1_cds_WP_000744700.1_2885	25.926	324	314
WP_004421326.1	lcl|NZ_AOVF01000047.1_cds_WP_000600889.1_714	26.425	193	314
WP_004421326.1	lcl|NZ_AOVF01000047.1_cds_WP_000723090.1_767	22.917	288	314
WP_004421326.1	lcl|NZ_AOVF01000047.1_cds_WP_001067557.1_691	25.000	328	314
WP_243817859.1	lcl|NZ_AOVF01000047.1_cds_WP_000604524.1_686	90.685	365	365
WP_004448470.1	lcl|NZ_AOVF01000047.1_cds_WP_000884059.1_687	96.196	184	185
WP_004448470.1	lcl|NZ_AOVF01000084.1_cds_WP_000351733.1_1786	39.286	140	185
WP_004448459.1	lcl|NZ_AOVF01000047.1_cds_WP_000646252.1_688	95.745	329	329
WP_004448459.1	lcl|NZ_AOVF01000125.1_cds_WP_000744700.1_2885	32.698	315	329
WP_004448459.1	lcl|NZ_AOVF01000047.1_cds_WP_000600889.1_714	31.962	316	329
WP_004448459.1	lcl|NZ_AOVF01000047.1_cds_WP_000723090.1_767	30.448	335	329
WP_004448459.1	lcl|NZ_AOVF01000059.1_cds_WP_001984071.1_1033	31.270	307	329
WP_004448459.1	lcl|NZ_AOVF01000076.1_cds_WP_000649925.1_1472	30.031	323	329
WP_004448459.1	lcl|NZ_AOVF01000045.1_cds_WP_000709511.1_679	29.305	331	329
WP_004448459.1	lcl|NZ_AOVF01000047.1_cds_WP_000601375.1_741	25.333	300	329
WP_004448459.1	lcl|NZ_AOVF01000062.1_cds_WP_000688695.1_1093	29.197	274	329
WP_004448459.1	lcl|NZ_AOVF01000047.1_cds_WP_001067557.1_691	29.804	255	329
