WP_000340715.1	lcl|NZ_JADDWR010000021.1_cds_WP_002725873.1_991	91.860	86	106
WP_004421326.1	lcl|NZ_JADDWR010000021.1_cds_WP_011669917.1_990	91.613	310	314
WP_004421326.1	lcl|NZ_JADDWR010000059.1_cds_WP_011669955.1_2422	21.724	290	314
WP_004421326.1	lcl|NZ_JADDWR010000022.1_cds_WP_011671202.1_1044	23.077	325	314
WP_004421326.1	lcl|NZ_JADDWR010000059.1_cds_WP_011669957.1_2420	24.731	186	314
WP_004421326.1	lcl|NZ_JADDWR010000060.1_cds_WP_011669973.1_2545	24.138	290	314
WP_004421326.1	lcl|NZ_JADDWR010000071.1_cds_WP_011670961.1_2825	24.759	311	314
WP_004421326.1	lcl|NZ_JADDWR010000091.1_cds_WP_011670813.1_3198	22.941	170	314
WP_004448470.1	lcl|NZ_JADDWR010000001.1_cds_WP_002750963.1_808	35.616	146	185
WP_004448470.1	lcl|NZ_JADDWR010000021.1_cds_WP_011669938.1_959	34.463	177	185
WP_004448459.1	lcl|NZ_JADDWR010000059.1_cds_WP_011669955.1_2422	31.153	321	329
WP_004448459.1	lcl|NZ_JADDWR010000022.1_cds_WP_011671202.1_1044	31.429	315	329
WP_004448459.1	lcl|NZ_JADDWR010000060.1_cds_WP_011669973.1_2545	31.642	335	329
WP_004448459.1	lcl|NZ_JADDWR010000071.1_cds_WP_011670961.1_2825	30.868	311	329
WP_004448459.1	lcl|NZ_JADDWR010000059.1_cds_WP_011669957.1_2420	29.508	305	329
WP_004448459.1	lcl|NZ_JADDWR010000020.1_cds_WP_011671143.1_914	30.094	319	329
WP_004448459.1	lcl|NZ_JADDWR010000071.1_cds_WP_002754065.1_2822	29.003	331	329
WP_004448459.1	lcl|NZ_JADDWR010000091.1_cds_WP_011670813.1_3198	27.273	341	329
WP_004448459.1	lcl|NZ_JADDWR010000003.1_cds_WP_011671074.1_1798	25.664	339	329
WP_004448459.1	lcl|NZ_JADDWR010000021.1_cds_WP_011669917.1_990	27.586	261	329
WP_004448459.1	lcl|NZ_JADDWR010000012.1_cds_WP_017859386.1_250	26.592	267	329
WP_004448459.1	lcl|NZ_JADDWR010000059.1_cds_WP_011669959.1_2418	26.449	276	329
WP_004448459.1	lcl|NZ_JADDWR010000056.1_cds_WP_011669202.1_2363	24.107	336	329
WP_004448459.1	lcl|NZ_JADDWR010000240.1_cds_WP_193824268.1_1096	30.000	90	329
WP_004421408.1	lcl|NZ_JADDWR010000059.1_cds_WP_011669956.1_2421	26.957	230	267
WP_004421408.1	lcl|NZ_JADDWR010000060.1_cds_WP_011669974.1_2544	26.984	189	267
WP_004421408.1	lcl|NZ_JADDWR010000032.1_cds_WP_011670832.1_1512	32.727	110	267
WP_004421408.1	lcl|NZ_JADDWR010000085.1_cds_WP_002766579.1_3073	37.209	86	267
WP_004421408.1	lcl|NZ_JADDWR010000091.1_cds_WP_011670812.1_3199	24.868	189	267
WP_004448480.1	lcl|NZ_JADDWR010000016.1_cds_WP_011670269.1_519	28.041	296	510
WP_004448480.1	lcl|NZ_JADDWR010000016.1_cds_WP_002751286.1_520	31.111	90	510
WP_004448480.1	lcl|NZ_JADDWR010000016.1_cds_WP_011670269.1_519	28.041	296	510
WP_004448480.1	lcl|NZ_JADDWR010000016.1_cds_WP_002751286.1_520	31.111	90	510
WP_036062285.1	lcl|NZ_JADDWR010000071.1_cds_WP_011670961.1_2825	27.473	273	330
WP_036062285.1	lcl|NZ_JADDWR010000059.1_cds_WP_011669955.1_2422	24.088	274	330
WP_036062285.1	lcl|NZ_JADDWR010000022.1_cds_WP_011671202.1_1044	28.159	277	330
WP_036062285.1	lcl|NZ_JADDWR010000060.1_cds_WP_011669973.1_2545	26.266	316	330
WP_036062285.1	lcl|NZ_JADDWR010000003.1_cds_WP_011671074.1_1798	26.457	223	330
WP_036062285.1	lcl|NZ_JADDWR010000056.1_cds_WP_011669202.1_2363	25.403	248	330
WP_036062285.1	lcl|NZ_JADDWR010000020.1_cds_WP_011671143.1_914	27.640	322	330
WP_036062285.1	lcl|NZ_JADDWR010000091.1_cds_WP_011670813.1_3198	25.352	142	330
WP_036062285.1	lcl|NZ_JADDWR010000012.1_cds_WP_017859386.1_250	25.417	240	330
WP_036062285.1	lcl|NZ_JADDWR010000017.1_cds_WP_011671364.1_603	25.781	128	330
WP_004448474.1	lcl|NZ_JADDWR010000060.1_cds_WP_011669968.1_2551	33.721	344	366
WP_004448474.1	lcl|NZ_JADDWR010000070.1_cds_WP_002753028.1_2808	27.778	378	366
WP_004448474.1	lcl|NZ_JADDWR010000021.1_cds_WP_011669926.1_980	35.926	270	366
WP_004448474.1	lcl|NZ_JADDWR010000021.1_cds_WP_011669932.1_965	30.179	391	366
WP_004448474.1	lcl|NZ_JADDWR010000006.1_cds_WP_002753888.1_2784	29.805	359	366
WP_004448474.1	lcl|NZ_JADDWR010000021.1_cds_WP_011669923.1_983	37.864	206	366
WP_004448474.1	lcl|NZ_JADDWR010000003.1_cds_WP_002750680.1_1797	32.086	187	366
WP_004448474.1	lcl|NZ_JADDWR010000172.1_cds_WP_193824250.1_564	30.108	93	366
WP_004448477.1	lcl|NZ_JADDWR010000060.1_cds_WP_011669968.1_2551	36.585	369	367
WP_004448477.1	lcl|NZ_JADDWR010000006.1_cds_WP_002753888.1_2784	34.037	379	367
WP_004448477.1	lcl|NZ_JADDWR010000021.1_cds_WP_011669932.1_965	31.452	372	367
WP_004448477.1	lcl|NZ_JADDWR010000070.1_cds_WP_002753028.1_2808	30.319	376	367
WP_004448477.1	lcl|NZ_JADDWR010000021.1_cds_WP_011669926.1_980	32.759	290	367
WP_004448477.1	lcl|NZ_JADDWR010000021.1_cds_WP_011669923.1_983	33.475	236	367
WP_004448477.1	lcl|NZ_JADDWR010000003.1_cds_WP_002750680.1_1797	25.485	361	367
WP_004448477.1	lcl|NZ_JADDWR010000172.1_cds_WP_193824250.1_564	37.363	91	367
WP_036062289.1	lcl|NZ_JADDWR010000087.1_cds_WP_011669455.1_3096	44.130	247	265
WP_004448469.1	lcl|NZ_JADDWR010000168.1_cds_IQA78_RS16365_498	97.203	143	310
WP_004448469.1	lcl|NZ_JADDWR010000076.1_cds_WP_011670400.1_2898	36.842	304	310
WP_004448469.1	lcl|NZ_JADDWR010000043.1_cds_WP_011669757.1_1971	26.552	290	310
WP_004448469.1	lcl|NZ_JADDWR010000001.1_cds_WP_011670034.1_757	28.571	133	310
WP_004448469.1	lcl|NZ_JADDWR010000168.1_cds_IQA78_RS16365_498	97.203	143	310
WP_004448469.1	lcl|NZ_JADDWR010000076.1_cds_WP_011670400.1_2898	36.842	304	310
WP_004448469.1	lcl|NZ_JADDWR010000043.1_cds_WP_011669757.1_1971	26.552	290	310
WP_004448469.1	lcl|NZ_JADDWR010000001.1_cds_WP_011670034.1_757	28.571	133	310
WP_004448460.1	lcl|NZ_JADDWR010000065.1_cds_WP_026054147.1_2631	40.000	60	140
WP_004448464.1	lcl|NZ_JADDWR010000021.1_cds_WP_004779550.1_974	34.615	104	221
WP_004448464.1	lcl|NZ_JADDWR010000022.1_cds_WP_011671228.1_1013	26.923	78	221
WP_004448464.1	lcl|NZ_JADDWR010000031.1_cds_WP_011669877.1_1489	28.037	107	221
WP_004421412.1	lcl|NZ_JADDWR010000022.1_cds_IQA78_RS07625_1007	27.397	146	177
WP_004448479.1	lcl|NZ_JADDWR010000092.1_cds_WP_011669711.1_3207	28.054	221	406
WP_004448479.1	lcl|NZ_JADDWR010000031.1_cds_WP_011669876.1_1490	23.214	168	406
WP_004448466.1	lcl|NZ_JADDWR010000021.1_cds_WP_011669932.1_965	32.620	374	361
WP_004448466.1	lcl|NZ_JADDWR010000070.1_cds_WP_002753028.1_2808	30.079	379	361
WP_004448466.1	lcl|NZ_JADDWR010000021.1_cds_WP_011669923.1_983	37.143	245	361
WP_004448466.1	lcl|NZ_JADDWR010000021.1_cds_WP_011669926.1_980	37.264	212	361
WP_004448466.1	lcl|NZ_JADDWR010000060.1_cds_WP_011669968.1_2551	30.323	310	361
WP_004448466.1	lcl|NZ_JADDWR010000003.1_cds_WP_002750680.1_1797	25.203	369	361
WP_004448466.1	lcl|NZ_JADDWR010000006.1_cds_WP_002753888.1_2784	30.000	250	361
WP_004448466.1	lcl|NZ_JADDWR010000172.1_cds_WP_193824250.1_564	33.333	108	361
WP_243817856.1	lcl|NZ_JADDWR010000178.1_cds_WP_082286460.1_569	98.438	128	382
WP_243817856.1	lcl|NZ_JADDWR010000001.1_cds_IQA78_RS00005_750	62.179	156	382
WP_243817856.1	lcl|NZ_JADDWR010000001.1_cds_IQA78_RS00005_750	71.111	90	382
WP_243817856.1	lcl|NZ_JADDWR010000016.1_cds_IQA78_RS06310_563	69.892	93	382
WP_243817856.1	lcl|NZ_JADDWR010000016.1_cds_IQA78_RS06310_563	68.889	45	382
WP_243817856.1	lcl|NZ_JADDWR010000027.1_cds_WP_017859759.1_1244	43.575	179	382
WP_243817856.1	lcl|NZ_JADDWR010000002.1_cds_IQA78_RS00960_1378	82.258	62	382
WP_243817856.1	lcl|NZ_JADDWR010000031.1_cds_IQA78_RS09430_1497	83.607	61	382
WP_243817856.1	lcl|NZ_JADDWR010000030.1_cds_WP_308416992.1_1473	33.962	106	382
WP_243817856.1	lcl|NZ_JADDWR010000090.1_cds_IQA78_RS17070_3184	46.000	50	382
WP_243817856.1	lcl|NZ_JADDWR010000027.1_cds_WP_041461149.1_1246	30.882	68	382
WP_243817856.1	lcl|NZ_JADDWR010000051.1_cds_WP_307898224.1_2251	38.333	60	382
WP_243817856.1	lcl|NZ_JADDWR010000027.1_cds_WP_017859763.1_1247	34.091	44	382
WP_243817856.1	lcl|NZ_JADDWR010000178.1_cds_WP_082286460.1_569	98.438	128	382
WP_243817856.1	lcl|NZ_JADDWR010000001.1_cds_IQA78_RS00005_750	62.179	156	382
WP_243817856.1	lcl|NZ_JADDWR010000001.1_cds_IQA78_RS00005_750	71.111	90	382
WP_243817856.1	lcl|NZ_JADDWR010000016.1_cds_IQA78_RS06310_563	69.892	93	382
WP_243817856.1	lcl|NZ_JADDWR010000016.1_cds_IQA78_RS06310_563	68.889	45	382
WP_243817856.1	lcl|NZ_JADDWR010000027.1_cds_WP_017859759.1_1244	43.575	179	382
WP_243817856.1	lcl|NZ_JADDWR010000002.1_cds_IQA78_RS00960_1378	82.258	62	382
WP_243817856.1	lcl|NZ_JADDWR010000031.1_cds_IQA78_RS09430_1497	83.607	61	382
WP_243817856.1	lcl|NZ_JADDWR010000030.1_cds_WP_308416992.1_1473	33.962	106	382
WP_243817856.1	lcl|NZ_JADDWR010000090.1_cds_IQA78_RS17070_3184	46.000	50	382
WP_243817856.1	lcl|NZ_JADDWR010000027.1_cds_WP_041461149.1_1246	30.882	68	382
WP_243817856.1	lcl|NZ_JADDWR010000051.1_cds_WP_307898224.1_2251	38.333	60	382
WP_243817856.1	lcl|NZ_JADDWR010000027.1_cds_WP_017859763.1_1247	34.091	44	382
WP_243817856.1	lcl|NZ_JADDWR010000178.1_cds_WP_082286460.1_569	98.438	128	382
WP_243817856.1	lcl|NZ_JADDWR010000001.1_cds_IQA78_RS00005_750	62.179	156	382
WP_243817856.1	lcl|NZ_JADDWR010000001.1_cds_IQA78_RS00005_750	71.111	90	382
WP_243817856.1	lcl|NZ_JADDWR010000016.1_cds_IQA78_RS06310_563	69.892	93	382
WP_243817856.1	lcl|NZ_JADDWR010000016.1_cds_IQA78_RS06310_563	68.889	45	382
WP_243817856.1	lcl|NZ_JADDWR010000027.1_cds_WP_017859759.1_1244	43.575	179	382
