WP_000340715.1	lcl|NZ_ANMV01000100.1_cds_WP_000340715.1_1863	100.000	86	106
WP_004421326.1	lcl|NZ_ANMV01000100.1_cds_WP_000410273.1_1862	94.268	314	314
WP_004421326.1	lcl|NZ_ANMV01000100.1_cds_WP_000646250.1_1859	26.493	268	314
WP_004421326.1	lcl|NZ_ANMV01000072.1_cds_WP_000744700.1_1300	25.926	324	314
WP_004421326.1	lcl|NZ_ANMV01000210.1_cds_WP_001033107.1_3943	21.053	266	314
WP_004421326.1	lcl|NZ_ANMV01000015.1_cds_WP_000723092.1_288	22.837	289	314
WP_004421326.1	lcl|NZ_ANMV01000100.1_cds_WP_001067556.1_1856	25.000	328	314
WP_243817859.1	lcl|NZ_ANMV01000100.1_cds_WP_001967810.1_1861	90.411	365	365
WP_004448470.1	lcl|NZ_ANMV01000100.1_cds_WP_000884059.1_1860	96.196	184	185
WP_004448470.1	lcl|NZ_ANMV01000070.1_cds_WP_000351733.1_1161	39.286	140	185
WP_004448459.1	lcl|NZ_ANMV01000100.1_cds_WP_000646250.1_1859	96.049	329	329
WP_004448459.1	lcl|NZ_ANMV01000072.1_cds_WP_000744700.1_1300	32.698	315	329
WP_004448459.1	lcl|NZ_ANMV01000015.1_cds_WP_000723092.1_288	30.448	335	329
WP_004448459.1	lcl|NZ_ANMV01000180.1_cds_WP_001984071.1_3244	31.270	307	329
WP_004448459.1	lcl|NZ_ANMV01000100.1_cds_WP_000699346.1_1845	30.488	328	329
WP_004448459.1	lcl|NZ_ANMV01000122.1_cds_WP_000649923.1_2177	30.031	323	329
WP_004448459.1	lcl|NZ_ANMV01000097.1_cds_WP_000709513.1_1768	29.102	323	329
WP_004448459.1	lcl|NZ_ANMV01000180.1_cds_WP_000688696.1_3224	29.197	274	329
WP_004448459.1	lcl|NZ_ANMV01000100.1_cds_WP_001067556.1_1856	29.804	255	329
WP_004448459.1	lcl|NZ_ANMV01000015.1_cds_WP_000475904.1_271	27.899	276	329
WP_004448459.1	lcl|NZ_ANMV01000100.1_cds_WP_000410273.1_1862	25.633	316	329
WP_004448459.1	lcl|NZ_ANMV01000217.1_cds_WP_001074785.1_4019	28.302	265	329
WP_004448459.1	lcl|NZ_ANMV01000210.1_cds_WP_001033107.1_3943	25.974	308	329
WP_004448459.1	lcl|NZ_ANMV01000089.1_cds_WP_001003557.1_1575	24.699	332	329
WP_004421408.1	lcl|NZ_ANMV01000100.1_cds_WP_000774256.1_1858	95.131	267	267
WP_004421408.1	lcl|NZ_ANMV01000015.1_cds_WP_000842260.1_289	26.842	190	267
WP_004421408.1	lcl|NZ_ANMV01000183.1_cds_WP_000667727.1_3346	33.636	110	267
WP_004421408.1	lcl|NZ_ANMV01000091.1_cds_WP_000805359.1_1644	34.314	102	267
WP_004448480.1	lcl|NZ_ANMV01000100.1_cds_WP_000612794.1_1857	95.882	510	510
WP_004448480.1	lcl|NZ_ANMV01000071.1_cds_WP_000291586.1_1268	27.077	325	510
WP_004448480.1	lcl|NZ_ANMV01000071.1_cds_WP_000364507.1_1267	31.111	90	510
