WP_000340715.1	lcl|NZ_ANNL01000057.1_cds_WP_000340715.1_1587	100.000	86	106
WP_004421326.1	lcl|NZ_ANNL01000057.1_cds_WP_000712241.1_1586	94.268	314	314
WP_004421326.1	lcl|NZ_ANNL01000055.1_cds_WP_000744700.1_1421	25.926	324	314
WP_004421326.1	lcl|NZ_ANNL01000057.1_cds_WP_000646240.1_1583	26.119	268	314
WP_004421326.1	lcl|NZ_ANNL01000057.1_cds_WP_000723084.1_1516	23.264	288	314
WP_004421326.1	lcl|NZ_ANNL01000057.1_cds_WP_001067557.1_1580	25.000	328	314
WP_243817859.1	lcl|NZ_ANNL01000057.1_cds_WP_000604524.1_1585	90.685	365	365
WP_004448470.1	lcl|NZ_ANNL01000057.1_cds_WP_000884058.1_1584	96.196	184	185
WP_004448470.1	lcl|NZ_ANNL01000118.1_cds_WP_000351733.1_3361	39.286	140	185
WP_004448459.1	lcl|NZ_ANNL01000057.1_cds_WP_000646240.1_1583	96.657	329	329
WP_004448459.1	lcl|NZ_ANNL01000055.1_cds_WP_000744700.1_1421	32.698	315	329
WP_004448459.1	lcl|NZ_ANNL01000057.1_cds_WP_000723084.1_1516	31.045	335	329
WP_004448459.1	lcl|NZ_ANNL01000115.1_cds_WP_001984071.1_3214	31.270	307	329
WP_004448459.1	lcl|NZ_ANNL01000023.1_cds_WP_000649924.1_661	30.031	323	329
WP_004448459.1	lcl|NZ_ANNL01000015.1_cds_WP_000709512.1_404	29.305	331	329
WP_004448459.1	lcl|NZ_ANNL01000057.1_cds_WP_001067557.1_1580	29.804	255	329
WP_004448459.1	lcl|NZ_ANNL01000115.1_cds_LEP1GSC013_RS01000000127235_3194	31.016	187	329
WP_004448459.1	lcl|NZ_ANNL01000115.1_cds_LEP1GSC013_RS01000000127235_3194	27.632	76	329
WP_004448459.1	lcl|NZ_ANNL01000057.1_cds_WP_000712241.1_1586	25.316	316	329
WP_004448459.1	lcl|NZ_ANNL01000057.1_cds_WP_000475906.1_1533	27.174	276	329
WP_004448459.1	lcl|NZ_ANNL01000094.1_cds_WP_001074785.1_2714	28.302	265	329
