WP_000340715.1	lcl|NZ_AKWS02000046.1_cds_WP_004462903.1_1491	95.349	86	106
WP_004421326.1	lcl|NZ_AKWS02000046.1_cds_WP_004477867.1_1490	92.357	314	314
WP_004421326.1	lcl|NZ_AKWS02000045.1_cds_WP_004461583.1_1766	25.697	323	314
WP_004421326.1	lcl|NZ_AKWS02000046.1_cds_WP_004490069.1_1475	21.661	277	314
WP_004421326.1	lcl|NZ_AKWS02000046.1_cds_WP_004476514.1_1399	23.793	290	314
WP_004421326.1	lcl|NZ_AKWS02000046.1_cds_WP_002178501.1_1452	23.054	334	314
WP_004421326.1	lcl|NZ_AKWS02000053.1_cds_WP_004490254.1_1086	21.649	194	314
WP_004421326.1	lcl|NZ_AKWS02000044.1_cds_WP_004461234.1_1885	24.074	216	314
WP_004448470.1	lcl|NZ_AKWS02000001.1_cds_WP_004460143.1_3787	33.562	146	185
WP_004448459.1	lcl|NZ_AKWS02000046.1_cds_WP_002178501.1_1452	32.738	336	329
WP_004448459.1	lcl|NZ_AKWS02000046.1_cds_WP_004462894.1_1486	31.845	336	329
WP_004448459.1	lcl|NZ_AKWS02000045.1_cds_WP_004461583.1_1766	30.159	315	329
WP_004448459.1	lcl|NZ_AKWS02000046.1_cds_WP_004490069.1_1475	31.104	299	329
WP_004448459.1	lcl|NZ_AKWS02000044.1_cds_WP_004461234.1_1885	32.476	311	329
WP_004448459.1	lcl|NZ_AKWS02000046.1_cds_WP_004476514.1_1399	31.045	335	329
WP_004448459.1	lcl|NZ_AKWS02000013.1_cds_WP_004472946.1_3149	30.650	323	329
WP_004448459.1	lcl|NZ_AKWS02000044.1_cds_WP_004467290.1_1888	29.412	323	329
WP_004448459.1	lcl|NZ_AKWS02000053.1_cds_WP_004490254.1_1086	26.979	341	329
WP_004448459.1	lcl|NZ_AKWS02000063.1_cds_WP_032920079.1_536	25.959	339	329
WP_004448459.1	lcl|NZ_AKWS02000046.1_cds_WP_004477867.1_1490	25.397	315	329
WP_004448459.1	lcl|NZ_AKWS02000058.1_cds_WP_004470510.1_882	27.652	264	329
WP_004448459.1	lcl|NZ_AKWS02000046.1_cds_WP_004490122.1_1431	24.355	349	329
WP_004448459.1	lcl|NZ_AKWS02000063.1_cds_WP_004472818.1_591	28.235	170	329
WP_004448459.1	lcl|NZ_AKWS02000046.1_cds_WP_002178821.1_1465	23.770	244	329
WP_004448459.1	lcl|NZ_AKWS02000045.1_cds_WP_004489949.1_1673	23.333	330	329
WP_004421408.1	lcl|NZ_AKWS02000046.1_cds_WP_004490115.1_1470	30.472	233	267
WP_004421408.1	lcl|NZ_AKWS02000035.1_cds_WP_004474348.1_2136	35.455	110	267
WP_004421408.1	lcl|NZ_AKWS02000046.1_cds_WP_004476528.1_1398	26.842	190	267
WP_004421408.1	lcl|NZ_AKWS02000046.1_cds_WP_000869621.1_1432	21.912	251	267
WP_004421408.1	lcl|NZ_AKWS02000044.1_cds_WP_016754360.1_1856	37.209	86	267
WP_004421408.1	lcl|NZ_AKWS02000053.1_cds_WP_004490253.1_1087	25.389	193	267
WP_004448480.1	lcl|NZ_AKWS02000021.1_cds_WP_004463881.1_2910	27.523	327	510
WP_004448480.1	lcl|NZ_AKWS02000021.1_cds_WP_004460640.1_2909	32.609	92	510
WP_004448480.1	lcl|NZ_AKWS02000021.1_cds_WP_004463881.1_2910	27.523	327	510
WP_004448480.1	lcl|NZ_AKWS02000021.1_cds_WP_004460640.1_2909	32.609	92	510
WP_036062285.1	lcl|NZ_AKWS02000044.1_cds_WP_004461234.1_1885	26.374	273	330
WP_036062285.1	lcl|NZ_AKWS02000046.1_cds_WP_002178501.1_1452	28.063	253	330
WP_036062285.1	lcl|NZ_AKWS02000045.1_cds_WP_004461583.1_1766	28.623	276	330
WP_036062285.1	lcl|NZ_AKWS02000046.1_cds_WP_004490069.1_1475	24.164	269	330
WP_036062285.1	lcl|NZ_AKWS02000046.1_cds_WP_004476514.1_1399	26.048	334	330
WP_036062285.1	lcl|NZ_AKWS02000063.1_cds_WP_032920079.1_536	27.027	222	330
