WP_000340715.1	lcl|NZ_JAIZBK010000002.1_cds_WP_135746496.1_2031	60.256	78	106
WP_004421326.1	lcl|NZ_JAIZBK010000002.1_cds_WP_135746495.1_2032	81.935	310	314
WP_004421326.1	lcl|NZ_JAIZBK010000001.1_cds_WP_135745382.1_1494	27.848	316	314
WP_004421326.1	lcl|NZ_JAIZBK010000001.1_cds_WP_135745407.1_1521	23.148	324	314
WP_004421326.1	lcl|NZ_JAIZBK010000006.1_cds_WP_135743732.1_3464	22.872	188	314
WP_004421326.1	lcl|NZ_JAIZBK010000002.1_cds_WP_238753201.1_2098	22.791	215	314
WP_243817859.1	lcl|NZ_JAIZBK010000002.1_cds_WP_238753116.1_2034	53.315	362	365
WP_004448470.1	lcl|NZ_JAIZBK010000003.1_cds_WP_135744205.1_2473	35.000	140	185
WP_004448459.1	lcl|NZ_JAIZBK010000001.1_cds_WP_135745407.1_1521	31.847	314	329
WP_004448459.1	lcl|NZ_JAIZBK010000002.1_cds_WP_238753201.1_2098	29.341	334	329
WP_004448459.1	lcl|NZ_JAIZBK010000001.1_cds_WP_135744912.1_908	30.744	309	329
WP_004448459.1	lcl|NZ_JAIZBK010000002.1_cds_WP_338127456.1_2076	28.990	307	329
WP_004448459.1	lcl|NZ_JAIZBK010000006.1_cds_WP_135743732.1_3464	29.032	341	329
WP_004448459.1	lcl|NZ_JAIZBK010000001.1_cds_WP_135745055.1_1082	27.864	323	329
WP_004448459.1	lcl|NZ_JAIZBK010000001.1_cds_WP_135745382.1_1494	28.571	301	329
WP_004448459.1	lcl|NZ_JAIZBK010000002.1_cds_WP_238753159.1_2064	28.044	271	329
WP_004448459.1	lcl|NZ_JAIZBK010000002.1_cds_WP_135746495.1_2032	26.266	316	329
WP_004448459.1	lcl|NZ_JAIZBK010000002.1_cds_WP_238753183.1_2083	27.888	251	329
WP_004448459.1	lcl|NZ_JAIZBK010000002.1_cds_WP_238753148.1_2052	23.885	314	329
WP_004448459.1	lcl|NZ_JAIZBK010000001.1_cds_WP_238734906.1_1149	27.888	251	329
WP_004448459.1	lcl|NZ_JAIZBK010000001.1_cds_WP_135745455.1_1575	30.000	170	329
WP_004448459.1	lcl|NZ_JAIZBK010000002.1_cds_WP_238753226.1_2120	25.000	268	329
WP_004448459.1	lcl|NZ_JAIZBK010000002.1_cds_WP_135746455.1_2073	30.968	155	329
WP_004448459.1	lcl|NZ_JAIZBK010000001.1_cds_WP_238752882.1_1857	25.000	180	329
WP_004448459.1	lcl|NZ_JAIZBK010000006.1_cds_WP_208739683.1_3453	24.351	308	329
WP_004448459.1	lcl|NZ_JAIZBK010000002.1_cds_WP_135746444.1_2084	19.444	252	329
WP_004448459.1	lcl|NZ_JAIZBK010000001.1_cds_WP_238734886.1_1141	23.247	271	329
WP_004421408.1	lcl|NZ_JAIZBK010000002.1_cds_WP_238753153.1_2059	24.500	200	267
WP_004421408.1	lcl|NZ_JAIZBK010000002.1_cds_WP_135746453.1_2075	26.068	234	267
WP_004421408.1	lcl|NZ_JAIZBK010000002.1_cds_WP_135746379.1_2181	24.436	266	267
WP_004421408.1	lcl|NZ_JAIZBK010000001.1_cds_WP_135745137.1_1177	36.441	118	267
WP_004421408.1	lcl|NZ_JAIZBK010000001.1_cds_WP_135744998.1_1015	28.977	176	267
WP_004421408.1	lcl|NZ_JAIZBK010000002.1_cds_WP_322113260.1_2099	23.711	194	267
WP_004421408.1	lcl|NZ_JAIZBK010000006.1_cds_WP_238754283.1_3465	27.551	196	267
WP_004448480.1	lcl|NZ_JAIZBK010000003.1_cds_WP_238754012.1_2451	25.000	328	510
WP_004448480.1	lcl|NZ_JAIZBK010000003.1_cds_WP_135744224.1_2450	28.302	106	510
WP_004448480.1	lcl|NZ_JAIZBK010000003.1_cds_WP_238754012.1_2451	25.000	328	510
WP_004448480.1	lcl|NZ_JAIZBK010000003.1_cds_WP_135744224.1_2450	28.302	106	510
WP_036062285.1	lcl|NZ_JAIZBK010000002.1_cds_WP_238753148.1_2052	34.385	317	330
WP_036062285.1	lcl|NZ_JAIZBK010000001.1_cds_WP_135744912.1_908	25.540	278	330
WP_036062285.1	lcl|NZ_JAIZBK010000001.1_cds_WP_238734906.1_1149	28.244	262	330
WP_036062285.1	lcl|NZ_JAIZBK010000001.1_cds_WP_135745407.1_1521	27.174	276	330
WP_036062285.1	lcl|NZ_JAIZBK010000001.1_cds_WP_135745382.1_1494	26.300	327	330
WP_036062285.1	lcl|NZ_JAIZBK010000002.1_cds_WP_238753159.1_2064	26.136	264	330
WP_036062285.1	lcl|NZ_JAIZBK010000001.1_cds_WP_238734886.1_1141	25.095	263	330
WP_036062285.1	lcl|NZ_JAIZBK010000002.1_cds_WP_238753201.1_2098	23.780	328	330
WP_036062285.1	lcl|NZ_JAIZBK010000001.1_cds_WP_238752882.1_1857	30.719	153	330
WP_036062285.1	lcl|NZ_JAIZBK010000006.1_cds_WP_135743732.1_3464	23.102	303	330
WP_036062285.1	lcl|NZ_JAIZBK010000001.1_cds_WP_135745455.1_1575	27.317	205	330
WP_036062285.1	lcl|NZ_JAIZBK010000001.1_cds_WP_135745055.1_1082	28.000	150	330
WP_004448474.1	lcl|NZ_JAIZBK010000002.1_cds_WP_135746435.1_2093	33.429	350	366
WP_004448474.1	lcl|NZ_JAIZBK010000001.1_cds_WP_238734983.1_1211	28.989	376	366
WP_004448474.1	lcl|NZ_JAIZBK010000002.1_cds_WP_238753155.1_2061	40.329	243	366
WP_004448474.1	lcl|NZ_JAIZBK010000002.1_cds_WP_238753120.1_2036	32.507	363	366
WP_004448474.1	lcl|NZ_JAIZBK010000001.1_cds_WP_135743390.1_257	30.618	356	366
WP_004448474.1	lcl|NZ_JAIZBK010000002.1_cds_WP_238753149.1_2053	38.860	193	366
WP_004448474.1	lcl|NZ_JAIZBK010000001.1_cds_WP_238734137.1_604	22.255	337	366
WP_004448477.1	lcl|NZ_JAIZBK010000002.1_cds_WP_135746435.1_2093	35.674	356	367
WP_004448477.1	lcl|NZ_JAIZBK010000002.1_cds_WP_238753155.1_2061	36.131	274	367
WP_004448477.1	lcl|NZ_JAIZBK010000002.1_cds_WP_238753120.1_2036	31.421	366	367
WP_004448477.1	lcl|NZ_JAIZBK010000001.1_cds_WP_135743390.1_257	29.144	374	367
WP_004448477.1	lcl|NZ_JAIZBK010000001.1_cds_WP_238734983.1_1211	29.006	362	367
WP_004448477.1	lcl|NZ_JAIZBK010000002.1_cds_WP_238753149.1_2053	28.746	327	367
WP_004448477.1	lcl|NZ_JAIZBK010000001.1_cds_WP_238734137.1_604	26.611	357	367
WP_004448477.1	lcl|NZ_JAIZBK010000005.1_cds_WP_238778246.1_3160	33.043	115	367
WP_036062289.1	lcl|NZ_JAIZBK010000001.1_cds_WP_135571635.1_656	40.741	243	265
WP_004448469.1	lcl|NZ_JAIZBK010000001.1_cds_WP_135745604.1_1751	34.516	310	310
WP_004448469.1	lcl|NZ_JAIZBK010000005.1_cds_WP_238840040.1_3232	29.836	305	310
WP_004448469.1	lcl|NZ_JAIZBK010000003.1_cds_WP_238753884.1_2536	23.194	263	310
WP_004448469.1	lcl|NZ_JAIZBK010000001.1_cds_WP_135745604.1_1751	34.516	310	310
WP_004448469.1	lcl|NZ_JAIZBK010000005.1_cds_WP_238840040.1_3232	29.836	305	310
WP_004448469.1	lcl|NZ_JAIZBK010000003.1_cds_WP_238753884.1_2536	23.194	263	310
WP_004448460.1	lcl|NZ_JAIZBK010000005.1_cds_WP_135745911.1_3207	41.667	60	140
WP_004448464.1	lcl|NZ_JAIZBK010000003.1_cds_WP_238753863.1_2558	31.959	97	221
WP_004448464.1	lcl|NZ_JAIZBK010000006.1_cds_WP_238754055.1_3657	28.283	99	221
WP_004421412.1	lcl|NZ_JAIZBK010000001.1_cds_WP_238735060.1_1272	31.788	151	177
