WP_000340715.1	lcl|NZ_AHMF02000122.1_cds_WP_000340715.1_365	100.000	86	106
WP_004421326.1	lcl|NZ_AHMF02000122.1_cds_WP_004428880.1_366	100.000	311	314
WP_004421326.1	lcl|NZ_AHMF02000122.1_cds_WP_002178756.1_370	23.871	310	314
WP_004421326.1	lcl|NZ_AHMF02000034.1_cds_WP_004428772.1_3304	25.000	324	314
WP_004421326.1	lcl|NZ_AHMF02000056.1_cds_WP_004430563.1_2670	23.103	290	314
WP_004421326.1	lcl|NZ_AHMF02000122.1_cds_WP_036068182.1_379	21.583	278	314
WP_004421326.1	lcl|NZ_AHMF02000091.1_cds_WP_002178501.1_1633	23.054	334	314
WP_004421326.1	lcl|NZ_AHMF02000081.1_cds_WP_004439553.1_1970	22.182	275	314
WP_004448470.1	lcl|NZ_AHMF02000111.1_cds_WP_002178322.1_817	39.286	140	185
WP_004448459.1	lcl|NZ_AHMF02000091.1_cds_WP_002178501.1_1633	32.738	336	329
WP_004448459.1	lcl|NZ_AHMF02000122.1_cds_WP_002178756.1_370	30.372	349	329
WP_004448459.1	lcl|NZ_AHMF02000034.1_cds_WP_004428772.1_3304	31.746	315	329
WP_004448459.1	lcl|NZ_AHMF02000056.1_cds_WP_004430563.1_2670	31.343	335	329
WP_004448459.1	lcl|NZ_AHMF02000122.1_cds_WP_036068182.1_379	31.104	299	329
WP_004448459.1	lcl|NZ_AHMF02000081.1_cds_WP_004439553.1_1970	32.154	311	329
WP_004448459.1	lcl|NZ_AHMF02000034.1_cds_WP_004426761.1_3149	29.375	320	329
WP_004448459.1	lcl|NZ_AHMF02000074.1_cds_WP_002148036.1_2175	29.721	323	329
WP_004448459.1	lcl|NZ_AHMF02000059.1_cds_WP_004429771.1_2504	28.159	277	329
WP_004448459.1	lcl|NZ_AHMF02000122.1_cds_WP_004428880.1_366	24.843	318	329
WP_004448459.1	lcl|NZ_AHMF02000091.1_cds_WP_004428900.1_1614	24.789	355	329
WP_004448459.1	lcl|NZ_AHMF02000099.1_cds_WP_004428300.1_1272	27.612	268	329
WP_004448459.1	lcl|NZ_AHMF02000013.1_cds_WP_004432019.1_3862	25.620	242	329
WP_004448459.1	lcl|NZ_AHMF02000122.1_cds_WP_004428883.1_389	23.770	244	329
WP_004448459.1	lcl|NZ_AHMF02000113.1_cds_WP_016560102.1_676	28.906	128	329
WP_004421408.1	lcl|NZ_AHMF02000122.1_cds_WP_002178459.1_384	30.472	233	267
WP_004421408.1	lcl|NZ_AHMF02000056.1_cds_WP_004430538.1_2669	26.984	189	267
WP_004421408.1	lcl|NZ_AHMF02000059.1_cds_WP_004422352.1_2531	33.858	127	267
WP_004421408.1	lcl|NZ_AHMF02000091.1_cds_WP_002178723.1_1615	21.912	251	267
WP_004421408.1	lcl|NZ_AHMF02000077.1_cds_WP_004427587.1_2133	36.047	86	267
WP_004448480.1	lcl|NZ_AHMF02000001.1_cds_WP_004430762.1_4207	28.000	325	510
WP_004448480.1	lcl|NZ_AHMF02000001.1_cds_WP_002148203.1_4208	30.435	92	510
WP_004448480.1	lcl|NZ_AHMF02000001.1_cds_WP_004430762.1_4207	28.000	325	510
WP_004448480.1	lcl|NZ_AHMF02000001.1_cds_WP_002148203.1_4208	30.435	92	510
WP_036062285.1	lcl|NZ_AHMF02000091.1_cds_WP_002178501.1_1633	28.063	253	330
WP_036062285.1	lcl|NZ_AHMF02000081.1_cds_WP_004439553.1_1970	26.199	271	330
WP_036062285.1	lcl|NZ_AHMF02000122.1_cds_WP_036068182.1_379	24.632	272	330
WP_036062285.1	lcl|NZ_AHMF02000056.1_cds_WP_004430563.1_2670	25.145	346	330
WP_036062285.1	lcl|NZ_AHMF02000034.1_cds_WP_004428772.1_3304	27.899	276	330
WP_036062285.1	lcl|NZ_AHMF02000013.1_cds_WP_004432019.1_3862	28.395	243	330
WP_036062285.1	lcl|NZ_AHMF02000122.1_cds_WP_002178756.1_370	25.000	256	330
WP_036062285.1	lcl|NZ_AHMF02000122.1_cds_WP_004428883.1_389	29.688	128	330
WP_036062285.1	lcl|NZ_AHMF02000034.1_cds_WP_004426761.1_3149	29.412	255	330
WP_036062285.1	lcl|NZ_AHMF02000059.1_cds_WP_004429771.1_2504	26.457	223	330
WP_036062285.1	lcl|NZ_AHMF02000099.1_cds_WP_004428300.1_1272	28.387	155	330
WP_004448474.1	lcl|NZ_AHMF02000055.1_cds_WP_004428839.1_2691	35.530	349	366
WP_004448474.1	lcl|NZ_AHMF02000056.1_cds_WP_016559403.1_2676	33.235	340	366
WP_004448474.1	lcl|NZ_AHMF02000091.1_cds_WP_004428906.1_1631	31.593	383	366
WP_004448474.1	lcl|NZ_AHMF02000059.1_cds_WP_004429381.1_2526	27.249	378	366
WP_004448474.1	lcl|NZ_AHMF02000091.1_cds_WP_004428841.1_1632	27.945	365	366
WP_004448474.1	lcl|NZ_AHMF02000087.1_cds_WP_016559787.1_1742	30.641	359	366
WP_004448474.1	lcl|NZ_AHMF02000122.1_cds_WP_004428891.1_380	25.344	363	366
WP_004448474.1	lcl|NZ_AHMF02000113.1_cds_WP_036034116.1_691	32.632	190	366
WP_004448477.1	lcl|NZ_AHMF02000055.1_cds_WP_004428839.1_2691	37.047	359	367
WP_004448477.1	lcl|NZ_AHMF02000056.1_cds_WP_016559403.1_2676	36.103	349	367
WP_004448477.1	lcl|NZ_AHMF02000087.1_cds_WP_016559787.1_1742	31.383	376	367
WP_004448477.1	lcl|NZ_AHMF02000091.1_cds_WP_004428841.1_1632	30.997	371	367
WP_004448477.1	lcl|NZ_AHMF02000091.1_cds_WP_004428906.1_1631	31.302	361	367
WP_004448477.1	lcl|NZ_AHMF02000059.1_cds_WP_004429381.1_2526	29.333	375	367
WP_004448477.1	lcl|NZ_AHMF02000122.1_cds_WP_004428891.1_380	26.567	335	367
WP_004448477.1	lcl|NZ_AHMF02000113.1_cds_WP_036034116.1_691	24.377	361	367
WP_036062289.1	lcl|NZ_AHMF02000039.1_cds_WP_004425075.1_2935	45.344	247	265
WP_004448469.1	lcl|NZ_AHMF02000083.1_cds_WP_016559742.1_1856	36.149	296	310
WP_004448469.1	lcl|NZ_AHMF02000094.1_cds_WP_004426701.1_1374	25.172	290	310
WP_004448469.1	lcl|NZ_AHMF02000111.1_cds_WP_004433341.1_891	27.068	133	310
WP_004448469.1	lcl|NZ_AHMF02000083.1_cds_WP_016559742.1_1856	36.149	296	310
WP_004448469.1	lcl|NZ_AHMF02000094.1_cds_WP_004426701.1_1374	25.172	290	310
WP_004448469.1	lcl|NZ_AHMF02000111.1_cds_WP_004433341.1_891	27.068	133	310
WP_004448460.1	lcl|NZ_AHMF02000117.1_cds_WP_004426005.1_448	42.857	56	140
WP_004448464.1	lcl|NZ_AHMF02000028.1_cds_WP_004431569.1_3398	29.358	109	221
WP_004448464.1	lcl|NZ_AHMF02000034.1_cds_WP_004427848.1_3275	28.205	78	221
WP_004448464.1	lcl|NZ_AHMF02000056.1_cds_WP_004430550.1_2684	25.806	93	221
WP_243817858.1	lcl|NZ_AHMF02000094.1_cds_WP_157226946.1_1372	91.489	47	47
WP_243817858.1	lcl|NZ_AHMF02000045.1_cds_WP_329601330.1_2821	89.362	47	47
WP_243817858.1	lcl|NZ_AHMF02000080.1_cds_WP_230489874.1_1985	86.667	45	47
WP_243817858.1	lcl|NZ_AHMF02000100.1_cds_WP_157226957.1_1157	68.085	47	47
WP_243817858.1	lcl|NZ_AHMF02000081.1_cds_WP_082292292.1_1897	65.957	47	47
WP_243817858.1	lcl|NZ_AHMF02000043.1_cds_WP_230489814.1_2886	87.097	31	47
WP_243817858.1	lcl|NZ_AHMF02000087.1_cds_WP_036068760.1_1718	70.370	27	47
WP_243817858.1	lcl|NZ_AHMF02000087.1_cds_WP_036068760.1_1718	100.000	12	47
WP_243817858.1	lcl|NZ_AHMF02000099.1_cds_WP_155717796.1_1299	45.238	42	47
WP_232724681.1	lcl|NZ_AHMF02000080.1_cds_WP_230489874.1_1985	78.947	19	115
WP_232724681.1	lcl|NZ_AHMF02000094.1_cds_WP_157226946.1_1372	83.333	18	115
WP_232724681.1	lcl|NZ_AHMF02000045.1_cds_WP_329601330.1_2821	93.333	15	115
WP_004421412.1	lcl|NZ_AHMF02000034.1_cds_WP_004427878.1_3269	34.848	132	177
WP_004448479.1	lcl|NZ_AHMF02000091.1_cds_WP_004428874.1_1617	28.133	391	406
WP_004448479.1	lcl|NZ_AHMF02000028.1_cds_WP_004421166.1_3399	26.923	208	406
WP_004448466.1	lcl|NZ_AHMF02000091.1_cds_WP_004428841.1_1632	31.250	368	361
WP_004448466.1	lcl|NZ_AHMF02000059.1_cds_WP_004429381.1_2526	29.474	380	361
WP_004448466.1	lcl|NZ_AHMF02000091.1_cds_WP_004428906.1_1631	30.287	383	361
WP_004448466.1	lcl|NZ_AHMF02000055.1_cds_WP_004428839.1_2691	31.373	357	361
WP_004448466.1	lcl|NZ_AHMF02000056.1_cds_WP_016559403.1_2676	33.333	255	361
WP_004448466.1	lcl|NZ_AHMF02000113.1_cds_WP_036034116.1_691	26.016	369	361
WP_004448466.1	lcl|NZ_AHMF02000122.1_cds_WP_004428891.1_380	28.739	341	361
WP_004448466.1	lcl|NZ_AHMF02000087.1_cds_WP_016559787.1_1742	31.250	208	361
