WP_000340715.1	lcl|NZ_JADHZI010000006.1_cds_WP_002725873.1_2913	91.860	86	106
WP_004421326.1	lcl|NZ_JADHZI010000006.1_cds_WP_002733579.1_2914	91.401	314	314
WP_004421326.1	lcl|NZ_JADHZI010000006.1_cds_WP_002733534.1_2917	25.746	268	314
WP_004421326.1	lcl|NZ_JADHZI010000017.1_cds_WP_002722638.1_626	23.385	325	314
WP_004421326.1	lcl|NZ_JADHZI010000006.1_cds_WP_002740024.1_3008	24.138	290	314
WP_004421326.1	lcl|NZ_JADHZI010000028.1_cds_WP_002743770.1_1337	22.941	170	314
WP_004421326.1	lcl|NZ_JADHZI010000007.1_cds_WP_002728309.1_3199	24.759	311	314
WP_004421326.1	lcl|NZ_JADHZI010000006.1_cds_WP_016749081.1_2946	25.658	152	314
WP_243817859.1	lcl|NZ_JADHZI010000006.1_cds_WP_026054882.1_2915	86.849	365	365
WP_004448470.1	lcl|NZ_JADHZI010000006.1_cds_WP_002733646.1_2916	95.628	183	185
WP_004448470.1	lcl|NZ_JADHZI010000003.1_cds_WP_002721790.1_2031	35.616	146	185
WP_004448459.1	lcl|NZ_JADHZI010000006.1_cds_WP_002733534.1_2917	95.745	329	329
WP_004448459.1	lcl|NZ_JADHZI010000017.1_cds_WP_002722638.1_626	30.794	315	329
WP_004448459.1	lcl|NZ_JADHZI010000006.1_cds_WP_002740024.1_3008	31.343	335	329
WP_004448459.1	lcl|NZ_JADHZI010000007.1_cds_WP_002728309.1_3199	30.547	311	329
WP_004448459.1	lcl|NZ_JADHZI010000007.1_cds_WP_002728316.1_3196	29.003	331	329
WP_004448459.1	lcl|NZ_JADHZI010000077.1_cds_WP_002741146.1_3080	29.781	319	329
WP_004448459.1	lcl|NZ_JADHZI010000028.1_cds_WP_002743770.1_1337	27.273	341	329
WP_004448459.1	lcl|NZ_JADHZI010000006.1_cds_WP_002733638.1_2954	27.536	345	329
WP_004448459.1	lcl|NZ_JADHZI010000006.1_cds_WP_002733546.1_2983	26.296	270	329
WP_004448459.1	lcl|NZ_JADHZI010000006.1_cds_WP_002740721.1_2920	28.990	307	329
WP_004448459.1	lcl|NZ_JADHZI010000008.1_cds_WP_002732331.1_3231	26.254	339	329
WP_004448459.1	lcl|NZ_JADHZI010000006.1_cds_WP_002733579.1_2914	27.309	249	329
WP_004448459.1	lcl|NZ_JADHZI010000006.1_cds_WP_002744551.1_2948	29.259	270	329
WP_004448459.1	lcl|NZ_JADHZI010000006.1_cds_WP_002733698.1_2991	27.174	276	329
WP_004448459.1	lcl|NZ_JADHZI010000006.1_cds_WP_016749081.1_2946	23.344	317	329
WP_004448459.1	lcl|NZ_JADHZI010000060.1_cds_WP_002740236.1_2754	26.592	267	329
WP_004448459.1	lcl|NZ_JADHZI010000004.1_cds_WP_002721725.1_2324	24.107	336	329
WP_004448459.1	lcl|NZ_JADHZI010000004.1_cds_WP_002739935.1_2412	28.235	170	329
WP_004448459.1	lcl|NZ_JADHZI010000006.1_cds_WP_002733757.1_2981	29.121	182	329
WP_004421408.1	lcl|NZ_JADHZI010000006.1_cds_WP_002733627.1_2918	94.007	267	267
WP_004421408.1	lcl|NZ_JADHZI010000006.1_cds_WP_002740926.1_2959	26.178	191	267
WP_004421408.1	lcl|NZ_JADHZI010000006.1_cds_WP_002738295.1_2980	25.481	208	267
WP_004421408.1	lcl|NZ_JADHZI010000006.1_cds_WP_002727921.1_3009	26.984	189	267
WP_004421408.1	lcl|NZ_JADHZI010000051.1_cds_WP_002729040.1_2460	32.727	110	267
WP_004421408.1	lcl|NZ_JADHZI010000002.1_cds_WP_002766579.1_1520	37.209	86	267
WP_004421408.1	lcl|NZ_JADHZI010000028.1_cds_WP_002729513.1_1336	24.868	189	267
WP_004448480.1	lcl|NZ_JADHZI010000006.1_cds_WP_002740779.1_2919	95.882	510	510
WP_004448480.1	lcl|NZ_JADHZI010000010.1_cds_WP_002728536.1_39	27.134	328	510
WP_004448480.1	lcl|NZ_JADHZI010000010.1_cds_WP_002728534.1_40	31.111	90	510
WP_004448480.1	lcl|NZ_JADHZI010000006.1_cds_WP_002740779.1_2919	95.882	510	510
WP_004448480.1	lcl|NZ_JADHZI010000010.1_cds_WP_002728536.1_39	27.134	328	510
WP_004448480.1	lcl|NZ_JADHZI010000010.1_cds_WP_002728534.1_40	31.111	90	510
WP_036062285.1	lcl|NZ_JADHZI010000006.1_cds_WP_002740721.1_2920	95.455	330	330
WP_036062285.1	lcl|NZ_JADHZI010000007.1_cds_WP_002728309.1_3199	27.106	273	330
WP_036062285.1	lcl|NZ_JADHZI010000006.1_cds_WP_002733534.1_2917	29.316	307	330
WP_036062285.1	lcl|NZ_JADHZI010000006.1_cds_WP_002744551.1_2948	27.491	291	330
WP_036062285.1	lcl|NZ_JADHZI010000006.1_cds_WP_002740024.1_3008	26.266	316	330
WP_036062285.1	lcl|NZ_JADHZI010000017.1_cds_WP_002722638.1_626	28.159	277	330
WP_036062285.1	lcl|NZ_JADHZI010000006.1_cds_WP_016749081.1_2946	29.864	221	330
WP_036062285.1	lcl|NZ_JADHZI010000008.1_cds_WP_002732331.1_3231	26.577	222	330
WP_036062285.1	lcl|NZ_JADHZI010000004.1_cds_WP_002721725.1_2324	25.403	248	330
WP_036062285.1	lcl|NZ_JADHZI010000077.1_cds_WP_002741146.1_3080	29.268	287	330
WP_036062285.1	lcl|NZ_JADHZI010000006.1_cds_WP_002733546.1_2983	25.000	268	330
WP_036062285.1	lcl|NZ_JADHZI010000006.1_cds_WP_002733638.1_2954	23.958	288	330
WP_036062285.1	lcl|NZ_JADHZI010000028.1_cds_WP_002743770.1_1337	24.648	142	330
WP_036062285.1	lcl|NZ_JADHZI010000006.1_cds_WP_002733579.1_2914	22.910	323	330
WP_036062285.1	lcl|NZ_JADHZI010000004.1_cds_WP_002739935.1_2412	26.014	296	330
WP_036062285.1	lcl|NZ_JADHZI010000060.1_cds_WP_002740236.1_2754	25.926	243	330
WP_036062285.1	lcl|NZ_JADHZI010000037.1_cds_WP_002739707.1_1812	25.781	128	330
WP_004448474.1	lcl|NZ_JADHZI010000006.1_cds_WP_002740826.1_2921	96.721	366	366
WP_004448474.1	lcl|NZ_JADHZI010000006.1_cds_WP_002740861.1_2922	39.891	366	366
WP_004448474.1	lcl|NZ_JADHZI010000006.1_cds_WP_002733737.1_2942	33.616	354	366
WP_004448474.1	lcl|NZ_JADHZI010000006.1_cds_WP_002740294.1_3002	33.140	344	366
WP_004448474.1	lcl|NZ_JADHZI010000051.1_cds_WP_002728994.1_2466	27.778	378	366
WP_004448474.1	lcl|NZ_JADHZI010000007.1_cds_WP_002738884.1_3151	29.805	359	366
WP_004448474.1	lcl|NZ_JADHZI010000006.1_cds_WP_002733599.1_2955	26.536	358	366
WP_004448474.1	lcl|NZ_JADHZI010000008.1_cds_WP_002724641.1_3232	32.086	187	366
WP_004448477.1	lcl|NZ_JADHZI010000006.1_cds_WP_002740861.1_2922	97.548	367	367
WP_004448477.1	lcl|NZ_JADHZI010000006.1_cds_WP_002740826.1_2921	40.000	365	367
WP_004448477.1	lcl|NZ_JADHZI010000006.1_cds_WP_002733737.1_2942	40.111	359	367
WP_004448477.1	lcl|NZ_JADHZI010000006.1_cds_WP_002740294.1_3002	36.314	369	367
WP_004448477.1	lcl|NZ_JADHZI010000007.1_cds_WP_002738884.1_3151	33.858	381	367
WP_004448477.1	lcl|NZ_JADHZI010000051.1_cds_WP_002728994.1_2466	30.319	376	367
WP_004448477.1	lcl|NZ_JADHZI010000006.1_cds_WP_002733599.1_2955	30.226	354	367
WP_004448477.1	lcl|NZ_JADHZI010000008.1_cds_WP_002724641.1_3232	25.485	361	367
WP_004448462.1	lcl|NZ_JADHZI010000006.1_cds_WP_002740729.1_2923	92.279	544	544
WP_004448462.1	lcl|NZ_JADHZI010000006.1_cds_WP_002740729.1_2923	92.279	544	544
WP_036062289.1	lcl|NZ_JADHZI010000006.1_cds_WP_002740998.1_2924	90.943	265	265
WP_036062289.1	lcl|NZ_JADHZI010000002.1_cds_WP_002742191.1_1551	43.725	247	265
WP_004448469.1	lcl|NZ_JADHZI010000006.1_cds_WP_032853071.1_2925	94.839	310	310
WP_004448469.1	lcl|NZ_JADHZI010000035.1_cds_WP_002741402.1_1765	36.184	304	310
WP_004448469.1	lcl|NZ_JADHZI010000019.1_cds_WP_002727287.1_735	26.897	290	310
WP_004448469.1	lcl|NZ_JADHZI010000003.1_cds_WP_002727177.1_1978	28.571	133	310
WP_004448469.1	lcl|NZ_JADHZI010000006.1_cds_WP_032853071.1_2925	94.839	310	310
WP_004448469.1	lcl|NZ_JADHZI010000035.1_cds_WP_002741402.1_1765	36.184	304	310
WP_004448469.1	lcl|NZ_JADHZI010000019.1_cds_WP_002727287.1_735	26.897	290	310
WP_004448469.1	lcl|NZ_JADHZI010000003.1_cds_WP_002727177.1_1978	28.571	133	310
WP_004448471.1	lcl|NZ_JADHZI010000006.1_cds_WP_002740848.1_2926	95.833	264	264
WP_004421278.1	lcl|NZ_JADHZI010000006.1_cds_WP_032853450.1_2927	95.385	130	130
WP_004448460.1	lcl|NZ_JADHZI010000006.1_cds_WP_004777167.1_2928	95.652	138	140
WP_004448460.1	lcl|NZ_JADHZI010000019.1_cds_WP_026054147.1_744	40.000	60	140
WP_004448464.1	lcl|NZ_JADHZI010000006.1_cds_WP_002740917.1_2929	96.833	221	221
WP_004448464.1	lcl|NZ_JADHZI010000017.1_cds_WP_011671435.1_597	26.923	78	221
WP_004448464.1	lcl|NZ_JADHZI010000039.1_cds_WP_002727076.1_1890	28.037	107	221
WP_232724681.1	lcl|NZ_JADHZI010000006.1_cds_ISU66_RS17100_2930	80.435	92	115
WP_243817857.1	lcl|NZ_JADHZI010000006.1_cds_ISU66_RS17100_2930	83.333	42	59
WP_004421412.1	lcl|NZ_JADHZI010000017.1_cds_WP_002727846.1_591	32.576	132	177
WP_004448479.1	lcl|NZ_JADHZI010000006.1_cds_WP_002740977.1_2941	33.161	386	406
WP_004448479.1	lcl|NZ_JADHZI010000069.1_cds_WP_016749152.1_2897	27.602	221	406
WP_004448479.1	lcl|NZ_JADHZI010000039.1_cds_WP_002740458.1_1891	23.364	214	406
WP_004448466.1	lcl|NZ_JADHZI010000006.1_cds_WP_002740861.1_2922	41.485	229	361
WP_004448466.1	lcl|NZ_JADHZI010000051.1_cds_WP_002728994.1_2466	30.343	379	361
WP_004448466.1	lcl|NZ_JADHZI010000006.1_cds_WP_002733737.1_2942	32.781	302	361
WP_004448466.1	lcl|NZ_JADHZI010000006.1_cds_WP_002740826.1_2921	31.476	359	361
WP_004448466.1	lcl|NZ_JADHZI010000006.1_cds_WP_002740294.1_3002	28.099	363	361
WP_004448466.1	lcl|NZ_JADHZI010000006.1_cds_WP_002733599.1_2955	29.282	362	361
WP_004448466.1	lcl|NZ_JADHZI010000008.1_cds_WP_002724641.1_3232	25.203	369	361
WP_004448466.1	lcl|NZ_JADHZI010000007.1_cds_WP_002738884.1_3151	30.400	250	361
WP_004448475.1	lcl|NZ_JADHZI010000006.1_cds_WP_002740804.1_2938	29.377	337	399
WP_004448468.1	lcl|NZ_JADHZI010000006.1_cds_WP_002740804.1_2938	26.506	249	516
