WP_000340715.1	lcl|NZ_JQQL01000090.1_cds_WP_000340715.1_1995	100.000	86	106
WP_004421326.1	lcl|NZ_JQQL01000090.1_cds_WP_017852651.1_1994	92.258	310	314
WP_004421326.1	lcl|NZ_JQQL01000079.1_cds_WP_017850690.1_1770	22.997	287	314
WP_004421326.1	lcl|NZ_JQQL01000005.1_cds_WP_061285444.1_139	23.780	328	314
WP_004421326.1	lcl|NZ_JQQL01000016.1_cds_WP_000723094.1_428	23.264	288	314
WP_004421326.1	lcl|NZ_JQQL01000079.1_cds_WP_061285904.1_1772	21.967	305	314
WP_004448470.1	lcl|NZ_JQQL01000053.1_cds_WP_000351733.1_1326	39.286	140	185
WP_004448470.1	lcl|NZ_JQQL01000079.1_cds_WP_017850671.1_1753	34.463	177	185
WP_004448459.1	lcl|NZ_JQQL01000005.1_cds_WP_061285444.1_139	33.016	315	329
WP_004448459.1	lcl|NZ_JQQL01000079.1_cds_WP_017850690.1_1770	31.464	321	329
WP_004448459.1	lcl|NZ_JQQL01000016.1_cds_WP_000723094.1_428	30.746	335	329
WP_004448459.1	lcl|NZ_JQQL01000054.1_cds_WP_001984071.1_1354	31.270	307	329
WP_004448459.1	lcl|NZ_JQQL01000079.1_cds_WP_061285904.1_1772	30.492	305	329
WP_004448459.1	lcl|NZ_JQQL01000036.1_cds_WP_017852211.1_829	29.595	321	329
WP_004448459.1	lcl|NZ_JQQL01000311.1_cds_WP_061286539.1_3924	29.102	323	329
WP_004448459.1	lcl|NZ_JQQL01000054.1_cds_WP_000688696.1_1374	29.197	274	329
WP_004448459.1	lcl|NZ_JQQL01000090.1_cds_WP_017852651.1_1994	24.528	318	329
WP_004448459.1	lcl|NZ_JQQL01000079.1_cds_WP_061285905.1_1774	27.174	276	329
WP_004448459.1	lcl|NZ_JQQL01000092.1_cds_WP_061285996.1_2017	28.302	265	329
WP_004448459.1	lcl|NZ_JQQL01000070.1_cds_WP_061285867.1_1631	25.602	332	329
WP_004448459.1	lcl|NZ_JQQL01000072.1_cds_WP_017852840.1_1661	31.250	128	329
WP_004421408.1	lcl|NZ_JQQL01000079.1_cds_WP_017850691.1_1771	26.423	246	267
WP_004421408.1	lcl|NZ_JQQL01000016.1_cds_WP_000842260.1_427	26.842	190	267
WP_004421408.1	lcl|NZ_JQQL01000049.1_cds_WP_017852335.1_1103	33.636	110	267
WP_004421408.1	lcl|NZ_JQQL01000062.1_cds_WP_017852500.1_1507	33.333	102	267
WP_004448480.1	lcl|NZ_JQQL01000186.1_cds_WP_000291586.1_3254	27.077	325	510
WP_004448480.1	lcl|NZ_JQQL01000186.1_cds_WP_000364507.1_3255	31.111	90	510
WP_004448480.1	lcl|NZ_JQQL01000186.1_cds_WP_000291586.1_3254	27.077	325	510
WP_004448480.1	lcl|NZ_JQQL01000186.1_cds_WP_000364507.1_3255	31.111	90	510
WP_036062285.1	lcl|NZ_JQQL01000079.1_cds_WP_017850690.1_1770	24.176	273	330
WP_036062285.1	lcl|NZ_JQQL01000054.1_cds_WP_001984071.1_1354	25.368	272	330
WP_036062285.1	lcl|NZ_JQQL01000005.1_cds_WP_061285444.1_139	25.949	316	330
