WP_000340715.1	lcl|NZ_AHPT01000133.1_cds_WP_000340715.1_1727	100.000	86	106
WP_004421326.1	lcl|NZ_AHPT01000133.1_cds_WP_000712240.1_1726	93.949	314	314
WP_004421326.1	lcl|NZ_AHPT01000047.1_cds_WP_000744700.1_3237	25.926	324	314
WP_004421326.1	lcl|NZ_AHPT01000133.1_cds_WP_000646251.1_1723	26.119	268	314
WP_004421326.1	lcl|NZ_AHPT01000133.1_cds_WP_000600886.1_1695	26.425	193	314
WP_004421326.1	lcl|NZ_AHPT01000068.1_cds_WP_000723084.1_2752	23.264	288	314
WP_004421326.1	lcl|NZ_AHPT01000133.1_cds_WP_000025488.1_1701	22.601	323	314
WP_004421326.1	lcl|NZ_AHPT01000133.1_cds_WP_001067556.1_1720	25.000	328	314
WP_243817859.1	lcl|NZ_AHPT01000133.1_cds_WP_000604524.1_1725	90.685	365	365
WP_004448470.1	lcl|NZ_AHPT01000133.1_cds_WP_000884057.1_1724	95.652	184	185
WP_004448470.1	lcl|NZ_AHPT01000176.1_cds_WP_000351733.1_792	39.286	140	185
WP_004448459.1	lcl|NZ_AHPT01000133.1_cds_WP_000646251.1_1723	96.657	329	329
WP_004448459.1	lcl|NZ_AHPT01000047.1_cds_WP_000744700.1_3237	32.698	315	329
WP_004448459.1	lcl|NZ_AHPT01000133.1_cds_WP_000600886.1_1695	31.962	316	329
WP_004448459.1	lcl|NZ_AHPT01000068.1_cds_WP_000723084.1_2752	31.045	335	329
WP_004448459.1	lcl|NZ_AHPT01000056.1_cds_WP_001984071.1_2946	31.270	307	329
WP_004448459.1	lcl|NZ_AHPT01000129.1_cds_WP_000649927.1_1882	30.031	323	329
WP_004448459.1	lcl|NZ_AHPT01000253.1_cds_WP_000709512.1_195	29.305	331	329
WP_004448459.1	lcl|NZ_AHPT01000133.1_cds_WP_000601375.1_1666	25.333	300	329
WP_004448459.1	lcl|NZ_AHPT01000056.1_cds_WP_000688700.1_2926	28.832	274	329
WP_004448459.1	lcl|NZ_AHPT01000133.1_cds_WP_001067556.1_1720	29.804	255	329
WP_004448459.1	lcl|NZ_AHPT01000133.1_cds_WP_000025488.1_1701	24.451	319	329
WP_004448459.1	lcl|NZ_AHPT01000133.1_cds_WP_000707057.1_1699	28.519	270	329
WP_004448459.1	lcl|NZ_AHPT01000133.1_cds_WP_000712240.1_1726	25.316	316	329
WP_004448459.1	lcl|NZ_AHPT01000133.1_cds_WP_000475906.1_1656	27.174	276	329
WP_004448459.1	lcl|NZ_AHPT01000127.1_cds_WP_001074785.1_1929	28.302	265	329
WP_004448459.1	lcl|NZ_AHPT01000124.1_cds_WP_001003550.1_2074	25.225	333	329
WP_004448459.1	lcl|NZ_AHPT01000133.1_cds_WP_000487324.1_1668	27.914	326	329
WP_004421408.1	lcl|NZ_AHPT01000133.1_cds_WP_000774258.1_1722	94.382	267	267
WP_004421408.1	lcl|NZ_AHPT01000133.1_cds_WP_000859505.1_1669	27.885	208	267
WP_004421408.1	lcl|NZ_AHPT01000133.1_cds_WP_000800436.1_1690	27.225	191	267
WP_004421408.1	lcl|NZ_AHPT01000068.1_cds_WP_000842260.1_2751	26.842	190	267
WP_004421408.1	lcl|NZ_AHPT01000173.1_cds_WP_000667727.1_814	33.636	110	267
WP_004421408.1	lcl|NZ_AHPT01000158.1_cds_WP_000805358.1_1138	33.333	102	267
WP_004448480.1	lcl|NZ_AHPT01000133.1_cds_WP_000602735.1_1721	95.490	510	510
WP_004448480.1	lcl|NZ_AHPT01000009.1_cds_WP_000291595.1_3721	27.385	325	510
WP_004448480.1	lcl|NZ_AHPT01000009.1_cds_WP_000364507.1_3720	31.111	90	510
WP_004448480.1	lcl|NZ_AHPT01000133.1_cds_WP_000602735.1_1721	95.490	510	510
WP_004448480.1	lcl|NZ_AHPT01000009.1_cds_WP_000291595.1_3721	27.385	325	510
