WP_000340715.1	lcl|NZ_JQPR01000001.1_cds_WP_000340713.1_1	95.349	86	106
WP_004421326.1	lcl|NZ_JQPR01000001.1_cds_WP_000412665.1_2	98.071	311	314
WP_004421326.1	lcl|NZ_JQPR01000001.1_cds_WP_000699347.1_6	23.871	310	314
WP_004421326.1	lcl|NZ_JQPR01000039.1_cds_WP_000744700.1_1205	25.926	324	314
WP_004421326.1	lcl|NZ_JQPR01000001.1_cds_WP_000723077.1_15	21.300	277	314
WP_004421326.1	lcl|NZ_JQPR01000181.1_cds_WP_000723090.1_3304	22.917	288	314
WP_004421326.1	lcl|NZ_JQPR01000001.1_cds_WP_001168408.1_40	23.054	334	314
WP_004448470.1	lcl|NZ_JQPR01000067.1_cds_WP_000351733.1_1770	39.286	140	185
WP_004448459.1	lcl|NZ_JQPR01000001.1_cds_WP_001168408.1_40	32.440	336	329
WP_004448459.1	lcl|NZ_JQPR01000039.1_cds_WP_000744700.1_1205	32.698	315	329
WP_004448459.1	lcl|NZ_JQPR01000001.1_cds_WP_000699347.1_6	30.372	349	329
WP_004448459.1	lcl|NZ_JQPR01000181.1_cds_WP_000723090.1_3304	30.448	335	329
WP_004448459.1	lcl|NZ_JQPR01000001.1_cds_WP_000723077.1_15	31.104	299	329
WP_004448459.1	lcl|NZ_JQPR01000029.1_cds_WP_001984071.1_904	31.270	307	329
WP_004448459.1	lcl|NZ_JQPR01000023.1_cds_WP_000649923.1_636	30.031	323	329
WP_004448459.1	lcl|NZ_JQPR01000330.1_cds_WP_000709511.1_4024	29.305	331	329
WP_004448459.1	lcl|NZ_JQPR01000029.1_cds_WP_000688695.1_884	29.197	274	329
WP_004448459.1	lcl|NZ_JQPR01000001.1_cds_WP_000412665.1_2	25.157	318	329
WP_004448459.1	lcl|NZ_JQPR01000001.1_cds_WP_000377752.1_61	25.070	355	329
WP_004448459.1	lcl|NZ_JQPR01000014.1_cds_WP_001074781.1_406	28.571	266	329
WP_004448459.1	lcl|NZ_JQPR01000079.1_cds_WP_001003557.1_2012	24.699	332	329
WP_004448459.1	lcl|NZ_JQPR01000001.1_cds_WP_000048849.1_26	23.770	244	329
WP_004421408.1	lcl|NZ_JQPR01000001.1_cds_WP_000432841.1_21	30.472	233	267
WP_004421408.1	lcl|NZ_JQPR01000181.1_cds_WP_000842260.1_3303	26.842	190	267
WP_004421408.1	lcl|NZ_JQPR01000200.1_cds_WP_000667727.1_3459	33.636	110	267
WP_004421408.1	lcl|NZ_JQPR01000001.1_cds_WP_000869621.1_60	21.912	251	267
WP_004421408.1	lcl|NZ_JQPR01000075.1_cds_JG85_RS09695_1928	33.333	102	267
WP_004448480.1	lcl|NZ_JQPR01000131.1_cds_WP_000291585.1_2779	27.077	325	510
WP_004448480.1	lcl|NZ_JQPR01000131.1_cds_WP_000364507.1_2778	31.111	90	510
WP_004448480.1	lcl|NZ_JQPR01000131.1_cds_WP_000291585.1_2779	27.077	325	510
WP_004448480.1	lcl|NZ_JQPR01000131.1_cds_WP_000364507.1_2778	31.111	90	510
WP_036062285.1	lcl|NZ_JQPR01000001.1_cds_WP_001168408.1_40	28.063	253	330
WP_036062285.1	lcl|NZ_JQPR01000029.1_cds_WP_001984071.1_904	25.368	272	330
WP_036062285.1	lcl|NZ_JQPR01000001.1_cds_WP_000723077.1_15	24.164	269	330
WP_036062285.1	lcl|NZ_JQPR01000039.1_cds_WP_000744700.1_1205	26.582	316	330
WP_036062285.1	lcl|NZ_JQPR01000079.1_cds_WP_001003557.1_2012	29.218	243	330
WP_036062285.1	lcl|NZ_JQPR01000181.1_cds_WP_000723090.1_3304	24.324	333	330
WP_036062285.1	lcl|NZ_JQPR01000001.1_cds_WP_000699347.1_6	25.000	256	330
WP_036062285.1	lcl|NZ_JQPR01000001.1_cds_WP_000048849.1_26	30.469	128	330
WP_036062285.1	lcl|NZ_JQPR01000023.1_cds_WP_000649923.1_636	29.688	256	330
WP_036062285.1	lcl|NZ_JQPR01000029.1_cds_WP_000688695.1_884	26.244	221	330
WP_036062285.1	lcl|NZ_JQPR01000001.1_cds_WP_000697617.1_63	25.591	254	330
WP_036062285.1	lcl|NZ_JQPR01000001.1_cds_WP_000377752.1_61	27.119	177	330
WP_004448474.1	lcl|NZ_JQPR01000001.1_cds_WP_002102582.1_33	36.103	349	366
WP_004448474.1	lcl|NZ_JQPR01000181.1_cds_WP_061217456.1_3310	33.983	359	366
WP_004448474.1	lcl|NZ_JQPR01000001.1_cds_WP_000738262.1_42	31.854	383	366
WP_004448474.1	lcl|NZ_JQPR01000044.1_cds_WP_061217166.1_1364	27.441	379	366
WP_004448474.1	lcl|NZ_JQPR01000042.1_cds_WP_000538757.1_1320	29.972	357	366
WP_004448474.1	lcl|NZ_JQPR01000001.1_cds_WP_000701360.1_41	27.095	358	366
WP_004448474.1	lcl|NZ_JQPR01000001.1_cds_WP_001054317.1_16	26.997	363	366
WP_004448474.1	lcl|NZ_JQPR01000052.1_cds_WP_001982414.1_1512	31.579	190	366
WP_004448477.1	lcl|NZ_JQPR01000001.1_cds_WP_002102582.1_33	37.047	359	367
WP_004448477.1	lcl|NZ_JQPR01000181.1_cds_WP_061217456.1_3310	36.314	369	367
WP_004448477.1	lcl|NZ_JQPR01000042.1_cds_WP_000538757.1_1320	31.915	376	367
WP_004448477.1	lcl|NZ_JQPR01000001.1_cds_WP_000738262.1_42	32.687	361	367
WP_004448477.1	lcl|NZ_JQPR01000001.1_cds_WP_000701360.1_41	31.549	355	367
WP_004448477.1	lcl|NZ_JQPR01000044.1_cds_WP_061217166.1_1364	30.159	378	367
WP_004448477.1	lcl|NZ_JQPR01000001.1_cds_WP_001054317.1_16	26.844	339	367
WP_004448477.1	lcl|NZ_JQPR01000052.1_cds_WP_001982414.1_1512	24.931	361	367
WP_036062289.1	lcl|NZ_JQPR01000209.1_cds_WP_001002663.1_3534	45.679	243	265
WP_004448469.1	lcl|NZ_JQPR01000015.1_cds_WP_000501205.1_442	35.526	304	310
WP_004448469.1	lcl|NZ_JQPR01000054.1_cds_WP_061217191.1_1548	25.606	289	310
WP_004448469.1	lcl|NZ_JQPR01000017.1_cds_WP_000279894.1_488	27.068	133	310
WP_004448469.1	lcl|NZ_JQPR01000015.1_cds_WP_000501205.1_442	35.526	304	310
WP_004448469.1	lcl|NZ_JQPR01000054.1_cds_WP_061217191.1_1548	25.606	289	310
WP_004448469.1	lcl|NZ_JQPR01000017.1_cds_WP_000279894.1_488	27.068	133	310
WP_004448460.1	lcl|NZ_JQPR01000027.1_cds_WP_002069656.1_821	41.071	56	140
WP_004448464.1	lcl|NZ_JQPR01000039.1_cds_WP_001082181.1_1176	28.205	78	221
WP_004448464.1	lcl|NZ_JQPR01000059.1_cds_WP_001069827.1_1628	28.440	109	221
WP_004421412.1	lcl|NZ_JQPR01000036.1_cds_WP_001206947.1_1128	32.576	132	177
WP_004448479.1	lcl|NZ_JQPR01000001.1_cds_WP_000445586.1_58	27.000	400	406
WP_004448479.1	lcl|NZ_JQPR01000059.1_cds_WP_000347685.1_1627	26.442	208	406
WP_004448479.1	lcl|NZ_JQPR01000039.1_cds_WP_001082181.1_1176	26.829	164	406
WP_004448466.1	lcl|NZ_JQPR01000001.1_cds_WP_000701360.1_41	35.849	265	361
WP_004448466.1	lcl|NZ_JQPR01000044.1_cds_WP_061217166.1_1364	30.026	383	361
WP_004448466.1	lcl|NZ_JQPR01000001.1_cds_WP_000738262.1_42	29.765	383	361
WP_004448466.1	lcl|NZ_JQPR01000001.1_cds_WP_002102582.1_33	32.059	340	361
