WP_000340715.1	lcl|NZ_RQEV01000012.1_cds_WP_135813931.1_774	63.529	85	106
WP_004421326.1	lcl|NZ_RQEV01000012.1_cds_WP_135813932.1_775	63.226	310	314
WP_004421326.1	lcl|NZ_RQEV01000011.1_cds_WP_135813765.1_1427	25.000	332	314
WP_004421326.1	lcl|NZ_RQEV01000003.1_cds_WP_135812446.1_548	24.316	329	314
WP_004421326.1	lcl|NZ_RQEV01000012.1_cds_WP_135813935.1_778	25.079	315	314
WP_004421326.1	lcl|NZ_RQEV01000011.1_cds_WP_135813669.1_1317	23.175	315	314
WP_004421326.1	lcl|NZ_RQEV01000012.1_cds_WP_135814151.1_1045	22.878	271	314
WP_004421326.1	lcl|NZ_RQEV01000012.1_cds_WP_135813954.1_800	21.983	232	314
WP_243817859.1	lcl|NZ_RQEV01000012.1_cds_WP_167884869.1_776	28.649	370	365
WP_004448470.1	lcl|NZ_RQEV01000012.1_cds_WP_135813934.1_777	71.823	181	185
WP_004448470.1	lcl|NZ_RQEV01000018.1_cds_WP_135814686.1_3207	30.270	185	185
WP_004448459.1	lcl|NZ_RQEV01000012.1_cds_WP_135813935.1_778	84.923	325	329
WP_004448459.1	lcl|NZ_RQEV01000003.1_cds_WP_135812446.1_548	33.333	318	329
WP_004448459.1	lcl|NZ_RQEV01000011.1_cds_WP_135813669.1_1317	30.915	317	329
WP_004448459.1	lcl|NZ_RQEV01000011.1_cds_WP_135813765.1_1427	30.124	322	329
WP_004448459.1	lcl|NZ_RQEV01000011.1_cds_WP_135813609.1_1249	27.711	332	329
WP_004448459.1	lcl|NZ_RQEV01000012.1_cds_WP_135813954.1_800	28.309	272	329
WP_004448459.1	lcl|NZ_RQEV01000012.1_cds_WP_135813937.1_781	28.477	302	329
WP_004448459.1	lcl|NZ_RQEV01000008.1_cds_WP_135812999.1_1886	29.084	251	329
WP_004448459.1	lcl|NZ_RQEV01000011.1_cds_WP_135813568.1_1196	29.707	239	329
WP_004448459.1	lcl|NZ_RQEV01000012.1_cds_WP_135813932.1_775	26.282	312	329
WP_004448459.1	lcl|NZ_RQEV01000012.1_cds_WP_135814151.1_1045	28.740	254	329
WP_004448459.1	lcl|NZ_RQEV01000012.1_cds_WP_135813966.1_814	28.571	231	329
WP_004448459.1	lcl|NZ_RQEV01000012.1_cds_WP_135814223.1_824	28.571	245	329
WP_004448459.1	lcl|NZ_RQEV01000007.1_cds_WP_135812694.1_1561	24.903	257	329
WP_004421408.1	lcl|NZ_RQEV01000012.1_cds_WP_246032119.1_779	66.406	256	267
WP_004421408.1	lcl|NZ_RQEV01000012.1_cds_WP_135813965.1_813	24.762	210	267
WP_004421408.1	lcl|NZ_RQEV01000011.1_cds_WP_135813565.1_1193	30.120	166	267
WP_004421408.1	lcl|NZ_RQEV01000001.1_cds_WP_135811768.1_2461	34.831	89	267
WP_004448480.1	lcl|NZ_RQEV01000012.1_cds_WP_135813936.1_780	75.835	509	510
WP_004448480.1	lcl|NZ_RQEV01000009.1_cds_WP_135813202.1_2935	26.647	334	510
WP_004448480.1	lcl|NZ_RQEV01000012.1_cds_WP_135813936.1_780	75.835	509	510
WP_004448480.1	lcl|NZ_RQEV01000009.1_cds_WP_135813202.1_2935	26.647	334	510
WP_036062285.1	lcl|NZ_RQEV01000012.1_cds_WP_135813937.1_781	84.545	330	330
WP_036062285.1	lcl|NZ_RQEV01000012.1_cds_WP_135813966.1_814	32.168	286	330
WP_036062285.1	lcl|NZ_RQEV01000012.1_cds_WP_135813935.1_778	29.836	305	330
WP_036062285.1	lcl|NZ_RQEV01000011.1_cds_WP_135813669.1_1317	27.305	282	330
WP_036062285.1	lcl|NZ_RQEV01000003.1_cds_WP_135812446.1_548	26.642	274	330
WP_036062285.1	lcl|NZ_RQEV01000012.1_cds_WP_135813989.1_839	24.739	287	330
WP_036062285.1	lcl|NZ_RQEV01000011.1_cds_WP_135813765.1_1427	28.037	321	330
WP_036062285.1	lcl|NZ_RQEV01000011.1_cds_WP_135813568.1_1196	26.000	250	330
WP_036062285.1	lcl|NZ_RQEV01000008.1_cds_WP_135812999.1_1886	20.737	217	330
WP_036062285.1	lcl|NZ_RQEV01000012.1_cds_WP_135813954.1_800	24.242	264	330
WP_036062285.1	lcl|NZ_RQEV01000012.1_cds_WP_135814151.1_1045	31.613	155	330
WP_004448474.1	lcl|NZ_RQEV01000012.1_cds_WP_135813938.1_782	84.110	365	366
WP_004448474.1	lcl|NZ_RQEV01000012.1_cds_WP_135813939.1_783	40.701	371	366
WP_004448474.1	lcl|NZ_RQEV01000003.1_cds_WP_135812046.1_89	27.513	378	366
WP_004448474.1	lcl|NZ_RQEV01000012.1_cds_WP_135813943.1_787	31.025	361	366
WP_004448474.1	lcl|NZ_RQEV01000001.1_cds_WP_135811811.1_2309	30.168	358	366
WP_004448474.1	lcl|NZ_RQEV01000012.1_cds_WP_246032123.1_816	28.613	346	366
WP_004448474.1	lcl|NZ_RQEV01000011.1_cds_WP_135813573.1_1202	26.778	239	366
WP_004448477.1	lcl|NZ_RQEV01000012.1_cds_WP_135813939.1_783	71.901	363	367
WP_004448477.1	lcl|NZ_RQEV01000012.1_cds_WP_135813938.1_782	41.240	371	367
WP_004448477.1	lcl|NZ_RQEV01000001.1_cds_WP_135811811.1_2309	33.246	382	367
WP_004448477.1	lcl|NZ_RQEV01000012.1_cds_WP_135813943.1_787	30.833	360	367
WP_004448477.1	lcl|NZ_RQEV01000012.1_cds_WP_246032123.1_816	30.894	369	367
WP_004448477.1	lcl|NZ_RQEV01000003.1_cds_WP_135812046.1_89	30.352	369	367
WP_004448477.1	lcl|NZ_RQEV01000011.1_cds_WP_135813573.1_1202	25.852	352	367
WP_036062289.1	lcl|NZ_RQEV01000003.1_cds_WP_135812009.1_50	43.725	247	265
WP_036062289.1	lcl|NZ_RQEV01000012.1_cds_WP_135813940.1_784	29.293	99	265
WP_004448469.1	lcl|NZ_RQEV01000012.1_cds_WP_135814032.1_891	34.653	303	310
WP_004448469.1	lcl|NZ_RQEV01000012.1_cds_WP_135813853.1_683	28.247	308	310
WP_004448469.1	lcl|NZ_RQEV01000012.1_cds_WP_135813941.1_785	24.561	171	310
WP_004448469.1	lcl|NZ_RQEV01000008.1_cds_WP_135812899.1_1772	25.000	140	310
WP_004448469.1	lcl|NZ_RQEV01000012.1_cds_WP_135814032.1_891	34.653	303	310
WP_004448469.1	lcl|NZ_RQEV01000012.1_cds_WP_135813853.1_683	28.247	308	310
WP_004448469.1	lcl|NZ_RQEV01000012.1_cds_WP_135813941.1_785	24.561	171	310
WP_004448469.1	lcl|NZ_RQEV01000008.1_cds_WP_135812899.1_1772	25.000	140	310
WP_004448460.1	lcl|NZ_RQEV01000010.1_cds_WP_135768130.1_2104	47.368	57	140
WP_004448464.1	lcl|NZ_RQEV01000016.1_cds_WP_135814452.1_3331	33.962	106	221
WP_004448464.1	lcl|NZ_RQEV01000003.1_cds_WP_135812027.1_70	30.631	111	221
WP_004421412.1	lcl|NZ_RQEV01000003.1_cds_WP_135812471.1_578	33.094	139	177
WP_004448479.1	lcl|NZ_RQEV01000016.1_cds_WP_167884892.1_3332	25.767	163	406
WP_004448479.1	lcl|NZ_RQEV01000017.1_cds_WP_135814549.1_2759	23.707	232	406
WP_004448466.1	lcl|NZ_RQEV01000012.1_cds_WP_246032123.1_816	30.278	360	361
WP_004448466.1	lcl|NZ_RQEV01000012.1_cds_WP_135813943.1_787	32.042	284	361
WP_004448466.1	lcl|NZ_RQEV01000012.1_cds_WP_135813939.1_783	34.160	363	361
WP_004448466.1	lcl|NZ_RQEV01000003.1_cds_WP_135812046.1_89	27.344	384	361
WP_004448466.1	lcl|NZ_RQEV01000012.1_cds_WP_135813938.1_782	32.571	350	361
WP_004448466.1	lcl|NZ_RQEV01000011.1_cds_WP_135813573.1_1202	26.446	363	361
WP_004448466.1	lcl|NZ_RQEV01000001.1_cds_WP_135811811.1_2309	30.916	262	361
WP_004421447.1	lcl|NZ_RQEV01000012.1_cds_WP_246032121.1_792	25.676	74	308
WP_004421447.1	lcl|NZ_RQEV01000012.1_cds_WP_246032121.1_792	25.676	74	308
WP_004448475.1	lcl|NZ_RQEV01000012.1_cds_WP_135813948.1_794	34.748	377	399
