WP_000340715.1	lcl|NZ_AFLB01000066.1_cds_WP_000340715.1_2257	100.000	86	106
WP_004421326.1	lcl|NZ_AFLB01000066.1_cds_WP_000410273.1_2256	94.268	314	314
WP_004421326.1	lcl|NZ_AFLB01000066.1_cds_WP_000093099.1_2236	53.968	63	314
WP_004421326.1	lcl|NZ_AFLB01000066.1_cds_WP_000646252.1_2253	26.493	268	314
WP_004421326.1	lcl|NZ_AFLB01000016.1_cds_WP_000744700.1_3607	25.926	324	314
WP_004421326.1	lcl|NZ_AFLB01000066.1_cds_WP_000600889.1_2227	26.425	193	314
WP_004421326.1	lcl|NZ_AFLB01000032.1_cds_WP_000723090.1_3081	22.917	288	314
WP_004421326.1	lcl|NZ_AFLB01000066.1_cds_WP_001067557.1_2250	25.000	328	314
WP_243817859.1	lcl|NZ_AFLB01000066.1_cds_WP_000604524.1_2255	90.685	365	365
WP_004448470.1	lcl|NZ_AFLB01000066.1_cds_WP_000884059.1_2254	96.196	184	185
WP_004448470.1	lcl|NZ_AFLB01000022.1_cds_WP_000351733.1_3395	39.286	140	185
WP_004448459.1	lcl|NZ_AFLB01000066.1_cds_WP_000646252.1_2253	95.745	329	329
WP_004448459.1	lcl|NZ_AFLB01000016.1_cds_WP_000744700.1_3607	32.698	315	329
WP_004448459.1	lcl|NZ_AFLB01000066.1_cds_WP_000600889.1_2227	31.962	316	329
WP_004448459.1	lcl|NZ_AFLB01000032.1_cds_WP_000723090.1_3081	30.448	335	329
WP_004448459.1	lcl|NZ_AFLB01000074.1_cds_WP_001984071.1_2096	31.270	307	329
WP_004448459.1	lcl|NZ_AFLB01000018.1_cds_WP_000649925.1_3570	30.031	323	329
WP_004448459.1	lcl|NZ_AFLB01000136.1_cds_WP_000709511.1_1493	29.305	331	329
WP_004448459.1	lcl|NZ_AFLB01000032.1_cds_WP_000601375.1_3055	25.333	300	329
WP_004448459.1	lcl|NZ_AFLB01000097.1_cds_WP_000688695.1_1776	29.197	274	329
WP_004448459.1	lcl|NZ_AFLB01000066.1_cds_WP_001067557.1_2250	29.804	255	329
WP_004448459.1	lcl|NZ_AFLB01000032.1_cds_WP_000475904.1_3064	27.899	276	329
WP_004448459.1	lcl|NZ_AFLB01000066.1_cds_WP_000410273.1_2256	25.633	316	329
WP_004448459.1	lcl|NZ_AFLB01000062.1_cds_WP_001074785.1_2310	28.302	265	329
WP_004448459.1	lcl|NZ_AFLB01000162.1_cds_WP_001003555.1_1101	24.852	338	329
WP_004448459.1	lcl|NZ_AFLB01000032.1_cds_WP_000487322.1_3053	27.744	328	329
WP_004421408.1	lcl|NZ_AFLB01000066.1_cds_WP_000774262.1_2252	94.382	267	267
WP_004421408.1	lcl|NZ_AFLB01000032.1_cds_WP_000859505.1_3052	27.885	208	267
WP_004421408.1	lcl|NZ_AFLB01000066.1_cds_WP_000800438.1_2222	26.702	191	267
WP_004421408.1	lcl|NZ_AFLB01000032.1_cds_WP_000842260.1_3082	26.842	190	267
WP_004421408.1	lcl|NZ_AFLB01000145.1_cds_WP_000667727.1_1349	33.636	110	267
WP_004421408.1	lcl|NZ_AFLB01000034.1_cds_WP_000805357.1_2996	33.333	102	267
