WP_000340715.1	lcl|NZ_JQRB01000028.1_cds_WP_004421256.1_451	98.837	86	106
WP_004421326.1	lcl|NZ_JQRB01000028.1_cds_WP_004421326.1_450	100.000	314	314
WP_004421326.1	lcl|NZ_JQRB01000215.1_cds_WP_004419974.1_2377	25.617	324	314
WP_004421326.1	lcl|NZ_JQRB01000028.1_cds_WP_004421375.1_447	24.684	316	314
WP_004421326.1	lcl|NZ_JQRB01000003.1_cds_WP_004421482.1_69	23.103	290	314
WP_004421326.1	lcl|NZ_JQRB01000167.1_cds_WP_004439553.1_1976	22.182	275	314
WP_243817859.1	lcl|NZ_JQRB01000028.1_cds_WP_053523135.1_449	99.452	365	365
WP_004448470.1	lcl|NZ_JQRB01000028.1_cds_WP_004421442.1_448	100.000	184	185
WP_004448470.1	lcl|NZ_JQRB01000060.1_cds_WP_004424034.1_865	40.000	140	185
WP_004448459.1	lcl|NZ_JQRB01000028.1_cds_WP_004421375.1_447	98.784	329	329
WP_004448459.1	lcl|NZ_JQRB01000215.1_cds_WP_004419974.1_2377	31.746	315	329
WP_004448459.1	lcl|NZ_JQRB01000003.1_cds_WP_004421482.1_69	31.343	335	329
WP_004448459.1	lcl|NZ_JQRB01000167.1_cds_WP_004439553.1_1976	32.154	311	329
WP_004448459.1	lcl|NZ_JQRB01000146.1_cds_WP_061244227.1_1788	29.688	320	329
WP_004448459.1	lcl|NZ_JQRB01000377.1_cds_WP_002148036.1_3397	29.721	323	329
WP_004448459.1	lcl|NZ_JQRB01000347.1_cds_WP_002155619.1_3278	26.393	341	329
WP_004448459.1	lcl|NZ_JQRB01000028.1_cds_WP_004421253.1_444	29.804	255	329
WP_004448459.1	lcl|NZ_JQRB01000028.1_cds_WP_004421326.1_450	24.843	318	329
WP_004448459.1	lcl|NZ_JQRB01000003.1_cds_WP_004421384.1_52	27.174	276	329
WP_004448459.1	lcl|NZ_JQRB01000099.1_cds_WP_004455252.1_1301	27.341	267	329
WP_004448459.1	lcl|NZ_JQRB01000123.1_cds_WP_061251120.1_1535	25.373	268	329
WP_004448459.1	lcl|NZ_JQRB01000218.1_cds_WP_061251364.1_2405	25.620	242	329
WP_004448459.1	lcl|NZ_JQRB01000273.1_cds_WP_004421464.1_2871	24.419	172	329
WP_004448459.1	lcl|NZ_JQRB01000088.1_cds_WP_004422676.1_1173	28.906	128	329
WP_004421408.1	lcl|NZ_JQRB01000028.1_cds_WP_004421408.1_446	99.625	267	267
WP_004421408.1	lcl|NZ_JQRB01000003.1_cds_WP_004421125.1_70	26.984	189	267
WP_004421408.1	lcl|NZ_JQRB01000013.1_cds_WP_004455630.1_274	33.858	127	267
WP_004421408.1	lcl|NZ_JQRB01000318.1_cds_WP_002146975.1_3139	36.047	86	267
WP_004448480.1	lcl|NZ_JQRB01000028.1_cds_WP_004420971.1_445	99.412	510	510
WP_004448480.1	lcl|NZ_JQRB01000368.1_cds_WP_061251662.1_3364	28.000	325	510
WP_004448480.1	lcl|NZ_JQRB01000368.1_cds_WP_002148203.1_3363	30.435	92	510
WP_004448480.1	lcl|NZ_JQRB01000028.1_cds_WP_004420971.1_445	99.412	510	510
WP_004448480.1	lcl|NZ_JQRB01000368.1_cds_WP_061251662.1_3364	28.000	325	510
WP_004448480.1	lcl|NZ_JQRB01000368.1_cds_WP_002148203.1_3363	30.435	92	510
WP_036062285.1	lcl|NZ_JQRB01000028.1_cds_WP_004421253.1_444	97.879	330	330
WP_036062285.1	lcl|NZ_JQRB01000028.1_cds_WP_004421375.1_447	28.808	302	330
WP_036062285.1	lcl|NZ_JQRB01000167.1_cds_WP_004439553.1_1976	26.199	271	330
WP_036062285.1	lcl|NZ_JQRB01000003.1_cds_WP_004421482.1_69	25.862	348	330
WP_036062285.1	lcl|NZ_JQRB01000215.1_cds_WP_004419974.1_2377	28.261	276	330
WP_036062285.1	lcl|NZ_JQRB01000218.1_cds_WP_061251364.1_2405	28.395	243	330
WP_036062285.1	lcl|NZ_JQRB01000146.1_cds_WP_061244227.1_1788	29.412	255	330
WP_036062285.1	lcl|NZ_JQRB01000347.1_cds_WP_002155619.1_3278	26.457	223	330
WP_036062285.1	lcl|NZ_JQRB01000273.1_cds_WP_004421464.1_2871	29.032	155	330
WP_036062285.1	lcl|NZ_JQRB01000099.1_cds_WP_004455252.1_1301	29.032	155	330
WP_036062285.1	lcl|NZ_JQRB01000088.1_cds_WP_004422676.1_1173	25.342	292	330
WP_004448474.1	lcl|NZ_JQRB01000028.1_cds_WP_004448474.1_443	100.000	366	366
WP_004448474.1	lcl|NZ_JQRB01000028.1_cds_WP_004420975.1_442	40.274	365	366
WP_004448474.1	lcl|NZ_JQRB01000003.1_cds_WP_004450649.1_63	33.235	340	366
WP_004448474.1	lcl|NZ_JQRB01000273.1_cds_WP_004421357.1_2870	31.152	382	366
WP_004448474.1	lcl|NZ_JQRB01000055.1_cds_WP_004440490.1_811	27.249	378	366
WP_004448474.1	lcl|NZ_JQRB01000064.1_cds_WP_061250929.1_943	30.641	359	366
WP_004448474.1	lcl|NZ_JQRB01000028.1_cds_WP_004421204.1_431	31.653	357	366
WP_004448474.1	lcl|NZ_JQRB01000455.1_cds_WP_036034116.1_3617	32.632	190	366
WP_004448477.1	lcl|NZ_JQRB01000028.1_cds_WP_004420975.1_442	99.183	367	367
WP_004448477.1	lcl|NZ_JQRB01000028.1_cds_WP_004448474.1_443	40.274	365	367
WP_004448477.1	lcl|NZ_JQRB01000003.1_cds_WP_004450649.1_63	35.817	349	367
WP_004448477.1	lcl|NZ_JQRB01000273.1_cds_WP_004421357.1_2870	32.961	358	367
WP_004448477.1	lcl|NZ_JQRB01000064.1_cds_WP_061250929.1_943	30.851	376	367
WP_004448477.1	lcl|NZ_JQRB01000028.1_cds_WP_004421204.1_431	41.921	229	367
WP_004448477.1	lcl|NZ_JQRB01000055.1_cds_WP_004440490.1_811	30.667	375	367
WP_004448477.1	lcl|NZ_JQRB01000455.1_cds_WP_036034116.1_3617	24.377	361	367
WP_004448462.1	lcl|NZ_JQRB01000028.1_cds_WP_004421406.1_441	99.632	544	544
WP_004448462.1	lcl|NZ_JQRB01000028.1_cds_WP_004421406.1_441	99.632	544	544
WP_036062289.1	lcl|NZ_JQRB01000028.1_cds_WP_004421348.1_440	99.245	265	265
WP_036062289.1	lcl|NZ_JQRB01000265.1_cds_WP_004425075.1_2817	45.344	247	265
WP_004448469.1	lcl|NZ_JQRB01000028.1_cds_WP_061250787.1_439	95.161	310	310
WP_004448469.1	lcl|NZ_JQRB01000006.1_cds_WP_004421354.1_131	35.811	296	310
WP_004448469.1	lcl|NZ_JQRB01000023.1_cds_WP_061250753.1_370	25.260	289	310
WP_004448469.1	lcl|NZ_JQRB01000152.1_cds_WP_061251204.1_1844	27.820	133	310
WP_004448469.1	lcl|NZ_JQRB01000028.1_cds_WP_061250787.1_439	95.161	310	310
WP_004448469.1	lcl|NZ_JQRB01000006.1_cds_WP_004421354.1_131	35.811	296	310
WP_004448469.1	lcl|NZ_JQRB01000023.1_cds_WP_061250753.1_370	25.260	289	310
WP_004448469.1	lcl|NZ_JQRB01000152.1_cds_WP_061251204.1_1844	27.820	133	310
WP_004448471.1	lcl|NZ_JQRB01000028.1_cds_WP_061250786.1_438	97.727	264	264
WP_004421278.1	lcl|NZ_JQRB01000028.1_cds_WP_004421278.1_437	100.000	130	130
WP_004448460.1	lcl|NZ_JQRB01000028.1_cds_WP_004434893.1_436	97.857	140	140
WP_004448464.1	lcl|NZ_JQRB01000028.1_cds_WP_004421361.1_435	98.643	221	221
WP_004448464.1	lcl|NZ_JQRB01000116.1_cds_WP_004431569.1_1450	29.358	109	221
WP_004448464.1	lcl|NZ_JQRB01000310.1_cds_WP_004427848.1_3088	28.205	78	221
WP_243817858.1	lcl|NZ_JQRB01000034.1_cds_WP_082294724.1_511	89.362	47	47
WP_243817858.1	lcl|NZ_JQRB01000120.1_cds_WP_155717369.1_1481	75.610	41	47
WP_243817858.1	lcl|NZ_JQRB01000111.1_cds_WP_235596051.1_1406	90.625	32	47
WP_243817858.1	lcl|NZ_JQRB01000322.1_cds_WP_155717424.1_3160	90.323	31	47
