WP_000340715.1	lcl|NZ_ANNW01000072.1_cds_WP_004462903.1_2144	95.349	86	106
WP_004421326.1	lcl|NZ_ANNW01000072.1_cds_WP_004472299.1_2145	92.903	310	314
WP_004421326.1	lcl|NZ_ANNW01000049.1_cds_WP_004461583.1_1308	25.697	323	314
WP_004421326.1	lcl|NZ_ANNW01000072.1_cds_WP_004479538.1_2148	26.119	268	314
WP_004421326.1	lcl|NZ_ANNW01000061.1_cds_WP_004476514.1_1844	23.793	290	314
WP_004421326.1	lcl|NZ_ANNW01000076.1_cds_WP_004468319.1_2412	21.649	194	314
WP_004421326.1	lcl|NZ_ANNW01000103.1_cds_WP_004461234.1_3319	24.074	216	314
WP_243817859.1	lcl|NZ_ANNW01000072.1_cds_WP_004479563.1_2146	84.658	365	365
WP_004448470.1	lcl|NZ_ANNW01000072.1_cds_WP_004472170.1_2147	95.652	184	185
WP_004448470.1	lcl|NZ_ANNW01000020.1_cds_WP_004460143.1_346	33.562	146	185
WP_004448459.1	lcl|NZ_ANNW01000072.1_cds_WP_004479538.1_2148	93.902	328	329
WP_004448459.1	lcl|NZ_ANNW01000049.1_cds_WP_004461583.1_1308	30.159	315	329
WP_004448459.1	lcl|NZ_ANNW01000103.1_cds_WP_004461234.1_3319	32.476	311	329
WP_004448459.1	lcl|NZ_ANNW01000061.1_cds_WP_004476514.1_1844	31.045	335	329
WP_004448459.1	lcl|NZ_ANNW01000083.1_cds_WP_004480590.1_2697	30.650	323	329
WP_004448459.1	lcl|NZ_ANNW01000103.1_cds_WP_004461242.1_3316	29.412	323	329
WP_004448459.1	lcl|NZ_ANNW01000076.1_cds_WP_004468319.1_2412	26.979	341	329
WP_004448459.1	lcl|NZ_ANNW01000072.1_cds_WP_020783865.1_2151	30.980	255	329
WP_004448459.1	lcl|NZ_ANNW01000074.1_cds_WP_032913026.1_2256	25.959	339	329
WP_004448459.1	lcl|NZ_ANNW01000072.1_cds_WP_004472299.1_2145	25.397	315	329
WP_004448459.1	lcl|NZ_ANNW01000099.1_cds_WP_004470510.1_3143	27.652	264	329
WP_004448459.1	lcl|NZ_ANNW01000061.1_cds_WP_004479697.1_1825	26.667	240	329
WP_004448459.1	lcl|NZ_ANNW01000074.1_cds_WP_004459320.1_2205	28.235	170	329
WP_004448459.1	lcl|NZ_ANNW01000049.1_cds_WP_004476349.1_1398	23.636	330	329
WP_004448459.1	lcl|NZ_ANNW01000035.1_cds_WP_020783617.1_883	23.256	172	329
WP_004421408.1	lcl|NZ_ANNW01000072.1_cds_WP_004472235.1_2149	91.011	267	267
WP_004421408.1	lcl|NZ_ANNW01000025.1_cds_WP_004477560.1_647	35.455	110	267
WP_004421408.1	lcl|NZ_ANNW01000061.1_cds_WP_004476528.1_1845	26.842	190	267
WP_004421408.1	lcl|NZ_ANNW01000048.1_cds_WP_016754360.1_1241	37.209	86	267
WP_004421408.1	lcl|NZ_ANNW01000076.1_cds_WP_004477855.1_2411	25.389	193	267
WP_004448480.1	lcl|NZ_ANNW01000072.1_cds_WP_020783862.1_2150	88.016	509	510
WP_004448480.1	lcl|NZ_ANNW01000047.1_cds_WP_020783676.1_1143	26.911	327	510
WP_004448480.1	lcl|NZ_ANNW01000047.1_cds_WP_004460640.1_1142	32.609	92	510
WP_004448480.1	lcl|NZ_ANNW01000072.1_cds_WP_020783862.1_2150	88.016	509	510
WP_004448480.1	lcl|NZ_ANNW01000047.1_cds_WP_020783676.1_1143	26.911	327	510
WP_004448480.1	lcl|NZ_ANNW01000047.1_cds_WP_004460640.1_1142	32.609	92	510
WP_036062285.1	lcl|NZ_ANNW01000072.1_cds_WP_020783865.1_2151	94.848	330	330
WP_036062285.1	lcl|NZ_ANNW01000072.1_cds_WP_004479538.1_2148	29.642	307	330
WP_036062285.1	lcl|NZ_ANNW01000103.1_cds_WP_004461234.1_3319	26.374	273	330
WP_036062285.1	lcl|NZ_ANNW01000049.1_cds_WP_004461583.1_1308	28.623	276	330
WP_036062285.1	lcl|NZ_ANNW01000061.1_cds_WP_004476514.1_1844	26.048	334	330
WP_036062285.1	lcl|NZ_ANNW01000074.1_cds_WP_032913026.1_2256	27.027	222	330
WP_036062285.1	lcl|NZ_ANNW01000049.1_cds_WP_004476349.1_1398	25.926	243	330
WP_036062285.1	lcl|NZ_ANNW01000083.1_cds_WP_004480590.1_2697	29.675	246	330
WP_036062285.1	lcl|NZ_ANNW01000076.1_cds_WP_004468319.1_2412	24.460	139	330
WP_036062285.1	lcl|NZ_ANNW01000035.1_cds_WP_020783617.1_883	26.000	150	330
WP_036062285.1	lcl|NZ_ANNW01000099.1_cds_WP_004470510.1_3143	28.462	130	330
WP_004448474.1	lcl|NZ_ANNW01000072.1_cds_WP_004472322.1_2152	92.077	366	366
WP_004448474.1	lcl|NZ_ANNW01000072.1_cds_WP_004472364.1_2153	40.164	366	366
WP_004448474.1	lcl|NZ_ANNW01000061.1_cds_WP_004462146.1_1836	32.558	344	366
WP_004448474.1	lcl|NZ_ANNW01000025.1_cds_WP_004466571.1_639	28.457	376	366
WP_004448474.1	lcl|NZ_ANNW01000035.1_cds_WP_004470269.1_882	31.675	382	366
WP_004448474.1	lcl|NZ_ANNW01000056.1_cds_WP_004465893.1_1722	30.641	359	366
WP_004448474.1	lcl|NZ_ANNW01000074.1_cds_WP_004460480.1_2255	32.447	188	366
WP_004448477.1	lcl|NZ_ANNW01000072.1_cds_WP_004472364.1_2153	90.191	367	367
WP_004448477.1	lcl|NZ_ANNW01000072.1_cds_WP_004472322.1_2152	39.178	365	367
WP_004448477.1	lcl|NZ_ANNW01000061.1_cds_WP_004462146.1_1836	35.714	350	367
WP_004448477.1	lcl|NZ_ANNW01000056.1_cds_WP_004465893.1_1722	33.245	379	367
WP_004448477.1	lcl|NZ_ANNW01000035.1_cds_WP_004470269.1_882	32.213	357	367
WP_004448477.1	lcl|NZ_ANNW01000025.1_cds_WP_004466571.1_639	30.079	379	367
WP_004448477.1	lcl|NZ_ANNW01000074.1_cds_WP_004460480.1_2255	26.039	361	367
