WP_000340715.1	lcl|NZ_JADHZR010000023.1_cds_WP_002725873.1_1124	91.860	86	106
WP_004421326.1	lcl|NZ_JADHZR010000023.1_cds_WP_011669917.1_1125	91.613	310	314
WP_004421326.1	lcl|NZ_JADHZR010000012.1_cds_WP_011669955.1_324	21.724	290	314
WP_004421326.1	lcl|NZ_JADHZR010000025.1_cds_WP_011671202.1_1208	23.077	325	314
WP_004421326.1	lcl|NZ_JADHZR010000012.1_cds_WP_011669957.1_322	24.731	186	314
WP_004421326.1	lcl|NZ_JADHZR010000058.1_cds_WP_011669973.1_2490	24.138	290	314
WP_004421326.1	lcl|NZ_JADHZR010000035.1_cds_WP_011670961.1_1669	24.759	311	314
WP_004421326.1	lcl|NZ_JADHZR010000091.1_cds_WP_011670813.1_3283	22.941	170	314
WP_004448470.1	lcl|NZ_JADHZR010000001.1_cds_WP_002750963.1_882	35.616	146	185
WP_004448470.1	lcl|NZ_JADHZR010000023.1_cds_WP_011669938.1_1156	34.463	177	185
WP_004448459.1	lcl|NZ_JADHZR010000012.1_cds_WP_011669955.1_324	31.153	321	329
WP_004448459.1	lcl|NZ_JADHZR010000025.1_cds_WP_011671202.1_1208	31.429	315	329
WP_004448459.1	lcl|NZ_JADHZR010000058.1_cds_WP_011669973.1_2490	31.642	335	329
WP_004448459.1	lcl|NZ_JADHZR010000035.1_cds_WP_011670961.1_1669	30.868	311	329
WP_004448459.1	lcl|NZ_JADHZR010000012.1_cds_WP_011669957.1_322	29.508	305	329
WP_004448459.1	lcl|NZ_JADHZR010000022.1_cds_WP_011671143.1_1078	30.094	319	329
WP_004448459.1	lcl|NZ_JADHZR010000035.1_cds_WP_002754065.1_1666	29.003	331	329
WP_004448459.1	lcl|NZ_JADHZR010000091.1_cds_WP_011670813.1_3283	27.273	341	329
WP_004448459.1	lcl|NZ_JADHZR010000002.1_cds_WP_011671074.1_1452	25.664	339	329
WP_004448459.1	lcl|NZ_JADHZR010000023.1_cds_WP_011669917.1_1125	27.586	261	329
WP_004448459.1	lcl|NZ_JADHZR010000014.1_cds_WP_017859386.1_449	26.592	267	329
WP_004448459.1	lcl|NZ_JADHZR010000012.1_cds_WP_011669959.1_320	26.449	276	329
