WP_000340715.1	lcl|NZ_JQOV01000004.1_cds_WP_000340715.1_80	100.000	86	106
WP_004421326.1	lcl|NZ_JQOV01000004.1_cds_WP_000410273.1_81	94.268	314	314
WP_004421326.1	lcl|NZ_JQOV01000004.1_cds_WP_000093099.1_101	53.968	63	314
WP_004421326.1	lcl|NZ_JQOV01000014.1_cds_WP_000744700.1_522	25.926	324	314
WP_004421326.1	lcl|NZ_JQOV01000004.1_cds_WP_000646256.1_84	26.119	268	314
WP_004421326.1	lcl|NZ_JQOV01000004.1_cds_WP_000600889.1_110	26.425	193	314
WP_004421326.1	lcl|NZ_JQOV01000008.1_cds_WP_000723092.1_339	22.837	289	314
WP_004421326.1	lcl|NZ_JQOV01000004.1_cds_WP_001067556.1_87	25.000	328	314
WP_243817859.1	lcl|NZ_JQOV01000004.1_cds_WP_000604524.1_82	90.685	365	365
WP_004448470.1	lcl|NZ_JQOV01000004.1_cds_WP_000884059.1_83	96.196	184	185
WP_004448470.1	lcl|NZ_JQOV01000019.1_cds_WP_000351733.1_671	39.286	140	185
WP_004448459.1	lcl|NZ_JQOV01000004.1_cds_WP_000646256.1_84	96.353	329	329
WP_004448459.1	lcl|NZ_JQOV01000014.1_cds_WP_000744700.1_522	32.698	315	329
WP_004448459.1	lcl|NZ_JQOV01000004.1_cds_WP_000600889.1_110	31.962	316	329
WP_004448459.1	lcl|NZ_JQOV01000008.1_cds_WP_000723092.1_339	30.448	335	329
WP_004448459.1	lcl|NZ_JQOV01000133.1_cds_WP_001984071.1_3251	31.270	307	329
WP_004448459.1	lcl|NZ_JQOV01000005.1_cds_WP_000649925.1_189	30.031	323	329
WP_004448459.1	lcl|NZ_JQOV01000162.1_cds_WP_000709513.1_3525	29.102	323	329
WP_004448459.1	lcl|NZ_JQOV01000008.1_cds_WP_000601375.1_365	25.333	300	329
WP_004448459.1	lcl|NZ_JQOV01000133.1_cds_WP_000688696.1_3231	29.197	274	329
WP_004448459.1	lcl|NZ_JQOV01000004.1_cds_WP_001067556.1_87	29.804	255	329
WP_004448459.1	lcl|NZ_JQOV01000008.1_cds_WP_000475901.1_356	27.692	260	329
WP_004448459.1	lcl|NZ_JQOV01000004.1_cds_WP_000410273.1_81	25.633	316	329
WP_004448459.1	lcl|NZ_JQOV01000104.1_cds_WP_001074785.1_2727	28.302	265	329
WP_004448459.1	lcl|NZ_JQOV01000106.1_cds_WP_001003556.1_2782	25.301	332	329
WP_004448459.1	lcl|NZ_JQOV01000008.1_cds_WP_000487322.1_367	27.744	328	329
WP_004421408.1	lcl|NZ_JQOV01000004.1_cds_WP_000774263.1_85	94.382	267	267
WP_004421408.1	lcl|NZ_JQOV01000008.1_cds_WP_000859505.1_368	27.885	208	267
WP_004421408.1	lcl|NZ_JQOV01000004.1_cds_WP_000800438.1_115	26.702	191	267
WP_004421408.1	lcl|NZ_JQOV01000008.1_cds_WP_000842260.1_338	26.842	190	267
WP_004421408.1	lcl|NZ_JQOV01000070.1_cds_WP_000667727.1_1999	33.636	110	267
WP_004421408.1	lcl|NZ_JQOV01000013.1_cds_WP_000805357.1_474	33.333	102	267
WP_004448480.1	lcl|NZ_JQOV01000004.1_cds_WP_002163445.1_86	95.490	510	510
WP_004448480.1	lcl|NZ_JQOV01000028.1_cds_WP_000291586.1_1061	27.077	325	510
WP_004448480.1	lcl|NZ_JQOV01000028.1_cds_WP_000364507.1_1062	31.111	90	510
WP_004448480.1	lcl|NZ_JQOV01000004.1_cds_WP_002163445.1_86	95.490	510	510
WP_004448480.1	lcl|NZ_JQOV01000028.1_cds_WP_000291586.1_1061	27.077	325	510
WP_004448480.1	lcl|NZ_JQOV01000028.1_cds_WP_000364507.1_1062	31.111	90	510
WP_036062285.1	lcl|NZ_JQOV01000004.1_cds_WP_001067556.1_87	96.364	330	330
WP_036062285.1	lcl|NZ_JQOV01000004.1_cds_WP_000646256.1_84	29.642	307	330
WP_036062285.1	lcl|NZ_JQOV01000004.1_cds_WP_000600889.1_110	26.692	266	330
WP_036062285.1	lcl|NZ_JQOV01000133.1_cds_WP_001984071.1_3251	25.368	272	330
WP_036062285.1	lcl|NZ_JQOV01000014.1_cds_WP_000744700.1_522	26.582	316	330
WP_036062285.1	lcl|NZ_JQOV01000106.1_cds_WP_001003556.1_2782	29.218	243	330
WP_036062285.1	lcl|NZ_JQOV01000008.1_cds_WP_000723092.1_339	24.324	333	330
WP_036062285.1	lcl|NZ_JQOV01000005.1_cds_WP_000649925.1_189	29.688	256	330
WP_036062285.1	lcl|NZ_JQOV01000133.1_cds_WP_000688696.1_3231	26.244	221	330
WP_036062285.1	lcl|NZ_JQOV01000008.1_cds_WP_000601375.1_365	27.273	275	330
WP_004448474.1	lcl|NZ_JQOV01000008.1_cds_WP_000575178.1_345	33.705	359	366
WP_004448474.1	lcl|NZ_JQOV01000067.1_cds_WP_001281953.1_1899	27.704	379	366
WP_004448474.1	lcl|NZ_JQOV01000004.1_cds_WP_000346036.1_118	27.809	356	366
