WP_000340715.1	lcl|NZ_AFKS01000270.1_cds_WP_000340715.1_1263	100.000	86	106
WP_004421326.1	lcl|NZ_AFKS01000118.1_cds_WP_000630261.1_2737	93.657	268	314
WP_004421326.1	lcl|NZ_AFKS01000270.1_cds_WP_141567334.1_1262	96.154	52	314
WP_004421326.1	lcl|NZ_AFKS01000118.1_cds_WP_000093099.1_2717	53.968	63	314
WP_004421326.1	lcl|NZ_AFKS01000118.1_cds_WP_000646250.1_2734	26.493	268	314
WP_004421326.1	lcl|NZ_AFKS01000196.1_cds_WP_000744700.1_1785	25.926	324	314
WP_004421326.1	lcl|NZ_AFKS01000118.1_cds_WP_000600889.1_2708	26.425	193	314
WP_004421326.1	lcl|NZ_AFKS01000061.1_cds_WP_000723090.1_3420	22.917	288	314
WP_004421326.1	lcl|NZ_AFKS01000118.1_cds_WP_001067557.1_2731	25.000	328	314
WP_243817859.1	lcl|NZ_AFKS01000118.1_cds_WP_000604524.1_2736	90.685	365	365
WP_004448470.1	lcl|NZ_AFKS01000118.1_cds_WP_000884059.1_2735	96.196	184	185
WP_004448470.1	lcl|NZ_AFKS01000115.1_cds_WP_000351733.1_2796	39.286	140	185
WP_004448459.1	lcl|NZ_AFKS01000118.1_cds_WP_000646250.1_2734	96.049	329	329
WP_004448459.1	lcl|NZ_AFKS01000196.1_cds_WP_000744700.1_1785	32.698	315	329
WP_004448459.1	lcl|NZ_AFKS01000118.1_cds_WP_000600889.1_2708	31.962	316	329
WP_004448459.1	lcl|NZ_AFKS01000061.1_cds_WP_000723090.1_3420	30.448	335	329
WP_004448459.1	lcl|NZ_AFKS01000116.1_cds_WP_001984071.1_2754	31.270	307	329
WP_004448459.1	lcl|NZ_AFKS01000105.1_cds_WP_000649925.1_2971	30.031	323	329
WP_004448459.1	lcl|NZ_AFKS01000358.1_cds_WP_000709511.1_460	29.305	331	329
WP_004448459.1	lcl|NZ_AFKS01000118.1_cds_WP_000601375.1_2681	25.333	300	329
WP_004448459.1	lcl|NZ_AFKS01000116.1_cds_WP_000688695.1_2774	29.197	274	329
WP_004448459.1	lcl|NZ_AFKS01000118.1_cds_WP_001067557.1_2731	29.804	255	329
