WP_000340715.1	lcl|NZ_ANIG01000085.1_cds_WP_002725873.1_3254	91.860	86	106
WP_004421326.1	lcl|NZ_ANIG01000085.1_cds_WP_002733579.1_3253	91.401	314	314
WP_004421326.1	lcl|NZ_ANIG01000085.1_cds_WP_002733534.1_3250	25.746	268	314
WP_004421326.1	lcl|NZ_ANIG01000003.1_cds_WP_002722638.1_170	23.385	325	314
WP_004421326.1	lcl|NZ_ANIG01000085.1_cds_WP_002727919.1_3155	24.138	290	314
WP_004421326.1	lcl|NZ_ANIG01000031.1_cds_WP_002729504.1_1272	22.941	170	314
WP_004421326.1	lcl|NZ_ANIG01000094.1_cds_WP_002728309.1_3479	24.759	311	314
WP_004421326.1	lcl|NZ_ANIG01000085.1_cds_WP_016749081.1_3223	25.658	152	314
WP_243817859.1	lcl|NZ_ANIG01000085.1_cds_WP_026054882.1_3252	86.849	365	365
WP_004448470.1	lcl|NZ_ANIG01000085.1_cds_WP_002733646.1_3251	95.628	183	185
WP_004448470.1	lcl|NZ_ANIG01000067.1_cds_WP_002721790.1_2508	35.616	146	185
WP_004448459.1	lcl|NZ_ANIG01000085.1_cds_WP_002733534.1_3250	95.745	329	329
WP_004448459.1	lcl|NZ_ANIG01000003.1_cds_WP_002722638.1_170	30.794	315	329
WP_004448459.1	lcl|NZ_ANIG01000085.1_cds_WP_002727919.1_3155	30.746	335	329
WP_004448459.1	lcl|NZ_ANIG01000094.1_cds_WP_002728309.1_3479	30.547	311	329
WP_004448459.1	lcl|NZ_ANIG01000074.1_cds_WP_016757558.1_2893	29.781	319	329
WP_004448459.1	lcl|NZ_ANIG01000094.1_cds_WP_002728316.1_3476	29.003	331	329
WP_004448459.1	lcl|NZ_ANIG01000031.1_cds_WP_002729504.1_1272	27.273	341	329
WP_004448459.1	lcl|NZ_ANIG01000085.1_cds_WP_002733638.1_3215	27.536	345	329
WP_004448459.1	lcl|NZ_ANIG01000085.1_cds_WP_002733546.1_3180	26.296	270	329
WP_004448459.1	lcl|NZ_ANIG01000085.1_cds_WP_016749079.1_3247	28.990	307	329
WP_004448459.1	lcl|NZ_ANIG01000022.1_cds_WP_002732331.1_793	26.254	339	329
WP_004448459.1	lcl|NZ_ANIG01000085.1_cds_WP_002733579.1_3253	27.309	249	329
WP_004448459.1	lcl|NZ_ANIG01000085.1_cds_WP_002744551.1_3221	29.259	270	329
WP_004448459.1	lcl|NZ_ANIG01000085.1_cds_WP_016758107.1_3172	27.174	276	329
WP_004448459.1	lcl|NZ_ANIG01000085.1_cds_WP_016749081.1_3223	23.344	317	329
WP_004448459.1	lcl|NZ_ANIG01000070.1_cds_WP_002728462.1_2698	26.592	267	329
WP_004448459.1	lcl|NZ_ANIG01000003.1_cds_WP_002721725.1_81	24.107	336	329
WP_004448459.1	lcl|NZ_ANIG01000057.1_cds_WP_002728696.1_2096	27.647	170	329
WP_004448459.1	lcl|NZ_ANIG01000085.1_cds_WP_002733757.1_3182	29.121	182	329
WP_004421408.1	lcl|NZ_ANIG01000085.1_cds_WP_016757373.1_3249	93.633	267	267
WP_004421408.1	lcl|NZ_ANIG01000085.1_cds_WP_002733775.1_3210	25.654	191	267
WP_004421408.1	lcl|NZ_ANIG01000085.1_cds_WP_002738295.1_3183	25.481	208	267
WP_004421408.1	lcl|NZ_ANIG01000085.1_cds_WP_002727921.1_3154	26.984	189	267
WP_004421408.1	lcl|NZ_ANIG01000002.1_cds_WP_002758629.1_58	32.727	110	267
WP_004421408.1	lcl|NZ_ANIG01000083.1_cds_WP_002766579.1_3046	37.209	86	267
WP_004421408.1	lcl|NZ_ANIG01000031.1_cds_WP_002729513.1_1271	24.868	189	267
WP_004448480.1	lcl|NZ_ANIG01000085.1_cds_WP_002738292.1_3248	96.078	510	510
WP_004448480.1	lcl|NZ_ANIG01000070.1_cds_WP_002728536.1_2626	27.134	328	510
WP_004448480.1	lcl|NZ_ANIG01000070.1_cds_WP_002728534.1_2627	31.111	90	510
WP_004448480.1	lcl|NZ_ANIG01000085.1_cds_WP_002738292.1_3248	96.078	510	510
WP_004448480.1	lcl|NZ_ANIG01000070.1_cds_WP_002728536.1_2626	27.134	328	510
WP_004448480.1	lcl|NZ_ANIG01000070.1_cds_WP_002728534.1_2627	31.111	90	510
WP_036062285.1	lcl|NZ_ANIG01000085.1_cds_WP_016749079.1_3247	95.152	330	330
WP_036062285.1	lcl|NZ_ANIG01000094.1_cds_WP_002728309.1_3479	27.106	273	330
WP_036062285.1	lcl|NZ_ANIG01000085.1_cds_WP_002733534.1_3250	29.316	307	330
WP_036062285.1	lcl|NZ_ANIG01000085.1_cds_WP_002744551.1_3221	27.491	291	330
WP_036062285.1	lcl|NZ_ANIG01000085.1_cds_WP_002727919.1_3155	26.266	316	330
WP_036062285.1	lcl|NZ_ANIG01000003.1_cds_WP_002722638.1_170	28.159	277	330
WP_036062285.1	lcl|NZ_ANIG01000085.1_cds_WP_016749081.1_3223	29.864	221	330
WP_036062285.1	lcl|NZ_ANIG01000022.1_cds_WP_002732331.1_793	26.577	222	330
WP_036062285.1	lcl|NZ_ANIG01000074.1_cds_WP_016757558.1_2893	27.950	322	330
WP_036062285.1	lcl|NZ_ANIG01000003.1_cds_WP_002721725.1_81	25.403	248	330
WP_036062285.1	lcl|NZ_ANIG01000085.1_cds_WP_002733546.1_3180	25.000	268	330
WP_036062285.1	lcl|NZ_ANIG01000085.1_cds_WP_002733638.1_3215	23.958	288	330
WP_036062285.1	lcl|NZ_ANIG01000031.1_cds_WP_002729504.1_1272	25.352	142	330
WP_036062285.1	lcl|NZ_ANIG01000070.1_cds_WP_002728462.1_2698	25.417	240	330
WP_036062285.1	lcl|NZ_ANIG01000085.1_cds_WP_002733579.1_3253	22.910	323	330
WP_036062285.1	lcl|NZ_ANIG01000057.1_cds_WP_002728696.1_2096	25.676	296	330
WP_036062285.1	lcl|NZ_ANIG01000017.1_cds_WP_002739707.1_538	25.781	128	330
WP_004448474.1	lcl|NZ_ANIG01000085.1_cds_WP_002733737.1_3227	33.616	354	366
