WP_000340715.1	lcl|NZ_JQQT01000066.1_cds_WP_000340715.1_1468	100.000	86	106
WP_004421326.1	lcl|NZ_JQQT01000066.1_cds_WP_000410266.1_1467	94.268	314	314
WP_004421326.1	lcl|NZ_JQQT01000021.1_cds_WP_000744698.1_441	25.926	324	314
WP_004421326.1	lcl|NZ_JQQT01000066.1_cds_WP_000646254.1_1464	26.119	268	314
WP_004421326.1	lcl|NZ_JQQT01000258.1_cds_WP_000723091.1_3728	23.264	288	314
WP_004421326.1	lcl|NZ_JQQT01000066.1_cds_WP_001067557.1_1461	25.000	328	314
WP_243817859.1	lcl|NZ_JQQT01000066.1_cds_WP_002132254.1_1466	90.411	365	365
WP_004448470.1	lcl|NZ_JQQT01000066.1_cds_WP_000884059.1_1465	96.196	184	185
WP_004448470.1	lcl|NZ_JQQT01000130.1_cds_WP_000351733.1_2564	39.286	140	185
WP_004448459.1	lcl|NZ_JQQT01000066.1_cds_WP_000646254.1_1464	96.049	329	329
WP_004448459.1	lcl|NZ_JQQT01000021.1_cds_WP_000744698.1_441	32.698	315	329
WP_004448459.1	lcl|NZ_JQQT01000258.1_cds_WP_000723091.1_3728	30.746	335	329
WP_004448459.1	lcl|NZ_JQQT01000078.1_cds_WP_002072074.1_1714	30.945	307	329
WP_004448459.1	lcl|NZ_JQQT01000061.1_cds_WP_000649924.1_1335	30.031	323	329
WP_004448459.1	lcl|NZ_JQQT01000229.1_cds_WP_000709508.1_3621	28.793	323	329
WP_004448459.1	lcl|NZ_JQQT01000078.1_cds_WP_000688698.1_1694	29.197	274	329
WP_004448459.1	lcl|NZ_JQQT01000066.1_cds_WP_001067557.1_1461	29.804	255	329
WP_004448459.1	lcl|NZ_JQQT01000076.1_cds_WP_000475901.1_1663	27.692	260	329
WP_004448459.1	lcl|NZ_JQQT01000066.1_cds_WP_000410266.1_1467	25.316	316	329
WP_004448459.1	lcl|NZ_JQQT01000032.1_cds_WP_001074779.1_669	27.925	265	329
WP_004448459.1	lcl|NZ_JQQT01000165.1_cds_WP_001003560.1_3131	24.556	338	329
WP_004448459.1	lcl|NZ_JQQT01000189.1_cds_WP_000378097.1_3342	25.581	172	329
WP_004421408.1	lcl|NZ_JQQT01000066.1_cds_WP_000774259.1_1463	94.757	267	267
WP_004421408.1	lcl|NZ_JQQT01000258.1_cds_WP_000842260.1_3727	26.842	190	267
WP_004421408.1	lcl|NZ_JQQT01000195.1_cds_WP_000667727.1_3391	33.636	110	267
WP_004421408.1	lcl|NZ_JQQT01000028.1_cds_WP_000805357.1_571	33.333	102	267
WP_004448480.1	lcl|NZ_JQQT01000066.1_cds_WP_000612798.1_1462	96.078	510	510
WP_004448480.1	lcl|NZ_JQQT01000095.1_cds_WP_000291581.1_1971	27.077	325	510
WP_004448480.1	lcl|NZ_JQQT01000095.1_cds_WP_000364504.1_1972	31.111	90	510
WP_004448480.1	lcl|NZ_JQQT01000066.1_cds_WP_000612798.1_1462	96.078	510	510
WP_004448480.1	lcl|NZ_JQQT01000095.1_cds_WP_000291581.1_1971	27.077	325	510
WP_004448480.1	lcl|NZ_JQQT01000095.1_cds_WP_000364504.1_1972	31.111	90	510
WP_036062285.1	lcl|NZ_JQQT01000066.1_cds_WP_001067557.1_1461	96.667	330	330
WP_036062285.1	lcl|NZ_JQQT01000066.1_cds_WP_000646254.1_1464	29.316	307	330
WP_036062285.1	lcl|NZ_JQQT01000078.1_cds_WP_002072074.1_1714	25.735	272	330
