WP_000340715.1	lcl|NZ_JADDWK010000005.1_cds_WP_002725873.1_2681	91.860	86	106
WP_004421326.1	lcl|NZ_JADDWK010000005.1_cds_WP_002733579.1_2682	91.401	314	314
WP_004421326.1	lcl|NZ_JADDWK010000005.1_cds_WP_002733534.1_2685	25.746	268	314
WP_004421326.1	lcl|NZ_JADDWK010000018.1_cds_WP_002722638.1_684	23.385	325	314
WP_004421326.1	lcl|NZ_JADDWK010000005.1_cds_WP_002740024.1_2776	24.138	290	314
WP_004421326.1	lcl|NZ_JADDWK010000014.1_cds_WP_002743770.1_452	22.941	170	314
WP_004421326.1	lcl|NZ_JADDWK010000006.1_cds_WP_002728309.1_3038	24.759	311	314
WP_004421326.1	lcl|NZ_JADDWK010000005.1_cds_WP_016749081.1_2714	25.658	152	314
WP_243817859.1	lcl|NZ_JADDWK010000005.1_cds_WP_026054882.1_2683	86.849	365	365
WP_004448470.1	lcl|NZ_JADDWK010000005.1_cds_WP_002733646.1_2684	95.628	183	185
WP_004448470.1	lcl|NZ_JADDWK010000003.1_cds_WP_002721790.1_2067	35.616	146	185
WP_004448459.1	lcl|NZ_JADDWK010000005.1_cds_WP_002733534.1_2685	95.745	329	329
WP_004448459.1	lcl|NZ_JADDWK010000018.1_cds_WP_002722638.1_684	30.794	315	329
WP_004448459.1	lcl|NZ_JADDWK010000005.1_cds_WP_002740024.1_2776	31.343	335	329
WP_004448459.1	lcl|NZ_JADDWK010000006.1_cds_WP_002728309.1_3038	30.547	311	329
WP_004448459.1	lcl|NZ_JADDWK010000006.1_cds_WP_002728316.1_3035	29.003	331	329
WP_004448459.1	lcl|NZ_JADDWK010000076.1_cds_WP_002741146.1_3096	29.781	319	329
WP_004448459.1	lcl|NZ_JADDWK010000014.1_cds_WP_002743770.1_452	27.273	341	329
WP_004448459.1	lcl|NZ_JADDWK010000005.1_cds_WP_002733638.1_2722	27.536	345	329
WP_004448459.1	lcl|NZ_JADDWK010000005.1_cds_WP_002733546.1_2751	26.296	270	329
WP_004448459.1	lcl|NZ_JADDWK010000005.1_cds_WP_002740721.1_2688	28.990	307	329
WP_004448459.1	lcl|NZ_JADDWK010000007.1_cds_WP_002732331.1_3122	26.254	339	329
WP_004448459.1	lcl|NZ_JADDWK010000005.1_cds_WP_002733579.1_2682	27.309	249	329
WP_004448459.1	lcl|NZ_JADDWK010000005.1_cds_WP_002744551.1_2716	29.259	270	329
WP_004448459.1	lcl|NZ_JADDWK010000005.1_cds_WP_002733698.1_2759	27.174	276	329
WP_004448459.1	lcl|NZ_JADDWK010000005.1_cds_WP_016749081.1_2714	23.344	317	329
WP_004448459.1	lcl|NZ_JADDWK010000059.1_cds_WP_002740236.1_2673	26.592	267	329
WP_004448459.1	lcl|NZ_JADDWK010000004.1_cds_WP_002721725.1_2456	24.107	336	329
