WP_000340715.1	lcl|NZ_JQRV01000044.1_cds_WP_002725873.1_1508	91.860	86	106
WP_004421326.1	lcl|NZ_JQRV01000044.1_cds_WP_002725867.1_1507	91.935	310	314
WP_004421326.1	lcl|NZ_JQRV01000044.1_cds_WP_002725843.1_1455	22.069	290	314
WP_004421326.1	lcl|NZ_JQRV01000095.1_cds_WP_002722638.1_2753	23.385	325	314
WP_004421326.1	lcl|NZ_JQRV01000011.1_cds_WP_002727919.1_603	24.138	290	314
WP_004421326.1	lcl|NZ_JQRV01000044.1_cds_WP_002725944.1_1453	20.645	310	314
WP_004421326.1	lcl|NZ_JQRV01000002.1_cds_WP_002729504.1_126	22.941	170	314
WP_004421326.1	lcl|NZ_JQRV01000155.1_cds_WP_002728309.1_3352	24.759	311	314
WP_004448470.1	lcl|NZ_JQRV01000003.1_cds_WP_002721790.1_204	35.616	146	185
WP_004448470.1	lcl|NZ_JQRV01000044.1_cds_WP_002759930.1_1476	34.463	177	185
WP_004448459.1	lcl|NZ_JQRV01000044.1_cds_WP_002725843.1_1455	30.841	321	329
WP_004448459.1	lcl|NZ_JQRV01000095.1_cds_WP_002722638.1_2753	30.794	315	329
WP_004448459.1	lcl|NZ_JQRV01000011.1_cds_WP_002727919.1_603	30.746	335	329
WP_004448459.1	lcl|NZ_JQRV01000155.1_cds_WP_002728309.1_3352	30.547	311	329
WP_004448459.1	lcl|NZ_JQRV01000044.1_cds_WP_002725944.1_1453	29.032	310	329
WP_004448459.1	lcl|NZ_JQRV01000082.1_cds_WP_016757558.1_2430	29.781	319	329
WP_004448459.1	lcl|NZ_JQRV01000034.1_cds_WP_002728316.1_1210	29.003	331	329
WP_004448459.1	lcl|NZ_JQRV01000002.1_cds_WP_002729504.1_126	27.273	341	329
WP_004448459.1	lcl|NZ_JQRV01000044.1_cds_WP_061209374.1_1461	26.510	298	329
WP_004448459.1	lcl|NZ_JQRV01000049.1_cds_WP_002732331.1_1719	26.254	339	329
WP_004448459.1	lcl|NZ_JQRV01000044.1_cds_WP_002725867.1_1507	27.203	261	329
WP_004448459.1	lcl|NZ_JQRV01000122.1_cds_WP_061209587.1_3113	26.812	276	329
WP_004448459.1	lcl|NZ_JQRV01000080.1_cds_WP_002728462.1_2376	26.592	267	329
WP_004448459.1	lcl|NZ_JQRV01000131.1_cds_WP_002721725.1_3200	24.107	336	329
WP_004448459.1	lcl|NZ_JQRV01000074.1_cds_WP_002728696.1_2271	27.647	170	329
WP_004421408.1	lcl|NZ_JQRV01000044.1_cds_WP_002725899.1_1454	27.273	231	267
WP_004421408.1	lcl|NZ_JQRV01000044.1_cds_WP_061209377.1_1464	27.273	209	267
WP_004421408.1	lcl|NZ_JQRV01000011.1_cds_WP_002727921.1_602	26.984	189	267
WP_004421408.1	lcl|NZ_JQRV01000103.1_cds_WP_002729040.1_2953	32.727	110	267
WP_004421408.1	lcl|NZ_JQRV01000038.1_cds_WP_002766579.1_1333	37.209	86	267
WP_004421408.1	lcl|NZ_JQRV01000002.1_cds_WP_002729513.1_125	24.868	189	267
WP_004448480.1	lcl|NZ_JQRV01000001.1_cds_WP_002728536.1_47	27.134	328	510
WP_004448480.1	lcl|NZ_JQRV01000001.1_cds_WP_002728534.1_46	31.111	90	510
WP_004448480.1	lcl|NZ_JQRV01000001.1_cds_WP_002728536.1_47	27.134	328	510
WP_004448480.1	lcl|NZ_JQRV01000001.1_cds_WP_002728534.1_46	31.111	90	510
WP_036062285.1	lcl|NZ_JQRV01000155.1_cds_WP_002728309.1_3352	27.106	273	330
WP_036062285.1	lcl|NZ_JQRV01000044.1_cds_WP_002725843.1_1455	23.723	274	330
WP_036062285.1	lcl|NZ_JQRV01000011.1_cds_WP_002727919.1_603	26.266	316	330
WP_036062285.1	lcl|NZ_JQRV01000095.1_cds_WP_002722638.1_2753	28.159	277	330
WP_036062285.1	lcl|NZ_JQRV01000049.1_cds_WP_002732331.1_1719	26.577	222	330
WP_036062285.1	lcl|NZ_JQRV01000082.1_cds_WP_016757558.1_2430	27.950	322	330
WP_036062285.1	lcl|NZ_JQRV01000131.1_cds_WP_002721725.1_3200	25.403	248	330
WP_036062285.1	lcl|NZ_JQRV01000002.1_cds_WP_002729504.1_126	25.352	142	330
WP_036062285.1	lcl|NZ_JQRV01000080.1_cds_WP_002728462.1_2376	25.417	240	330
