WP_000340715.1	lcl|NZ_JAFCYY010000011.1_cds_WP_000340715.1_506	100.000	86	106
WP_004421326.1	lcl|NZ_JAFCYY010000011.1_cds_WP_203368341.1_505	93.949	314	314
WP_004421326.1	lcl|NZ_JAFCYY010000001.1_cds_WP_000744700.1_215	25.926	324	314
WP_004421326.1	lcl|NZ_JAFCYY010000011.1_cds_WP_000646251.1_502	26.119	268	314
WP_004421326.1	lcl|NZ_JAFCYY010000018.1_cds_WP_000723092.1_1174	22.837	289	314
WP_004421326.1	lcl|NZ_JAFCYY010000011.1_cds_WP_001067557.1_499	25.000	328	314
WP_243817859.1	lcl|NZ_JAFCYY010000011.1_cds_WP_000604524.1_504	90.685	365	365
WP_004448470.1	lcl|NZ_JAFCYY010000011.1_cds_WP_000884059.1_503	96.196	184	185
WP_004448470.1	lcl|NZ_JAFCYY010000004.1_cds_WP_000351733.1_2876	39.286	140	185
WP_004448459.1	lcl|NZ_JAFCYY010000011.1_cds_WP_000646251.1_502	96.657	329	329
WP_004448459.1	lcl|NZ_JAFCYY010000001.1_cds_WP_000744700.1_215	32.698	315	329
WP_004448459.1	lcl|NZ_JAFCYY010000018.1_cds_WP_000723092.1_1174	30.448	335	329
WP_004448459.1	lcl|NZ_JAFCYY010000012.1_cds_WP_001984071.1_592	31.270	307	329
WP_004448459.1	lcl|NZ_JAFCYY010000001.1_cds_WP_000649923.1_58	30.031	323	329
WP_004448459.1	lcl|NZ_JAFCYY010000012.1_cds_WP_000709513.1_582	29.102	323	329
WP_004448459.1	lcl|NZ_JAFCYY010000012.1_cds_WP_000688695.1_612	29.197	274	329
WP_004448459.1	lcl|NZ_JAFCYY010000011.1_cds_WP_001067557.1_499	29.804	255	329
WP_004448459.1	lcl|NZ_JAFCYY010000018.1_cds_WP_000475904.1_1157	27.899	276	329
WP_004448459.1	lcl|NZ_JAFCYY010000011.1_cds_WP_203368341.1_505	25.633	316	329
WP_004448459.1	lcl|NZ_JAFCYY010000005.1_cds_WP_001074784.1_3207	28.302	265	329
WP_004448459.1	lcl|NZ_JAFCYY010000001.1_cds_WP_061269596.1_341	24.398	332	329
WP_004448459.1	lcl|NZ_JAFCYY010000011.1_cds_WP_000378097.1_482	25.581	172	329
WP_004421408.1	lcl|NZ_JAFCYY010000011.1_cds_WP_000774262.1_501	94.382	267	267
WP_004421408.1	lcl|NZ_JAFCYY010000018.1_cds_WP_000842260.1_1175	26.842	190	267
WP_004421408.1	lcl|NZ_JAFCYY010000012.1_cds_WP_000667727.1_634	33.636	110	267
WP_004421408.1	lcl|NZ_JAFCYY010000009.1_cds_WP_000805357.1_3932	33.333	102	267
WP_004448480.1	lcl|NZ_JAFCYY010000011.1_cds_WP_000612798.1_500	96.078	510	510
WP_004448480.1	lcl|NZ_JAFCYY010000005.1_cds_WP_000291586.1_3279	27.077	325	510
WP_004448480.1	lcl|NZ_JAFCYY010000005.1_cds_WP_000364507.1_3278	31.111	90	510
