WP_000340715.1	lcl|NZ_JQQR01000023.1_cds_WP_000340715.1_695	100.000	86	106
WP_004421326.1	lcl|NZ_JQQR01000023.1_cds_WP_000410273.1_696	94.268	314	314
WP_004421326.1	lcl|NZ_JQQR01000042.1_cds_WP_000744700.1_1202	25.926	324	314
WP_004421326.1	lcl|NZ_JQQR01000023.1_cds_WP_061226680.1_699	26.119	268	314
WP_004421326.1	lcl|NZ_JQQR01000009.1_cds_WP_000723090.1_377	22.917	288	314
WP_004421326.1	lcl|NZ_JQQR01000023.1_cds_WP_001067557.1_702	25.000	328	314
WP_243817859.1	lcl|NZ_JQQR01000023.1_cds_WP_000604524.1_697	90.685	365	365
WP_004448470.1	lcl|NZ_JQQR01000023.1_cds_WP_000884059.1_698	96.196	184	185
WP_004448470.1	lcl|NZ_JQQR01000019.1_cds_WP_000351733.1_542	39.286	140	185
WP_004448459.1	lcl|NZ_JQQR01000023.1_cds_WP_061226680.1_699	96.960	329	329
WP_004448459.1	lcl|NZ_JQQR01000042.1_cds_WP_000744700.1_1202	32.698	315	329
WP_004448459.1	lcl|NZ_JQQR01000009.1_cds_WP_000723090.1_377	30.448	335	329
WP_004448459.1	lcl|NZ_JQQR01000074.1_cds_WP_002072074.1_1873	30.945	307	329
WP_004448459.1	lcl|NZ_JQQR01000081.1_cds_WP_000649924.1_1988	30.031	323	329
WP_004448459.1	lcl|NZ_JQQR01000062.1_cds_WP_000709513.1_1688	29.102	323	329
WP_004448459.1	lcl|NZ_JQQR01000074.1_cds_WP_000688698.1_1853	29.197	274	329
WP_004448459.1	lcl|NZ_JQQR01000023.1_cds_WP_001067557.1_702	29.804	255	329
WP_004448459.1	lcl|NZ_JQQR01000009.1_cds_WP_000475904.1_360	27.899	276	329
WP_004448459.1	lcl|NZ_JQQR01000023.1_cds_WP_000410273.1_696	25.633	316	329
WP_004448459.1	lcl|NZ_JQQR01000084.1_cds_WP_017858396.1_2096	28.302	265	329
WP_004448459.1	lcl|NZ_JQQR01000056.1_cds_WP_002105505.1_1542	24.398	332	329
WP_004448459.1	lcl|NZ_JQQR01000023.1_cds_WP_000378097.1_719	25.581	172	329
WP_004421408.1	lcl|NZ_JQQR01000023.1_cds_WP_000774260.1_700	94.757	267	267
WP_004421408.1	lcl|NZ_JQQR01000009.1_cds_WP_000842260.1_378	26.842	190	267
WP_004421408.1	lcl|NZ_JQQR01000014.1_cds_WP_000667727.1_474	33.636	110	267
WP_004421408.1	lcl|NZ_JQQR01000170.1_cds_WP_000805357.1_3451	33.333	102	267
WP_004448480.1	lcl|NZ_JQQR01000023.1_cds_WP_000612794.1_701	95.882	510	510
WP_004448480.1	lcl|NZ_JQQR01000002.1_cds_WP_000291578.1_30	27.077	325	510
WP_004448480.1	lcl|NZ_JQQR01000002.1_cds_WP_000364507.1_31	31.111	90	510
WP_004448480.1	lcl|NZ_JQQR01000023.1_cds_WP_000612794.1_701	95.882	510	510
WP_004448480.1	lcl|NZ_JQQR01000002.1_cds_WP_000291578.1_30	27.077	325	510
WP_004448480.1	lcl|NZ_JQQR01000002.1_cds_WP_000364507.1_31	31.111	90	510
WP_036062285.1	lcl|NZ_JQQR01000023.1_cds_WP_001067557.1_702	96.667	330	330
WP_036062285.1	lcl|NZ_JQQR01000023.1_cds_WP_061226680.1_699	29.316	307	330
WP_036062285.1	lcl|NZ_JQQR01000074.1_cds_WP_002072074.1_1873	25.735	272	330
WP_036062285.1	lcl|NZ_JQQR01000042.1_cds_WP_000744700.1_1202	26.582	316	330
WP_036062285.1	lcl|NZ_JQQR01000009.1_cds_WP_000723090.1_377	24.324	333	330
WP_036062285.1	lcl|NZ_JQQR01000056.1_cds_WP_002105505.1_1542	28.395	243	330
WP_036062285.1	lcl|NZ_JQQR01000081.1_cds_WP_000649924.1_1988	29.688	256	330
WP_036062285.1	lcl|NZ_JQQR01000074.1_cds_WP_000688698.1_1853	25.339	221	330
WP_004448474.1	lcl|NZ_JQQR01000023.1_cds_WP_001198107.1_703	95.628	366	366
WP_004448474.1	lcl|NZ_JQQR01000023.1_cds_WP_000608292.1_704	40.437	366	366
WP_004448474.1	lcl|NZ_JQQR01000009.1_cds_WP_000575178.1_371	33.705	359	366
WP_004448474.1	lcl|NZ_JQQR01000023.1_cds_WP_061226678.1_720	31.414	382	366
WP_004448474.1	lcl|NZ_JQQR01000074.1_cds_WP_001281953.1_1837	27.704	379	366
WP_004448474.1	lcl|NZ_JQQR01000023.1_cds_WP_017857903.1_714	32.493	357	366
WP_004448474.1	lcl|NZ_JQQR01000068.1_cds_WP_000538755.1_1738	29.972	357	366
WP_004448474.1	lcl|NZ_JQQR01000048.1_cds_WP_001982414.1_1382	31.579	190	366
WP_004448477.1	lcl|NZ_JQQR01000023.1_cds_WP_000608292.1_704	95.095	367	367
