WP_000340715.1	lcl|NZ_AOWB01000127.1_cds_WP_000340715.1_3619	100.000	86	106
WP_004421326.1	lcl|NZ_AOWB01000127.1_cds_WP_000410273.1_3620	94.268	314	314
WP_004421326.1	lcl|NZ_AOWB01000127.1_cds_WP_000093099.1_3640	53.968	63	314
WP_004421326.1	lcl|NZ_AOWB01000127.1_cds_WP_000646252.1_3623	26.493	268	314
WP_004421326.1	lcl|NZ_AOWB01000104.1_cds_WP_000744700.1_2458	25.926	324	314
WP_004421326.1	lcl|NZ_AOWB01000127.1_cds_WP_000600889.1_3649	26.425	193	314
WP_004421326.1	lcl|NZ_AOWB01000127.1_cds_WP_000723090.1_3702	22.917	288	314
WP_004421326.1	lcl|NZ_AOWB01000127.1_cds_WP_001067557.1_3626	25.000	328	314
WP_243817859.1	lcl|NZ_AOWB01000127.1_cds_WP_000604524.1_3621	90.685	365	365
WP_004448470.1	lcl|NZ_AOWB01000127.1_cds_WP_000884059.1_3622	96.196	184	185
WP_004448470.1	lcl|NZ_AOWB01000025.1_cds_WP_000351733.1_495	39.286	140	185
WP_004448459.1	lcl|NZ_AOWB01000127.1_cds_WP_000646252.1_3623	95.745	329	329
WP_004448459.1	lcl|NZ_AOWB01000104.1_cds_WP_000744700.1_2458	32.698	315	329
WP_004448459.1	lcl|NZ_AOWB01000127.1_cds_WP_000600889.1_3649	31.962	316	329
WP_004448459.1	lcl|NZ_AOWB01000127.1_cds_WP_000723090.1_3702	30.448	335	329
WP_004448459.1	lcl|NZ_AOWB01000024.1_cds_WP_001984071.1_441	31.270	307	329
WP_004448459.1	lcl|NZ_AOWB01000066.1_cds_WP_000649925.1_1388	30.031	323	329
WP_004448459.1	lcl|NZ_AOWB01000007.1_cds_WP_000709511.1_12	29.305	331	329
WP_004448459.1	lcl|NZ_AOWB01000127.1_cds_WP_000601375.1_3676	25.333	300	329
WP_004448459.1	lcl|NZ_AOWB01000073.1_cds_WP_000688695.1_1637	29.197	274	329
WP_004448459.1	lcl|NZ_AOWB01000127.1_cds_WP_001067557.1_3626	29.804	255	329
WP_004448459.1	lcl|NZ_AOWB01000127.1_cds_WP_000475904.1_3685	27.899	276	329
WP_004448459.1	lcl|NZ_AOWB01000127.1_cds_WP_000410273.1_3620	25.633	316	329
WP_004448459.1	lcl|NZ_AOWB01000123.1_cds_WP_001074785.1_3374	28.302	265	329
WP_004448459.1	lcl|NZ_AOWB01000090.1_cds_WP_001003555.1_2038	24.852	338	329
WP_004448459.1	lcl|NZ_AOWB01000127.1_cds_WP_000487322.1_3674	27.744	328	329
WP_004421408.1	lcl|NZ_AOWB01000127.1_cds_WP_000774262.1_3624	94.382	267	267
WP_004421408.1	lcl|NZ_AOWB01000127.1_cds_WP_000859505.1_3673	27.885	208	267
WP_004421408.1	lcl|NZ_AOWB01000127.1_cds_WP_000800438.1_3654	26.702	191	267
WP_004421408.1	lcl|NZ_AOWB01000127.1_cds_WP_000842260.1_3703	26.842	190	267
WP_004421408.1	lcl|NZ_AOWB01000091.1_cds_WP_000667727.1_2116	33.636	110	267
WP_004421408.1	lcl|NZ_AOWB01000098.1_cds_WP_000805357.1_2380	33.333	102	267
WP_004448480.1	lcl|NZ_AOWB01000127.1_cds_WP_000612797.1_3625	95.490	510	510
WP_004448480.1	lcl|NZ_AOWB01000020.1_cds_WP_000291591.1_204	27.077	325	510
WP_004448480.1	lcl|NZ_AOWB01000020.1_cds_WP_000364507.1_205	31.111	90	510
WP_004448480.1	lcl|NZ_AOWB01000127.1_cds_WP_000612797.1_3625	95.490	510	510
WP_004448480.1	lcl|NZ_AOWB01000020.1_cds_WP_000291591.1_204	27.077	325	510
WP_004448480.1	lcl|NZ_AOWB01000020.1_cds_WP_000364507.1_205	31.111	90	510
WP_036062285.1	lcl|NZ_AOWB01000127.1_cds_WP_001067557.1_3626	96.667	330	330
WP_036062285.1	lcl|NZ_AOWB01000127.1_cds_WP_000646252.1_3623	28.990	307	330
WP_036062285.1	lcl|NZ_AOWB01000127.1_cds_WP_000600889.1_3649	26.692	266	330
WP_036062285.1	lcl|NZ_AOWB01000024.1_cds_WP_001984071.1_441	25.368	272	330
WP_036062285.1	lcl|NZ_AOWB01000104.1_cds_WP_000744700.1_2458	26.582	316	330
WP_036062285.1	lcl|NZ_AOWB01000090.1_cds_WP_001003555.1_2038	29.218	243	330
WP_036062285.1	lcl|NZ_AOWB01000127.1_cds_WP_000723090.1_3702	24.324	333	330
WP_036062285.1	lcl|NZ_AOWB01000066.1_cds_WP_000649925.1_1388	29.688	256	330
WP_036062285.1	lcl|NZ_AOWB01000073.1_cds_WP_000688695.1_1637	26.244	221	330
WP_036062285.1	lcl|NZ_AOWB01000127.1_cds_WP_000601375.1_3676	27.273	275	330
WP_004448474.1	lcl|NZ_AOWB01000127.1_cds_WP_001198107.1_3627	95.628	366	366
WP_004448474.1	lcl|NZ_AOWB01000127.1_cds_WP_000608295.1_3628	40.274	365	366
WP_004448474.1	lcl|NZ_AOWB01000127.1_cds_WP_000575178.1_3696	33.705	359	366
WP_004448474.1	lcl|NZ_AOWB01000051.1_cds_WP_001281953.1_1072	27.704	379	366
WP_004448474.1	lcl|NZ_AOWB01000127.1_cds_WP_000346036.1_3657	27.809	356	366
WP_004448474.1	lcl|NZ_AOWB01000127.1_cds_WP_000582222.1_3638	32.295	353	366
WP_004448474.1	lcl|NZ_AOWB01000115.1_cds_WP_000538752.1_2887	29.972	357	366
WP_004448474.1	lcl|NZ_AOWB01000127.1_cds_WP_000947844.1_3650	27.168	346	366
