WP_000340715.1	lcl|NZ_JQRW01000164.1_cds_WP_002725873.1_3331	91.860	86	106
WP_004421326.1	lcl|NZ_JQRW01000164.1_cds_WP_002733579.1_3332	91.401	314	314
WP_004421326.1	lcl|NZ_JQRW01000008.1_cds_WP_002722638.1_281	23.385	325	314
WP_004421326.1	lcl|NZ_JQRW01000080.1_cds_WP_002727919.1_2414	24.138	290	314
WP_004421326.1	lcl|NZ_JQRW01000102.1_cds_WP_061298650.1_2704	22.460	187	314
WP_004421326.1	lcl|NZ_JQRW01000024.1_cds_WP_002729504.1_719	22.941	170	314
WP_004421326.1	lcl|NZ_JQRW01000199.1_cds_WP_002728309.1_3410	24.759	311	314
WP_004448470.1	lcl|NZ_JQRW01000021.1_cds_WP_002721790.1_574	35.616	146	185
WP_004448459.1	lcl|NZ_JQRW01000006.1_cds_WP_061298118.1_240	31.143	350	329
WP_004448459.1	lcl|NZ_JQRW01000008.1_cds_WP_002722638.1_281	30.794	315	329
WP_004448459.1	lcl|NZ_JQRW01000080.1_cds_WP_002727919.1_2414	30.746	335	329
WP_004448459.1	lcl|NZ_JQRW01000102.1_cds_WP_061298650.1_2704	31.104	299	329
WP_004448459.1	lcl|NZ_JQRW01000199.1_cds_WP_002728309.1_3410	30.547	311	329
WP_004448459.1	lcl|NZ_JQRW01000125.1_cds_WP_016757558.1_3048	29.781	319	329
WP_004448459.1	lcl|NZ_JQRW01000054.1_cds_WP_002728316.1_1687	29.003	331	329
WP_004448459.1	lcl|NZ_JQRW01000024.1_cds_WP_002729504.1_719	27.273	341	329
WP_004448459.1	lcl|NZ_JQRW01000067.1_cds_WP_002733546.1_2086	26.296	270	329
WP_004448459.1	lcl|NZ_JQRW01000049.1_cds_WP_002732331.1_1442	26.254	339	329
WP_004448459.1	lcl|NZ_JQRW01000164.1_cds_WP_002733579.1_3332	27.309	249	329
WP_004448459.1	lcl|NZ_JQRW01000067.1_cds_WP_002733698.1_2078	27.174	276	329
WP_004448459.1	lcl|NZ_JQRW01000051.1_cds_WP_002728462.1_1605	26.592	267	329
WP_004448459.1	lcl|NZ_JQRW01000014.1_cds_WP_002721725.1_417	24.107	336	329
WP_004448459.1	lcl|NZ_JQRW01000007.1_cds_WP_002728696.1_246	27.647	170	329
WP_004448459.1	lcl|NZ_JQRW01000067.1_cds_WP_002733757.1_2088	29.121	182	329
WP_004421408.1	lcl|NZ_JQRW01000102.1_cds_WP_061298638.1_2699	23.830	235	267
WP_004421408.1	lcl|NZ_JQRW01000067.1_cds_WP_002738295.1_2089	25.481	208	267
WP_004421408.1	lcl|NZ_JQRW01000080.1_cds_WP_002727921.1_2415	26.984	189	267
WP_004421408.1	lcl|NZ_JQRW01000173.1_cds_WP_002729040.1_3346	32.727	110	267
WP_004421408.1	lcl|NZ_JQRW01000086.1_cds_WP_002766579.1_2510	37.209	86	267
WP_004421408.1	lcl|NZ_JQRW01000024.1_cds_WP_002729513.1_718	24.868	189	267
WP_004448480.1	lcl|NZ_JQRW01000062.1_cds_WP_002728536.1_1885	27.134	328	510
WP_004448480.1	lcl|NZ_JQRW01000062.1_cds_WP_002728534.1_1886	31.111	90	510
WP_004448480.1	lcl|NZ_JQRW01000062.1_cds_WP_002728536.1_1885	27.134	328	510
WP_004448480.1	lcl|NZ_JQRW01000062.1_cds_WP_002728534.1_1886	31.111	90	510
WP_036062285.1	lcl|NZ_JQRW01000199.1_cds_WP_002728309.1_3410	27.106	273	330
WP_036062285.1	lcl|NZ_JQRW01000102.1_cds_WP_061298650.1_2704	25.735	272	330
WP_036062285.1	lcl|NZ_JQRW01000080.1_cds_WP_002727919.1_2414	26.266	316	330
WP_036062285.1	lcl|NZ_JQRW01000008.1_cds_WP_002722638.1_281	28.159	277	330
WP_036062285.1	lcl|NZ_JQRW01000006.1_cds_WP_061298118.1_240	28.017	232	330
WP_036062285.1	lcl|NZ_JQRW01000049.1_cds_WP_002732331.1_1442	26.577	222	330
WP_036062285.1	lcl|NZ_JQRW01000125.1_cds_WP_016757558.1_3048	27.950	322	330
WP_036062285.1	lcl|NZ_JQRW01000014.1_cds_WP_002721725.1_417	25.403	248	330
WP_036062285.1	lcl|NZ_JQRW01000067.1_cds_WP_002733546.1_2086	25.000	268	330
WP_036062285.1	lcl|NZ_JQRW01000024.1_cds_WP_002729504.1_719	25.352	142	330
WP_036062285.1	lcl|NZ_JQRW01000051.1_cds_WP_002728462.1_1605	25.417	240	330
WP_036062285.1	lcl|NZ_JQRW01000164.1_cds_WP_002733579.1_3332	22.910	323	330
WP_036062285.1	lcl|NZ_JQRW01000007.1_cds_WP_002728696.1_246	25.676	296	330
WP_036062285.1	lcl|NZ_JQRW01000077.1_cds_WP_002739707.1_2291	25.781	128	330
WP_004448474.1	lcl|NZ_JQRW01000080.1_cds_WP_002727932.1_2407	33.140	344	366
WP_004448474.1	lcl|NZ_JQRW01000106.1_cds_WP_002728994.1_2768	27.778	378	366
WP_004448474.1	lcl|NZ_JQRW01000102.1_cds_WP_061209108.1_2692	32.203	354	366
WP_004448474.1	lcl|NZ_JQRW01000043.1_cds_WP_002724694.1_1317	29.805	359	366
WP_004448474.1	lcl|NZ_JQRW01000102.1_cds_WP_061298648.1_2703	25.419	358	366
WP_004448474.1	lcl|NZ_JQRW01000049.1_cds_WP_002724641.1_1443	32.086	187	366
WP_004448477.1	lcl|NZ_JQRW01000080.1_cds_WP_002727932.1_2407	36.314	369	367
WP_004448477.1	lcl|NZ_JQRW01000043.1_cds_WP_002724694.1_1317	34.121	381	367
WP_004448477.1	lcl|NZ_JQRW01000102.1_cds_WP_061209108.1_2692	34.324	370	367
WP_004448477.1	lcl|NZ_JQRW01000106.1_cds_WP_002728994.1_2768	30.319	376	367
WP_004448477.1	lcl|NZ_JQRW01000102.1_cds_WP_061298648.1_2703	27.381	336	367
WP_004448477.1	lcl|NZ_JQRW01000049.1_cds_WP_002724641.1_1443	25.485	361	367
WP_036062289.1	lcl|NZ_JQRW01000059.1_cds_WP_061298438.1_1782	43.725	247	265
WP_004448469.1	lcl|NZ_JQRW01000061.1_cds_WP_002730863.1_1848	36.184	304	310
WP_004448469.1	lcl|NZ_JQRW01000079.1_cds_WP_002727287.1_2382	26.897	290	310
WP_004448469.1	lcl|NZ_JQRW01000028.1_cds_WP_002727177.1_823	28.571	133	310
WP_004448469.1	lcl|NZ_JQRW01000061.1_cds_WP_002730863.1_1848	36.184	304	310
WP_004448469.1	lcl|NZ_JQRW01000079.1_cds_WP_002727287.1_2382	26.897	290	310
WP_004448469.1	lcl|NZ_JQRW01000028.1_cds_WP_002727177.1_823	28.571	133	310
WP_004448464.1	lcl|NZ_JQRW01000008.1_cds_WP_011671435.1_310	26.923	78	221
WP_004448464.1	lcl|NZ_JQRW01000135.1_cds_WP_002727076.1_3142	28.037	107	221
WP_004421412.1	lcl|NZ_JQRW01000008.1_cds_WP_002727846.1_316	32.576	132	177
WP_004448479.1	lcl|NZ_JQRW01000147.1_cds_WP_016749152.1_3204	27.602	221	406
WP_004448479.1	lcl|NZ_JQRW01000135.1_cds_WP_002732829.1_3141	23.364	214	406
WP_004448466.1	lcl|NZ_JQRW01000106.1_cds_WP_002728994.1_2768	30.343	379	361
WP_004448466.1	lcl|NZ_JQRW01000102.1_cds_WP_061209108.1_2692	29.975	397	361
WP_004448466.1	lcl|NZ_JQRW01000080.1_cds_WP_002727932.1_2407	30.000	310	361
WP_004448466.1	lcl|NZ_JQRW01000049.1_cds_WP_002724641.1_1443	25.203	369	361
WP_004448466.1	lcl|NZ_JQRW01000102.1_cds_WP_061298648.1_2703	30.739	257	361
WP_004448466.1	lcl|NZ_JQRW01000043.1_cds_WP_002724694.1_1317	30.000	250	361
WP_243817856.1	lcl|NZ_JQRW01000036.1_cds_JG05_RS18150_975	82.258	62	382
WP_243817856.1	lcl|NZ_JQRW01000046.1_cds_JG05_RS06830_1337	60.606	66	382
WP_243817856.1	lcl|NZ_JQRW01000036.1_cds_JG05_RS20650_1051	46.000	50	382
WP_243817856.1	lcl|NZ_JQRW01000036.1_cds_JG05_RS18150_975	82.258	62	382
WP_243817856.1	lcl|NZ_JQRW01000046.1_cds_JG05_RS06830_1337	60.606	66	382
WP_243817856.1	lcl|NZ_JQRW01000036.1_cds_JG05_RS20650_1051	46.000	50	382
WP_243817856.1	lcl|NZ_JQRW01000036.1_cds_JG05_RS18150_975	82.258	62	382
WP_243817856.1	lcl|NZ_JQRW01000046.1_cds_JG05_RS06830_1337	60.606	66	382
WP_243817856.1	lcl|NZ_JQRW01000036.1_cds_JG05_RS20650_1051	46.000	50	382
WP_243817856.1	lcl|NZ_JQRW01000036.1_cds_JG05_RS18150_975	82.258	62	382
WP_243817856.1	lcl|NZ_JQRW01000046.1_cds_JG05_RS06830_1337	60.606	66	382
WP_243817856.1	lcl|NZ_JQRW01000036.1_cds_JG05_RS20650_1051	46.000	50	382
WP_036063888.1	lcl|NZ_JQRW01000006.1_cds_WP_061298113.1_238	54.223	592	597
WP_036063888.1	lcl|NZ_JQRW01000112.1_cds_WP_002735243.1_2911	32.540	378	597
WP_036063888.1	lcl|NZ_JQRW01000096.1_cds_WP_002723347.1_2605	28.415	366	597
WP_036063888.1	lcl|NZ_JQRW01000018.1_cds_WP_002741286.1_468	33.197	244	597
WP_036063888.1	lcl|NZ_JQRW01000120.1_cds_WP_002739451.1_2994	32.407	216	597
WP_036063888.1	lcl|NZ_JQRW01000042.1_cds_WP_002726143.1_1250	31.429	210	597
WP_036063888.1	lcl|NZ_JQRW01000015.1_cds_WP_002732862.1_436	30.583	206	597
WP_036063888.1	lcl|NZ_JQRW01000062.1_cds_WP_002728388.1_1891	25.751	233	597
WP_036063888.1	lcl|NZ_JQRW01000004.1_cds_WP_016757782.1_188	27.530	247	597
WP_036063888.1	lcl|NZ_JQRW01000021.1_cds_WP_002729296.1_554	28.163	245	597
WP_036063888.1	lcl|NZ_JQRW01000050.1_cds_WP_002725984.1_1545	28.000	225	597
WP_036063888.1	lcl|NZ_JQRW01000156.1_cds_WP_016757988.1_3278	29.108	213	597
WP_036063888.1	lcl|NZ_JQRW01000064.1_cds_WP_032851236.1_2028	25.676	222	597
WP_036063888.1	lcl|NZ_JQRW01000064.1_cds_WP_032851236.1_2028	25.806	155	597
WP_036063888.1	lcl|NZ_JQRW01000036.1_cds_WP_061298269.1_1012	28.000	225	597
WP_036063888.1	lcl|NZ_JQRW01000088.1_cds_WP_002733837.1_2522	26.484	219	597
WP_036063888.1	lcl|NZ_JQRW01000088.1_cds_WP_002733837.1_2522	30.198	202	597
WP_036063888.1	lcl|NZ_JQRW01000021.1_cds_WP_002721914.1_606	24.885	217	597
WP_036063888.1	lcl|NZ_JQRW01000004.1_cds_WP_002730493.1_200	23.005	213	597
WP_036063888.1	lcl|NZ_JQRW01000007.1_cds_WP_002759225.1_251	24.609	256	597
WP_036063888.1	lcl|NZ_JQRW01000021.1_cds_WP_002721827.1_573	25.630	238	597
WP_036063888.1	lcl|NZ_JQRW01000109.1_cds_WP_002733736.1_2832	24.016	254	597
WP_036063888.1	lcl|NZ_JQRW01000004.1_cds_WP_002724311.1_187	24.167	240	597
WP_036063888.1	lcl|NZ_JQRW01000121.1_cds_WP_002739367.1_3014	22.066	213	597
WP_036063888.1	lcl|NZ_JQRW01000007.1_cds_WP_061298126.1_260	23.982	221	597
WP_036063888.1	lcl|NZ_JQRW01000007.1_cds_WP_061298126.1_260	24.686	239	597
WP_036063888.1	lcl|NZ_JQRW01000035.1_cds_WP_002725125.1_931	23.671	207	597
WP_036063888.1	lcl|NZ_JQRW01000035.1_cds_WP_002729758.1_928	32.967	91	597
WP_036063888.1	lcl|NZ_JQRW01000006.1_cds_WP_061298113.1_238	54.223	592	597
WP_036063888.1	lcl|NZ_JQRW01000112.1_cds_WP_002735243.1_2911	32.540	378	597
WP_036063888.1	lcl|NZ_JQRW01000096.1_cds_WP_002723347.1_2605	28.415	366	597
WP_036063888.1	lcl|NZ_JQRW01000018.1_cds_WP_002741286.1_468	33.197	244	597
WP_036063888.1	lcl|NZ_JQRW01000120.1_cds_WP_002739451.1_2994	32.407	216	597
WP_036063888.1	lcl|NZ_JQRW01000042.1_cds_WP_002726143.1_1250	31.429	210	597
WP_036063888.1	lcl|NZ_JQRW01000015.1_cds_WP_002732862.1_436	30.583	206	597
WP_036063888.1	lcl|NZ_JQRW01000062.1_cds_WP_002728388.1_1891	25.751	233	597
WP_036063888.1	lcl|NZ_JQRW01000004.1_cds_WP_016757782.1_188	27.530	247	597
WP_036063888.1	lcl|NZ_JQRW01000021.1_cds_WP_002729296.1_554	28.163	245	597
WP_036063888.1	lcl|NZ_JQRW01000050.1_cds_WP_002725984.1_1545	28.000	225	597
WP_036063888.1	lcl|NZ_JQRW01000156.1_cds_WP_016757988.1_3278	29.108	213	597
WP_036063888.1	lcl|NZ_JQRW01000064.1_cds_WP_032851236.1_2028	25.676	222	597
WP_036063888.1	lcl|NZ_JQRW01000064.1_cds_WP_032851236.1_2028	25.806	155	597
WP_036063888.1	lcl|NZ_JQRW01000036.1_cds_WP_061298269.1_1012	28.000	225	597
WP_036063888.1	lcl|NZ_JQRW01000088.1_cds_WP_002733837.1_2522	26.484	219	597
WP_036063888.1	lcl|NZ_JQRW01000088.1_cds_WP_002733837.1_2522	30.198	202	597
WP_036063888.1	lcl|NZ_JQRW01000021.1_cds_WP_002721914.1_606	24.885	217	597
WP_036063888.1	lcl|NZ_JQRW01000004.1_cds_WP_002730493.1_200	23.005	213	597
WP_036063888.1	lcl|NZ_JQRW01000007.1_cds_WP_002759225.1_251	24.609	256	597
WP_036063888.1	lcl|NZ_JQRW01000021.1_cds_WP_002721827.1_573	25.630	238	597
WP_036063888.1	lcl|NZ_JQRW01000109.1_cds_WP_002733736.1_2832	24.016	254	597
WP_036063888.1	lcl|NZ_JQRW01000004.1_cds_WP_002724311.1_187	24.167	240	597
WP_036063888.1	lcl|NZ_JQRW01000121.1_cds_WP_002739367.1_3014	22.066	213	597
WP_036063888.1	lcl|NZ_JQRW01000007.1_cds_WP_061298126.1_260	23.982	221	597
WP_036063888.1	lcl|NZ_JQRW01000007.1_cds_WP_061298126.1_260	24.686	239	597
WP_036063888.1	lcl|NZ_JQRW01000035.1_cds_WP_002725125.1_931	23.671	207	597
WP_036063888.1	lcl|NZ_JQRW01000035.1_cds_WP_002729758.1_928	32.967	91	597
WP_004450644.1	lcl|NZ_JQRW01000080.1_cds_WP_020765002.1_2413	28.571	280	295
WP_004450644.1	lcl|NZ_JQRW01000067.1_cds_WP_002733546.1_2086	26.946	167	295
WP_004450644.1	lcl|NZ_JQRW01000008.1_cds_WP_002722638.1_281	44.737	38	295
WP_243817855.1	lcl|NZ_JQRW01000102.1_cds_WP_061209108.1_2692	76.667	390	392
WP_243817855.1	lcl|NZ_JQRW01000106.1_cds_WP_002728994.1_2768	34.103	390	392
WP_243817855.1	lcl|NZ_JQRW01000102.1_cds_WP_061298648.1_2703	31.126	302	392
WP_243817855.1	lcl|NZ_JQRW01000049.1_cds_WP_002724641.1_1443	26.053	380	392
WP_243817855.1	lcl|NZ_JQRW01000080.1_cds_WP_002727932.1_2407	25.737	373	392
WP_243817855.1	lcl|NZ_JQRW01000043.1_cds_WP_002724694.1_1317	26.786	336	392
WP_004450706.1	lcl|NZ_JQRW01000102.1_cds_WP_061298644.1_2701	31.361	338	331
WP_004450706.1	lcl|NZ_JQRW01000088.1_cds_WP_002757902.1_2551	31.390	223	331
WP_004450706.1	lcl|NZ_JQRW01000067.1_cds_WP_061298538.1_2099	29.605	304	331
WP_004450706.1	lcl|NZ_JQRW01000006.1_cds_WP_061298124.1_244	24.481	241	331
WP_004450706.1	lcl|NZ_JQRW01000102.1_cds_WP_061298644.1_2701	31.361	338	331
WP_004450706.1	lcl|NZ_JQRW01000088.1_cds_WP_002757902.1_2551	31.390	223	331
WP_004450706.1	lcl|NZ_JQRW01000067.1_cds_WP_061298538.1_2099	29.605	304	331
WP_004450706.1	lcl|NZ_JQRW01000006.1_cds_WP_061298124.1_244	24.481	241	331
WP_004421460.1	lcl|NZ_JQRW01000045.1_cds_WP_061298335.1_1332	29.362	235	250
WP_004450681.1	lcl|NZ_JQRW01000002.1_cds_WP_002733406.1_54	24.458	323	442
WP_004450681.1	lcl|NZ_JQRW01000021.1_cds_WP_002731775.1_529	21.127	426	442
WP_004450681.1	lcl|NZ_JQRW01000021.1_cds_WP_002731864.1_519	25.444	338	442
WP_036063866.1	lcl|NZ_JQRW01000125.1_cds_WP_002724484.1_3038	37.308	260	261
WP_036063866.1	lcl|NZ_JQRW01000154.1_cds_WP_061298790.1_3258	24.082	245	261
WP_004450670.1	lcl|NZ_JQRW01000067.1_cds_WP_061208036.1_2093	31.227	269	331
WP_004450713.1	lcl|NZ_JQRW01000067.1_cds_WP_061221491.1_2101	39.098	133	155
WP_004450693.1	lcl|NZ_JQRW01000102.1_cds_WP_061298644.1_2701	38.788	330	350
WP_004450693.1	lcl|NZ_JQRW01000067.1_cds_WP_061298538.1_2099	39.245	265	350
WP_004450693.1	lcl|NZ_JQRW01000088.1_cds_WP_002757902.1_2551	34.146	287	350
WP_004450693.1	lcl|NZ_JQRW01000006.1_cds_WP_061298124.1_244	35.036	137	350
WP_004450693.1	lcl|NZ_JQRW01000102.1_cds_WP_061298644.1_2701	38.788	330	350
WP_004450693.1	lcl|NZ_JQRW01000067.1_cds_WP_061298538.1_2099	39.245	265	350
WP_004450693.1	lcl|NZ_JQRW01000088.1_cds_WP_002757902.1_2551	34.146	287	350
WP_004450693.1	lcl|NZ_JQRW01000006.1_cds_WP_061298124.1_244	35.036	137	350
WP_004434977.1	lcl|NZ_JQRW01000062.1_cds_WP_002728390.1_1888	40.239	251	292
WP_004434977.1	lcl|NZ_JQRW01000111.1_cds_WP_002754225.1_2898	26.984	189	292
WP_004450654.1	lcl|NZ_JQRW01000102.1_cds_WP_061298638.1_2699	32.000	100	139
WP_004450654.1	lcl|NZ_JQRW01000008.1_cds_WP_002732576.1_276	26.804	97	139
WP_004450671.1	lcl|NZ_JQRW01000022.1_cds_WP_002728062.1_641	31.890	254	264
WP_004450671.1	lcl|NZ_JQRW01000079.1_cds_WP_002728745.1_2389	31.325	249	264
WP_004450671.1	lcl|NZ_JQRW01000037.1_cds_WP_002735533.1_1061	32.400	250	264
WP_004450671.1	lcl|NZ_JQRW01000051.1_cds_WP_061298378.1_1603	29.961	257	264
WP_004450671.1	lcl|NZ_JQRW01000050.1_cds_WP_002722691.1_1555	30.952	252	264
WP_004450671.1	lcl|NZ_JQRW01000040.1_cds_WP_002722237.1_1176	24.590	244	264
WP_004450671.1	lcl|NZ_JQRW01000002.1_cds_WP_002728891.1_68	29.412	187	264
WP_004450671.1	lcl|NZ_JQRW01000040.1_cds_WP_002722184.1_1181	25.414	181	264
WP_004450698.1	lcl|NZ_JQRW01000067.1_cds_WP_061208034.1_2091	30.645	124	308
WP_004450698.1	lcl|NZ_JQRW01000135.1_cds_WP_002732829.1_3141	23.737	198	308
WP_004450657.1	lcl|NZ_JQRW01000022.1_cds_WP_002728062.1_641	29.508	244	247
WP_004450657.1	lcl|NZ_JQRW01000050.1_cds_WP_002722691.1_1555	31.076	251	247
WP_004450657.1	lcl|NZ_JQRW01000079.1_cds_WP_002728745.1_2389	28.346	254	247
WP_004450657.1	lcl|NZ_JQRW01000037.1_cds_WP_002735533.1_1061	31.496	254	247
WP_004450657.1	lcl|NZ_JQRW01000040.1_cds_WP_002722184.1_1181	29.646	226	247
WP_004450657.1	lcl|NZ_JQRW01000051.1_cds_WP_061298378.1_1603	29.658	263	247
WP_004450657.1	lcl|NZ_JQRW01000002.1_cds_WP_002728891.1_68	29.570	186	247
WP_004450657.1	lcl|NZ_JQRW01000040.1_cds_WP_002722237.1_1176	26.172	256	247
WP_004450657.1	lcl|NZ_JQRW01000125.1_cds_WP_002724506.1_3039	28.431	204	247
WP_004450657.1	lcl|NZ_JQRW01000023.1_cds_WP_061298201.1_675	30.052	193	247
WP_004450657.1	lcl|NZ_JQRW01000035.1_cds_WP_002729181.1_917	27.407	135	247
WP_004450657.1	lcl|NZ_JQRW01000056.1_cds_WP_002727447.1_1738	22.527	182	247
WP_004450657.1	lcl|NZ_JQRW01000049.1_cds_WP_016762559.1_1479	25.131	191	247
WP_004450657.1	lcl|NZ_JQRW01000002.1_cds_WP_016749229.1_73	23.318	223	247
WP_243817853.1	lcl|NZ_JQRW01000111.1_cds_WP_002723863.1_2884	30.952	252	258
WP_243817853.1	lcl|NZ_JQRW01000006.1_cds_WP_061298122.1_242	32.051	78	258
WP_004450697.1	lcl|NZ_JQRW01000049.1_cds_WP_002741291.1_1451	34.000	50	134
WP_004450709.1	lcl|NZ_JQRW01000078.1_cds_WP_002723163.1_2338	25.000	208	352
WP_004450709.1	lcl|NZ_JQRW01000024.1_cds_WP_002729510.1_720	20.856	187	352
WP_243817852.1	lcl|NZ_JQRW01000067.1_cds_WP_016758104.1_2081	68.806	670	664
WP_243817851.1	lcl|NZ_JQRW01000067.1_cds_WP_016758105.1_2080	77.078	397	434
WP_004421384.1	lcl|NZ_JQRW01000067.1_cds_WP_002733698.1_2078	97.093	344	344
WP_004421384.1	lcl|NZ_JQRW01000077.1_cds_WP_002739707.1_2291	40.086	232	344
WP_004421384.1	lcl|NZ_JQRW01000102.1_cds_WP_061298650.1_2704	32.540	126	344
WP_004421384.1	lcl|NZ_JQRW01000080.1_cds_WP_002727919.1_2414	26.506	249	344
WP_004421384.1	lcl|NZ_JQRW01000067.1_cds_WP_002733757.1_2088	27.076	277	344
WP_004421384.1	lcl|NZ_JQRW01000008.1_cds_WP_002722638.1_281	21.923	260	344
WP_004453027.1	lcl|NZ_JQRW01000067.1_cds_WP_061298528.1_2077	92.391	368	368
WP_004453027.1	lcl|NZ_JQRW01000067.1_cds_WP_061298528.1_2077	92.391	368	368
WP_243817850.1	lcl|NZ_JQRW01000067.1_cds_WP_002759917.1_2076	97.074	376	376
WP_243817849.1	lcl|NZ_JQRW01000067.1_cds_WP_002721297.1_2075	94.430	395	395
WP_243817848.1	lcl|NZ_JQRW01000067.1_cds_WP_002733636.1_2074	95.962	421	421
WP_243817848.1	lcl|NZ_JQRW01000061.1_cds_WP_002757914.1_1832	41.935	155	421
WP_243817848.1	lcl|NZ_JQRW01000036.1_cds_WP_002759585.1_1020	35.220	159	421
WP_061244153.1	lcl|NZ_JQRW01000067.1_cds_WP_061298526.1_2073	83.578	408	414
WP_243817846.1	lcl|NZ_JQRW01000067.1_cds_WP_002740298.1_2072	88.117	446	449
WP_243817845.1	lcl|NZ_JQRW01000067.1_cds_WP_002733577.1_2071	85.284	299	313
WP_243817844.1	lcl|NZ_JQRW01000080.1_cds_WP_002759956.1_2404	72.852	291	295
WP_243817843.1	lcl|NZ_JQRW01000080.1_cds_WP_002723123.1_2405	81.791	335	340
WP_004435026.1	lcl|NZ_JQRW01000080.1_cds_WP_002727923.1_2406	87.943	141	141
WP_004450649.1	lcl|NZ_JQRW01000080.1_cds_WP_002727932.1_2407	87.052	363	363
WP_004450649.1	lcl|NZ_JQRW01000043.1_cds_WP_002724694.1_1317	29.213	356	363
WP_004450649.1	lcl|NZ_JQRW01000106.1_cds_WP_002728994.1_2768	25.203	369	363
