WP_000340715.1	lcl|NZ_AHNW02000048.1_cds_WP_000340715.1_2810	100.000	86	106
WP_004421326.1	lcl|NZ_AHNW02000048.1_cds_WP_000410268.1_2809	94.839	310	314
WP_004421326.1	lcl|NZ_AHNW02000115.1_cds_WP_000744700.1_1192	25.926	324	314
WP_004421326.1	lcl|NZ_AHNW02000154.1_cds_WP_000646254.1_189	26.119	268	314
WP_004421326.1	lcl|NZ_AHNW02000048.1_cds_WP_000723079.1_2759	22.662	278	314
WP_004421326.1	lcl|NZ_AHNW02000141.1_cds_WP_000723083.1_519	23.264	288	314
WP_004421326.1	lcl|NZ_AHNW02000048.1_cds_WP_000567886.1_2757	23.478	230	314
WP_004421326.1	lcl|NZ_AHNW02000154.1_cds_WP_001067557.1_186	25.000	328	314
WP_243817859.1	lcl|NZ_AHNW02000154.1_cds_WP_029782943.1_191	94.886	176	365
WP_004448470.1	lcl|NZ_AHNW02000154.1_cds_WP_000884059.1_190	96.196	184	185
WP_004448470.1	lcl|NZ_AHNW02000018.1_cds_WP_000351733.1_3929	39.286	140	185
WP_004448470.1	lcl|NZ_AHNW02000048.1_cds_WP_001047906.1_2778	34.463	177	185
WP_004448459.1	lcl|NZ_AHNW02000154.1_cds_WP_000646254.1_189	96.049	329	329
WP_004448459.1	lcl|NZ_AHNW02000115.1_cds_WP_000744700.1_1192	32.698	315	329
WP_004448459.1	lcl|NZ_AHNW02000048.1_cds_WP_000723079.1_2759	31.153	321	329
WP_004448459.1	lcl|NZ_AHNW02000141.1_cds_WP_000723083.1_519	31.045	335	329
WP_004448459.1	lcl|NZ_AHNW02000052.1_cds_WP_025184291.1_2674	31.270	307	329
WP_004448459.1	lcl|NZ_AHNW02000030.1_cds_WP_000649924.1_3652	30.031	323	329
WP_004448459.1	lcl|NZ_AHNW02000048.1_cds_WP_000567886.1_2757	29.836	305	329
WP_004448459.1	lcl|NZ_AHNW02000052.1_cds_WP_000709513.1_2683	29.102	323	329
WP_004448459.1	lcl|NZ_AHNW02000052.1_cds_WP_000688693.1_2654	29.197	274	329
WP_004448459.1	lcl|NZ_AHNW02000154.1_cds_WP_001067557.1_186	29.804	255	329
WP_004448459.1	lcl|NZ_AHNW02000069.1_cds_WP_000475901.1_2015	27.692	260	329
WP_004448459.1	lcl|NZ_AHNW02000048.1_cds_WP_000410268.1_2809	25.316	316	329
WP_004448459.1	lcl|NZ_AHNW02000048.1_cds_WP_000475907.1_2754	27.083	240	329
WP_004448459.1	lcl|NZ_AHNW02000033.1_cds_WP_001074779.1_3396	27.925	265	329
WP_004448459.1	lcl|NZ_AHNW02000030.1_cds_WP_001003557.1_3609	24.699	332	329
WP_004448459.1	lcl|NZ_AHNW02000010.1_cds_WP_000378097.1_4078	25.581	172	329
WP_004421408.1	lcl|NZ_AHNW02000154.1_cds_WP_000774259.1_188	94.757	267	267
WP_004421408.1	lcl|NZ_AHNW02000048.1_cds_WP_000043899.1_2758	26.016	246	267
WP_004421408.1	lcl|NZ_AHNW02000141.1_cds_WP_000842260.1_520	26.842	190	267
WP_004421408.1	lcl|NZ_AHNW02000052.1_cds_WP_000667727.1_2632	33.636	110	267
WP_004421408.1	lcl|NZ_AHNW02000095.1_cds_WP_000805357.1_1564	33.333	102	267
WP_004448480.1	lcl|NZ_AHNW02000154.1_cds_WP_000612798.1_187	96.078	510	510
WP_004448480.1	lcl|NZ_AHNW02000033.1_cds_WP_000291579.1_3472	27.077	325	510
WP_004448480.1	lcl|NZ_AHNW02000033.1_cds_WP_000364507.1_3471	31.111	90	510
WP_004448480.1	lcl|NZ_AHNW02000154.1_cds_WP_000612798.1_187	96.078	510	510
WP_004448480.1	lcl|NZ_AHNW02000033.1_cds_WP_000291579.1_3472	27.077	325	510
WP_004448480.1	lcl|NZ_AHNW02000033.1_cds_WP_000364507.1_3471	31.111	90	510
WP_036062285.1	lcl|NZ_AHNW02000154.1_cds_WP_001067557.1_186	96.667	330	330
WP_036062285.1	lcl|NZ_AHNW02000154.1_cds_WP_000646254.1_189	29.316	307	330
WP_036062285.1	lcl|NZ_AHNW02000048.1_cds_WP_000723079.1_2759	23.358	274	330
WP_036062285.1	lcl|NZ_AHNW02000052.1_cds_WP_025184291.1_2674	25.368	272	330
WP_036062285.1	lcl|NZ_AHNW02000115.1_cds_WP_000744700.1_1192	26.582	316	330
WP_036062285.1	lcl|NZ_AHNW02000030.1_cds_WP_001003557.1_3609	29.218	243	330
WP_036062285.1	lcl|NZ_AHNW02000141.1_cds_WP_000723083.1_519	24.024	333	330
WP_036062285.1	lcl|NZ_AHNW02000030.1_cds_WP_000649924.1_3652	29.688	256	330
WP_036062285.1	lcl|NZ_AHNW02000052.1_cds_WP_000688693.1_2654	25.792	221	330
WP_004448474.1	lcl|NZ_AHNW02000154.1_cds_WP_001198107.1_185	95.628	366	366
