WP_000340715.1	lcl|NZ_JQPN01000125.1_cds_WP_000340715.1_2656	100.000	86	106
WP_004421326.1	lcl|NZ_JQPN01000125.1_cds_WP_000410266.1_2657	94.268	314	314
WP_004421326.1	lcl|NZ_JQPN01000032.1_cds_WP_000744698.1_992	25.926	324	314
WP_004421326.1	lcl|NZ_JQPN01000125.1_cds_WP_000646254.1_2660	26.119	268	314
WP_004421326.1	lcl|NZ_JQPN01000160.1_cds_WP_000723091.1_3167	23.264	288	314
WP_004421326.1	lcl|NZ_JQPN01000125.1_cds_WP_001067557.1_2663	25.000	328	314
WP_243817859.1	lcl|NZ_JQPN01000125.1_cds_WP_002132254.1_2658	90.411	365	365
WP_004448470.1	lcl|NZ_JQPN01000125.1_cds_WP_000884059.1_2659	96.196	184	185
WP_004448470.1	lcl|NZ_JQPN01000022.1_cds_WP_000351733.1_603	39.286	140	185
WP_004448459.1	lcl|NZ_JQPN01000125.1_cds_WP_000646254.1_2660	96.049	329	329
WP_004448459.1	lcl|NZ_JQPN01000032.1_cds_WP_000744698.1_992	32.698	315	329
WP_004448459.1	lcl|NZ_JQPN01000160.1_cds_WP_000723091.1_3167	30.746	335	329
WP_004448459.1	lcl|NZ_JQPN01000085.1_cds_WP_002072074.1_2113	30.945	307	329
WP_004448459.1	lcl|NZ_JQPN01000044.1_cds_WP_000649924.1_1332	30.031	323	329
WP_004448459.1	lcl|NZ_JQPN01000178.1_cds_WP_000709508.1_3337	28.793	323	329
WP_004448459.1	lcl|NZ_JQPN01000085.1_cds_WP_000688698.1_2093	29.197	274	329
WP_004448459.1	lcl|NZ_JQPN01000125.1_cds_WP_001067557.1_2663	29.804	255	329
WP_004448459.1	lcl|NZ_JQPN01000163.1_cds_WP_000475901.1_3199	27.692	260	329
WP_004448459.1	lcl|NZ_JQPN01000125.1_cds_WP_000410266.1_2657	25.316	316	329
WP_004448459.1	lcl|NZ_JQPN01000038.1_cds_WP_001074779.1_1156	27.925	265	329
WP_004448459.1	lcl|NZ_JQPN01000013.1_cds_WP_001003560.1_328	24.556	338	329
WP_004448459.1	lcl|NZ_JQPN01000121.1_cds_WP_000378097.1_2632	25.581	172	329
WP_004421408.1	lcl|NZ_JQPN01000125.1_cds_WP_000774259.1_2661	94.757	267	267
WP_004421408.1	lcl|NZ_JQPN01000160.1_cds_WP_000842260.1_3166	26.842	190	267
WP_004421408.1	lcl|NZ_JQPN01000111.1_cds_WP_000667727.1_2496	33.636	110	267
WP_004421408.1	lcl|NZ_JQPN01000043.1_cds_WP_000805357.1_1227	33.333	102	267
WP_004448480.1	lcl|NZ_JQPN01000125.1_cds_WP_000612798.1_2662	96.078	510	510
WP_004448480.1	lcl|NZ_JQPN01000031.1_cds_WP_000291581.1_950	27.077	325	510
WP_004448480.1	lcl|NZ_JQPN01000031.1_cds_WP_000364504.1_949	31.111	90	510
WP_004448480.1	lcl|NZ_JQPN01000125.1_cds_WP_000612798.1_2662	96.078	510	510
WP_004448480.1	lcl|NZ_JQPN01000031.1_cds_WP_000291581.1_950	27.077	325	510
WP_004448480.1	lcl|NZ_JQPN01000031.1_cds_WP_000364504.1_949	31.111	90	510
WP_036062285.1	lcl|NZ_JQPN01000125.1_cds_WP_001067557.1_2663	96.667	330	330
WP_036062285.1	lcl|NZ_JQPN01000125.1_cds_WP_000646254.1_2660	29.316	307	330
WP_036062285.1	lcl|NZ_JQPN01000085.1_cds_WP_002072074.1_2113	25.735	272	330
WP_036062285.1	lcl|NZ_JQPN01000032.1_cds_WP_000744698.1_992	26.582	316	330
WP_036062285.1	lcl|NZ_JQPN01000013.1_cds_WP_001003560.1_328	28.807	243	330
WP_036062285.1	lcl|NZ_JQPN01000160.1_cds_WP_000723091.1_3167	23.494	332	330
WP_036062285.1	lcl|NZ_JQPN01000044.1_cds_WP_000649924.1_1332	29.688	256	330
WP_036062285.1	lcl|NZ_JQPN01000085.1_cds_WP_000688698.1_2093	25.339	221	330
WP_004448474.1	lcl|NZ_JQPN01000125.1_cds_WP_001198107.1_2664	95.628	366	366
WP_004448474.1	lcl|NZ_JQPN01000125.1_cds_WP_000608294.1_2665	40.000	365	366
WP_004448474.1	lcl|NZ_JQPN01000163.1_cds_WP_000575181.1_3188	33.148	359	366
WP_004448474.1	lcl|NZ_JQPN01000121.1_cds_WP_000172659.1_2633	31.414	382	366
WP_004448474.1	lcl|NZ_JQPN01000090.1_cds_WP_001281953.1_2198	27.704	379	366
WP_004448474.1	lcl|NZ_JQPN01000197.1_cds_WP_000538755.1_3438	29.972	357	366
WP_004448474.1	lcl|NZ_JQPN01000096.1_cds_WP_000228801.1_2292	32.143	336	366
WP_004448474.1	lcl|NZ_JQPN01000011.1_cds_WP_001982414.1_277	31.579	190	366
WP_004448477.1	lcl|NZ_JQPN01000125.1_cds_WP_000608294.1_2665	95.368	367	367
WP_004448477.1	lcl|NZ_JQPN01000125.1_cds_WP_001198107.1_2664	39.726	365	367
WP_004448477.1	lcl|NZ_JQPN01000163.1_cds_WP_000575181.1_3188	36.043	369	367
WP_004448477.1	lcl|NZ_JQPN01000121.1_cds_WP_000172659.1_2633	32.961	358	367
WP_004448477.1	lcl|NZ_JQPN01000197.1_cds_WP_000538755.1_3438	31.915	376	367
WP_004448477.1	lcl|NZ_JQPN01000096.1_cds_WP_000228801.1_2292	38.372	258	367
WP_004448477.1	lcl|NZ_JQPN01000090.1_cds_WP_001281953.1_2198	30.423	378	367
WP_004448477.1	lcl|NZ_JQPN01000011.1_cds_WP_001982414.1_277	24.931	361	367
WP_004448462.1	lcl|NZ_JQPN01000125.1_cds_WP_061231847.1_2666	89.338	544	544
WP_004448462.1	lcl|NZ_JQPN01000125.1_cds_WP_061231847.1_2666	89.338	544	544
WP_036062289.1	lcl|NZ_JQPN01000125.1_cds_WP_000342716.1_2667	92.453	265	265
WP_036062289.1	lcl|NZ_JQPN01000257.1_cds_WP_001002662.1_3705	45.679	243	265
WP_004448469.1	lcl|NZ_JQPN01000125.1_cds_WP_001246619.1_2668	93.871	310	310
WP_004448469.1	lcl|NZ_JQPN01000054.1_cds_WP_000501205.1_1529	35.526	304	310
WP_004448469.1	lcl|NZ_JQPN01000081.1_cds_WP_001183714.1_1997	28.295	258	310
WP_004448469.1	lcl|NZ_JQPN01000059.1_cds_WP_000279896.1_1644	26.316	133	310
WP_004448469.1	lcl|NZ_JQPN01000125.1_cds_WP_001246619.1_2668	93.871	310	310
WP_004448469.1	lcl|NZ_JQPN01000054.1_cds_WP_000501205.1_1529	35.526	304	310
WP_004448469.1	lcl|NZ_JQPN01000081.1_cds_WP_001183714.1_1997	28.295	258	310
WP_004448469.1	lcl|NZ_JQPN01000059.1_cds_WP_000279896.1_1644	26.316	133	310
WP_004448471.1	lcl|NZ_JQPN01000125.1_cds_WP_000479980.1_2669	95.455	264	264
WP_004421278.1	lcl|NZ_JQPN01000125.1_cds_WP_000715958.1_2670	93.023	129	130
WP_004448460.1	lcl|NZ_JQPN01000125.1_cds_WP_001088861.1_2671	95.652	138	140
WP_004448460.1	lcl|NZ_JQPN01000047.1_cds_WP_002069656.1_1384	41.071	56	140
WP_004448464.1	lcl|NZ_JQPN01000125.1_cds_WP_000517242.1_2672	95.023	221	221
WP_004448464.1	lcl|NZ_JQPN01000032.1_cds_WP_001082181.1_963	28.205	78	221
WP_004448464.1	lcl|NZ_JQPN01000204.1_cds_WP_001069834.1_3475	28.440	109	221
WP_004421412.1	lcl|NZ_JQPN01000096.1_cds_WP_000564977.1_2290	57.471	174	177
WP_004421412.1	lcl|NZ_JQPN01000052.1_cds_WP_001206947.1_1471	32.576	132	177
WP_004448479.1	lcl|NZ_JQPN01000096.1_cds_WP_000384508.1_2291	66.667	399	406
WP_004448479.1	lcl|NZ_JQPN01000096.1_cds_WP_001046777.1_2289	26.161	409	406
WP_004448479.1	lcl|NZ_JQPN01000204.1_cds_WP_061231906.1_3474	26.442	208	406
WP_004448479.1	lcl|NZ_JQPN01000032.1_cds_WP_001082181.1_963	26.829	164	406
WP_004448466.1	lcl|NZ_JQPN01000096.1_cds_WP_000228801.1_2292	83.844	359	361
WP_004448466.1	lcl|NZ_JQPN01000125.1_cds_WP_000608294.1_2665	41.485	229	361
WP_004448466.1	lcl|NZ_JQPN01000090.1_cds_WP_001281953.1_2198	30.105	382	361
WP_004448466.1	lcl|NZ_JQPN01000121.1_cds_WP_000172659.1_2633	30.108	372	361
WP_004448466.1	lcl|NZ_JQPN01000125.1_cds_WP_001198107.1_2664	31.233	365	361
WP_004448466.1	lcl|NZ_JQPN01000163.1_cds_WP_000575181.1_3188	31.765	255	361
WP_004448466.1	lcl|NZ_JQPN01000011.1_cds_WP_001982414.1_277	26.558	369	361
WP_004448466.1	lcl|NZ_JQPN01000197.1_cds_WP_000538755.1_3438	29.885	261	361
WP_004421447.1	lcl|NZ_JQPN01000096.1_cds_JG81_RS21790_2293	71.981	207	308
WP_004421447.1	lcl|NZ_JQPN01000096.1_cds_JG81_RS21790_2293	70.312	64	308
WP_004421447.1	lcl|NZ_JQPN01000096.1_cds_JG81_RS21790_2293	44.882	127	308
WP_004421447.1	lcl|NZ_JQPN01000096.1_cds_JG81_RS21790_2293	71.981	207	308
WP_004421447.1	lcl|NZ_JQPN01000096.1_cds_JG81_RS21790_2293	70.312	64	308
WP_004421447.1	lcl|NZ_JQPN01000096.1_cds_JG81_RS21790_2293	44.882	127	308
WP_004448475.1	lcl|NZ_JQPN01000286.1_cds_WP_002072243.1_3763	69.095	398	399
WP_004448475.1	lcl|NZ_JQPN01000096.1_cds_WP_001009616.1_2296	35.417	240	399
WP_004448468.1	lcl|NZ_JQPN01000096.1_cds_WP_001009616.1_2296	65.571	517	516
WP_004448468.1	lcl|NZ_JQPN01000286.1_cds_WP_002072243.1_3763	34.322	236	516
WP_243817856.1	lcl|NZ_JQPN01000002.1_cds_JG81_RS00135_27	58.772	114	382
WP_243817856.1	lcl|NZ_JQPN01000002.1_cds_JG81_RS00135_27	64.865	37	382
WP_243817856.1	lcl|NZ_JQPN01000261.1_cds_JG81_RS21445_3716	69.880	83	382
WP_243817856.1	lcl|NZ_JQPN01000252.1_cds_WP_154643277.1_3695	100.000	53	382
WP_243817856.1	lcl|NZ_JQPN01000096.1_cds_JG81_RS22780_2295	66.071	56	382
WP_243817856.1	lcl|NZ_JQPN01000096.1_cds_JG81_RS23130_2297	100.000	34	382
WP_243817856.1	lcl|NZ_JQPN01000129.1_cds_JG81_RS20675_2733	94.286	35	382
WP_243817856.1	lcl|NZ_JQPN01000151.1_cds_WP_154643271.1_3086	65.217	46	382
WP_243817856.1	lcl|NZ_JQPN01000032.1_cds_WP_025184277.1_959	100.000	29	382
WP_243817856.1	lcl|NZ_JQPN01000055.1_cds_JG81_RS21710_1551	58.537	41	382
WP_243817856.1	lcl|NZ_JQPN01000238.1_cds_WP_154643276.1_3627	64.865	37	382
WP_243817856.1	lcl|NZ_JQPN01000140.1_cds_JG81_RS20790_2906	63.636	33	382
WP_243817856.1	lcl|NZ_JQPN01000142.1_cds_JG81_RS23170_2969	66.667	27	382
WP_243817856.1	lcl|NZ_JQPN01000302.1_cds_JG81_RS22985_3777	64.000	25	382
WP_243817856.1	lcl|NZ_JQPN01000298.1_cds_JG81_RS22045_3771	56.522	23	382
WP_243817856.1	lcl|NZ_JQPN01000298.1_cds_JG81_RS22045_3771	57.895	19	382
WP_243817856.1	lcl|NZ_JQPN01000261.1_cds_JG81_RS22525_3717	58.333	36	382
WP_243817856.1	lcl|NZ_JQPN01000002.1_cds_JG81_RS00135_27	58.772	114	382
WP_243817856.1	lcl|NZ_JQPN01000002.1_cds_JG81_RS00135_27	64.865	37	382
WP_243817856.1	lcl|NZ_JQPN01000261.1_cds_JG81_RS21445_3716	69.880	83	382
WP_243817856.1	lcl|NZ_JQPN01000252.1_cds_WP_154643277.1_3695	100.000	53	382
WP_243817856.1	lcl|NZ_JQPN01000096.1_cds_JG81_RS22780_2295	66.071	56	382
WP_243817856.1	lcl|NZ_JQPN01000096.1_cds_JG81_RS23130_2297	100.000	34	382
WP_243817856.1	lcl|NZ_JQPN01000129.1_cds_JG81_RS20675_2733	94.286	35	382
WP_243817856.1	lcl|NZ_JQPN01000151.1_cds_WP_154643271.1_3086	65.217	46	382
WP_243817856.1	lcl|NZ_JQPN01000032.1_cds_WP_025184277.1_959	100.000	29	382
WP_243817856.1	lcl|NZ_JQPN01000055.1_cds_JG81_RS21710_1551	58.537	41	382
WP_243817856.1	lcl|NZ_JQPN01000238.1_cds_WP_154643276.1_3627	64.865	37	382
WP_243817856.1	lcl|NZ_JQPN01000140.1_cds_JG81_RS20790_2906	63.636	33	382
WP_243817856.1	lcl|NZ_JQPN01000142.1_cds_JG81_RS23170_2969	66.667	27	382
WP_243817856.1	lcl|NZ_JQPN01000302.1_cds_JG81_RS22985_3777	64.000	25	382
WP_243817856.1	lcl|NZ_JQPN01000298.1_cds_JG81_RS22045_3771	56.522	23	382
WP_243817856.1	lcl|NZ_JQPN01000298.1_cds_JG81_RS22045_3771	57.895	19	382
WP_243817856.1	lcl|NZ_JQPN01000261.1_cds_JG81_RS22525_3717	58.333	36	382
WP_243817856.1	lcl|NZ_JQPN01000002.1_cds_JG81_RS00135_27	58.772	114	382
WP_243817856.1	lcl|NZ_JQPN01000002.1_cds_JG81_RS00135_27	64.865	37	382
WP_243817856.1	lcl|NZ_JQPN01000261.1_cds_JG81_RS21445_3716	69.880	83	382
WP_243817856.1	lcl|NZ_JQPN01000252.1_cds_WP_154643277.1_3695	100.000	53	382
WP_243817856.1	lcl|NZ_JQPN01000096.1_cds_JG81_RS22780_2295	66.071	56	382
WP_243817856.1	lcl|NZ_JQPN01000096.1_cds_JG81_RS23130_2297	100.000	34	382
WP_243817856.1	lcl|NZ_JQPN01000129.1_cds_JG81_RS20675_2733	94.286	35	382
WP_243817856.1	lcl|NZ_JQPN01000151.1_cds_WP_154643271.1_3086	65.217	46	382
WP_243817856.1	lcl|NZ_JQPN01000032.1_cds_WP_025184277.1_959	100.000	29	382
WP_243817856.1	lcl|NZ_JQPN01000055.1_cds_JG81_RS21710_1551	58.537	41	382
WP_243817856.1	lcl|NZ_JQPN01000238.1_cds_WP_154643276.1_3627	64.865	37	382
WP_243817856.1	lcl|NZ_JQPN01000140.1_cds_JG81_RS20790_2906	63.636	33	382
WP_243817856.1	lcl|NZ_JQPN01000142.1_cds_JG81_RS23170_2969	66.667	27	382
WP_243817856.1	lcl|NZ_JQPN01000302.1_cds_JG81_RS22985_3777	64.000	25	382
WP_243817856.1	lcl|NZ_JQPN01000298.1_cds_JG81_RS22045_3771	56.522	23	382
WP_243817856.1	lcl|NZ_JQPN01000298.1_cds_JG81_RS22045_3771	57.895	19	382
WP_243817856.1	lcl|NZ_JQPN01000261.1_cds_JG81_RS22525_3717	58.333	36	382
WP_243817856.1	lcl|NZ_JQPN01000002.1_cds_JG81_RS00135_27	58.772	114	382
WP_243817856.1	lcl|NZ_JQPN01000002.1_cds_JG81_RS00135_27	64.865	37	382
WP_243817856.1	lcl|NZ_JQPN01000261.1_cds_JG81_RS21445_3716	69.880	83	382
WP_243817856.1	lcl|NZ_JQPN01000252.1_cds_WP_154643277.1_3695	100.000	53	382
WP_243817856.1	lcl|NZ_JQPN01000096.1_cds_JG81_RS22780_2295	66.071	56	382
WP_243817856.1	lcl|NZ_JQPN01000096.1_cds_JG81_RS23130_2297	100.000	34	382
WP_243817856.1	lcl|NZ_JQPN01000129.1_cds_JG81_RS20675_2733	94.286	35	382
WP_243817856.1	lcl|NZ_JQPN01000151.1_cds_WP_154643271.1_3086	65.217	46	382
WP_243817856.1	lcl|NZ_JQPN01000032.1_cds_WP_025184277.1_959	100.000	29	382
WP_243817856.1	lcl|NZ_JQPN01000055.1_cds_JG81_RS21710_1551	58.537	41	382
WP_243817856.1	lcl|NZ_JQPN01000238.1_cds_WP_154643276.1_3627	64.865	37	382
WP_243817856.1	lcl|NZ_JQPN01000140.1_cds_JG81_RS20790_2906	63.636	33	382
WP_243817856.1	lcl|NZ_JQPN01000142.1_cds_JG81_RS23170_2969	66.667	27	382
WP_243817856.1	lcl|NZ_JQPN01000302.1_cds_JG81_RS22985_3777	64.000	25	382
WP_243817856.1	lcl|NZ_JQPN01000298.1_cds_JG81_RS22045_3771	56.522	23	382
WP_243817856.1	lcl|NZ_JQPN01000298.1_cds_JG81_RS22045_3771	57.895	19	382
WP_243817856.1	lcl|NZ_JQPN01000261.1_cds_JG81_RS22525_3717	58.333	36	382
WP_036063888.1	lcl|NZ_JQPN01000121.1_cds_WP_002072224.1_2631	92.617	596	597
WP_036063888.1	lcl|NZ_JQPN01000024.1_cds_WP_000172210.1_651	33.245	379	597
WP_036063888.1	lcl|NZ_JQPN01000106.1_cds_WP_000667646.1_2425	34.717	265	597
WP_036063888.1	lcl|NZ_JQPN01000130.1_cds_WP_000828456.1_2778	33.061	245	597
WP_036063888.1	lcl|NZ_JQPN01000128.1_cds_WP_000510770.1_2731	34.091	220	597
WP_036063888.1	lcl|NZ_JQPN01000013.1_cds_WP_001052496.1_349	23.868	243	597
WP_036063888.1	lcl|NZ_JQPN01000055.1_cds_WP_001161019.1_1542	29.204	226	597
WP_036063888.1	lcl|NZ_JQPN01000031.1_cds_WP_000047473.1_944	25.751	233	597
WP_036063888.1	lcl|NZ_JQPN01000167.1_cds_WP_000666552.1_3228	29.796	245	597
WP_036063888.1	lcl|NZ_JQPN01000024.1_cds_WP_002071818.1_637	27.619	210	597
WP_036063888.1	lcl|NZ_JQPN01000131.1_cds_WP_000619182.1_2790	28.926	242	597
WP_036063888.1	lcl|NZ_JQPN01000190.1_cds_WP_000184524.1_3403	28.796	191	597
WP_036063888.1	lcl|NZ_JQPN01000147.1_cds_WP_000603361.1_3035	27.111	225	597
WP_036063888.1	lcl|NZ_JQPN01000012.1_cds_WP_061231697.1_314	27.570	214	597
WP_036063888.1	lcl|NZ_JQPN01000104.1_cds_WP_045192693.1_2391	26.210	248	597
WP_036063888.1	lcl|NZ_JQPN01000019.1_cds_WP_000052667.1_469	26.667	225	597
WP_036063888.1	lcl|NZ_JQPN01000138.1_cds_WP_001141155.1_2890	24.891	229	597
WP_036063888.1	lcl|NZ_JQPN01000024.1_cds_WP_000626143.1_656	24.609	256	597
WP_036063888.1	lcl|NZ_JQPN01000147.1_cds_WP_000054169.1_3052	20.874	206	597
WP_036063888.1	lcl|NZ_JQPN01000065.1_cds_WP_001049212.1_1799	23.767	223	597
WP_036063888.1	lcl|NZ_JQPN01000065.1_cds_WP_001049212.1_1799	30.052	193	597
WP_036063888.1	lcl|NZ_JQPN01000005.1_cds_WP_000433117.1_87	24.000	225	597
WP_036063888.1	lcl|NZ_JQPN01000172.1_cds_WP_000481721.1_3280	24.658	219	597
WP_036063888.1	lcl|NZ_JQPN01000172.1_cds_WP_000481721.1_3280	22.917	240	597
WP_036063888.1	lcl|NZ_JQPN01000022.1_cds_WP_001089503.1_604	24.893	233	597
WP_036063888.1	lcl|NZ_JQPN01000131.1_cds_WP_000218834.1_2791	22.917	240	597
WP_036063888.1	lcl|NZ_JQPN01000041.1_cds_WP_000431147.1_1208	23.958	192	597
WP_036063888.1	lcl|NZ_JQPN01000121.1_cds_WP_002072224.1_2631	92.617	596	597
WP_036063888.1	lcl|NZ_JQPN01000024.1_cds_WP_000172210.1_651	33.245	379	597
WP_036063888.1	lcl|NZ_JQPN01000106.1_cds_WP_000667646.1_2425	34.717	265	597
WP_036063888.1	lcl|NZ_JQPN01000130.1_cds_WP_000828456.1_2778	33.061	245	597
WP_036063888.1	lcl|NZ_JQPN01000128.1_cds_WP_000510770.1_2731	34.091	220	597
WP_036063888.1	lcl|NZ_JQPN01000013.1_cds_WP_001052496.1_349	23.868	243	597
WP_036063888.1	lcl|NZ_JQPN01000055.1_cds_WP_001161019.1_1542	29.204	226	597
WP_036063888.1	lcl|NZ_JQPN01000031.1_cds_WP_000047473.1_944	25.751	233	597
WP_036063888.1	lcl|NZ_JQPN01000167.1_cds_WP_000666552.1_3228	29.796	245	597
WP_036063888.1	lcl|NZ_JQPN01000024.1_cds_WP_002071818.1_637	27.619	210	597
WP_036063888.1	lcl|NZ_JQPN01000131.1_cds_WP_000619182.1_2790	28.926	242	597
WP_036063888.1	lcl|NZ_JQPN01000190.1_cds_WP_000184524.1_3403	28.796	191	597
WP_036063888.1	lcl|NZ_JQPN01000147.1_cds_WP_000603361.1_3035	27.111	225	597
WP_036063888.1	lcl|NZ_JQPN01000012.1_cds_WP_061231697.1_314	27.570	214	597
WP_036063888.1	lcl|NZ_JQPN01000104.1_cds_WP_045192693.1_2391	26.210	248	597
WP_036063888.1	lcl|NZ_JQPN01000019.1_cds_WP_000052667.1_469	26.667	225	597
WP_036063888.1	lcl|NZ_JQPN01000138.1_cds_WP_001141155.1_2890	24.891	229	597
WP_036063888.1	lcl|NZ_JQPN01000024.1_cds_WP_000626143.1_656	24.609	256	597
