WP_000340715.1	lcl|NZ_JAGGCF010000003.1_cds_WP_000340715.1_536	100.000	86	106
WP_004421326.1	lcl|NZ_JAGGCF010000003.1_cds_WP_000410273.1_537	94.268	314	314
WP_004421326.1	lcl|NZ_JAGGCF010000003.1_cds_WP_000093099.1_557	53.968	63	314
WP_004421326.1	lcl|NZ_JAGGCF010000003.1_cds_WP_000646250.1_540	26.493	268	314
WP_004421326.1	lcl|NZ_JAGGCF010000008.1_cds_WP_000744700.1_1244	25.926	324	314
WP_004421326.1	lcl|NZ_JAGGCF010000003.1_cds_WP_000600889.1_566	26.425	193	314
WP_004421326.1	lcl|NZ_JAGGCF010000003.1_cds_WP_000723090.1_619	22.917	288	314
WP_004421326.1	lcl|NZ_JAGGCF010000003.1_cds_WP_001067557.1_543	25.000	328	314
WP_243817859.1	lcl|NZ_JAGGCF010000003.1_cds_WP_000604524.1_538	90.685	365	365
WP_004448470.1	lcl|NZ_JAGGCF010000003.1_cds_WP_000884059.1_539	96.196	184	185
WP_004448470.1	lcl|NZ_JAGGCF010000028.1_cds_WP_000351733.1_2761	39.286	140	185
WP_004448459.1	lcl|NZ_JAGGCF010000003.1_cds_WP_000646250.1_540	96.049	329	329
WP_004448459.1	lcl|NZ_JAGGCF010000008.1_cds_WP_000744700.1_1244	32.698	315	329
WP_004448459.1	lcl|NZ_JAGGCF010000003.1_cds_WP_000600889.1_566	31.962	316	329
WP_004448459.1	lcl|NZ_JAGGCF010000003.1_cds_WP_000723090.1_619	30.448	335	329
WP_004448459.1	lcl|NZ_JAGGCF010000029.1_cds_WP_001984071.1_2849	31.270	307	329
WP_004448459.1	lcl|NZ_JAGGCF010000009.1_cds_WP_000649925.1_1370	30.031	323	329
WP_004448459.1	lcl|NZ_JAGGCF010000065.1_cds_WP_000709511.1_3690	29.305	331	329
WP_004448459.1	lcl|NZ_JAGGCF010000003.1_cds_WP_000601375.1_593	25.333	300	329
WP_004448459.1	lcl|NZ_JAGGCF010000029.1_cds_WP_000688695.1_2829	29.197	274	329
WP_004448459.1	lcl|NZ_JAGGCF010000003.1_cds_WP_001067557.1_543	29.804	255	329
WP_004448459.1	lcl|NZ_JAGGCF010000003.1_cds_WP_000475904.1_602	27.899	276	329
WP_004448459.1	lcl|NZ_JAGGCF010000003.1_cds_WP_000410273.1_537	25.633	316	329
WP_004448459.1	lcl|NZ_JAGGCF010000017.1_cds_WP_001074785.1_2074	28.302	265	329
WP_004448459.1	lcl|NZ_JAGGCF010000018.1_cds_WP_001003555.1_2207	24.852	338	329
WP_004448459.1	lcl|NZ_JAGGCF010000003.1_cds_WP_000487322.1_591	27.744	328	329
WP_004421408.1	lcl|NZ_JAGGCF010000003.1_cds_WP_000774262.1_541	94.382	267	267
WP_004421408.1	lcl|NZ_JAGGCF010000003.1_cds_WP_000859505.1_590	27.885	208	267
WP_004421408.1	lcl|NZ_JAGGCF010000003.1_cds_WP_000800438.1_571	26.702	191	267
WP_004421408.1	lcl|NZ_JAGGCF010000003.1_cds_WP_000842260.1_620	26.842	190	267
WP_004421408.1	lcl|NZ_JAGGCF010000025.1_cds_WP_000667727.1_2616	33.636	110	267
WP_004421408.1	lcl|NZ_JAGGCF010000021.1_cds_WP_000805357.1_2400	33.333	102	267
WP_004448480.1	lcl|NZ_JAGGCF010000003.1_cds_WP_000612797.1_542	95.490	510	510
WP_004448480.1	lcl|NZ_JAGGCF010000020.1_cds_WP_000291591.1_2313	27.077	325	510
WP_004448480.1	lcl|NZ_JAGGCF010000020.1_cds_WP_000364507.1_2314	31.111	90	510
WP_004448480.1	lcl|NZ_JAGGCF010000003.1_cds_WP_000612797.1_542	95.490	510	510
WP_004448480.1	lcl|NZ_JAGGCF010000020.1_cds_WP_000291591.1_2313	27.077	325	510
WP_004448480.1	lcl|NZ_JAGGCF010000020.1_cds_WP_000364507.1_2314	31.111	90	510
WP_036062285.1	lcl|NZ_JAGGCF010000003.1_cds_WP_001067557.1_543	96.667	330	330
WP_036062285.1	lcl|NZ_JAGGCF010000003.1_cds_WP_000646250.1_540	28.990	307	330
WP_036062285.1	lcl|NZ_JAGGCF010000003.1_cds_WP_000600889.1_566	26.692	266	330
WP_036062285.1	lcl|NZ_JAGGCF010000029.1_cds_WP_001984071.1_2849	25.368	272	330
WP_036062285.1	lcl|NZ_JAGGCF010000008.1_cds_WP_000744700.1_1244	26.582	316	330
WP_036062285.1	lcl|NZ_JAGGCF010000018.1_cds_WP_001003555.1_2207	29.218	243	330
WP_036062285.1	lcl|NZ_JAGGCF010000003.1_cds_WP_000723090.1_619	24.324	333	330
WP_036062285.1	lcl|NZ_JAGGCF010000009.1_cds_WP_000649925.1_1370	29.688	256	330
WP_036062285.1	lcl|NZ_JAGGCF010000029.1_cds_WP_000688695.1_2829	26.244	221	330
WP_036062285.1	lcl|NZ_JAGGCF010000003.1_cds_WP_000601375.1_593	27.273	275	330
WP_004448474.1	lcl|NZ_JAGGCF010000003.1_cds_WP_001198107.1_544	95.628	366	366
WP_004448474.1	lcl|NZ_JAGGCF010000003.1_cds_WP_000608295.1_545	40.274	365	366
WP_004448474.1	lcl|NZ_JAGGCF010000003.1_cds_WP_000575178.1_613	33.705	359	366
WP_004448474.1	lcl|NZ_JAGGCF010000029.1_cds_WP_001281953.1_2815	27.704	379	366
WP_004448474.1	lcl|NZ_JAGGCF010000003.1_cds_WP_000346036.1_574	27.809	356	366
WP_004448474.1	lcl|NZ_JAGGCF010000003.1_cds_WP_000582222.1_555	32.295	353	366
WP_004448474.1	lcl|NZ_JAGGCF010000005.1_cds_WP_000538752.1_837	29.972	357	366
WP_004448474.1	lcl|NZ_JAGGCF010000003.1_cds_WP_000947844.1_567	27.168	346	366
WP_004448474.1	lcl|NZ_JAGGCF010000013.1_cds_WP_001982414.1_1784	31.579	190	366
WP_004448477.1	lcl|NZ_JAGGCF010000003.1_cds_WP_000608295.1_545	95.095	367	367
WP_004448477.1	lcl|NZ_JAGGCF010000003.1_cds_WP_001198107.1_544	39.726	365	367
WP_004448477.1	lcl|NZ_JAGGCF010000003.1_cds_WP_000575178.1_613	36.314	369	367
WP_004448477.1	lcl|NZ_JAGGCF010000005.1_cds_WP_000538752.1_837	31.915	376	367
WP_004448477.1	lcl|NZ_JAGGCF010000003.1_cds_WP_000582222.1_555	34.463	354	367
WP_004448477.1	lcl|NZ_JAGGCF010000029.1_cds_WP_001281953.1_2815	30.423	378	367
WP_004448477.1	lcl|NZ_JAGGCF010000003.1_cds_WP_000346036.1_574	24.725	364	367
WP_004448477.1	lcl|NZ_JAGGCF010000003.1_cds_WP_000947844.1_567	25.843	356	367
WP_004448477.1	lcl|NZ_JAGGCF010000013.1_cds_WP_001982414.1_1784	24.931	361	367
WP_004448462.1	lcl|NZ_JAGGCF010000003.1_cds_WP_000689743.1_546	89.338	544	544
WP_004448462.1	lcl|NZ_JAGGCF010000003.1_cds_WP_000689743.1_546	89.338	544	544
WP_036062289.1	lcl|NZ_JAGGCF010000003.1_cds_WP_000342713.1_547	92.075	265	265
WP_036062289.1	lcl|NZ_JAGGCF010000059.1_cds_WP_001002663.1_3615	45.679	243	265
WP_004448469.1	lcl|NZ_JAGGCF010000003.1_cds_WP_001246618.1_548	91.613	310	310
WP_004448469.1	lcl|NZ_JAGGCF010000036.1_cds_WP_000501205.1_3110	35.526	304	310
WP_004448469.1	lcl|NZ_JAGGCF010000023.1_cds_WP_001183723.1_2499	28.295	258	310
WP_004448469.1	lcl|NZ_JAGGCF010000015.1_cds_WP_000279894.1_1962	27.068	133	310
WP_004448469.1	lcl|NZ_JAGGCF010000003.1_cds_WP_001246618.1_548	91.613	310	310
WP_004448469.1	lcl|NZ_JAGGCF010000036.1_cds_WP_000501205.1_3110	35.526	304	310
WP_004448469.1	lcl|NZ_JAGGCF010000023.1_cds_WP_001183723.1_2499	28.295	258	310
WP_004448469.1	lcl|NZ_JAGGCF010000015.1_cds_WP_000279894.1_1962	27.068	133	310
WP_004448471.1	lcl|NZ_JAGGCF010000003.1_cds_WP_000479982.1_549	95.076	264	264
WP_004421278.1	lcl|NZ_JAGGCF010000003.1_cds_WP_000715958.1_550	93.023	129	130
WP_004448460.1	lcl|NZ_JAGGCF010000003.1_cds_WP_001088866.1_551	94.203	138	140
WP_004448460.1	lcl|NZ_JAGGCF010000001.1_cds_WP_002069656.1_70	41.071	56	140
WP_004448464.1	lcl|NZ_JAGGCF010000003.1_cds_WP_000517242.1_552	95.023	221	221
WP_004448464.1	lcl|NZ_JAGGCF010000008.1_cds_WP_001082180.1_1273	28.205	78	221
WP_004448464.1	lcl|NZ_JAGGCF010000006.1_cds_WP_001069834.1_1049	28.440	109	221
WP_004421412.1	lcl|NZ_JAGGCF010000003.1_cds_WP_000611594.1_553	80.000	175	177
WP_004421412.1	lcl|NZ_JAGGCF010000008.1_cds_WP_001206947.1_1280	32.576	132	177
WP_004448479.1	lcl|NZ_JAGGCF010000003.1_cds_WP_001015422.1_554	81.704	399	406
WP_004448479.1	lcl|NZ_JAGGCF010000006.1_cds_WP_000347681.1_1048	26.667	210	406
WP_004448479.1	lcl|NZ_JAGGCF010000003.1_cds_WP_000661932.1_587	27.007	137	406
WP_004448479.1	lcl|NZ_JAGGCF010000008.1_cds_WP_001082180.1_1273	26.829	164	406
WP_004448466.1	lcl|NZ_JAGGCF010000003.1_cds_WP_000582222.1_555	92.997	357	361
