WP_000340715.1	lcl|NZ_JQRQ01000005.1_cds_WP_002614501.1_186	89.535	86	106
WP_004421326.1	lcl|NZ_JQRQ01000005.1_cds_WP_004503085.1_185	90.997	311	314
WP_004421326.1	lcl|NZ_JQRQ01000005.1_cds_JF90_RS20620_165	58.730	63	314
WP_004421326.1	lcl|NZ_JQRQ01000005.1_cds_WP_061217629.1_182	26.721	247	314
WP_004421326.1	lcl|NZ_JQRQ01000025.1_cds_WP_002615921.1_680	25.387	323	314
WP_004421326.1	lcl|NZ_JQRQ01000039.1_cds_WP_016760841.1_1137	24.138	290	314
WP_004421326.1	lcl|NZ_JQRQ01000039.1_cds_WP_004503537.1_1163	21.656	314	314
WP_004421326.1	lcl|NZ_JQRQ01000117.1_cds_WP_004495474.1_2789	22.830	311	314
WP_004421326.1	lcl|NZ_JQRQ01000127.1_cds_WP_004503074.1_2968	23.026	152	314
WP_243817859.1	lcl|NZ_JQRQ01000005.1_cds_WP_061217630.1_184	84.932	365	365
WP_004448470.1	lcl|NZ_JQRQ01000005.1_cds_WP_004503080.1_183	96.196	184	185
WP_004448470.1	lcl|NZ_JQRQ01000084.1_cds_WP_002630958.1_2252	34.247	146	185
WP_004448459.1	lcl|NZ_JQRQ01000005.1_cds_WP_061217629.1_182	95.137	329	329
WP_004448459.1	lcl|NZ_JQRQ01000025.1_cds_WP_002615921.1_680	31.429	315	329
WP_004448459.1	lcl|NZ_JQRQ01000039.1_cds_WP_016760841.1_1137	29.641	334	329
WP_004448459.1	lcl|NZ_JQRQ01000117.1_cds_WP_004495474.1_2789	31.190	311	329
WP_004448459.1	lcl|NZ_JQRQ01000029.1_cds_WP_004498401.1_828	30.094	319	329
WP_004448459.1	lcl|NZ_JQRQ01000127.1_cds_WP_004503054.1_2958	28.483	323	329
WP_004448459.1	lcl|NZ_JQRQ01000102.1_cds_WP_004495537.1_2572	26.488	336	329
WP_004448459.1	lcl|NZ_JQRQ01000186.1_cds_WP_004495465.1_3567	29.412	323	329
WP_004448459.1	lcl|NZ_JQRQ01000039.1_cds_WP_004503537.1_1163	25.185	270	329
WP_004448459.1	lcl|NZ_JQRQ01000005.1_cds_WP_004503082.1_179	28.808	302	329
WP_004448459.1	lcl|NZ_JQRQ01000077.1_cds_WP_061218054.1_2161	26.549	339	329
WP_004448459.1	lcl|NZ_JQRQ01000127.1_cds_WP_004503138.1_2966	28.889	270	329
WP_004448459.1	lcl|NZ_JQRQ01000005.1_cds_WP_004503085.1_185	27.778	252	329
WP_004448459.1	lcl|NZ_JQRQ01000127.1_cds_WP_004503074.1_2968	23.659	317	329
WP_004448459.1	lcl|NZ_JQRQ01000039.1_cds_WP_061217843.1_1154	27.174	276	329
WP_004448459.1	lcl|NZ_JQRQ01000045.1_cds_WP_004496193.1_1343	27.757	263	329
WP_004448459.1	lcl|NZ_JQRQ01000115.1_cds_WP_016760974.1_2771	23.171	328	329
WP_004448459.1	lcl|NZ_JQRQ01000231.1_cds_WP_004495316.1_3751	28.235	170	329
WP_004448459.1	lcl|NZ_JQRQ01000039.1_cds_WP_004503611.1_1165	31.293	147	329
WP_004421408.1	lcl|NZ_JQRQ01000005.1_cds_WP_061217628.1_181	94.382	267	267
